hunt_code,hunt_name,species,residency,draw_family,hunt_class,weapon,hunt_type,draw_pool,unit_name,boundary_id,current_points_context_available,modeled_draw_probability,guaranteed_line_points,point_creep_1yr,harvest_success_pct,average_days_hunted,average_harvest_age,current_age_3yr_average,percent_5plus,management_objective_type,management_objective_range,management_objective_status,management_objective_note,permits_2026_res,permits_2026_nr,permits_2026_total,decision_label,persona_tags,sleeper_score,sleeper_reasons,recommended_action,data_confidence,source_badges,model_version,rule_version,availability_status,harvest_source_file,harvest_source_page,age_source_file,age_source_page,age_source_table_title,age_review_status
DB1105,East Canyon,Deer,Nonresident,BONUS_LE_BIG_GAME,Limited Entry,HAMSS,Limited Entry,standard,East Canyon,276,true,0,,,83.3,6.5,,,,,,,,6,1,7,QUALITY LONG SHOT,FREEZER_FILLER|HARD_DRIVER|TROPHY_DREAMER|POINT_SAVER,1,not an obvious marquee hunt name,"High-quality hunt, but consider saving points unless it fits your long-term plan.",MEDIUM,Official DWR Source|U.O.G.A. Modeled Output,mixed_predictive_v1.0.0,utah_draw_model_v1.0.0,FULL_SPLIT,2026-03-06-2025-preliminary-bg-harvest.pdf,3,,,,
DB1105,East Canyon,Deer,Resident,BONUS_LE_BIG_GAME,Limited Entry,HAMSS,Limited Entry,standard,East Canyon,276,true,0,9,-2,83.3,6.5,,,,,,,,6,1,7,QUALITY LONG SHOT,FREEZER_FILLER|HARD_DRIVER|TROPHY_DREAMER|POINT_SAVER,2,point creep not worse than peer median; not an obvious marquee hunt name,"High-quality hunt, but consider saving points unless it fits your long-term plan.",MEDIUM,Official DWR Source|U.O.G.A. Modeled Output,mixed_predictive_v1.0.0,utah_draw_model_v1.0.0,FULL_SPLIT,2026-03-06-2025-preliminary-bg-harvest.pdf,3,,,,
DB1106,Thousand Lakes,Deer,Nonresident,BONUS_LE_BIG_GAME,Limited Entry,Archery Restricted,Limited Entry,standard,Thousand Lakes,632,true,0,0,-1,16.7,5.3,,,,,,,,20,2,22,QUALITY LONG SHOT,HARD_DRIVER|TROPHY_DREAMER|POINT_SAVER,3,permit count at or above peer median; point creep not worse than peer median; not an obvious marquee hunt name,"High-quality hunt, but consider saving points unless it fits your long-term plan.",MEDIUM,Official DWR Source|U.O.G.A. Modeled Output,mixed_predictive_v1.0.0,utah_draw_model_v1.0.0,FULL_SPLIT,2026-03-06-2025-preliminary-bg-harvest.pdf,3,,,,
DB1106,Thousand Lakes,Deer,Resident,BONUS_LE_BIG_GAME,Limited Entry,Archery Restricted,Limited Entry,standard,Thousand Lakes,632,true,0,0,-1,16.7,5.3,,,,,,,,20,2,22,QUALITY LONG SHOT,HARD_DRIVER|TROPHY_DREAMER|POINT_SAVER,3,permit count at or above peer median; point creep not worse than peer median; not an obvious marquee hunt name,"High-quality hunt, but consider saving points unless it fits your long-term plan.",MEDIUM,Official DWR Source|U.O.G.A. Modeled Output,mixed_predictive_v1.0.0,utah_draw_model_v1.0.0,FULL_SPLIT,2026-03-06-2025-preliminary-bg-harvest.pdf,3,,,,
DB1107,Thousand Lakes,Deer,Nonresident,BONUS_LE_BIG_GAME,Limited Entry,Muzzleloader Restricted,Limited Entry,standard,Thousand Lakes,632,true,0,0,-1,27.8,4,,,,,,,,20,2,22,QUALITY LONG SHOT,HARD_DRIVER|TROPHY_DREAMER|POINT_SAVER,3,permit count at or above peer median; point creep not worse than peer median; not an obvious marquee hunt name,"High-quality hunt, but consider saving points unless it fits your long-term plan.",MEDIUM,Official DWR Source|U.O.G.A. Modeled Output,mixed_predictive_v1.0.0,utah_draw_model_v1.0.0,FULL_SPLIT,2026-03-06-2025-preliminary-bg-harvest.pdf,3,,,,
DB1107,Thousand Lakes,Deer,Resident,BONUS_LE_BIG_GAME,Limited Entry,Muzzleloader Restricted,Limited Entry,standard,Thousand Lakes,632,true,0,0,-1,27.8,4,,,,,,,,20,2,22,QUALITY LONG SHOT,HARD_DRIVER|TROPHY_DREAMER|POINT_SAVER,3,permit count at or above peer median; point creep not worse than peer median; not an obvious marquee hunt name,"High-quality hunt, but consider saving points unless it fits your long-term plan.",MEDIUM,Official DWR Source|U.O.G.A. Modeled Output,mixed_predictive_v1.0.0,utah_draw_model_v1.0.0,FULL_SPLIT,2026-03-06-2025-preliminary-bg-harvest.pdf,3,,,,
DB1108,Thousand Lakes,Deer,Nonresident,BONUS_LE_BIG_GAME,Limited Entry,Rifle Restricted,Limited Entry,standard,Thousand Lakes,632,true,0,5,-8,54.5,3.8,,,,,,,,27,3,30,QUALITY LONG SHOT,FREEZER_FILLER|HARD_DRIVER|TROPHY_DREAMER|POINT_SAVER,3,permit count at or above peer median; point creep not worse than peer median; not an obvious marquee hunt name,"High-quality hunt, but consider saving points unless it fits your long-term plan.",MEDIUM,Official DWR Source|U.O.G.A. Modeled Output,mixed_predictive_v1.0.0,utah_draw_model_v1.0.0,FULL_SPLIT,2026-03-06-2025-preliminary-bg-harvest.pdf,3,,,,
DB1108,Thousand Lakes,Deer,Resident,BONUS_LE_BIG_GAME,Limited Entry,Rifle Restricted,Limited Entry,standard,Thousand Lakes,632,true,0,1,-3,54.5,3.8,,,,,,,,27,3,30,QUALITY LONG SHOT,FREEZER_FILLER|HARD_DRIVER|TROPHY_DREAMER|POINT_SAVER,3,permit count at or above peer median; point creep not worse than peer median; not an obvious marquee hunt name,"High-quality hunt, but consider saving points unless it fits your long-term plan.",MEDIUM,Official DWR Source|U.O.G.A. Modeled Output,mixed_predictive_v1.0.0,utah_draw_model_v1.0.0,FULL_SPLIT,2026-03-06-2025-preliminary-bg-harvest.pdf,3,,,,
DB1109,Thousand Lakes,Deer,Nonresident,BONUS_LE_BIG_GAME,Limited Entry,Multiseason Restricted,Limited Entry,standard,Thousand Lakes,632,true,0,0,0,100,3.5,,,,,,,,2,0,2,QUALITY LONG SHOT,FREEZER_FILLER|HARD_DRIVER|TROPHY_DREAMER|POINT_SAVER|EXTEND_THE_SEASON,3,harvest success above peer median; point creep not worse than peer median; not an obvious marquee hunt name,"High-quality hunt, but consider saving points unless it fits your long-term plan.",MEDIUM,Official DWR Source|U.O.G.A. Modeled Output,mixed_predictive_v1.0.0,utah_draw_model_v1.0.0,FULL_SPLIT,2026-03-06-2025-preliminary-bg-harvest.pdf,3,,,,
DB1109,Thousand Lakes,Deer,Resident,BONUS_LE_BIG_GAME,Limited Entry,Multiseason Restricted,Limited Entry,standard,Thousand Lakes,632,true,0,0,0,100,3.5,,,,,,,,2,0,2,QUALITY LONG SHOT,FREEZER_FILLER|HARD_DRIVER|TROPHY_DREAMER|POINT_SAVER|EXTEND_THE_SEASON,3,harvest success above peer median; point creep not worse than peer median; not an obvious marquee hunt name,"High-quality hunt, but consider saving points unless it fits your long-term plan.",MEDIUM,Official DWR Source|U.O.G.A. Modeled Output,mixed_predictive_v1.0.0,utah_draw_model_v1.0.0,FULL_SPLIT,2026-03-06-2025-preliminary-bg-harvest.pdf,3,,,,
DB1110,"Beaver, East",Deer,Nonresident,BONUS_LE_BIG_GAME,Limited Entry,Muzzleloader,Limited Entry,standard,"Beaver, East",685,true,0,,,40,8.3,,,,,,,,10,1,11,QUALITY LONG SHOT,TROPHY_DREAMER|POINT_SAVER,1,not an obvious marquee hunt name,"High-quality hunt, but consider saving points unless it fits your long-term plan.",MEDIUM,Official DWR Source|U.O.G.A. Modeled Output,mixed_predictive_v1.0.0,utah_draw_model_v1.0.0,FULL_SPLIT,2026-03-06-2025-preliminary-bg-harvest.pdf,3,,,,
DB1110,"Beaver, East",Deer,Resident,BONUS_LE_BIG_GAME,Limited Entry,Muzzleloader,Limited Entry,standard,"Beaver, East",685,true,0,7,-4,40,8.3,,,,,,,,10,1,11,QUALITY LONG SHOT,TROPHY_DREAMER|POINT_SAVER,2,point creep not worse than peer median; not an obvious marquee hunt name,"High-quality hunt, but consider saving points unless it fits your long-term plan.",MEDIUM,Official DWR Source|U.O.G.A. Modeled Output,mixed_predictive_v1.0.0,utah_draw_model_v1.0.0,FULL_SPLIT,2026-03-06-2025-preliminary-bg-harvest.pdf,3,,,,
DB1111,"Beaver, West",Deer,Nonresident,BONUS_LE_BIG_GAME,Limited Entry,Muzzleloader,Limited Entry,standard,"Beaver, West",672,true,0,,,100,6.8,,,,,,,,4,1,5,QUALITY LONG SHOT,FREEZER_FILLER|TROPHY_DREAMER|POINT_SAVER,2,harvest success above peer median; not an obvious marquee hunt name,"High-quality hunt, but consider saving points unless it fits your long-term plan.",MEDIUM,Official DWR Source|U.O.G.A. Modeled Output,mixed_predictive_v1.0.0,utah_draw_model_v1.0.0,FULL_SPLIT,2026-03-06-2025-preliminary-bg-harvest.pdf,3,,,,
DB1111,"Beaver, West",Deer,Resident,BONUS_LE_BIG_GAME,Limited Entry,Muzzleloader,Limited Entry,standard,"Beaver, West",672,true,0,5,-3,100,6.8,,,,,,,,4,1,5,QUALITY LONG SHOT,FREEZER_FILLER|TROPHY_DREAMER|POINT_SAVER,3,harvest success above peer median; point creep not worse than peer median; not an obvious marquee hunt name,"High-quality hunt, but consider saving points unless it fits your long-term plan.",MEDIUM,Official DWR Source|U.O.G.A. Modeled Output,mixed_predictive_v1.0.0,utah_draw_model_v1.0.0,FULL_SPLIT,2026-03-06-2025-preliminary-bg-harvest.pdf,3,,,,
DB1112,"West Desert, Swasey",Deer,Nonresident,BONUS_LE_BIG_GAME,Limited Entry,Muzzleloader,Limited Entry,standard,"West Desert, Swasey",926,true,0,,,25,7,,,,,,,,4,1,5,QUALITY LONG SHOT,TROPHY_DREAMER|POINT_SAVER,1,not an obvious marquee hunt name,"High-quality hunt, but consider saving points unless it fits your long-term plan.",MEDIUM,Official DWR Source|U.O.G.A. Modeled Output,mixed_predictive_v1.0.0,utah_draw_model_v1.0.0,FULL_SPLIT,2026-03-06-2025-preliminary-bg-harvest.pdf,3,,,,
DB1112,"West Desert, Swasey",Deer,Resident,BONUS_LE_BIG_GAME,Limited Entry,Muzzleloader,Limited Entry,standard,"West Desert, Swasey",926,true,0,1,-1,25,7,,,,,,,,4,1,5,QUALITY LONG SHOT,TROPHY_DREAMER|POINT_SAVER,2,point creep not worse than peer median; not an obvious marquee hunt name,"High-quality hunt, but consider saving points unless it fits your long-term plan.",MEDIUM,Official DWR Source|U.O.G.A. Modeled Output,mixed_predictive_v1.0.0,utah_draw_model_v1.0.0,FULL_SPLIT,2026-03-06-2025-preliminary-bg-harvest.pdf,3,,,,
DB1113,Oquirrh/Tintic,Deer,Nonresident,BONUS_LE_BIG_GAME,Limited Entry,Muzzleloader,Limited Entry,standard,Oquirrh/Tintic,927,true,0,,,100,4.8,,,,,,,,10,1,11,QUALITY LONG SHOT,FREEZER_FILLER|TROPHY_DREAMER|POINT_SAVER,2,harvest success above peer median; not an obvious marquee hunt name,"High-quality hunt, but consider saving points unless it fits your long-term plan.",MEDIUM,Official DWR Source|U.O.G.A. Modeled Output,mixed_predictive_v1.0.0,utah_draw_model_v1.0.0,FULL_SPLIT,2026-03-06-2025-preliminary-bg-harvest.pdf,3,,,,
DB1113,Oquirrh/Tintic,Deer,Resident,BONUS_LE_BIG_GAME,Limited Entry,Muzzleloader,Limited Entry,standard,Oquirrh/Tintic,927,true,0,9,0,100,4.8,,,,,,,,10,1,11,QUALITY LONG SHOT,FREEZER_FILLER|TROPHY_DREAMER|POINT_SAVER,3,harvest success above peer median; point creep not worse than peer median; not an obvious marquee hunt name,"High-quality hunt, but consider saving points unless it fits your long-term plan.",MEDIUM,Official DWR Source|U.O.G.A. Modeled Output,mixed_predictive_v1.0.0,utah_draw_model_v1.0.0,FULL_SPLIT,2026-03-06-2025-preliminary-bg-harvest.pdf,3,,,,
DB1114,Cedar/Stansbury,Deer,Nonresident,BONUS_LE_BIG_GAME,Limited Entry,Muzzleloader,Limited Entry,standard,Cedar/Stansbury,925,true,0,,,33.3,6.2,,,,,,,,5,1,6,QUALITY LONG SHOT,TROPHY_DREAMER|POINT_SAVER,1,not an obvious marquee hunt name,"High-quality hunt, but consider saving points unless it fits your long-term plan.",MEDIUM,Official DWR Source|U.O.G.A. Modeled Output,mixed_predictive_v1.0.0,utah_draw_model_v1.0.0,FULL_SPLIT,2026-03-06-2025-preliminary-bg-harvest.pdf,3,,,,
DB1114,Cedar/Stansbury,Deer,Resident,BONUS_LE_BIG_GAME,Limited Entry,Muzzleloader,Limited Entry,standard,Cedar/Stansbury,925,true,0,10,1,33.3,6.2,,,,,,,,5,1,6,QUALITY LONG SHOT,TROPHY_DREAMER|POINT_SAVER,1,not an obvious marquee hunt name,"High-quality hunt, but consider saving points unless it fits your long-term plan.",MEDIUM,Official DWR Source|U.O.G.A. Modeled Output,mixed_predictive_v1.0.0,utah_draw_model_v1.0.0,FULL_SPLIT,2026-03-06-2025-preliminary-bg-harvest.pdf,3,,,,
DB1115,Little Rockies,Deer,Nonresident,BONUS_LE_BIG_GAME,Limited Entry,Any Legal Weapon,Limited Entry,standard,Little Rockies,928,true,0.1,,,40,11.8,,,,,,,,4,1,5,QUALITY LONG SHOT,TROPHY_DREAMER|POINT_SAVER,1,not an obvious marquee hunt name,"High-quality hunt, but consider saving points unless it fits your long-term plan.",MEDIUM,Official DWR Source|U.O.G.A. Modeled Output,mixed_predictive_v1.0.0,utah_draw_model_v1.0.0,FULL_SPLIT,2026-03-06-2025-preliminary-bg-harvest.pdf,3,,,,
DB1115,Little Rockies,Deer,Resident,BONUS_LE_BIG_GAME,Limited Entry,Any Legal Weapon,Limited Entry,standard,Little Rockies,928,true,0.2,25,0,40,11.8,,,,,,,,4,1,5,QUALITY LONG SHOT,TROPHY_DREAMER|POINT_SAVER,2,point creep not worse than peer median; not an obvious marquee hunt name,"High-quality hunt, but consider saving points unless it fits your long-term plan.",MEDIUM,Official DWR Source|U.O.G.A. Modeled Output,mixed_predictive_v1.0.0,utah_draw_model_v1.0.0,FULL_SPLIT,2026-03-06-2025-preliminary-bg-harvest.pdf,3,,,,
DB1116,"San Juan, Mancos Mesa",Deer,Nonresident,BONUS_LE_BIG_GAME,Limited Entry,HAMSS,Limited Entry,standard,"San Juan, Mancos Mesa",929,true,0,,,50,13.8,,,,,,,,4,1,5,QUALITY LONG SHOT,FREEZER_FILLER|HARD_DRIVER|TROPHY_DREAMER|POINT_SAVER,1,not an obvious marquee hunt name,"High-quality hunt, but consider saving points unless it fits your long-term plan.",MEDIUM,Official DWR Source|U.O.G.A. Modeled Output,mixed_predictive_v1.0.0,utah_draw_model_v1.0.0,FULL_SPLIT,2026-03-06-2025-preliminary-bg-harvest.pdf,3,,,,
DB1116,"San Juan, Mancos Mesa",Deer,Resident,BONUS_LE_BIG_GAME,Limited Entry,HAMSS,Limited Entry,standard,"San Juan, Mancos Mesa",929,true,0,16,-3,50,13.8,,,,,,,,4,1,5,QUALITY LONG SHOT,FREEZER_FILLER|HARD_DRIVER|TROPHY_DREAMER|POINT_SAVER,2,point creep not worse than peer median; not an obvious marquee hunt name,"High-quality hunt, but consider saving points unless it fits your long-term plan.",MEDIUM,Official DWR Source|U.O.G.A. Modeled Output,mixed_predictive_v1.0.0,utah_draw_model_v1.0.0,FULL_SPLIT,2026-03-06-2025-preliminary-bg-harvest.pdf,3,,,,
DB1118,Dolores Triangle,Deer,Nonresident,OTC_OR_REMAINING_TARGET,Conservation,Multiseason,Conservation,standard,Dolores Triangle,108,true,0,,,,,,,,,,,,,,,STATUS / AVAILABILITY ONLY,TROPHY_DREAMER|POINT_SAVER|EXTEND_THE_SEASON,1,not an obvious marquee hunt name,"High-quality hunt, but consider saving points unless it fits your long-term plan.",MEDIUM,Official DWR Source|U.O.G.A. Modeled Output|Status / Availability Only,mixed_predictive_v1.0.0,utah_draw_model_v1.0.0,NO_QUOTA_PUBLISHED,,,,,,
DB1118,Dolores Triangle,Deer,Resident,OTC_OR_REMAINING_TARGET,Conservation,Multiseason,Conservation,standard,Dolores Triangle,108,true,0,,,,,,,,,,,,,,,STATUS / AVAILABILITY ONLY,TROPHY_DREAMER|POINT_SAVER|EXTEND_THE_SEASON,1,not an obvious marquee hunt name,"High-quality hunt, but consider saving points unless it fits your long-term plan.",MEDIUM,Official DWR Source|U.O.G.A. Modeled Output|Status / Availability Only,mixed_predictive_v1.0.0,utah_draw_model_v1.0.0,NO_QUOTA_PUBLISHED,,,,,,
DB1119,Moab Valley,Deer,Nonresident,BONUS_LE_BIG_GAME,Limited Entry,Any Legal Weapon,Limited Entry,standard,Moab Valley,930,true,0,,,44.4,6,,,,,,,,9,1,10,QUALITY LONG SHOT,TROPHY_DREAMER|POINT_SAVER,1,not an obvious marquee hunt name,"High-quality hunt, but consider saving points unless it fits your long-term plan.",MEDIUM,Official DWR Source|U.O.G.A. Modeled Output,mixed_predictive_v1.0.0,utah_draw_model_v1.0.0,FULL_SPLIT,2026-03-06-2025-preliminary-bg-harvest.pdf,3,,,,
DB1119,Moab Valley,Deer,Resident,BONUS_LE_BIG_GAME,Limited Entry,Any Legal Weapon,Limited Entry,standard,Moab Valley,930,true,0,1,-3,44.4,6,,,,,,,,9,1,10,QUALITY LONG SHOT,TROPHY_DREAMER|POINT_SAVER,2,point creep not worse than peer median; not an obvious marquee hunt name,"High-quality hunt, but consider saving points unless it fits your long-term plan.",MEDIUM,Official DWR Source|U.O.G.A. Modeled Output,mixed_predictive_v1.0.0,utah_draw_model_v1.0.0,FULL_SPLIT,2026-03-06-2025-preliminary-bg-harvest.pdf,3,,,,
DB1120,Castle Valley,Deer,Nonresident,BONUS_LE_BIG_GAME,Limited Entry,Any Legal Weapon,Limited Entry,standard,Castle Valley,932,true,0,20,1,80,5.9,,,,,,,,13,2,15,QUALITY LONG SHOT,FREEZER_FILLER|ELDER_FRIENDLY|TROPHY_DREAMER|POINT_SAVER,2,permit count at or above peer median; not an obvious marquee hunt name,"High-quality hunt, but consider saving points unless it fits your long-term plan.",MEDIUM,Official DWR Source|U.O.G.A. Modeled Output,mixed_predictive_v1.0.0,utah_draw_model_v1.0.0,FULL_SPLIT,2026-03-06-2025-preliminary-bg-harvest.pdf,3,,,,
DB1120,Castle Valley,Deer,Resident,BONUS_LE_BIG_GAME,Limited Entry,Any Legal Weapon,Limited Entry,standard,Castle Valley,932,true,0,9,-4,80,5.9,,,,,,,,13,2,15,QUALITY LONG SHOT,FREEZER_FILLER|ELDER_FRIENDLY|TROPHY_DREAMER|POINT_SAVER,3,permit count at or above peer median; point creep not worse than peer median; not an obvious marquee hunt name,"High-quality hunt, but consider saving points unless it fits your long-term plan.",MEDIUM,Official DWR Source|U.O.G.A. Modeled Output,mixed_predictive_v1.0.0,utah_draw_model_v1.0.0,FULL_SPLIT,2026-03-06-2025-preliminary-bg-harvest.pdf,3,,,,
DB1121,Antelope Island,Deer,Nonresident,PREFERENCE_GENERAL_SEASON_BUCK_DEER,Management,Any Legal Weapon,Management Buck Deer,standard,Antelope Island,1,true,0,,,,,,,,,,,,2,0,2,QUALITY LONG SHOT,TROPHY_DREAMER|POINT_SAVER,0,,"High-quality hunt, but consider saving points unless it fits your long-term plan.",MEDIUM,Official DWR Source|U.O.G.A. Modeled Output,mixed_predictive_v1.0.0,utah_draw_model_v1.0.0,FULL_SPLIT,,,,,,
DB1121,Antelope Island,Deer,Resident,PREFERENCE_GENERAL_SEASON_BUCK_DEER,Management,Any Legal Weapon,Management Buck Deer,standard,Antelope Island,1,true,0,,,,,,,,,,,,2,0,2,QUALITY LONG SHOT,TROPHY_DREAMER|POINT_SAVER,0,,"High-quality hunt, but consider saving points unless it fits your long-term plan.",MEDIUM,Official DWR Source|U.O.G.A. Modeled Output,mixed_predictive_v1.0.0,utah_draw_model_v1.0.0,FULL_SPLIT,,,,,,
DB1200,Alton - Premium Buck CWMU,Deer,Nonresident,BONUS_CWMU_BIG_GAME,CWMU,Any Legal Weapon,CWMU,standard,Alton - Premium Buck CWMU,526,true,0,0,0,90,5,,,,,,,,3,0,3,QUALITY LONG SHOT,FREEZER_FILLER|ELDER_FRIENDLY|TROPHY_DREAMER|POINT_SAVER,2,permit count at or above peer median; point creep not worse than peer median,"High-quality hunt, but consider saving points unless it fits your long-term plan.",MEDIUM,Official DWR Source|U.O.G.A. Modeled Output,mixed_predictive_v1.0.0,utah_draw_model_v1.0.0,FULL_SPLIT,2026-03-06-2025-preliminary-bg-harvest.pdf,3,,,,
DB1200,Alton - Premium Buck CWMU,Deer,Resident,BONUS_CWMU_BIG_GAME,CWMU,Any Legal Weapon,CWMU,standard,Alton - Premium Buck CWMU,526,true,1.4,28,0,90,5,,,,,,,,3,0,3,QUALITY LONG SHOT,FREEZER_FILLER|ELDER_FRIENDLY|TROPHY_DREAMER|POINT_SAVER,2,permit count at or above peer median; point creep not worse than peer median,"High-quality hunt, but consider saving points unless it fits your long-term plan.",MEDIUM,Official DWR Source|U.O.G.A. Modeled Output,mixed_predictive_v1.0.0,utah_draw_model_v1.0.0,FULL_SPLIT,2026-03-06-2025-preliminary-bg-harvest.pdf,3,,,,
DB1201,Alton - Management Buck CWMU,Deer,Nonresident,BONUS_CWMU_BIG_GAME,CWMU,Any Legal Weapon,CWMU,standard,Alton - Management Buck CWMU,526,true,0,0,0,100,2.6,,,,,,,,1,0,1,QUALITY LONG SHOT,FREEZER_FILLER|ELDER_FRIENDLY|TROPHY_DREAMER|POINT_SAVER|OPPORTUNIST,4,harvest success above peer median; permit count at or above peer median; point creep not worse than peer median; not an obvious marquee hunt name,Potential overlooked opportunity. Review the details before applying.,MEDIUM,Official DWR Source|U.O.G.A. Modeled Output,mixed_predictive_v1.0.0,utah_draw_model_v1.0.0,FULL_SPLIT,2026-03-06-2025-preliminary-bg-harvest.pdf,3,,,,
DB1201,Alton - Management Buck CWMU,Deer,Resident,BONUS_CWMU_BIG_GAME,CWMU,Any Legal Weapon,CWMU,standard,Alton - Management Buck CWMU,526,true,3.5,21,,100,2.6,,,,,,,,1,0,1,QUALITY LONG SHOT,FREEZER_FILLER|ELDER_FRIENDLY|TROPHY_DREAMER|POINT_SAVER,3,harvest success above peer median; permit count at or above peer median; not an obvious marquee hunt name,"High-quality hunt, but consider saving points unless it fits your long-term plan.",MEDIUM,Official DWR Source|U.O.G.A. Modeled Output,mixed_predictive_v1.0.0,utah_draw_model_v1.0.0,FULL_SPLIT,2026-03-06-2025-preliminary-bg-harvest.pdf,3,,,,
DB1202,Antelope Creek CWMU,Deer,Nonresident,BONUS_CWMU_BIG_GAME,CWMU,Any Legal Weapon,CWMU,standard,Antelope Creek CWMU,581,true,0,0,0,50,7,,,,,,,,1,0,1,QUALITY LONG SHOT,FREEZER_FILLER|ELDER_FRIENDLY|TROPHY_DREAMER|POINT_SAVER,3,permit count at or above peer median; point creep not worse than peer median; not an obvious marquee hunt name,"High-quality hunt, but consider saving points unless it fits your long-term plan.",MEDIUM,Official DWR Source|U.O.G.A. Modeled Output,mixed_predictive_v1.0.0,utah_draw_model_v1.0.0,FULL_SPLIT,2026-03-06-2025-preliminary-bg-harvest.pdf,3,,,,
DB1202,Antelope Creek CWMU,Deer,Resident,BONUS_CWMU_BIG_GAME,CWMU,Any Legal Weapon,CWMU,standard,Antelope Creek CWMU,581,true,100,,,50,7,,,,,,,,1,0,1,STRONG APPLY,FREEZER_FILLER|ELDER_FRIENDLY|TROPHY_DREAMER,3,better odds than peer median; permit count at or above peer median; not an obvious marquee hunt name,Strong application candidate for current point context.,MEDIUM,Official DWR Source|U.O.G.A. Modeled Output,mixed_predictive_v1.0.0,utah_draw_model_v1.0.0,FULL_SPLIT,2026-03-06-2025-preliminary-bg-harvest.pdf,3,,,,
DB1203,Avintaquin Canyon CWMU,Deer,Nonresident,BONUS_CWMU_BIG_GAME,CWMU,Any Legal Weapon,CWMU,standard,Avintaquin Canyon CWMU,599,true,0,0,0,100,2,,,,,,,,1,0,1,QUALITY LONG SHOT,FREEZER_FILLER|ELDER_FRIENDLY|TROPHY_DREAMER|POINT_SAVER|OPPORTUNIST,4,harvest success above peer median; permit count at or above peer median; point creep not worse than peer median; not an obvious marquee hunt name,Potential overlooked opportunity. Review the details before applying.,MEDIUM,Official DWR Source|U.O.G.A. Modeled Output,mixed_predictive_v1.0.0,utah_draw_model_v1.0.0,FULL_SPLIT,2026-03-06-2025-preliminary-bg-harvest.pdf,3,,,,
DB1203,Avintaquin Canyon CWMU,Deer,Resident,BONUS_CWMU_BIG_GAME,CWMU,Any Legal Weapon,CWMU,standard,Avintaquin Canyon CWMU,599,true,94.4,1,,100,2,,,,,,,,1,0,1,STRONG APPLY,FREEZER_FILLER|ELDER_FRIENDLY|TROPHY_DREAMER|OPPORTUNIST,4,better odds than peer median; harvest success above peer median; permit count at or above peer median; not an obvious marquee hunt name,Potential overlooked opportunity. Review the details before applying.,MEDIUM,Official DWR Source|U.O.G.A. Modeled Output,mixed_predictive_v1.0.0,utah_draw_model_v1.0.0,FULL_SPLIT,2026-03-06-2025-preliminary-bg-harvest.pdf,3,,,,
