reported_hunt_year,model_target_year,source_file,source_file_sha256,source_page,source_class,data_granularity,report_family,species,hunt_code,hunt_name,hunt_type,weapon,permits,hunters_afield,harvest,percent_success,average_days,hunter_satisfaction,parse_status,input_family,male_harvest,female_harvest,harvest_objective,average_age,percent_female,percent_5yr_plus,date_inspected,date_harvested,location_of_kill,days_hunted,wound,horn_length_left,horn_length_right,base_circumference_left,base_circumference_right,age_of_sheep,page_title,harvest_quality_year,quality_feature_status,trend_feature_eligible,trend_feature_note,quota_use_status,draw_probability_use_status,do_not_use_for_permit_quota,do_not_use_for_p_draw_directly,raw_record,do_not_use_directly_for_p_draw,average_harvest_age_2023,average_harvest_age_3yr_2023,percent_mature_or_5_plus_2023,percent_mature_or_5_plus_3yr_2023,age_data_available_2023,age_source_package_2023,age_mapping_status_2023,age_match_confidence_2023,age_candidate_count_2023
2023,2024,dc965eb4__General-season buck deer.pdf,5282c7ecfd3a17ab5fbd15ed26d2ba99b8fd3523719d01407f1b6433d0bb40fc,3,harvest_results,hunt_code_aggregate,general_season_buck_deer,Deer,DB1544,Ogden,General Season Youth,Any Legal Weapon,261.0,220.0,68.0,30.9,5.4,3.4,PARSED,general_deer,,,,,,,,,,,,,,,,,,,,True,,,,True,,,True,,,,,false,,,,
2023,2024,dc965eb4__General-season buck deer.pdf,5282c7ecfd3a17ab5fbd15ed26d2ba99b8fd3523719d01407f1b6433d0bb40fc,3,harvest_results,hunt_code_aggregate,general_season_buck_deer,Deer,DB1545,Oquirrh-Stansbury,General Season Youth,Any Legal Weapon,203.0,189.0,123.0,65.2,4.6,3.8,PARSED,general_deer,,,,,,,,,,,,,,,,,,,,True,,,,True,,,True,,,,,false,,,,
2023,2024,dc965eb4__General-season buck deer.pdf,5282c7ecfd3a17ab5fbd15ed26d2ba99b8fd3523719d01407f1b6433d0bb40fc,3,harvest_results,hunt_code_aggregate,general_season_buck_deer,Deer,DB1546,Panguitch Lake,General Season Youth,Any Legal Weapon,110.0,104.0,68.0,65.5,6.0,3.8,PARSED,general_deer,,,,,,,,,,,,,,,,,,,,True,,,,True,,,True,,,,,false,,,,
2023,2024,dc965eb4__General-season buck deer.pdf,5282c7ecfd3a17ab5fbd15ed26d2ba99b8fd3523719d01407f1b6433d0bb40fc,3,harvest_results,hunt_code_aggregate,general_season_buck_deer,Deer,DB1547,Pine Valley,General Season Youth,Any Legal Weapon,105.0,101.0,41.0,40.0,4.8,3.2,PARSED,general_deer,,,,,,,,,,,,,,,,,,,,True,,,,True,,,True,,,,,false,,,,
2023,2024,dc965eb4__General-season buck deer.pdf,5282c7ecfd3a17ab5fbd15ed26d2ba99b8fd3523719d01407f1b6433d0bb40fc,3,harvest_results,hunt_code_aggregate,general_season_buck_deer,Deer,DB1548,"Plateau, Boulder/Kaiparowits",General Season Youth,Any Legal Weapon,101.0,101.0,71.0,70.4,4.4,3.7,PARSED,general_deer,,,,,,,,,,,,,,,,,,,,True,,,,True,,,True,,,,,false,,,,
2023,2024,dc965eb4__General-season buck deer.pdf,5282c7ecfd3a17ab5fbd15ed26d2ba99b8fd3523719d01407f1b6433d0bb40fc,3,harvest_results,hunt_code_aggregate,general_season_buck_deer,Deer,DB1549,"Plateau, Fishlake",General Season Youth,Any Legal Weapon,39.0,37.0,24.0,65.2,5.4,3.5,PARSED,general_deer,,,,,,,,,,,,,,,,,,,,True,,,,True,,,True,,,,,false,,,,
2023,2024,dc965eb4__General-season buck deer.pdf,5282c7ecfd3a17ab5fbd15ed26d2ba99b8fd3523719d01407f1b6433d0bb40fc,3,harvest_results,hunt_code_aggregate,general_season_buck_deer,Deer,DB1550,"Plateau, Thousand Lakes",General Season Youth,Any Legal Weapon,10.0,10.0,7.0,66.7,3.3,2.3,PARSED,general_deer,,,,,,,,,,,,,,,,,,,,True,,,,True,,,True,,,,,false,,,,
2023,2024,dc965eb4__General-season buck deer.pdf,5282c7ecfd3a17ab5fbd15ed26d2ba99b8fd3523719d01407f1b6433d0bb40fc,3,harvest_results,hunt_code_aggregate,general_season_buck_deer,Deer,DB1551,"San Juan, Abajo Mtns",General Season Youth,Any Legal Weapon,284.0,255.0,138.0,53.9,5.0,3.7,PARSED,general_deer,,,,,,,,,,,,,,,,,,,,True,,,,True,,,True,,,,,false,,,,
2023,2024,dc965eb4__General-season buck deer.pdf,5282c7ecfd3a17ab5fbd15ed26d2ba99b8fd3523719d01407f1b6433d0bb40fc,3,harvest_results,hunt_code_aggregate,general_season_buck_deer,Deer,DB1552,"South Slope, Bonanza/Vernal",General Season Youth,Any Legal Weapon,69.0,61.0,47.0,76.3,6.0,3.2,PARSED,general_deer,,,,,,,,,,,,,,,,,,,,True,,,,True,,,True,,,,,false,,,,
2023,2024,dc965eb4__General-season buck deer.pdf,5282c7ecfd3a17ab5fbd15ed26d2ba99b8fd3523719d01407f1b6433d0bb40fc,3,harvest_results,hunt_code_aggregate,general_season_buck_deer,Deer,DB1553,"South Slope, Yellowstone",General Season Youth,Any Legal Weapon,110.0,103.0,58.0,56.4,4.6,3.5,PARSED,general_deer,,,,,,,,,,,,,,,,,,,,True,,,,True,,,True,,,,,false,,,,
2023,2024,dc965eb4__General-season buck deer.pdf,5282c7ecfd3a17ab5fbd15ed26d2ba99b8fd3523719d01407f1b6433d0bb40fc,3,harvest_results,hunt_code_aggregate,general_season_buck_deer,Deer,DB1554,Southwest Desert,General Season Youth,Any Legal Weapon,24.0,22.0,14.0,63.6,5.5,3.6,PARSED,general_deer,,,,,,,,,,,,,,,,,,,,True,,,,True,,,True,,,,,false,,,,
2023,2024,dc965eb4__General-season buck deer.pdf,5282c7ecfd3a17ab5fbd15ed26d2ba99b8fd3523719d01407f1b6433d0bb40fc,3,harvest_results,hunt_code_aggregate,general_season_buck_deer,Deer,DB1555,"Wasatch Mtns, East",General Season Youth,Any Legal Weapon,442.0,397.0,156.0,39.3,4.2,3.5,PARSED,general_deer,,,,,,,,,,,,,,,,,,,,True,,,,True,,,True,,,,,false,,,,
2023,2024,dc965eb4__General-season buck deer.pdf,5282c7ecfd3a17ab5fbd15ed26d2ba99b8fd3523719d01407f1b6433d0bb40fc,3,harvest_results,hunt_code_aggregate,general_season_buck_deer,Deer,DB1556,"Wasatch Mtns, West",General Season Youth,Any Legal Weapon,857.0,736.0,128.0,17.4,5.5,3.0,PARSED,general_deer,,,,,,,,,,,,,,,,,,,,True,,,,True,,,True,,,,,false,,,,
2023,2024,dc965eb4__General-season buck deer.pdf,5282c7ecfd3a17ab5fbd15ed26d2ba99b8fd3523719d01407f1b6433d0bb40fc,3,harvest_results,hunt_code_aggregate,general_season_buck_deer,Deer,DB1557,"West Desert, Tintic",General Season Youth,Any Legal Weapon,82.0,67.0,28.0,41.5,7.3,3.5,PARSED,general_deer,,,,,,,,,,,,,,,,,,,,True,,,,True,,,True,,,,,false,,,,
2023,2024,dc965eb4__General-season buck deer.pdf,5282c7ecfd3a17ab5fbd15ed26d2ba99b8fd3523719d01407f1b6433d0bb40fc,4,harvest_results,hunt_code_aggregate,general_season_buck_deer,Deer,DB1558,"West Desert, West",General Season Youth,Any Legal Weapon,44.0,39.0,17.0,43.5,5.5,3.7,PARSED,general_deer,,,,,,,,,,,,,,,,,,,,True,,,,True,,,True,,,,,false,,,,
2023,2024,dc965eb4__General-season buck deer.pdf,5282c7ecfd3a17ab5fbd15ed26d2ba99b8fd3523719d01407f1b6433d0bb40fc,4,harvest_results,hunt_code_aggregate,general_season_buck_deer,Deer,DB1559,Zion,General Season Youth,Any Legal Weapon,136.0,125.0,85.0,68.2,5.7,3.8,PARSED,general_deer,,,,,,,,,,,,,,,,,,,,True,,,,True,,,True,,,,,false,,,,
2023,2024,dc965eb4__General-season buck deer.pdf,5282c7ecfd3a17ab5fbd15ed26d2ba99b8fd3523719d01407f1b6433d0bb40fc,4,harvest_results,hunt_code_aggregate,general_season_buck_deer,Deer,DB1599,Chalk Creek,General Season Youth,Any Legal Weapon,167.0,139.0,45.0,32.0,4.2,3.3,PARSED,general_deer,,,,,,,,,,,,,,,,,,,,True,,,,True,,,True,,,,,false,,,,
2023,2024,dc965eb4__General-season buck deer.pdf,5282c7ecfd3a17ab5fbd15ed26d2ba99b8fd3523719d01407f1b6433d0bb40fc,4,harvest_results,hunt_code_aggregate,general_season_buck_deer,Deer,DB1603,East Canyon,General Season Youth,Any Legal Weapon,186.0,130.0,39.0,29.9,4.1,3.5,PARSED,general_deer,,,,,,,,,,,,,,,,,,,,True,,,,True,,,True,,,,,false,,,,
2023,2024,dc965eb4__General-season buck deer.pdf,5282c7ecfd3a17ab5fbd15ed26d2ba99b8fd3523719d01407f1b6433d0bb40fc,4,harvest_results,hunt_code_aggregate,general_season_buck_deer,Deer,DB1607,Morgan-South Rich,General Season Youth,Any Legal Weapon,132.0,98.0,23.0,23.9,3.8,3.3,PARSED,general_deer,,,,,,,,,,,,,,,,,,,,True,,,,True,,,True,,,,,false,,,,
2023,2024,dc965eb4__General-season buck deer.pdf,5282c7ecfd3a17ab5fbd15ed26d2ba99b8fd3523719d01407f1b6433d0bb40fc,4,harvest_results,hunt_code_aggregate,general_season_buck_deer,Deer,DB1769,Beaver Dedicated Hunter Multiseason,General Season,,141.0,131.0,65.0,49.3,9.2,3.1,PARSED,general_deer,,,,,,,,,,,,,,,,,,,,True,,,,True,,,True,,,,,false,,,,
2023,2024,dc965eb4__General-season buck deer.pdf,5282c7ecfd3a17ab5fbd15ed26d2ba99b8fd3523719d01407f1b6433d0bb40fc,4,harvest_results,hunt_code_aggregate,general_season_buck_deer,Deer,DB1770,Box Elder Dedicated Hunter Multiseason,General Season,,63.0,51.0,14.0,27.5,8.0,3.6,PARSED,general_deer,,,,,,,,,,,,,,,,,,,,True,,,,True,,,True,,,,,false,,,,
2023,2024,dc965eb4__General-season buck deer.pdf,5282c7ecfd3a17ab5fbd15ed26d2ba99b8fd3523719d01407f1b6433d0bb40fc,4,harvest_results,hunt_code_aggregate,general_season_buck_deer,Deer,DB1771,Cache Dedicated Hunter Multiseason,General Season,,466.0,406.0,90.0,22.2,10.2,3.1,PARSED,general_deer,,,,,,,,,,,,,,,,,,,,True,,,,True,,,True,,,,,false,,,,
2023,2024,dc965eb4__General-season buck deer.pdf,5282c7ecfd3a17ab5fbd15ed26d2ba99b8fd3523719d01407f1b6433d0bb40fc,4,harvest_results,hunt_code_aggregate,general_season_buck_deer,Deer,DB1772,"Central Mtns, Manti/San Rafael Dedicated Hunter Multiseason",General Season,,982.0,921.0,260.0,28.2,11.3,3.2,PARSED,general_deer,,,,,,,,,,,,,,,,,,,,True,,,,True,,,True,,,,,false,,,,
2023,2024,dc965eb4__General-season buck deer.pdf,5282c7ecfd3a17ab5fbd15ed26d2ba99b8fd3523719d01407f1b6433d0bb40fc,4,harvest_results,hunt_code_aggregate,general_season_buck_deer,Deer,DB1773,"Central Mtns, Nebo Dedicated Hunter Multiseason",General Season,,490.0,463.0,130.0,28.1,11.8,3.1,PARSED,general_deer,,,,,,,,,,,,,,,,,,,,True,,,,True,,,True,,,,,false,,,,
2023,2024,dc965eb4__General-season buck deer.pdf,5282c7ecfd3a17ab5fbd15ed26d2ba99b8fd3523719d01407f1b6433d0bb40fc,4,harvest_results,hunt_code_aggregate,general_season_buck_deer,Deer,DB1774,Chalk Creek/East Canyon/Morgan-South Rich Dedicated Hunter Multiseason,General Season,,197.0,157.0,32.0,20.5,8.6,2.8,PARSED,general_deer,,,,,,,,,,,,,,,,,,,,True,,,,True,,,True,,,,,false,,,,
2023,2024,dc965eb4__General-season buck deer.pdf,5282c7ecfd3a17ab5fbd15ed26d2ba99b8fd3523719d01407f1b6433d0bb40fc,4,harvest_results,hunt_code_aggregate,general_season_buck_deer,Deer,DB1775,Fillmore Dedicated Hunter Multiseason,General Season,,177.0,167.0,73.0,43.7,10.4,3.5,PARSED,general_deer,,,,,,,,,,,,,,,,,,,,True,,,,True,,,True,,,,,false,,,,
2023,2024,dc965eb4__General-season buck deer.pdf,5282c7ecfd3a17ab5fbd15ed26d2ba99b8fd3523719d01407f1b6433d0bb40fc,4,harvest_results,hunt_code_aggregate,general_season_buck_deer,Deer,DB1777,Kamas Dedicated Hunter Multiseason,General Season,,135.0,116.0,19.0,16.4,6.9,3.2,PARSED,general_deer,,,,,,,,,,,,,,,,,,,,True,,,,True,,,True,,,,,false,,,,
2023,2024,dc965eb4__General-season buck deer.pdf,5282c7ecfd3a17ab5fbd15ed26d2ba99b8fd3523719d01407f1b6433d0bb40fc,4,harvest_results,hunt_code_aggregate,general_season_buck_deer,Deer,DB1778,"La Sal, La Sal Mtns Dedicated Hunter Multiseason",General Season,,147.0,134.0,74.0,55.0,8.9,3.8,PARSED,general_deer,,,,,,,,,,,,,,,,,,,,True,,,,True,,,True,,,,,false,,,,
2023,2024,dc965eb4__General-season buck deer.pdf,5282c7ecfd3a17ab5fbd15ed26d2ba99b8fd3523719d01407f1b6433d0bb40fc,4,harvest_results,hunt_code_aggregate,general_season_buck_deer,Deer,DB1779,Monroe Dedicated Hunter Multiseason,General Season,,76.0,61.0,30.0,48.9,7.6,3.0,PARSED,general_deer,,,,,,,,,,,,,,,,,,,,True,,,,True,,,True,,,,,false,,,,
2023,2024,dc965eb4__General-season buck deer.pdf,5282c7ecfd3a17ab5fbd15ed26d2ba99b8fd3523719d01407f1b6433d0bb40fc,4,harvest_results,hunt_code_aggregate,general_season_buck_deer,Deer,DB1780,Mt Dutton Dedicated Hunter Multiseason,General Season,,29.0,28.0,12.0,45.0,10.6,3.4,PARSED,general_deer,,,,,,,,,,,,,,,,,,,,True,,,,True,,,True,,,,,false,,,,
2023,2024,dc965eb4__General-season buck deer.pdf,5282c7ecfd3a17ab5fbd15ed26d2ba99b8fd3523719d01407f1b6433d0bb40fc,4,harvest_results,hunt_code_aggregate,general_season_buck_deer,Deer,DB1781,Nine Mile Dedicated Hunter Multiseason,General Season,,159.0,142.0,49.0,34.7,13.1,2.8,PARSED,general_deer,,,,,,,,,,,,,,,,,,,,True,,,,True,,,True,,,,,false,,,,
2023,2024,dc965eb4__General-season buck deer.pdf,5282c7ecfd3a17ab5fbd15ed26d2ba99b8fd3523719d01407f1b6433d0bb40fc,4,harvest_results,hunt_code_aggregate,general_season_buck_deer,Deer,DB1782,North Slope Dedicated Hunter Multiseason,General Season,,160.0,139.0,28.0,20.3,10.1,2.9,PARSED,general_deer,,,,,,,,,,,,,,,,,,,,True,,,,True,,,True,,,,,false,,,,
2023,2024,dc965eb4__General-season buck deer.pdf,5282c7ecfd3a17ab5fbd15ed26d2ba99b8fd3523719d01407f1b6433d0bb40fc,4,harvest_results,hunt_code_aggregate,general_season_buck_deer,Deer,DB1783,Ogden Dedicated Hunter Multiseason,General Season,,128.0,119.0,30.0,25.4,9.5,3.2,PARSED,general_deer,,,,,,,,,,,,,,,,,,,,True,,,,True,,,True,,,,,false,,,,
2023,2024,dc965eb4__General-season buck deer.pdf,5282c7ecfd3a17ab5fbd15ed26d2ba99b8fd3523719d01407f1b6433d0bb40fc,4,harvest_results,hunt_code_aggregate,general_season_buck_deer,Deer,DB1784,Oquirrh-Stansbury Dedicated Hunter Multiseason,General Season,,253.0,244.0,122.0,50.0,8.7,3.4,PARSED,general_deer,,,,,,,,,,,,,,,,,,,,True,,,,True,,,True,,,,,false,,,,
2023,2024,dc965eb4__General-season buck deer.pdf,5282c7ecfd3a17ab5fbd15ed26d2ba99b8fd3523719d01407f1b6433d0bb40fc,4,harvest_results,hunt_code_aggregate,general_season_buck_deer,Deer,DB1785,Panguitch Lake Dedicated Hunter Multiseason,General Season,,197.0,178.0,66.0,37.0,13.1,3.5,PARSED,general_deer,,,,,,,,,,,,,,,,,,,,True,,,,True,,,True,,,,,false,,,,
2023,2024,dc965eb4__General-season buck deer.pdf,5282c7ecfd3a17ab5fbd15ed26d2ba99b8fd3523719d01407f1b6433d0bb40fc,4,harvest_results,hunt_code_aggregate,general_season_buck_deer,Deer,DB1786,Pine Valley Dedicated Hunter Multiseason,General Season,,268.0,251.0,69.0,27.6,10.1,3.1,PARSED,general_deer,,,,,,,,,,,,,,,,,,,,True,,,,True,,,True,,,,,false,,,,
2023,2024,dc965eb4__General-season buck deer.pdf,5282c7ecfd3a17ab5fbd15ed26d2ba99b8fd3523719d01407f1b6433d0bb40fc,4,harvest_results,hunt_code_aggregate,general_season_buck_deer,Deer,DB1787,"Plateau, Boulder/Kaiparowits Dedicated Hunter Multiseason",General Season,,145.0,130.0,55.0,42.0,7.8,3.3,PARSED,general_deer,,,,,,,,,,,,,,,,,,,,True,,,,True,,,True,,,,,false,,,,
2023,2024,dc965eb4__General-season buck deer.pdf,5282c7ecfd3a17ab5fbd15ed26d2ba99b8fd3523719d01407f1b6433d0bb40fc,4,harvest_results,hunt_code_aggregate,general_season_buck_deer,Deer,DB1788,"Plateau, Fishlake Dedicated Hunter Multiseason",General Season,,79.0,71.0,27.0,38.1,11.4,3.2,PARSED,general_deer,,,,,,,,,,,,,,,,,,,,True,,,,True,,,True,,,,,false,,,,
2023,2024,dc965eb4__General-season buck deer.pdf,5282c7ecfd3a17ab5fbd15ed26d2ba99b8fd3523719d01407f1b6433d0bb40fc,4,harvest_results,hunt_code_aggregate,general_season_buck_deer,Deer,DB1789,"Plateau, Thousand Lakes Dedicated Hunter Multiseason",General Season,,25.0,20.0,5.0,27.3,7.7,1.8,PARSED,general_deer,,,,,,,,,,,,,,,,,,,,True,,,,True,,,True,,,,,false,,,,
2023,2024,dc965eb4__General-season buck deer.pdf,5282c7ecfd3a17ab5fbd15ed26d2ba99b8fd3523719d01407f1b6433d0bb40fc,4,harvest_results,hunt_code_aggregate,general_season_buck_deer,Deer,DB1790,"San Juan, Abajo Mtns Dedicated Hunter Multiseason",General Season,,157.0,146.0,45.0,31.2,9.3,3.3,PARSED,general_deer,,,,,,,,,,,,,,,,,,,,True,,,,True,,,True,,,,,false,,,,
2023,2024,dc965eb4__General-season buck deer.pdf,5282c7ecfd3a17ab5fbd15ed26d2ba99b8fd3523719d01407f1b6433d0bb40fc,4,harvest_results,hunt_code_aggregate,general_season_buck_deer,Deer,DB1791,"South Slope, Bonanza/Vernal Dedicated Hunter Multiseason",General Season,,115.0,111.0,47.0,42.6,8.3,3.0,PARSED,general_deer,,,,,,,,,,,,,,,,,,,,True,,,,True,,,True,,,,,false,,,,
2023,2024,dc965eb4__General-season buck deer.pdf,5282c7ecfd3a17ab5fbd15ed26d2ba99b8fd3523719d01407f1b6433d0bb40fc,4,harvest_results,hunt_code_aggregate,general_season_buck_deer,Deer,DB1792,"South Slope, Yellowstone Dedicated Hunter Multiseason",General Season,,134.0,130.0,57.0,43.5,8.7,3.0,PARSED,general_deer,,,,,,,,,,,,,,,,,,,,True,,,,True,,,True,,,,,false,,,,
2023,2024,dc965eb4__General-season buck deer.pdf,5282c7ecfd3a17ab5fbd15ed26d2ba99b8fd3523719d01407f1b6433d0bb40fc,4,harvest_results,hunt_code_aggregate,general_season_buck_deer,Deer,DB1793,Southwest Desert Dedicated Hunter Multiseason,General Season,,34.0,34.0,3.0,9.1,13.5,3.1,PARSED,general_deer,,,,,,,,,,,,,,,,,,,,True,,,,True,,,True,,,,,false,,,,
2023,2024,dc965eb4__General-season buck deer.pdf,5282c7ecfd3a17ab5fbd15ed26d2ba99b8fd3523719d01407f1b6433d0bb40fc,4,harvest_results,hunt_code_aggregate,general_season_buck_deer,Deer,DB1794,"Wasatch Mtns, East Dedicated Hunter Multiseason",General Season,,542.0,512.0,123.0,24.1,10.2,3.3,PARSED,general_deer,,,,,,,,,,,,,,,,,,,,True,,,,True,,,True,,,,,false,,,,
2023,2024,dc965eb4__General-season buck deer.pdf,5282c7ecfd3a17ab5fbd15ed26d2ba99b8fd3523719d01407f1b6433d0bb40fc,4,harvest_results,hunt_code_aggregate,general_season_buck_deer,Deer,DB1795,"Wasatch Mtns, West Dedicated Hunter Multiseason",General Season,,654.0,590.0,82.0,13.9,9.4,3.0,PARSED,general_deer,,,,,,,,,,,,,,,,,,,,True,,,,True,,,True,,,,,false,,,,
2023,2024,dc965eb4__General-season buck deer.pdf,5282c7ecfd3a17ab5fbd15ed26d2ba99b8fd3523719d01407f1b6433d0bb40fc,4,harvest_results,hunt_code_aggregate,general_season_buck_deer,Deer,DB1796,"West Desert, Tintic Dedicated Hunter Multiseason",General Season,,98.0,95.0,24.0,25.4,13.0,3.0,PARSED,general_deer,,,,,,,,,,,,,,,,,,,,True,,,,True,,,True,,,,,false,,,,
