snapshot_utc,source_url,endpoint_species,endpoint_gender,hunt_code,hunt_name,species,sex_type,weapon,hunt_type,season,live_res,live_nr,live_total
2026-05-26T21:55:39+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Antlerless,Elk,Antlerless,EA2034,"Nine Mile, Anthro",Elk,Antlerless,Archery,General Season,Aug 16 2025 - Sep 17 2025,180,20,200
2026-05-26T21:55:39+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Antlerless,Elk,Antlerless,EA2036,"Oquirrh-Stansbury, East",Elk,Antlerless,Any Legal Weapon,General Season,Nov 08 2025 - Jan 31 2026,54,6,60
2026-05-26T21:55:39+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Antlerless,Elk,Antlerless,EA2037,Yellowstone,Elk,Antlerless,Archery,General Season,Aug 16 2025 - Sep 17 2025,180,20,200
2026-05-26T21:55:39+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Antlerless,Elk,Antlerless,EA2038,Wasatch Mtns,Elk,Antlerless,Archery,General Season,Aug 16 2025 - Sep 05 2025,1080,120,1200
2026-05-26T21:55:39+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Antlerless,Elk,Antlerless,EA2039,"Fillmore, Pahvant",Elk,Antlerless,Any Legal Weapon,Private Lands Only,Aug 01 2025 - Jan 31 2026,0,0,150
2026-05-26T21:55:39+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Antlerless,Elk,Antlerless,EA2040,Kamas,Elk,Antlerless,Any Legal Weapon,Private Lands Only,Aug 01 2025 - Jan 31 2026,0,0,150
2026-05-26T21:55:39+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Antlerless,Elk,Antlerless,EA2041,Cache (Conservation),Elk,Antlerless,Any Legal Weapon,Conservation,"Oct 4 - Oct 26, 2025",0,0,0
2026-05-26T21:55:39+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Antlerless,Elk,Antlerless,EA2045,Wasatch Mtns (Conservation),Elk,Antlerless,Any Legal Weapon,Conservation,"Oct 4 - Oct 16, 2025 & Nov 15, 2025 - Jan 31, 2026",0,0,0
2026-05-26T21:55:39+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Antlerless,Elk,Antlerless,EA2046,"Box Elder, Sawtooth",Elk,Antlerless,Any Legal Weapon,Private Lands Only,Aug 01 2025 - Jan 31 2026,0,0,25
2026-05-26T21:55:39+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,Elk,Bull,EB1000,Elk - Statewide Permit,Elk,Bull,Any Legal Weapon,Statewide,"Archery: Aug 15 - Aug 31, 2026 | ALW: Sept 1, 2026 - Jan 15, 2027",0,0,0
2026-05-26T21:55:39+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,Elk,Bull,EB1001,Any Bull Elk Units,Elk,Bull,Any Legal Weapon,General Season - Any Bull,Oct 04 2025 - Oct 10 2025,0,0,0
2026-05-26T21:55:39+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,Elk,Bull,EB1002,Any Bull Elk Units,Elk,Bull,Muzzleloader,General Season - Any Bull,Oct 29 2025 - Nov 06 2025,0,0,0
2026-05-26T21:55:39+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,Elk,Bull,EB1003,Spike Only Units,Elk,Bull,Any Legal Weapon,General Season - Spike Bull,Oct 04 2025 - Oct 16 2025,0,0,0
2026-05-26T21:55:39+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,Elk,Bull,EB1004,Spike Only Units,Elk,Bull,Muzzleloader,General Season - Spike Bull,Oct 29 2025 - Nov 06 2025,0,0,0
2026-05-26T21:55:39+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,Elk,Bull,EB1005,Archery Hunters Choice Elk,Elk,Bull,Archery,General Season - Archery,"Any bull units: Aug 16 2025 - Sept 17 2025 | Spike only units: Aug 16-Sept 5, 2025 (Paunsaugunt closed to archery)",0,0,0
2026-05-26T21:55:39+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,Elk,Bull,EB1007,Draw-only Youth Any Bull/Hunters Choice Elk,Elk,Bull,Any Legal Weapon,General Season - Any Bull,Sept 12 2026 - Sept 22 2026,0,0,750
2026-05-26T21:55:39+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,Elk,Bull,EB1009,Spike Only Elk Units - Multiseason,Elk,Bull,Multiseason,General Season - Spike Bull,"Spike Archery: Aug 16-Sept 5, 2025 (Paunsaugunt closed to archery) Any Bull Archery: Aug 16-Sept 17, 2025 | ALW: Oct 4 - 16, 2025 | Muzz: Oct 29-Nov 6, 2025",0,0,0
2026-05-26T21:55:39+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,Elk,Bull,EB1010,Any Bull Elk Units,Elk,Bull,Any Legal Weapon,General Season - Any Bull,Oct 11 2025 - Oct 17 2025,0,0,0
2026-05-26T21:55:39+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,Elk,Bull,EB1011,Youth General Season Bull Elk,Elk,Bull,Any Legal Weapon,General Season - Youth,ANY BULL: Arch: 08/16-09/17/2025|ALW: 10/4-10-17/2025|Muzz: 10/29-11/6/2025 SPIKE ONLY: Arch:8/16-09/05/2025|ALW: 10/4-10/16/2025|Muzz: 10/29-11/6/2025 |Uinta Basin Private Land only:08/01-11/15/2025,0,0,0
2026-05-26T21:55:39+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,Elk,Bull,EB1012,Uinta Basin Private Lands Any Bull Elk,Elk,Bull,Any Legal Weapon,General Season - Any Bull,Aug 01 2025 - Nov 15 2025 - Valid only on private property within the unit,0,0,500
2026-05-26T21:55:39+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,Elk,Bull,EB3000,"Beaver, East",Elk,Bull,Archery,Limited Entry,Aug 15 2026 - Sept 15 2026,22,3,25
2026-05-26T21:55:39+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,Elk,Bull,EB3002,"Book Cliffs, Little Creek Roadless",Elk,Bull,Archery,Limited Entry,Aug 15 2026 - Sept 15 2026,4,0,4
2026-05-26T21:55:39+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,Elk,Bull,EB3003,"Cache, Meadowville",Elk,Bull,Archery,Limited Entry,Aug 15 2026 - Sept 15 2026,9,1,10
2026-05-26T21:55:39+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,Elk,Bull,EB3005,"Cache, South",Elk,Bull,Archery,Limited Entry,Aug 15 2026 - Sept 15 2026,10,1,11
2026-05-26T21:55:39+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,Elk,Bull,EB3006,Manti,Elk,Bull,Archery,Limited Entry,Aug 15 2026 - Sept 15 2026,148,17,165
2026-05-26T21:55:39+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,Elk,Bull,EB3008,"Fillmore, Pahvant",Elk,Bull,Archery,Limited Entry,Aug 15 2026 - Sept 15 2026,19,2,21
2026-05-26T21:55:39+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,Elk,Bull,EB3009,La Sal Mtns,Elk,Bull,Archery,Limited Entry,Aug 15 2026 - Sept 15 2026,36,4,40
2026-05-26T21:55:39+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,Elk,Bull,EB3010,Monroe,Elk,Bull,Archery,Limited Entry,Aug 15 2026 - Sept 15 2026,10,1,11
2026-05-26T21:55:39+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,Elk,Bull,EB3011,Mt Dutton,Elk,Bull,Archery,Limited Entry,Aug 15 2026 - Sept 15 2026,19,2,21
2026-05-26T21:55:39+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,Elk,Bull,EB3013,"North Slope, Three Corners",Elk,Bull,Archery,Limited Entry,Aug 15 2026 - Sept 15 2026,6,1,7
2026-05-26T21:55:39+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,Elk,Bull,EB3015,Panguitch Lake,Elk,Bull,Archery,Limited Entry,Aug 15 2026 - Sept 15 2026,17,2,19
2026-05-26T21:55:39+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,Elk,Bull,EB3018,Fishlake/Thousand Lakes,Elk,Bull,Archery,Limited Entry,Aug 15 2026 - Sept 15 2026,84,9,93
2026-05-26T21:55:39+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,Elk,Bull,EB3019,San Juan Bull Elk,Elk,Bull,Archery,Limited Entry,Aug 15 2026 - Sept 15 2026,29,3,32
2026-05-26T21:55:39+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,Elk,Bull,EB3020,Diamond Mtn,Elk,Bull,Archery,Limited Entry,Aug 15 2026 - Sept 15 2026,25,3,28
2026-05-26T21:55:39+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,Elk,Bull,EB3022,Wasatch Mtns,Elk,Bull,Archery,Limited Entry,Aug 15 2026 - Sept 15 2026,130,15,145
2026-05-26T21:55:39+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,Elk,Bull,EB3024,"Beaver, East",Elk,Bull,Any Legal Weapon,Limited Entry,Sept 16 2026 - Sept 20 2026,9,1,10
2026-05-26T21:55:39+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,Elk,Bull,EB3025,"Beaver, East",Elk,Bull,Any Legal Weapon,Limited Entry,Nov 07 2026 - Nov 15 2026,15,2,17
2026-05-26T21:55:39+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,Elk,Bull,EB3028,"Book Cliffs, Little Creek Roadless",Elk,Bull,Any Legal Weapon,Limited Entry,Sept 16 2026 - Sept 20 2026,3,0,3
2026-05-26T21:55:39+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,Elk,Bull,EB3031,"Box Elder, Pilot Mtn",Elk,Bull,Any Legal Weapon,Limited Entry,Sept 12 2026 - Oct 02 2026,6,1,7
2026-05-26T21:55:39+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,Elk,Bull,EB3032,"Cache, Meadowville",Elk,Bull,Any Legal Weapon,Limited Entry,Sept 16 2026 - Sept 20 2026,3,1,4
2026-05-26T21:55:39+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,Elk,Bull,EB3033,"Cache, Meadowville",Elk,Bull,Any Legal Weapon,Limited Entry,Nov 07 2026 - Nov 15 2026,6,1,7
2026-05-26T21:55:39+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,Elk,Bull,EB3036,"Cache, South",Elk,Bull,Any Legal Weapon,Limited Entry,Sept 16 2026 - Sept 20 2026,4,0,4
2026-05-26T21:55:39+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,Elk,Bull,EB3037,"Cache, South",Elk,Bull,Any Legal Weapon,Limited Entry,Nov 07 2026 - Nov 15 2026,6,1,7
2026-05-26T21:55:39+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,Elk,Bull,EB3038,Manti,Elk,Bull,Any Legal Weapon,Limited Entry,Sept 16 2026 - Sept 20 2026,61,7,68
2026-05-26T21:55:39+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,Elk,Bull,EB3039,Manti,Elk,Bull,Any Legal Weapon,Limited Entry,Nov 07 2026 - Nov 15 2026,102,11,113
2026-05-26T21:55:39+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,Elk,Bull,EB3042,"Fillmore, Pahvant",Elk,Bull,Any Legal Weapon,Limited Entry,Sept 16 2026 - Sept 20 2026,8,1,9
2026-05-26T21:55:39+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,Elk,Bull,EB3043,"Fillmore, Pahvant",Elk,Bull,Any Legal Weapon,Limited Entry,Nov 07 2026 - Nov 15 2026,13,2,15
2026-05-26T21:55:39+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,Elk,Bull,EB3044,Dolores Triangle,Elk,Bull,Any Legal Weapon,Limited Entry,Dec 05 2026 - Jan 31 2027,6,1,7
2026-05-26T21:55:39+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,Elk,Bull,EB3045,La Sal Mtns,Elk,Bull,Any Legal Weapon,Limited Entry,Sept 16 2026 - Sept 20 2026,14,2,16
2026-05-26T21:55:39+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,Elk,Bull,EB3046,La Sal Mtns,Elk,Bull,Any Legal Weapon,Limited Entry,Nov 07 2026 - Nov 15 2026,24,3,27
2026-05-26T21:55:39+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,Elk,Bull,EB3047,Monroe,Elk,Bull,Any Legal Weapon,Limited Entry,Sept 16 2026 - Sept 20 2026,3,1,4
2026-05-26T21:55:39+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,Elk,Bull,EB3048,Monroe,Elk,Bull,Any Legal Weapon,Limited Entry,Nov 07 2026 - Nov 15 2026,13,2,15
2026-05-26T21:55:39+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,Elk,Bull,EB3049,Mt Dutton,Elk,Bull,Any Legal Weapon,Limited Entry,Sept 16 2026 - Sept 20 2026,8,1,9
2026-05-26T21:55:39+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,Elk,Bull,EB3050,Mt Dutton,Elk,Bull,Any Legal Weapon,Limited Entry,Nov 07 2026 - Nov 15 2026,13,2,15
2026-05-26T21:55:39+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,Elk,Bull,EB3053,"North Slope, Three Corners",Elk,Bull,Any Legal Weapon,Limited Entry,Oct 03 2026 - Oct 15 2026,9,1,10
2026-05-26T21:55:39+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,Elk,Bull,EB3056,Panguitch Lake,Elk,Bull,Any Legal Weapon,Limited Entry,Sept 16 2026 - Sept 20 2026,7,1,8
2026-05-26T21:55:39+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,Elk,Bull,EB3057,Panguitch Lake,Elk,Bull,Any Legal Weapon,Limited Entry,Nov 07 2026 - Nov 15 2026,12,1,13
2026-05-26T21:55:39+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,Elk,Bull,EB3063,Fishlake/Thousand Lakes,Elk,Bull,Any Legal Weapon,Limited Entry,Sept 16 2026 - Sept 20 2026,34,4,38
2026-05-26T21:55:39+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,Elk,Bull,EB3064,Fishlake/Thousand Lakes,Elk,Bull,Any Legal Weapon,Limited Entry,Oct 03 2026 - Oct 15 2026,99,11,110
2026-05-26T21:55:39+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,Elk,Bull,EB3065,Fishlake/Thousand Lakes,Elk,Bull,Any Legal Weapon,Limited Entry,Nov 07 2026 - Nov 15 2026,57,6,63
2026-05-26T21:55:39+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,Elk,Bull,EB3066,San Juan Bull Elk,Elk,Bull,Any Legal Weapon,Limited Entry,Sept 16 2026 - Sept 20 2026,12,1,13
2026-05-26T21:55:39+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,Elk,Bull,EB3067,San Juan Bull Elk,Elk,Bull,Any Legal Weapon,Limited Entry,Nov 07 2026 - Nov 15 2026,20,2,22
2026-05-26T21:55:39+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,Elk,Bull,EB3068,Diamond Mtn,Elk,Bull,Any Legal Weapon,Limited Entry,Sept 16 2026 - Sept 20 2026,10,1,11
2026-05-26T21:55:39+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,Elk,Bull,EB3069,Diamond Mtn,Elk,Bull,Any Legal Weapon,Limited Entry,Oct 03 2026 - Oct 15 2026,30,3,33
2026-05-26T21:55:39+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,Elk,Bull,EB3072,Wasatch Mtns,Elk,Bull,Any Legal Weapon,Limited Entry,Sept 16 2026 - Sept 20 2026,54,6,60
2026-05-26T21:55:39+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,Elk,Bull,EB3073,Wasatch Mtns,Elk,Bull,Any Legal Weapon,Limited Entry,Nov 07 2026 - Nov 15 2026,89,10,99
2026-05-26T21:55:39+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,Elk,Bull,EB3077,"Beaver, East",Elk,Bull,Muzzleloader,Limited Entry,Sept 21 2026 - Oct 02 2026,13,2,15
2026-05-26T21:55:39+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,Elk,Bull,EB3079,"Book Cliffs, Little Creek Roadless",Elk,Bull,Muzzleloader,Limited Entry,Sept 21 2026 - Oct 02 2026,2,0,2
2026-05-26T21:55:39+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,Elk,Bull,EB3081,"Cache, Meadowville",Elk,Bull,Muzzleloader,Limited Entry,Sept 21 2026 - Oct 02 2026,5,1,6
2026-05-26T21:55:39+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,Elk,Bull,EB3083,"Cache, South",Elk,Bull,Muzzleloader,Limited Entry,Sept 21 2026 - Oct 02 2026,5,1,6
2026-05-26T21:55:39+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,Elk,Bull,EB3084,Manti,Elk,Bull,Muzzleloader,Limited Entry,Sept 21 2026 - Oct 02 2026,89,10,99
2026-05-26T21:55:39+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,Elk,Bull,EB3086,"Fillmore, Pahvant",Elk,Bull,Muzzleloader,Limited Entry,Sept 21 2026 - Oct 02 2026,12,1,13
2026-05-26T21:55:39+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,Elk,Bull,EB3087,La Sal Mtns,Elk,Bull,Muzzleloader,Limited Entry,Sept 21 2026 - Oct 02 2026,22,2,24
2026-05-26T21:55:39+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,Elk,Bull,EB3088,Monroe,Elk,Bull,Muzzleloader,Limited Entry,Sept 21 2026 - Oct 02 2026,10,1,11
2026-05-26T21:55:39+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,Elk,Bull,EB3089,Mt Dutton,Elk,Bull,Muzzleloader,Limited Entry,Sept 21 2026 - Oct 02 2026,12,1,13
2026-05-26T21:55:39+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,Elk,Bull,EB3091,"North Slope, Three Corners",Elk,Bull,Muzzleloader,Limited Entry,Sept 21 2026 - Oct 02 2026,4,0,4
2026-05-26T21:55:39+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,Elk,Bull,EB3093,Panguitch Lake,Elk,Bull,Muzzleloader,Limited Entry,Sept 21 2026 - Oct 02 2026,10,1,11
2026-05-26T21:55:39+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,Elk,Bull,EB3096,Fishlake/Thousand Lakes,Elk,Bull,Muzzleloader,Limited Entry,Sept 21 2026 - Oct 02 2026,50,6,56
2026-05-26T21:55:39+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,Elk,Bull,EB3097,San Juan Bull Elk,Elk,Bull,Muzzleloader,Limited Entry,Sept 21 2026 - Oct 02 2026,17,2,19
2026-05-26T21:55:39+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,Elk,Bull,EB3098,Diamond Mtn,Elk,Bull,Muzzleloader,Limited Entry,Sept 21 2026 - Oct 02 2026,15,2,17
2026-05-26T21:55:39+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,Elk,Bull,EB3100,Wasatch Mtns,Elk,Bull,Muzzleloader,Limited Entry,Sept 21 2026 - Oct 02 2026,78,9,87
2026-05-26T21:55:39+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,Elk,Bull,EB3102,"Beaver, East",Elk,Bull,Multiseason,Limited Entry,"Arch: Aug 15-Sept 15, 2026 | Muzz: Sept 21-Oct 2, 2026 | ALW: Sept 16-20, 2026 & Oct 3-15, 2026 & Nov 7-15, 2026",3,0,3
2026-05-26T21:55:39+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,Elk,Bull,EB3104,"Book Cliffs, Little Creek Roadless",Elk,Bull,Multiseason,Limited Entry,"Arch: Aug 15-Sept 15, 2026 | Muzz: Sept 21-Oct 2, 2026 | ALW: Sept 16-20, 2026 & Oct 3-15, 2026",1,0,1
2026-05-26T21:55:39+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,Elk,Bull,EB3105,"Cache, Meadowville",Elk,Bull,Multiseason,Limited Entry,"Arch: Aug 15-Sept 15, 2026 | Muzz: Sept 21-Oct 2, 2026 | ALW: Sept 16-20, 2026 & Oct 3-15, 2026 & Nov 7-15, 2026",1,0,1
2026-05-26T21:55:39+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,Elk,Bull,EB3107,"Cache, South",Elk,Bull,Multiseason,Limited Entry,"Arch: Aug 15-Sept 15, 2026 | Muzz: Sept 21-Oct 2, 2026 | ALW: Sept 16-20, 2026 & Oct 3-15, 2026 & Nov 7-15, 2026",1,0,1
2026-05-26T21:55:39+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,Elk,Bull,EB3108,Manti,Elk,Bull,Multiseason,Limited Entry,"Arch: Aug 15-Sept 15, 2026 | Muzz: Sept 21-Oct 2, 2026 | ALW: Sept 16-20, 2026 & Oct 3-15, 2026 & Nov 7-15, 2026",18,2,20
2026-05-26T21:55:39+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,Elk,Bull,EB3110,"Fillmore, Pahvant",Elk,Bull,Multiseason,Limited Entry,"Arch: Aug 15-Sept 15, 2026 | Muzz: Sept 21-Oct 2, 2026 | ALW: Sept 16-20, 2026 & Oct 3-15, 2026 & Nov 7-15, 2026",3,0,3
2026-05-26T21:55:39+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,Elk,Bull,EB3111,La Sal Mtns,Elk,Bull,Multiseason,Limited Entry,"Arch: Aug 15-Sept 15, 2026 | Muzz: Sept 21-Oct 2, 2026 | ALW: Sept 16-20, 2026 & Oct 3-15, 2026 & Nov 7-15, 2026",5,0,5
2026-05-26T21:55:39+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,Elk,Bull,EB3112,Monroe,Elk,Bull,Multiseason,Limited Entry,"Arch: Aug 15-Sept 15, 2026 | Muzz: Sept 21-Oct 2, 2026 | ALW: Sept 16-20, 2026 & Oct 3-15, 2026 & Nov 7-15, 2026",2,0,2
2026-05-26T21:55:39+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,Elk,Bull,EB3113,Mt Dutton,Elk,Bull,Multiseason,Limited Entry,"Arch: Aug 15-Sept 15, 2026 | Muzz: Sept 21-Oct 2, 2026 | ALW: Sept 16-20, 2026 & Oct 3-15, 2026 & Nov 7-15, 2026",3,0,3
2026-05-26T21:55:39+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,Elk,Bull,EB3115,"North Slope, Three Corners",Elk,Bull,Multiseason,Limited Entry,"Arch: Aug 15-Sept 15, 2026 | Muzz: Sept 21-Oct 2, 2026 | ALW: Sept 16-20, 2026 & Oct 3-15, 2026",1,0,1
2026-05-26T21:55:39+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,Elk,Bull,EB3117,Panguitch Lake,Elk,Bull,Multiseason,Limited Entry,"Arch: Aug 15-Sept 15, 2026 | Muzz: Sept 21-Oct 2, 2026 | ALW: Sept 16-20, 2026 & Oct 3-15, 2026 & Nov 7-15, 2026",2,0,2
2026-05-26T21:55:39+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,Elk,Bull,EB3120,Fishlake/Thousand Lakes,Elk,Bull,Multiseason,Limited Entry,"Arch: Aug 15-Sept 15, 2026 | Muzz: Sept 21-Oct 2, 2026 | ALW: Sept 16-20, 2026 & Oct 3-15, 2026 & Nov 7-15, 2026",10,1,11
