hunt_name,hunt_code,boundary_id,hunt_code_mapping_status,boundary_id_mapping_status,candidate_hunt_code,candidate_boundary_id,sex_type,species,weapon,hunt_type,season,permits_2026_res,permits_2026_nr,permits_2026_total,permit_count_status,source_file,source_row_number
Boulder/Kaiparowits,LO1518,455,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,LO1518,455,Buck,Deer,Archery,General Season - Private Land Only,Aug 16 2025 - Sept 12 2025 - PRIVATE LAND ONLY,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 DEER BUCK DRAW.xlsx,369
Fishlake,LO1519,633,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,LO1519,633,Buck,Deer,Archery,General Season - Private Land Only,Aug 16 2025 - Sept 12 2025 - PRIVATE LAND ONLY,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 DEER BUCK DRAW.xlsx,370
"San Juan, Abajo Mtns",LO1521,618,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,LO1521,618,Buck,Deer,Archery,General Season - Private Land Only,Aug 16 2025 - Sept 12 2025 - PRIVATE LAND ONLY,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 DEER BUCK DRAW.xlsx,371
Vernal/Bonanza,LO1522,614,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,LO1522,614,Buck,Deer,Archery,General Season - Private Land Only,Aug 16 2025 - Sept 12 2025 - PRIVATE LAND ONLY,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 DEER BUCK DRAW.xlsx,372
Yellowstone,LO1523,613,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,LO1523,613,Buck,Deer,Archery,General Season - Private Land Only,Aug 16 2025 - Sept 12 2025 - PRIVATE LAND ONLY,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 DEER BUCK DRAW.xlsx,373
Southwest Desert,LO1524,625,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,LO1524,625,Buck,Deer,Archery,General Season - Private Land Only,Aug 16 2025 - Sept 12 2025 - PRIVATE LAND ONLY,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 DEER BUCK DRAW.xlsx,374
"Wasatch Mtns, East",LO1525,621,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,LO1525,621,Buck,Deer,Archery,General Season - Private Land Only,Aug 16 2025 - Sept 12 2025 - PRIVATE LAND ONLY,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 DEER BUCK DRAW.xlsx,375
"Wasatch Mtns, West",LO1526,620,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,LO1526,620,Buck,Deer,Archery,General Season - Private Land Only,Aug 16 2025 - Sept 12 2025 - PRIVATE LAND ONLY,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 DEER BUCK DRAW.xlsx,376
Zion,LO1529,635,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,LO1529,635,Buck,Deer,Archery,General Season - Private Land Only,Aug 16 2025 - Sept 12 2025 - PRIVATE LAND ONLY,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 DEER BUCK DRAW.xlsx,377
Box Elder,LO1531,607,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,LO1531,607,Buck,Deer,Any Legal Weapon (Late),General Season - Private Land Only,Oct 18 2025 - Oct 26 2025 - PRIVATE LAND ONLY,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 DEER BUCK DRAW.xlsx,378
Manti/San Rafael,LO1533,619,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,LO1533,619,Buck,Deer,Any Legal Weapon (Late),General Season - Private Land Only,Oct 18 2025 - Oct 26 2025 - PRIVATE LAND ONLY,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 DEER BUCK DRAW.xlsx,379
Nebo,LO1534,616,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,LO1534,616,Buck,Deer,Any Legal Weapon (Late),General Season - Private Land Only,Oct 18 2025 - Oct 26 2025 - PRIVATE LAND ONLY,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 DEER BUCK DRAW.xlsx,380
Fillmore,LO1536,804,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,LO1536,804,Buck,Deer,Any Legal Weapon (Late),General Season - Private Land Only,Oct 18 2025 - Oct 26 2025 - PRIVATE LAND ONLY,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 DEER BUCK DRAW.xlsx,381
Kamas,LO1538,611,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,LO1538,611,Buck,Deer,Any Legal Weapon (Late),General Season - Private Land Only,Oct 18 2025 - Oct 26 2025 - PRIVATE LAND ONLY,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 DEER BUCK DRAW.xlsx,382
"La Sal, La Sal Mtns",LO1539,617,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,LO1539,617,Buck,Deer,Any Legal Weapon (Late),General Season - Private Land Only,Oct 18 2025 - Oct 26 2025 - PRIVATE LAND ONLY,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 DEER BUCK DRAW.xlsx,383
Monroe,LO1540,629,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,LO1540,629,Buck,Deer,Any Legal Weapon (Late),General Season - Private Land Only,Oct 18 2025 - Oct 26 2025 - PRIVATE LAND ONLY,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 DEER BUCK DRAW.xlsx,384
Mt Dutton,LO1541,630,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,LO1541,630,Buck,Deer,Any Legal Weapon (Late),General Season - Private Land Only,Oct 18 2025 - Oct 26 2025 - PRIVATE LAND ONLY,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 DEER BUCK DRAW.xlsx,385
Nine Mile,LO1542,615,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,LO1542,615,Buck,Deer,Any Legal Weapon (Late),General Season - Private Land Only,Oct 18 2025 - Oct 26 2025 - PRIVATE LAND ONLY,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 DEER BUCK DRAW.xlsx,386
North Slope,LO1543,612,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,LO1543,612,Buck,Deer,Any Legal Weapon (Late),General Season - Private Land Only,Oct 18 2025 - Oct 26 2025 - PRIVATE LAND ONLY,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 DEER BUCK DRAW.xlsx,387
Ogden,LO1544,609,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,LO1544,609,Buck,Deer,Any Legal Weapon (Late),General Season - Private Land Only,Oct 18 2025 - Oct 26 2025 - PRIVATE LAND ONLY,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 DEER BUCK DRAW.xlsx,388
Panguitch Lake,LO1546,634,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,LO1546,634,Buck,Deer,Any Legal Weapon (Late),General Season - Private Land Only,Oct 18 2025 - Oct 26 2025 - PRIVATE LAND ONLY,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 DEER BUCK DRAW.xlsx,389
Pine Valley,LO1547,636,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,LO1547,636,Buck,Deer,Any Legal Weapon (Late),General Season - Private Land Only,Oct 18 2025 - Oct 26 2025 - PRIVATE LAND ONLY,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 DEER BUCK DRAW.xlsx,390
Fishlake,LO1549,633,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,LO1549,633,Buck,Deer,Any Legal Weapon (Late),General Season - Private Land Only,Oct 18 2025 - Oct 26 2025 - PRIVATE LAND ONLY,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 DEER BUCK DRAW.xlsx,391
"San Juan, Abajo Mtns",LO1551,618,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,LO1551,618,Buck,Deer,Any Legal Weapon (Late),General Season - Private Land Only,Oct 18 2025 - Oct 26 2025 - PRIVATE LAND ONLY,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 DEER BUCK DRAW.xlsx,392
Vernal/Bonanza,LO1552,614,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,LO1552,614,Buck,Deer,Any Legal Weapon (Late),General Season - Private Land Only,Oct 18 2025 - Oct 26 2025 - PRIVATE LAND ONLY,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 DEER BUCK DRAW.xlsx,393
Yellowstone,LO1553,613,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,LO1553,613,Buck,Deer,Any Legal Weapon (Late),General Season - Private Land Only,Oct 18 2025 - Oct 26 2025 - PRIVATE LAND ONLY,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 DEER BUCK DRAW.xlsx,394
Southwest Desert,LO1554,625,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,LO1554,625,Buck,Deer,Any Legal Weapon (Late),General Season - Private Land Only,Oct 18 2025 - Oct 26 2025 - PRIVATE LAND ONLY,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 DEER BUCK DRAW.xlsx,395
"Wasatch Mtns, East",LO1555,621,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,LO1555,621,Buck,Deer,Any Legal Weapon (Late),General Season - Private Land Only,Oct 18 2025 - Oct 26 2025 - PRIVATE LAND ONLY,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 DEER BUCK DRAW.xlsx,396
"Wasatch Mtns, West",LO1556,620,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,LO1556,620,Buck,Deer,Any Legal Weapon (Late),General Season - Private Land Only,Oct 18 2025 - Oct 26 2025 - PRIVATE LAND ONLY,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 DEER BUCK DRAW.xlsx,397
Zion,LO1559,635,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,LO1559,635,Buck,Deer,Any Legal Weapon (Late),General Season - Private Land Only,Oct 18 2025 - Oct 26 2025 - PRIVATE LAND ONLY,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 DEER BUCK DRAW.xlsx,398
Box Elder,LO1561,607,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,LO1561,607,Buck,Deer,Muzzleloader,General Season - Private Land Only,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 DEER BUCK DRAW.xlsx,399
Manti/San Rafael,LO1563,619,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,LO1563,619,Buck,Deer,Muzzleloader,General Season - Private Land Only,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 DEER BUCK DRAW.xlsx,400
Nebo,LO1564,616,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,LO1564,616,Buck,Deer,Muzzleloader,General Season - Private Land Only,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 DEER BUCK DRAW.xlsx,401
Fillmore,LO1566,804,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,LO1566,804,Buck,Deer,Muzzleloader,General Season - Private Land Only,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 DEER BUCK DRAW.xlsx,402
Kamas,LO1568,611,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,LO1568,611,Buck,Deer,Muzzleloader,General Season - Private Land Only,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 DEER BUCK DRAW.xlsx,403
"La Sal, La Sal Mtns",LO1569,617,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,LO1569,617,Buck,Deer,Muzzleloader,General Season - Private Land Only,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 DEER BUCK DRAW.xlsx,404
Monroe,LO1570,629,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,LO1570,629,Buck,Deer,Muzzleloader,General Season - Private Land Only,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 DEER BUCK DRAW.xlsx,405
Mt Dutton,LO1571,630,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,LO1571,630,Buck,Deer,Muzzleloader,General Season - Private Land Only,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 DEER BUCK DRAW.xlsx,406
Nine Mile,LO1572,615,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,LO1572,615,Buck,Deer,Muzzleloader,General Season - Private Land Only,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 DEER BUCK DRAW.xlsx,407
North Slope,LO1573,612,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,LO1573,612,Buck,Deer,Muzzleloader,General Season - Private Land Only,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 DEER BUCK DRAW.xlsx,408
Ogden,LO1574,609,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,LO1574,609,Buck,Deer,Muzzleloader,General Season - Private Land Only,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 DEER BUCK DRAW.xlsx,409
Panguitch Lake,LO1576,634,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,LO1576,634,Buck,Deer,Muzzleloader,General Season - Private Land Only,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 DEER BUCK DRAW.xlsx,410
Pine Valley,LO1577,636,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,LO1577,636,Buck,Deer,Muzzleloader,General Season - Private Land Only,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 DEER BUCK DRAW.xlsx,411
Fishlake,LO1579,633,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,LO1579,633,Buck,Deer,Muzzleloader,General Season - Private Land Only,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 DEER BUCK DRAW.xlsx,412
"San Juan, Abajo Mtns",LO1581,618,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,LO1581,618,Buck,Deer,Muzzleloader,General Season - Private Land Only,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 DEER BUCK DRAW.xlsx,413
Vernal/Bonanza,LO1582,614,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,LO1582,614,Buck,Deer,Muzzleloader,General Season - Private Land Only,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 DEER BUCK DRAW.xlsx,414
Yellowstone,LO1583,613,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,LO1583,613,Buck,Deer,Muzzleloader,General Season - Private Land Only,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 DEER BUCK DRAW.xlsx,415
Southwest Desert,LO1584,625,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,LO1584,625,Buck,Deer,Muzzleloader,General Season - Private Land Only,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 DEER BUCK DRAW.xlsx,416
"Wasatch Mtns, East",LO1585,621,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,LO1585,621,Buck,Deer,Muzzleloader,General Season - Private Land Only,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 DEER BUCK DRAW.xlsx,417
"Wasatch Mtns, West",LO1586,620,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,LO1586,620,Buck,Deer,Muzzleloader,General Season - Private Land Only,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 DEER BUCK DRAW.xlsx,418
Zion,LO1589,635,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,LO1589,635,Buck,Deer,Muzzleloader,General Season - Private Land Only,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 DEER BUCK DRAW.xlsx,419
Fillmore,LO1591,804,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,LO1591,804,Buck,Deer,Any Legal Weapon (Early),General Season - Private Land Only,Oct 08 2025 - Oct 12 2025 - PRIVATE LAND ONLY,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 DEER BUCK DRAW.xlsx,420
Kamas,LO1592,611,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,LO1592,611,Buck,Deer,Any Legal Weapon (Early),General Season - Private Land Only,Oct 08 2025 - Oct 12 2025 - PRIVATE LAND ONLY,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 DEER BUCK DRAW.xlsx,421
Nine Mile,LO1593,615,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,LO1593,615,Buck,Deer,Any Legal Weapon (Early),General Season - Private Land Only,Oct 08 2025 - Oct 12 2025 - PRIVATE LAND ONLY,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 DEER BUCK DRAW.xlsx,422
Panguitch Lake,LO1594,634,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,LO1594,634,Buck,Deer,Any Legal Weapon (Early),General Season - Private Land Only,Oct 08 2025 - Oct 12 2025 - PRIVATE LAND ONLY,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 DEER BUCK DRAW.xlsx,423
Pine Valley,LO1595,636,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,LO1595,636,Buck,Deer,Any Legal Weapon (Early),General Season - Private Land Only,Oct 08 2025 - Oct 12 2025 - PRIVATE LAND ONLY,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 DEER BUCK DRAW.xlsx,424
Fishlake,LO1596,633,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,LO1596,633,Buck,Deer,Any Legal Weapon (Early),General Season - Private Land Only,Oct 08 2025 - Oct 12 2025 - PRIVATE LAND ONLY,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 DEER BUCK DRAW.xlsx,425
Zion,LO1597,635,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,LO1597,635,Buck,Deer,Any Legal Weapon (Early),General Season - Private Land Only,Oct 08 2025 - Oct 12 2025 - PRIVATE LAND ONLY,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 DEER BUCK DRAW.xlsx,426
North Slope,LO1598,612,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,LO1598,612,Buck,Deer,Any Legal Weapon (Early),General Season - Private Land Only,Oct 08 2025 - Oct 12 2025 - PRIVATE LAND ONLY,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 DEER BUCK DRAW.xlsx,427
Chalk Creek,LO1599,69,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,LO1599,69,Buck,Deer,Any Legal Weapon (Late),General Season - Private Land Only,Oct 18 2025 - Oct 26 2025 - PRIVATE LAND ONLY,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 DEER BUCK DRAW.xlsx,428
Chalk Creek,LO1600,69,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,LO1600,69,Buck,Deer,Archery,General Season - Private Land Only,Aug 16 2025 - Sept 12 2025 - PRIVATE LAND ONLY,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 DEER BUCK DRAW.xlsx,429
Chalk Creek,LO1601,69,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,LO1601,69,Buck,Deer,Any Legal Weapon (Early),General Season - Private Land Only,Oct 08 2025 - Oct 12 2025 - PRIVATE LAND ONLY,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 DEER BUCK DRAW.xlsx,430
Chalk Creek,LO1602,69,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,LO1602,69,Buck,Deer,Muzzleloader,General Season - Private Land Only,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 DEER BUCK DRAW.xlsx,431
East Canyon,LO1603,276,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,LO1603,276,Buck,Deer,Any Legal Weapon (Late),General Season - Private Land Only,Oct 18 2025 - Oct 26 2025 - PRIVATE LAND ONLY,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 DEER BUCK DRAW.xlsx,432
East Canyon,LO1604,276,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,LO1604,276,Buck,Deer,Archery,General Season - Private Land Only,Aug 16 2025 - Sept 12 2025 - PRIVATE LAND ONLY,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 DEER BUCK DRAW.xlsx,433
East Canyon,LO1605,276,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,LO1605,276,Buck,Deer,Any Legal Weapon (Early),General Season - Private Land Only,Oct 08 2025 - Oct 12 2025 - PRIVATE LAND ONLY,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 DEER BUCK DRAW.xlsx,434
East Canyon,LO1606,276,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,LO1606,276,Buck,Deer,Muzzleloader,General Season - Private Land Only,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 DEER BUCK DRAW.xlsx,435
Morgan-South Rich,LO1607,117,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,LO1607,117,Buck,Deer,Any Legal Weapon (Late),General Season - Private Land Only,Oct 18 2025 - Oct 26 2025 - PRIVATE LAND ONLY,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 DEER BUCK DRAW.xlsx,436
Morgan-South Rich,LO1608,117,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,LO1608,117,Buck,Deer,Archery,General Season - Private Land Only,Aug 16 2025 - Sept 12 2025 - PRIVATE LAND ONLY,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 DEER BUCK DRAW.xlsx,437
Morgan-South Rich,LO1609,117,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,LO1609,117,Buck,Deer,Any Legal Weapon (Early),General Season - Private Land Only,Oct 08 2025 - Oct 12 2025 - PRIVATE LAND ONLY,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 DEER BUCK DRAW.xlsx,438
Morgan-South Rich,LO1610,117,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,LO1610,117,Buck,Deer,Muzzleloader,General Season - Private Land Only,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 DEER BUCK DRAW.xlsx,439
"Beaver, East",LO1611,685,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,LO1611,685,Buck,Deer,Archery,General Season - Private Land Only,Aug 16 2025 - Sept 12 2025 - PRIVATE LAND ONLY,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 DEER BUCK DRAW.xlsx,440
"Beaver, East",LO1612,685,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,LO1612,685,Buck,Deer,Muzzleloader,General Season - Private Land Only,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 DEER BUCK DRAW.xlsx,441
"Beaver, East",LO1613,685,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,LO1613,685,Buck,Deer,Any Legal Weapon (Late),General Season - Private Land Only,Oct 18 2025 - Oct 26 2025 - PRIVATE LAND ONLY,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 DEER BUCK DRAW.xlsx,442
"Beaver, West",LO1614,672,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,LO1614,672,Buck,Deer,Archery,General Season - Private Land Only,Aug 16 2025 - Sept 12 2025 - PRIVATE LAND ONLY,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 DEER BUCK DRAW.xlsx,443
"Beaver, West",LO1615,672,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,LO1615,672,Buck,Deer,Restricted Muzzleloader,General Season - Private Land Only,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 DEER BUCK DRAW.xlsx,444
"Beaver, West",LO1616,672,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,LO1616,672,Buck,Deer,Restricted Rifle,General Season - Private Land Only,Oct 18 2025 - Oct 26 2025 - PRIVATE LAND ONLY,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 DEER BUCK DRAW.xlsx,445
"West Desert, Swasey",LO1617,926,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,LO1617,926,Buck,Deer,Archery,General Season - Private Land Only,Aug 16 2025 - Sept 12 2025 - PRIVATE LAND ONLY,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 DEER BUCK DRAW.xlsx,446
"West Desert, Swasey",LO1618,926,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,LO1618,926,Buck,Deer,Muzzleloader,General Season - Private Land Only,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 DEER BUCK DRAW.xlsx,447
"West Desert, Swasey",LO1619,926,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,LO1619,926,Buck,Deer,Any Legal Weapon (Late),General Season - Private Land Only,Oct 18 2025 - Oct 26 2025 - PRIVATE LAND ONLY,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 DEER BUCK DRAW.xlsx,448
