source_file,hunt_code,hunt_name_subfile,permits_subfile,permits_master,comparison_status,hunt_name_master
24_le_pronghorn.pdf,PB5033,"Limited-entry Alw (rifle) Buck Pronghorn - Fillmore, Oak Creek South - Any Legal Weapon Page 510",248,248.0,permit_match,"Limited-entry Alw (rifle) Buck Pronghorn - Fillmore, Oak Creek South - Any Legal Weapon Page 510"
24_le_pronghorn.pdf,PB5034,Limited-entry Alw (rifle) Buck Pronghorn - Kaiparowits - Any Legal Weapon Page 511,2,2.0,permit_match,Limited-entry Alw (rifle) Buck Pronghorn - Kaiparowits - Any Legal Weapon Page 511
24_le_pronghorn.pdf,PB5035,"Limited-entry Alw (rifle) Buck Pronghorn - La Sal, Potash/south Cisco - Any Legal Weapon Page 512",156,156.0,permit_match,"Limited-entry Alw (rifle) Buck Pronghorn - La Sal, Potash/south Cisco - Any Legal Weapon Page 512"
24_le_pronghorn.pdf,PB5037,"Limited-entry Alw (rifle) Buck Pronghorn - Nine Mile, Anthro-myton Bench - Any Legal Weapon Page 513",446,446.0,permit_match,"Limited-entry Alw (rifle) Buck Pronghorn - Nine Mile, Anthro-myton Bench - Any Legal Weapon Page 513"
24_le_pronghorn.pdf,PB5038,"Limited-entry Alw (rifle) Buck Pronghorn - Nine Mile, Range Creek - Any Legal Weapon Page 514",59,59.0,permit_match,"Limited-entry Alw (rifle) Buck Pronghorn - Nine Mile, Range Creek - Any Legal Weapon Page 514"
24_le_pronghorn.pdf,PB5039,"Limited-entry Alw (rifle) Buck Pronghorn - North Slope, Summit - Any Legal Weapon Page 515",44,44.0,permit_match,"Limited-entry Alw (rifle) Buck Pronghorn - North Slope, Summit - Any Legal Weapon Page 515"
24_le_pronghorn.pdf,PB5040,"Limited-entry Alw (rifle) Buck Pronghorn - North Slope, Three Corners/west Daggett - Any Legal Weapon Page 516",125,125.0,permit_match,"Limited-entry Alw (rifle) Buck Pronghorn - North Slope, Three Corners/west Daggett - Any Legal Weapon Page 516"
24_le_pronghorn.pdf,PB5041,"Limited-entry Alw (rifle) Buck Pronghorn - Panguitch Lake/zion, North - Any Legal Weapon Page 517",220,220.0,permit_match,"Limited-entry Alw (rifle) Buck Pronghorn - Panguitch Lake/zion, North - Any Legal Weapon Page 517"
24_le_pronghorn.pdf,PB5042,Limited-entry Alw (rifle) Buck Pronghorn - Pine Valley - Any Legal Weapon Page 518,135,135.0,permit_match,Limited-entry Alw (rifle) Buck Pronghorn - Pine Valley - Any Legal Weapon Page 518
24_le_pronghorn.pdf,PB5044,"Limited-entry Alw (rifle) Buck Pronghorn - San Juan, Hatch Point - Any Legal Weapon Page 519",6,6.0,permit_match,"Limited-entry Alw (rifle) Buck Pronghorn - San Juan, Hatch Point - Any Legal Weapon Page 519"
24_le_pronghorn.pdf,PB5045,"Limited-entry Alw (rifle) Buck Pronghorn - San Rafael, Desert - Any Legal Weapon Page 520",90,90.0,permit_match,"Limited-entry Alw (rifle) Buck Pronghorn - San Rafael, Desert - Any Legal Weapon Page 520"
24_le_pronghorn.pdf,PB5046,"Limited-entry Alw (rifle) Buck Pronghorn - San Rafael, North - Any Legal Weapon Page 521",1203,1203.0,permit_match,"Limited-entry Alw (rifle) Buck Pronghorn - San Rafael, North - Any Legal Weapon Page 521"
24_le_pronghorn.pdf,PB5047,Limited-entry Alw (rifle) Buck Pronghorn - Diamond Mtn/bonanza - Any Legal Weapon Page 522,189,189.0,permit_match,Limited-entry Alw (rifle) Buck Pronghorn - Diamond Mtn/bonanza - Any Legal Weapon Page 522
24_le_pronghorn.pdf,PB5048,Limited-entry Alw (rifle) Buck Pronghorn - Vernal - Any Legal Weapon Page 523,235,235.0,permit_match,Limited-entry Alw (rifle) Buck Pronghorn - Vernal - Any Legal Weapon Page 523
24_le_pronghorn.pdf,PB5049,Limited-entry Alw (rifle) Buck Pronghorn - Southwest Desert - Any Legal Weapon Page 524,872,872.0,permit_match,Limited-entry Alw (rifle) Buck Pronghorn - Southwest Desert - Any Legal Weapon Page 524
24_le_pronghorn.pdf,PB5050,"Limited-entry Alw (rifle) Buck Pronghorn - West Desert, Riverbed - Any Legal Weapon Page 525",253,253.0,permit_match,"Limited-entry Alw (rifle) Buck Pronghorn - West Desert, Riverbed - Any Legal Weapon Page 525"
24_le_pronghorn.pdf,PB5051,"Limited-entry Alw (rifle) Buck Pronghorn - West Desert, Rush Valley - Any Legal Weapon Page 526",99,99.0,permit_match,"Limited-entry Alw (rifle) Buck Pronghorn - West Desert, Rush Valley - Any Legal Weapon Page 526"
24_le_pronghorn.pdf,PB5052,"Limited-entry Alw (rifle) Buck Pronghorn - West Desert, Snake Valley - Any Legal Weapon Page 527",268,268.0,permit_match,"Limited-entry Alw (rifle) Buck Pronghorn - West Desert, Snake Valley - Any Legal Weapon Page 527"
24_le_pronghorn.pdf,PB5053,"Limited-entry Archery Buck Pronghorn - Nine Mile, Range Creek - Archery Page 528",3,3.0,permit_match,"Limited-entry Archery Buck Pronghorn - Nine Mile, Range Creek - Archery Page 528"
24_le_pronghorn.pdf,PB5054,"Limited-entry Archery Buck Pronghorn - Panguitch Lake/zion, North - Archery Page 529",49,49.0,permit_match,"Limited-entry Archery Buck Pronghorn - Panguitch Lake/zion, North - Archery Page 529"
24_le_pronghorn.pdf,PB5055,"Limited-entry Archery Buck Pronghorn - San Rafael, Desert - Archery Page 530",1,1.0,permit_match,"Limited-entry Archery Buck Pronghorn - San Rafael, Desert - Archery Page 530"
24_le_pronghorn.pdf,PB5056,"Limited-entry Muzzle Buck Pronghorn - San Rafael, North - Muzzleloader Page 531",90,90.0,permit_match,"Limited-entry Muzzle Buck Pronghorn - San Rafael, North - Muzzleloader Page 531"
24_le_pronghorn.pdf,PB5059,"Limited-entry Muzzle Buck Pronghorn - Nine Mile, Anthro-myton Bench - Muzzleloader Page 532",64,64.0,permit_match,"Limited-entry Muzzle Buck Pronghorn - Nine Mile, Anthro-myton Bench - Muzzleloader Page 532"
24_le_pronghorn.pdf,PB5060,Limited-entry Muzzle Buck Pronghorn - Diamond Mtn/bonanza - Muzzleloader Page 533,53,53.0,permit_match,Limited-entry Muzzle Buck Pronghorn - Diamond Mtn/bonanza - Muzzleloader Page 533
24_le_pronghorn.pdf,PB5061,"Limited-entry Muzzle Buck Pronghorn - Panguitch Lake/zion, North - Muzzleloader Page 534",26,26.0,permit_match,"Limited-entry Muzzle Buck Pronghorn - Panguitch Lake/zion, North - Muzzleloader Page 534"
24_le_pronghorn.pdf,PB5062,Limited-entry Muzzle Buck Pronghorn - Pine Valley - Muzzleloader Page 535,12,12.0,permit_match,Limited-entry Muzzle Buck Pronghorn - Pine Valley - Muzzleloader Page 535
24_le_pronghorn.pdf,PB5065,"Limited-entry Muzzle Buck Pronghorn - Fillmore, Oak Creek South - Muzzleloader Page 536",41,41.0,permit_match,"Limited-entry Muzzle Buck Pronghorn - Fillmore, Oak Creek South - Muzzleloader Page 536"
24_le_pronghorn.pdf,PB5066,"Limited-entry Muzzle Buck Pronghorn - North Slope, Three Corners/west Daggett - Muzzleloader Page 537",24,24.0,permit_match,"Limited-entry Muzzle Buck Pronghorn - North Slope, Three Corners/west Daggett - Muzzleloader Page 537"
24_le_pronghorn.pdf,PB5072,Limited-entry Muzzle Buck Pronghorn - Vernal - Muzzleloader Page 538,27,27.0,permit_match,Limited-entry Muzzle Buck Pronghorn - Vernal - Muzzleloader Page 538
24_le_pronghorn.pdf,PB5073,"Limited-entry Alw (rifle) Buck Pronghorn - Cache, Rich - Any Legal Weapon Page 539",63,63.0,permit_match,"Limited-entry Alw (rifle) Buck Pronghorn - Cache, Rich - Any Legal Weapon Page 539"
24_le_pronghorn.pdf,PB5074,"Limited-entry Archery Buck Pronghorn - Cache, Rich - Archery Page 540",5,5.0,permit_match,"Limited-entry Archery Buck Pronghorn - Cache, Rich - Archery Page 540"
24_le_pronghorn.pdf,PB5075,"Limited-entry Muzzle Buck Pronghorn - Cache, Rich - Muzzleloader Page 541",12,12.0,permit_match,"Limited-entry Muzzle Buck Pronghorn - Cache, Rich - Muzzleloader Page 541"
24_le_pronghorn.pdf,PB5076,Limited-entry Alw (rifle) Buck Pronghorn - Parker Mtn - Any Legal Weapon Page 542,169,169.0,permit_match,Limited-entry Alw (rifle) Buck Pronghorn - Parker Mtn - Any Legal Weapon Page 542
24_le_pronghorn.pdf,PB5077,Limited-entry Archery Buck Pronghorn - Parker Mtn - Archery Page 543,23,23.0,permit_match,Limited-entry Archery Buck Pronghorn - Parker Mtn - Archery Page 543
24_le_pronghorn.pdf,PB5078,Limited-entry Muzzle Buck Pronghorn - Parker Mtn - Muzzleloader Page 544,32,32.0,permit_match,Limited-entry Muzzle Buck Pronghorn - Parker Mtn - Muzzleloader Page 544
24_le_pronghorn.pdf,PB5300,Cwmu Buck Pronghorn - Antelope Creek - Any Legal Weapon Page 545,4,4.0,permit_match,Cwmu Buck Pronghorn - Antelope Creek - Any Legal Weapon Page 545
24_le_pronghorn.pdf,PB5302,Cwmu Buck Pronghorn - Deseret - Any Legal Weapon Page 546,16,16.0,permit_match,Cwmu Buck Pronghorn - Deseret - Any Legal Weapon Page 546
24_le_pronghorn.pdf,PB5305,Cwmu Buck Pronghorn - Park Valley - Any Legal Weapon Page 547,2,2.0,permit_match,Cwmu Buck Pronghorn - Park Valley - Any Legal Weapon Page 547
24_le_pronghorn.pdf,PB5306,Cwmu Buck Pronghorn - Rabbit Creek - Any Legal Weapon Page 548,1,1.0,permit_match,Cwmu Buck Pronghorn - Rabbit Creek - Any Legal Weapon Page 548
24_le_pronghorn.pdf,PB5309,Cwmu Buck Pronghorn - Skull Valley South - Any Legal Weapon Page 549,2,2.0,permit_match,Cwmu Buck Pronghorn - Skull Valley South - Any Legal Weapon Page 549
24_le_pronghorn.pdf,PB5311,Cwmu Buck Pronghorn - The Rose Of Snowville - Any Legal Weapon Page 550,4,4.0,permit_match,Cwmu Buck Pronghorn - The Rose Of Snowville - Any Legal Weapon Page 550
24_le_pronghorn.pdf,PB5312,Cwmu Buck Pronghorn - Tl Bar Ranch - Any Legal Weapon Page 551,1,1.0,permit_match,Cwmu Buck Pronghorn - Tl Bar Ranch - Any Legal Weapon Page 551
24_le_pronghorn.pdf,PB5313,Cwmu Buck Pronghorn - West Willow Creek Ranch - Any Legal Weapon Page 552,1,1.0,permit_match,Cwmu Buck Pronghorn - West Willow Creek Ranch - Any Legal Weapon Page 552
24_le_pronghorn.pdf,PB5314,Cwmu Buck Pronghorn - Westlake - Any Legal Weapon Page 553,3,3.0,permit_match,Cwmu Buck Pronghorn - Westlake - Any Legal Weapon Page 553
24_le_pronghorn.pdf,PB5315,Cwmu Buck Pronghorn - Zane - Any Legal Weapon Page 554,2,2.0,permit_match,Cwmu Buck Pronghorn - Zane - Any Legal Weapon Page 554
24_le_pronghorn.pdf,PB5325,Cwmu Buck Pronghorn - Allen Ranch - Any Legal Weapon Page 555,1,1.0,permit_match,Cwmu Buck Pronghorn - Allen Ranch - Any Legal Weapon Page 555
24_le_pronghorn.pdf,PB5326,Cwmu Buck Pronghorn - Cedar Springs - Any Legal Weapon Page 556,1,1.0,permit_match,Cwmu Buck Pronghorn - Cedar Springs - Any Legal Weapon Page 556
24_le_pronghorn.pdf,PB5327,Cwmu Buck Pronghorn - Cottonwood Ridge - Any Legal Weapon Page 557,4,4.0,permit_match,Cwmu Buck Pronghorn - Cottonwood Ridge - Any Legal Weapon Page 557
24_le_pronghorn.pdf,PB5328,Cwmu Buck Pronghorn - Pahvant Ensign - Any Legal Weapon Page 558,3,3.0,permit_match,Cwmu Buck Pronghorn - Pahvant Ensign - Any Legal Weapon Page 558
24_le_pronghorn.pdf,PB5329,Cwmu Buck Pronghorn - Snowville Flat - Any Legal Weapon Page 559,1,1.0,permit_match,Cwmu Buck Pronghorn - Snowville Flat - Any Legal Weapon Page 559
24_le_pronghorn.pdf,PB5330,Cwmu Buck Pronghorn - George Creek - Any Legal Weapon Page 560,1,1.0,permit_match,Cwmu Buck Pronghorn - George Creek - Any Legal Weapon Page 560
24_le_pronghorn.pdf,PB5331,Limited-entry Alw (rifle) Buck Pronghorn - Mt Dutton/paunsaugunt - Any Legal Weapon Page 561,212,212.0,permit_match,Limited-entry Alw (rifle) Buck Pronghorn - Mt Dutton/paunsaugunt - Any Legal Weapon Page 561
24_le_pronghorn.pdf,PB5332,Limited-entry Archery Buck Pronghorn - Mt Dutton/paunsaugunt - Archery Page 562,34,34.0,permit_match,Limited-entry Archery Buck Pronghorn - Mt Dutton/paunsaugunt - Archery Page 562
24_le_pronghorn.pdf,PB5337,Cwmu Buck Pronghorn - Heist - Any Legal Weapon Page 563,2,2.0,permit_match,Cwmu Buck Pronghorn - Heist - Any Legal Weapon Page 563
24_le_pronghorn.pdf,PB5339,Cwmu Buck Pronghorn - Iron Spring - Any Legal Weapon Page 564,1,1.0,permit_match,Cwmu Buck Pronghorn - Iron Spring - Any Legal Weapon Page 564
24_le_pronghorn.pdf,PB5341,Cwmu Buck Pronghorn - Sweetwater - Any Legal Weapon Page 565,1,1.0,permit_match,Cwmu Buck Pronghorn - Sweetwater - Any Legal Weapon Page 565
24_le_pronghorn.pdf,PB5342,Cwmu Buck Pronghorn - Salt Wells - Any Legal Weapon Page 566,2,2.0,permit_match,Cwmu Buck Pronghorn - Salt Wells - Any Legal Weapon Page 566
24_le_pronghorn.pdf,PB5345,Cwmu Buck Pronghorn - Green River Flat - Any Legal Weapon Page 567,2,2.0,permit_match,Cwmu Buck Pronghorn - Green River Flat - Any Legal Weapon Page 567
24_lifetime_deer.pdf,DB1500,Beaver - Archery,11,,missing_in_master,
24_lifetime_deer.pdf,DB1501,Box Elder - Archery,9,,missing_in_master,
24_lifetime_deer.pdf,DB1502,Cache - Archery,19,,missing_in_master,
24_lifetime_deer.pdf,DB1503,Manti/san Rafael - Archery,54,,missing_in_master,
24_lifetime_deer.pdf,DB1504,Nebo - Archery,7,,missing_in_master,
24_lifetime_deer.pdf,DB1506,Fillmore - Archery,14,,missing_in_master,
24_lifetime_deer.pdf,DB1508,Kamas - Archery,2,,missing_in_master,
24_lifetime_deer.pdf,DB1509,"La Sal, La Sal Mtns - Archery",7,,missing_in_master,
24_lifetime_deer.pdf,DB1510,Monroe - Archery,15,,missing_in_master,
24_lifetime_deer.pdf,DB1511,Mt Dutton - Archery,1,,missing_in_master,
24_lifetime_deer.pdf,DB1512,Nine Mile - Archery,1,,missing_in_master,
24_lifetime_deer.pdf,DB1513,North Slope - Archery,19,,missing_in_master,
24_lifetime_deer.pdf,DB1514,Ogden - Archery,12,,missing_in_master,
24_lifetime_deer.pdf,DB1515,Oquirrh-stansbury - Archery,3,,missing_in_master,
24_lifetime_deer.pdf,DB1516,Panguitch Lake - Archery,31,,missing_in_master,
24_lifetime_deer.pdf,DB1517,Pine Valley - Archery,13,,missing_in_master,
24_lifetime_deer.pdf,DB1518,Boulder/kaiparowits - Archery,14,,missing_in_master,
24_lifetime_deer.pdf,DB1519,Fishlake - Archery,9,,missing_in_master,
24_lifetime_deer.pdf,DB1520,Thousand Lakes - Archery,3,,missing_in_master,
24_lifetime_deer.pdf,DB1521,"San Juan, Abajo Mtns - Archery",15,,missing_in_master,
24_lifetime_deer.pdf,DB1522,Vernal/bonanza - Archery,11,,missing_in_master,
24_lifetime_deer.pdf,DB1523,Yellowstone - Archery,14,,missing_in_master,
24_lifetime_deer.pdf,DB1524,Southwest Desert - Archery,4,,missing_in_master,
24_lifetime_deer.pdf,DB1525,"Wasatch Mtns, East - Archery",45,,missing_in_master,
24_lifetime_deer.pdf,DB1526,"Wasatch Mtns, West - Archery",31,,missing_in_master,
24_lifetime_deer.pdf,DB1527,"West Desert, Tintic - Archery",2,,missing_in_master,
24_lifetime_deer.pdf,DB1528,"West Desert, West - Archery",2,,missing_in_master,
24_lifetime_deer.pdf,DB1529,Zion - Archery,10,,missing_in_master,
24_lifetime_deer.pdf,DB1530,Beaver - Any Legal Weapon,93,,missing_in_master,
24_lifetime_deer.pdf,DB1531,Box Elder - Any Legal Weapon,104,,missing_in_master,
24_lifetime_deer.pdf,DB1532,Cache - Any Legal Weapon,210,,missing_in_master,
24_lifetime_deer.pdf,DB1533,Manti/san Rafael - Any Legal Weapon,217,,missing_in_master,
24_lifetime_deer.pdf,DB1534,Nebo - Any Legal Weapon,49,,missing_in_master,
24_lifetime_deer.pdf,DB1536,Fillmore - Any Legal Weapon,65,,missing_in_master,
24_lifetime_deer.pdf,DB1538,Kamas - Any Legal Weapon,15,,missing_in_master,
24_lifetime_deer.pdf,DB1539,"La Sal, La Sal Mtns - Any Legal Weapon",30,,missing_in_master,
24_lifetime_deer.pdf,DB1540,Monroe - Any Legal Weapon,76,,missing_in_master,
24_lifetime_deer.pdf,DB1541,Mt Dutton - Any Legal Weapon,28,,missing_in_master,
24_lifetime_deer.pdf,DB1542,Nine Mile - Any Legal Weapon,31,,missing_in_master,
24_lifetime_deer.pdf,DB1543,North Slope - Any Legal Weapon,56,,missing_in_master,
24_lifetime_deer.pdf,DB1544,Ogden - Any Legal Weapon,60,,missing_in_master,
24_lifetime_deer.pdf,DB1545,Oquirrh-stansbury - Any Legal Weapon,79,,missing_in_master,
24_lifetime_deer.pdf,DB1546,Panguitch Lake - Any Legal Weapon,72,,missing_in_master,
24_lifetime_deer.pdf,DB1547,Pine Valley - Any Legal Weapon,301,,missing_in_master,
24_lifetime_deer.pdf,DB1548,Boulder/kaiparowits - Any Legal Weapon,140,,missing_in_master,
24_lifetime_deer.pdf,DB1549,Fishlake - Any Legal Weapon,79,,missing_in_master,
24_lifetime_deer.pdf,DB1550,Thousand Lakes - Any Legal Weapon,33,,missing_in_master,
24_lifetime_deer.pdf,DB1551,"San Juan, Abajo Mtns - Any Legal Weapon",51,,missing_in_master,
24_lifetime_deer.pdf,DB1552,Vernal/bonanza - Any Legal Weapon,62,,missing_in_master,
24_lifetime_deer.pdf,DB1553,Yellowstone - Any Legal Weapon,40,,missing_in_master,
24_lifetime_deer.pdf,DB1554,Southwest Desert - Any Legal Weapon,61,,missing_in_master,
24_lifetime_deer.pdf,DB1555,"Wasatch Mtns, East - Any Legal Weapon",173,,missing_in_master,
24_lifetime_deer.pdf,DB1556,"Wasatch Mtns, West - Any Legal Weapon",80,,missing_in_master,
24_lifetime_deer.pdf,DB1557,"West Desert, Tintic - Any Legal Weapon",25,,missing_in_master,
24_lifetime_deer.pdf,DB1558,"West Desert, West - Any Legal Weapon",19,,missing_in_master,
24_lifetime_deer.pdf,DB1559,Zion - Any Legal Weapon,181,,missing_in_master,
24_lifetime_deer.pdf,DB1560,Beaver - Muzzleloader,25,,missing_in_master,
24_lifetime_deer.pdf,DB1561,Box Elder - Muzzleloader,14,,missing_in_master,
24_lifetime_deer.pdf,DB1562,Cache - Muzzleloader,43,,missing_in_master,
24_lifetime_deer.pdf,DB1563,Manti/san Rafael - Muzzleloader,65,,missing_in_master,
24_lifetime_deer.pdf,DB1564,Nebo - Muzzleloader,17,,missing_in_master,
24_lifetime_deer.pdf,DB1566,Fillmore - Muzzleloader,26,,missing_in_master,
24_lifetime_deer.pdf,DB1568,Kamas - Muzzleloader,13,,missing_in_master,
24_lifetime_deer.pdf,DB1569,"La Sal, La Sal Mtns - Muzzleloader",7,,missing_in_master,
24_lifetime_deer.pdf,DB1570,Monroe - Muzzleloader,31,,missing_in_master,
24_lifetime_deer.pdf,DB1571,Mt Dutton - Muzzleloader,8,,missing_in_master,
24_lifetime_deer.pdf,DB1572,Nine Mile - Muzzleloader,4,,missing_in_master,
24_lifetime_deer.pdf,DB1573,North Slope - Muzzleloader,34,,missing_in_master,
24_lifetime_deer.pdf,DB1574,Ogden - Muzzleloader,12,,missing_in_master,
24_lifetime_deer.pdf,DB1575,Oquirrh-stansbury - Muzzleloader,15,,missing_in_master,
24_lifetime_deer.pdf,DB1576,Panguitch Lake - Muzzleloader,46,,missing_in_master,
24_lifetime_deer.pdf,DB1577,Pine Valley - Muzzleloader,48,,missing_in_master,
24_lifetime_deer.pdf,DB1578,Boulder/kaiparowits - Muzzleloader,54,,missing_in_master,
24_lifetime_deer.pdf,DB1579,Fishlake - Muzzleloader,23,,missing_in_master,
24_lifetime_deer.pdf,DB1580,Thousand Lakes - Muzzleloader,3,,missing_in_master,
24_lifetime_deer.pdf,DB1581,"San Juan, Abajo Mtns - Muzzleloader",28,,missing_in_master,
24_lifetime_deer.pdf,DB1582,Vernal/bonanza - Muzzleloader,23,,missing_in_master,
24_lifetime_deer.pdf,DB1583,Yellowstone - Muzzleloader,13,,missing_in_master,
24_lifetime_deer.pdf,DB1584,Southwest Desert - Muzzleloader,4,,missing_in_master,
24_lifetime_deer.pdf,DB1585,"Wasatch Mtns, East - Muzzleloader",37,,missing_in_master,
24_lifetime_deer.pdf,DB1586,"Wasatch Mtns, West - Muzzleloader",10,,missing_in_master,
24_lifetime_deer.pdf,DB1587,"West Desert, Tintic - Muzzleloader",5,,missing_in_master,
24_lifetime_deer.pdf,DB1588,"West Desert, West - Muzzleloader",8,,missing_in_master,
24_lifetime_deer.pdf,DB1589,Zion - Muzzleloader,30,,missing_in_master,
24_lifetime_deer.pdf,DB1591,Fillmore - Any Legal Weapon,18,,missing_in_master,
24_lifetime_deer.pdf,DB1592,Kamas - Any Legal Weapon,4,,missing_in_master,
24_lifetime_deer.pdf,DB1593,Nine Mile - Any Legal Weapon,11,,missing_in_master,
24_lifetime_deer.pdf,DB1594,Panguitch Lake - Any Legal Weapon,45,,missing_in_master,
24_lifetime_deer.pdf,DB1595,Pine Valley - Any Legal Weapon,79,,missing_in_master,
24_lifetime_deer.pdf,DB1596,Fishlake - Any Legal Weapon,24,,missing_in_master,
24_lifetime_deer.pdf,DB1597,Zion - Any Legal Weapon,37,,missing_in_master,
24_lifetime_deer.pdf,DB1598,North Slope - Any Legal Weapon,21,,missing_in_master,
24_lifetime_deer.pdf,DB1599,Chalk Creek - Any Legal Weapon,36,,missing_in_master,
24_lifetime_deer.pdf,DB1600,Chalk Creek - Archery,2,,missing_in_master,
24_lifetime_deer.pdf,DB1601,Chalk Creek - Any Legal Weapon,6,,missing_in_master,
24_lifetime_deer.pdf,DB1602,Chalk Creek - Muzzleloader,2,,missing_in_master,
24_lifetime_deer.pdf,DB1603,East Canyon - Any Legal Weapon,22,,missing_in_master,
24_lifetime_deer.pdf,DB1604,East Canyon - Archery,8,,missing_in_master,
24_lifetime_deer.pdf,DB1605,East Canyon - Any Legal Weapon,7,,missing_in_master,
24_lifetime_deer.pdf,DB1606,East Canyon - Muzzleloader,6,,missing_in_master,
24_lifetime_deer.pdf,DB1607,Morgan-south Rich - Any Legal Weapon,28,,missing_in_master,
24_lifetime_deer.pdf,DB1608,Morgan-south Rich - Archery,7,,missing_in_master,
24_lifetime_deer.pdf,DB1609,Morgan-south Rich - Any Legal Weapon,8,,missing_in_master,
24_lifetime_deer.pdf,DB1610,Morgan-south Rich - Muzzleloader,5,,missing_in_master,
24_OIL_ALL.pdf,BI6500,Bison (hunter’s Choice) - Antelope Island - Any Legal Weapon Page 1,2,2.0,permit_match,Bison (hunter’s Choice) - Antelope Island - Any Legal Weapon Page 1
24_OIL_ALL.pdf,BI6503,Bison (hunter’s Choice) - Henry Mtns - Any Legal Weapon Page 2,2473,2473.0,permit_match,Bison (hunter’s Choice) - Henry Mtns - Any Legal Weapon Page 2
24_OIL_ALL.pdf,BI6504,Bison (hunter’s Choice) - Henry Mtns - Any Legal Weapon Page 3,1160,1160.0,permit_match,Bison (hunter’s Choice) - Henry Mtns - Any Legal Weapon Page 3
24_OIL_ALL.pdf,BI6505,Bison (cow Only) - Henry Mtns - Any Legal Weapon Page 4,137,137.0,permit_match,Bison (cow Only) - Henry Mtns - Any Legal Weapon Page 4
24_OIL_ALL.pdf,BI6506,Bison (cow Only) - Henry Mtns - Any Legal Weapon Page 5,150,150.0,permit_match,Bison (cow Only) - Henry Mtns - Any Legal Weapon Page 5
24_OIL_ALL.pdf,BI6509,Bison Archery (hunter’s Choice) - Henry Mtns - Archery Page 6,585,585.0,permit_match,Bison Archery (hunter’s Choice) - Henry Mtns - Archery Page 6
