hunt_code,candidate_hunt_code,boundary_id,candidate_boundary_id,hunt_code_mapping_status,boundary_id_mapping_status,database_hunt_code_status,source_datasets,source_files,record_kinds,source_record_count,reported_draw_year,model_target_year,hunt_name,species,sex_type,hunt_type,weapon,hunt_class,season,resident_point_rows,nonresident_point_rows,resident_eligible_applicants_sum,nonresident_eligible_applicants_sum,resident_total_permits_sum,nonresident_total_permits_sum,total_public_permits_sum,total_drawn_sum,min_points,max_points,first_page,last_page,candidate_promotion_status
DB1121,DB1121,1,1,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Antelope Island,Deer,Buck,Management Buck Deer,Any Legal Weapon,Public,"Nov 16 2026 - Nov 20, 2026",1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
DB1208,DB1208,808,808,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Blackhawk CWMU,Deer,Buck,CWMU,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
DB1239,DB1239,514,514,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Fort Ranch CWMU,Deer,Buck,CWMU,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
DB1341,DB1341,908,908,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Dry Creek CWMU,Deer,Buck,CWMU,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
DB1342,DB1342,905,905,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Faust Valley CWMU,Deer,Buck,CWMU,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
DB1347,DB1347,509,509,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,The Rose of Snowville CWMU,Deer,Buck,CWMU,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
DB1349,DB1349,524,524,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Weber Florence Creek/Stillman Creek CWMU,Deer,Buck,CWMU,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
DB1351,DB1351,923,923,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,The Dirty Dozen,Deer,Buck,CWMU,Any Legal Weapon,Private,Contact Operator for 2026 season dates,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
DB1599,DB1599,69,69,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Chalk Creek,Deer,Buck,General Season,Any Legal Weapon (Late),Public,Oct 17 2026 - Oct 25 2026,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
DB1600,DB1600,69,69,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Chalk Creek,Deer,Buck,General Season,Archery,Public,Aug 15 2026 - Sept 11 2026,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
DB1601,DB1601,69,69,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Chalk Creek,Deer,Buck,General Season,Any Legal Weapon (Early),Public,Oct 07 2026 - Oct 11 2026,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
DB1602,DB1602,69,69,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Chalk Creek,Deer,Buck,General Season,Muzzleloader,Public,Sept 23 2026 - Oct 01 2026,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
DB1603,DB1603,276,276,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,East Canyon,Deer,Buck,General Season,Any Legal Weapon (Late),Public,Oct 17 2026 - Oct 25 2026,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
DB1604,DB1604,276,276,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,East Canyon,Deer,Buck,General Season,Archery,Public,Aug 15 2026 - Sept 11 2026,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
DB1605,DB1605,276,276,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,East Canyon,Deer,Buck,General Season,Any Legal Weapon (Early),Public,Oct 07 2026 - Oct 11 2026,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
DB1606,DB1606,276,276,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,East Canyon,Deer,Buck,General Season,Muzzleloader,Public,Sept 23 2026 - Oct 01 2026,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
DB1607,DB1607,117,117,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Morgan-South Rich,Deer,Buck,General Season,Any Legal Weapon (Late),Public,Oct 17 2026 - Oct 25 2026,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
DB1608,DB1608,117,117,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Morgan-South Rich,Deer,Buck,General Season,Archery,Public,Aug 15 2026 - Sept 11 2026,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
DB1609,DB1609,117,117,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Morgan-South Rich,Deer,Buck,General Season,Any Legal Weapon (Early),Public,Oct 07 2026 - Oct 11 2026,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
DB1610,DB1610,117,117,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Morgan-South Rich,Deer,Buck,General Season,Muzzleloader,Public,Sept 23 2026 - Oct 01 2026,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
DB1611,DB1611,685,685,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,"Beaver, East",Deer,Buck,General Season,Archery,Public,Aug 15 2026 - Sept 11 2026,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
DB1612,DB1612,685,685,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,"Beaver, East",Deer,Buck,General Season,Muzzleloader,Public,Sept 23 2026 - Oct 01 2026,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
DB1613,DB1613,685,685,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,"Beaver, East",Deer,Buck,General Season,Any Legal Weapon (Late),Public,Oct 17 2026 - Oct 25 2026,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
DB1614,DB1614,672,672,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,"Beaver, West",Deer,Buck,General Season,Archery,Public,Aug 15 2026 - Sept 11 2026,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
DB1615,DB1615,672,672,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,"Beaver, West",Deer,Buck,General Season,Restricted Muzzleloader,Public,Sept 23 2026 - Oct 01 2026,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
DB1616,DB1616,672,672,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,"Beaver, West",Deer,Buck,General Season,Restricted Rifle,Public,Oct 17 2026 - Oct 25 2026,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
DB1617,DB1617,926,926,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,"West Desert, Swasey",Deer,Buck,General Season,Archery,Public,Aug 15 2026 - Sept 11 2026,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
DB1618,DB1618,926,926,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,"West Desert, Swasey",Deer,Buck,General Season,Muzzleloader,Public,Sept 23 2026 - Oct 01 2026,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
DB1619,DB1619,926,926,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,"West Desert, Swasey",Deer,Buck,General Season,Any Legal Weapon (Late),Public,Oct 17 2026 - Oct 25 2026,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
DB1620,DB1620,927,927,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Oquirrh/Tintic,Deer,Buck,General Season,Archery,Public,Aug 15 2026 - Sept 11 2026,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
DB1621,DB1621,927,927,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Oquirrh/Tintic,Deer,Buck,General Season,Muzzleloader,Public,Sept 23 2026 - Oct 01 2026,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
DB1622,DB1622,927,927,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Oquirrh/Tintic,Deer,Buck,General Season,Any Legal Weapon (Late),Public,Oct 17 2026 - Oct 25 2026,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
DB1623,DB1623,925,925,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Cedar/Stansbury,Deer,Buck,General Season,Archery,Public,Aug 15 2026 - Sept 11 2026,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
DB1624,DB1624,925,925,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Cedar/Stansbury,Deer,Buck,General Season,Muzzleloader,Public,Sept 23 2026 - Oct 01 2026,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
DB1625,DB1625,925,925,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Cedar/Stansbury,Deer,Buck,General Season,Any Legal Weapon (Late),Public,Oct 17 2026 - Oct 25 2026,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
DB1627,DB1627,29,29,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Cache,Deer,Buck,General Season,Restricted Rifle,Public,Oct 17 2026 - Oct 25 2026,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
DB1628,DB1628,29,29,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Cache,Deer,Buck,General Season,Restricted Muzzleloader,Public,Sept 23 2026 - Oct 01 2026,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
DB1629,DB1629,455,455,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Boulder/Kaiparowits,Deer,Buck,General Season,Restricted Rifle,Public,Oct 17 2026 - Oct 25 2026,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
DB1630,DB1630,455,455,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Boulder/Kaiparowits,Deer,Buck,General Season,Restricted Muzzleloader,Public,Sept 23 2026 - Oct 01 2026,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
DB1631,DB1631,607,607,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Box Elder,Deer,Buck,General Season,Any Legal Weapon (Early),Public,Oct 07 2026 - Oct 11 2026,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
DB1799,DB1799,69,69,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Chalk Creek,Deer,Buck,General Season,Dedicated Hunter,Public,Archery: Aug 15 2026 - Sept 11 2026 | Muzz: Sept 23 2026 - Oct 01 2026 | Early ALW: Oct 07 2026 - Oct 11 2026 | ALW: Oct 17 2026 - Oct 25 2026,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
DB1800,DB1800,276,276,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,East Canyon,Deer,Buck,General Season,Dedicated Hunter,Public,Archery: Aug 15 2026 - Sept 11 2026 | Muzz: Sept 23 2026 - Oct 01 2026 | Early ALW: Oct 07 2026 - Oct 11 2026 | ALW: Oct 17 2026 - Oct 25 2026,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
DB1801,DB1801,117,117,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Morgan-South Rich,Deer,Buck,General Season,Dedicated Hunter,Public,Archery: Aug 15 2026 - Sept 11 2026 | Muzz: Sept 23 2026 - Oct 01 2026 | Early ALW: Oct 07 2026 - Oct 11 2026 | ALW: Oct 17 2026 - Oct 25 2026,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
DB1802,DB1802,685,685,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,"Beaver, East",Deer,Buck,General Season,Dedicated Hunter,Public,Archery: Aug 15 2026 - Sept 11 2026 | Muzz: Sept 23 2026 - Oct 01 2026 | ALW: Oct 17 2026 - Oct 25 2026,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
DB1803,DB1803,672,672,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,"Beaver, West",Deer,Buck,General Season,Dedicated Hunter,Public,Archery: Aug 15 2026 - Sept 11 2026 | Restricted Muzz: Sept 23 2026 - Oct 01 2026 | Restricted Rifle: Oct 17 2026 - Oct 25 2026,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
DB1804,DB1804,925,925,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Cedar/Stansbury,Deer,Buck,General Season,Dedicated Hunter,Public,Archery: Aug 15 2026 - Sept 11 2026 | Muzz: Sept 23 2026 - Oct 01 2026 | ALW: Oct 17 2026 - Oct 25 2026,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
DB1805,DB1805,927,927,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Oquirrh/Tintic,Deer,Buck,General Season,Dedicated Hunter,Public,Archery: Aug 15 2026 - Sept 11 2026 | Muzz: Sept 23 2026 - Oct 01 2026 | ALW: Oct 17 2026 - Oct 25 2026,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
DB1806,DB1806,926,926,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,"West Desert, Swasey",Deer,Buck,General Season,Dedicated Hunter,Public,Archery: Aug 15 2026 - Sept 11 2026 | Muzz: Sept 23 2026 - Oct 01 2026 | ALW: Oct 17 2026 - Oct 25 2026,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
DS1000,DS1000,5110,5110,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,SPORTSMAN_PERMIT_NO_DRAW_ODDS,POINT_ROW,2,2026,2027,Desert Bighorn Sheep - Statewide Permit,Desert Bighorn Sheep,Male Only,Statewide,Any Legal Weapon,Public,"Sept 1 - Dec 31, 2026",1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
DS1002,DS1002,98,98,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,"Kaiparowits, East",Desert Bighorn Sheep,Male Only,Conservation,Any Legal Weapon,Public,"Sept 13, 2025 - Dec 31, 2025",1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
DS1003,DS1003,5141,5141,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,"Kaiparowits, Escalante East/West",Desert Bighorn Sheep,Male Only,Conservation,Any Legal Weapon,Public,"Sept 12 - Nov 10, 2026",1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
DS1004,DS1004,193,193,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,"San Rafael, Dirty Devil",Desert Bighorn Sheep,Male Only,Conservation,Any Legal Weapon,Public,"Sept 13 - Dec 31, 2025",1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
DS1006,DS1006,100,100,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,"Kaiparowits, West",Desert Bighorn Sheep,Male Only,Conservation,Any Legal Weapon,Public,"Sept 13, 2025 - Dec 31, 2025",1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
DS1007,DS1007,195,195,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,"San Rafael, South",Desert Bighorn Sheep,Male Only,Conservation,Any Legal Weapon,Public,"Sept 13, 2025 - Dec 31, 2025",1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
DS6605,DS6605,305,305,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,"Pine Valley, Beaver Dam",Desert Bighorn Sheep,Male Only,Conservation,Any Legal Weapon,Public,"Sept 13, 2025 - Dec 31, 2025",1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
DS6625,DS6625,10003,10003,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Mineral Mtns,Desert Bighorn Sheep,Male Only,Once-in-a-lifetime,Any Legal Weapon,Public,Sept 12 2026 - Nov 10 2026,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
DS6626,DS6626,933,933,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,"Escalante, East",Desert Bighorn Sheep,Male Only,Once-in-a-lifetime,Any Legal Weapon,Public,Sept 12 2026 - Nov 10 2026,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
DS6627,DS6627,934,934,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,"Escalante, West",Desert Bighorn Sheep,Male Only,Once-in-a-lifetime,Any Legal Weapon,Public,Sept 12 2026 - Nov 10 2026,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
EA1106,EA1106,224,224,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,"Wasatch Mtns, Avintaquin",Elk,Antlerless,General Season,Any Legal Weapon,Public,Jan 03 2026 - Jan 18 2026,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
EA1171,EA1171,547,547,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Summit Point CWMU,Elk,Antlerless,CWMU,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
