reported_hunt_year,model_target_year,hunt_code,boundary_id,hunt_name,species,sex_type,hunt_type,hunt_class,weapon,source_permits,hunters,harvest,percent_success,avg_days,satisfaction,source_file,source_sha256,source_page,source_row,canonical_match_status,validation_status,validation_notes,calculated_percent_success,percent_success_delta
2025,2026,EB3547,740,Sand Creek CWMU,Elk,Bull,CWMU,,Any Legal Weapon,9,8,3,37.5,4.0,4.5,pipeline/RAW/hunt_unit_database/2026/pdf/harvest_report/2026-03-06-2025-preliminary-bg-harvest.pdf,e6cbb75de4bc893508ea44d47127314cb76fcb592dcb5a1e4433eb418f7ed377,15,10,DATABASE_MATCHED,VALID,,37.5,0.0
2025,2026,EB3548,539,Scofield Canyons CWMU,Elk,Bull,CWMU,,Any Legal Weapon,8,8,6,75.0,4.6,4.8,pipeline/RAW/hunt_unit_database/2026/pdf/harvest_report/2026-03-06-2025-preliminary-bg-harvest.pdf,e6cbb75de4bc893508ea44d47127314cb76fcb592dcb5a1e4433eb418f7ed377,15,11,DATABASE_MATCHED,VALID,,75.0,0.0
2025,2026,EB3549,540,Scofield East CWMU,Elk,Bull,CWMU,,Any Legal Weapon,8,8,8,100.0,5.3,5.0,pipeline/RAW/hunt_unit_database/2026/pdf/harvest_report/2026-03-06-2025-preliminary-bg-harvest.pdf,e6cbb75de4bc893508ea44d47127314cb76fcb592dcb5a1e4433eb418f7ed377,15,12,DATABASE_MATCHED,VALID,,100.0,0.0
2025,2026,EB3550,541,Scofield West CWMU,Elk,Bull,CWMU,,Any Legal Weapon,10,10,10,100.0,3.3,5.0,pipeline/RAW/hunt_unit_database/2026/pdf/harvest_report/2026-03-06-2025-preliminary-bg-harvest.pdf,e6cbb75de4bc893508ea44d47127314cb76fcb592dcb5a1e4433eb418f7ed377,15,13,DATABASE_MATCHED,VALID,,100.0,0.0
2025,2026,EB3551,576,SJ Ranch CWMU,Elk,Bull,CWMU,,Any Legal Weapon,8,8,8,100.0,3.4,5.0,pipeline/RAW/hunt_unit_database/2026/pdf/harvest_report/2026-03-06-2025-preliminary-bg-harvest.pdf,e6cbb75de4bc893508ea44d47127314cb76fcb592dcb5a1e4433eb418f7ed377,15,14,DATABASE_MATCHED,VALID,,100.0,0.0
2025,2026,EB3552,578,Skull Crack CWMU,Elk,Bull,CWMU,,Any Legal Weapon,9,7,7,100.0,4.0,5.0,pipeline/RAW/hunt_unit_database/2026/pdf/harvest_report/2026-03-06-2025-preliminary-bg-harvest.pdf,e6cbb75de4bc893508ea44d47127314cb76fcb592dcb5a1e4433eb418f7ed377,15,15,DATABASE_MATCHED,VALID,,100.0,0.0
2025,2026,EB3553,552,Soldier Summit CWMU,Elk,Bull,CWMU,,Any Legal Weapon,16,16,16,100.0,6.8,5.0,pipeline/RAW/hunt_unit_database/2026/pdf/harvest_report/2026-03-06-2025-preliminary-bg-harvest.pdf,e6cbb75de4bc893508ea44d47127314cb76fcb592dcb5a1e4433eb418f7ed377,15,16,DATABASE_MATCHED,VALID,,100.0,0.0
2025,2026,EB3554,491,South Canyon CWMU,Elk,Bull,CWMU,,Any Legal Weapon,11,11,6,54.5,3.5,4.0,pipeline/RAW/hunt_unit_database/2026/pdf/harvest_report/2026-03-06-2025-preliminary-bg-harvest.pdf,e6cbb75de4bc893508ea44d47127314cb76fcb592dcb5a1e4433eb418f7ed377,15,17,DATABASE_MATCHED,VALID,,54.545,0.045
2025,2026,EB3555,546,Spring Creek/Dodge CWMU,Elk,Bull,CWMU,,Any Legal Weapon,13,13,12,92.3,3.7,4.9,pipeline/RAW/hunt_unit_database/2026/pdf/harvest_report/2026-03-06-2025-preliminary-bg-harvest.pdf,e6cbb75de4bc893508ea44d47127314cb76fcb592dcb5a1e4433eb418f7ed377,15,18,DATABASE_MATCHED,VALID,,92.308,0.008
2025,2026,EB3557,562,Strawberry Ridge CWMU,Elk,Bull,CWMU,,Any Legal Weapon,20,20,19,95.0,4.3,4.9,pipeline/RAW/hunt_unit_database/2026/pdf/harvest_report/2026-03-06-2025-preliminary-bg-harvest.pdf,e6cbb75de4bc893508ea44d47127314cb76fcb592dcb5a1e4433eb418f7ed377,15,19,DATABASE_MATCHED,VALID,,95.0,0.0
2025,2026,EB3558,547,Summit Point CWMU,Elk,Bull,CWMU,,Any Legal Weapon,4,4,4,100.0,16.0,4.5,pipeline/RAW/hunt_unit_database/2026/pdf/harvest_report/2026-03-06-2025-preliminary-bg-harvest.pdf,e6cbb75de4bc893508ea44d47127314cb76fcb592dcb5a1e4433eb418f7ed377,15,20,DATABASE_MATCHED,VALID,,100.0,0.0
2025,2026,EB3559,553,Three C CWMU,Elk,Bull,CWMU,,Any Legal Weapon,10,10,8,80.0,5.9,4.6,pipeline/RAW/hunt_unit_database/2026/pdf/harvest_report/2026-03-06-2025-preliminary-bg-harvest.pdf,e6cbb75de4bc893508ea44d47127314cb76fcb592dcb5a1e4433eb418f7ed377,15,21,DATABASE_MATCHED,VALID,,80.0,0.0
2025,2026,EB3561,,Two Bear,Elk,Male Only,CWMU,,Any Legal Weapon,50,50,47,94.0,2.7,4.9,pipeline/RAW/hunt_unit_database/2026/pdf/harvest_report/2026-03-06-2025-preliminary-bg-harvest.pdf,e6cbb75de4bc893508ea44d47127314cb76fcb592dcb5a1e4433eb418f7ed377,15,22,HUNT_CODE_NOT_IN_2026_DATABASE,VALID,,94.0,0.0
2025,2026,EB3562,586,Wallsburg CWMU,Elk,Bull,CWMU,,Any Legal Weapon,10,10,5,50.0,4.8,4.7,pipeline/RAW/hunt_unit_database/2026/pdf/harvest_report/2026-03-06-2025-preliminary-bg-harvest.pdf,e6cbb75de4bc893508ea44d47127314cb76fcb592dcb5a1e4433eb418f7ed377,15,23,DATABASE_MATCHED,VALID,,50.0,0.0
2025,2026,EB3564,571,Woodruff Creek South CWMU,Elk,Bull,CWMU,,Any Legal Weapon,19,18,12,66.7,4.0,4.9,pipeline/RAW/hunt_unit_database/2026/pdf/harvest_report/2026-03-06-2025-preliminary-bg-harvest.pdf,e6cbb75de4bc893508ea44d47127314cb76fcb592dcb5a1e4433eb418f7ed377,15,24,DATABASE_MATCHED,VALID,,66.667,0.033
2025,2026,EB3565,492,North Peaks CWMU,Elk,Bull,CWMU,,Any Legal Weapon,7,7,7,100.0,3.8,4.8,pipeline/RAW/hunt_unit_database/2026/pdf/harvest_report/2026-03-06-2025-preliminary-bg-harvest.pdf,e6cbb75de4bc893508ea44d47127314cb76fcb592dcb5a1e4433eb418f7ed377,15,25,DATABASE_MATCHED,VALID,,100.0,0.0
2025,2026,EB3603,826,Pahvant Ensign CWMU,Elk,Bull,CWMU,,Any Legal Weapon,7,7,7,100.0,3.9,4.9,pipeline/RAW/hunt_unit_database/2026/pdf/harvest_report/2026-03-06-2025-preliminary-bg-harvest.pdf,e6cbb75de4bc893508ea44d47127314cb76fcb592dcb5a1e4433eb418f7ed377,15,26,DATABASE_MATCHED,VALID,,100.0,0.0
2025,2026,EB3604,554,Double R Ranch CWMU,Elk,Bull,CWMU,,Any Legal Weapon,10,10,10,100.0,3.4,4.3,pipeline/RAW/hunt_unit_database/2026/pdf/harvest_report/2026-03-06-2025-preliminary-bg-harvest.pdf,e6cbb75de4bc893508ea44d47127314cb76fcb592dcb5a1e4433eb418f7ed377,15,27,DATABASE_MATCHED,VALID,,100.0,0.0
2025,2026,EB3606,858,Mountain Sky Ranch CWMU,Elk,Bull,CWMU,,Any Legal Weapon,6,6,6,100.0,4.5,5.0,pipeline/RAW/hunt_unit_database/2026/pdf/harvest_report/2026-03-06-2025-preliminary-bg-harvest.pdf,e6cbb75de4bc893508ea44d47127314cb76fcb592dcb5a1e4433eb418f7ed377,15,28,DATABASE_MATCHED,VALID,,100.0,0.0
2025,2026,EB3607,805,West Willow Creek Ranch CWMU,Elk,Bull,CWMU,,Any Legal Weapon,5,5,2,40.0,7.5,4.5,pipeline/RAW/hunt_unit_database/2026/pdf/harvest_report/2026-03-06-2025-preliminary-bg-harvest.pdf,e6cbb75de4bc893508ea44d47127314cb76fcb592dcb5a1e4433eb418f7ed377,15,29,DATABASE_MATCHED,VALID,,40.0,0.0
2025,2026,EB3608,599,Avintaquin Canyon CWMU,Elk,Bull,CWMU,,Any Legal Weapon,2,2,2,100.0,3.0,5.0,pipeline/RAW/hunt_unit_database/2026/pdf/harvest_report/2026-03-06-2025-preliminary-bg-harvest.pdf,e6cbb75de4bc893508ea44d47127314cb76fcb592dcb5a1e4433eb418f7ed377,15,30,DATABASE_MATCHED,VALID,,100.0,0.0
2025,2026,EB3609,,Royal Ivory Outfitters,Elk,Male Only,CWMU,,Any Legal Weapon,18,18,18,100.0,3.8,4.8,pipeline/RAW/hunt_unit_database/2026/pdf/harvest_report/2026-03-06-2025-preliminary-bg-harvest.pdf,e6cbb75de4bc893508ea44d47127314cb76fcb592dcb5a1e4433eb418f7ed377,15,31,HUNT_CODE_NOT_IN_2026_DATABASE,VALID,,100.0,0.0
2025,2026,EB3610,490,Sharp Mountain CWMU,Elk,Bull,CWMU,,Any Legal Weapon,16,16,16,100.0,4.1,4.9,pipeline/RAW/hunt_unit_database/2026/pdf/harvest_report/2026-03-06-2025-preliminary-bg-harvest.pdf,e6cbb75de4bc893508ea44d47127314cb76fcb592dcb5a1e4433eb418f7ed377,15,32,DATABASE_MATCHED,VALID,,100.0,0.0
2025,2026,EB3611,874,West Ridge CWMU,Elk,Bull,CWMU,,Any Legal Weapon,17,17,10,58.8,7.1,4.3,pipeline/RAW/hunt_unit_database/2026/pdf/harvest_report/2026-03-06-2025-preliminary-bg-harvest.pdf,e6cbb75de4bc893508ea44d47127314cb76fcb592dcb5a1e4433eb418f7ed377,15,33,DATABASE_MATCHED,VALID,,58.824,0.024
2025,2026,EB3613,556,Little Pole Canyon CWMU,Elk,Bull,CWMU,,Any Legal Weapon,4,4,4,100.0,3.7,5.0,pipeline/RAW/hunt_unit_database/2026/pdf/harvest_report/2026-03-06-2025-preliminary-bg-harvest.pdf,e6cbb75de4bc893508ea44d47127314cb76fcb592dcb5a1e4433eb418f7ed377,15,34,DATABASE_MATCHED,VALID,,100.0,0.0
2025,2026,EB3614,569,Tunnel Hollow CWMU,Elk,Bull,CWMU,,Any Legal Weapon,8,8,6,75.0,4.3,3.8,pipeline/RAW/hunt_unit_database/2026/pdf/harvest_report/2026-03-06-2025-preliminary-bg-harvest.pdf,e6cbb75de4bc893508ea44d47127314cb76fcb592dcb5a1e4433eb418f7ed377,15,35,DATABASE_MATCHED,VALID,,75.0,0.0
2025,2026,EB3617,,Diamond Mountain CWMU,Elk,Male Only,CWMU,,Any Legal Weapon,5,5,5,100.0,3.2,4.2,pipeline/RAW/hunt_unit_database/2026/pdf/harvest_report/2026-03-06-2025-preliminary-bg-harvest.pdf,e6cbb75de4bc893508ea44d47127314cb76fcb592dcb5a1e4433eb418f7ed377,15,36,HUNT_CODE_NOT_IN_2026_DATABASE,VALID,,100.0,0.0
2025,2026,EB3619,524,Weber Florence Creek/Stillman Creek CWMU,Elk,Bull,CWMU,,Any Legal Weapon,99,99,87,87.9,3.4,4.8,pipeline/RAW/hunt_unit_database/2026/pdf/harvest_report/2026-03-06-2025-preliminary-bg-harvest.pdf,e6cbb75de4bc893508ea44d47127314cb76fcb592dcb5a1e4433eb418f7ed377,15,37,DATABASE_MATCHED,VALID,,87.879,0.021
2025,2026,EL3000,685,Beaver East,Elk,Bull,Limited Entry - Private Land Only,,Archery,1,1,1,100.0,9.0,5.0,pipeline/RAW/hunt_unit_database/2026/pdf/harvest_report/2026-03-06-2025-preliminary-bg-harvest.pdf,e6cbb75de4bc893508ea44d47127314cb76fcb592dcb5a1e4433eb418f7ed377,15,38,DATABASE_MATCHED,VALID,,100.0,0.0
2025,2026,EL3022,222,Wasatch Mtns,Elk,Bull,Limited Entry - Private Land Only,,Archery,1,1,0,0.0,20.0,3.0,pipeline/RAW/hunt_unit_database/2026/pdf/harvest_report/2026-03-06-2025-preliminary-bg-harvest.pdf,e6cbb75de4bc893508ea44d47127314cb76fcb592dcb5a1e4433eb418f7ed377,15,39,DATABASE_MATCHED,VALID,,0.0,0.0
2025,2026,EL3024,685,Beaver East,Elk,Bull,Limited Entry - Private Land Only,,Any Legal Weapon,6,6,6,100.0,2.0,5.0,pipeline/RAW/hunt_unit_database/2026/pdf/harvest_report/2026-03-06-2025-preliminary-bg-harvest.pdf,e6cbb75de4bc893508ea44d47127314cb76fcb592dcb5a1e4433eb418f7ed377,15,40,DATABASE_MATCHED,VALID,,100.0,0.0
2025,2026,EL3033,33,Cache Meadowville,Elk,Bull,Limited Entry - Private Land Only,,Any Legal Weapon,2,2,2,100.0,3.0,5.0,pipeline/RAW/hunt_unit_database/2026/pdf/harvest_report/2026-03-06-2025-preliminary-bg-harvest.pdf,e6cbb75de4bc893508ea44d47127314cb76fcb592dcb5a1e4433eb418f7ed377,15,41,DATABASE_MATCHED,VALID,,100.0,0.0
2025,2026,EL3038,51,Manti,Elk,Bull,Limited Entry - Private Land Only,,Any Legal Weapon,5,5,2,40.0,3.2,3.0,pipeline/RAW/hunt_unit_database/2026/pdf/harvest_report/2026-03-06-2025-preliminary-bg-harvest.pdf,e6cbb75de4bc893508ea44d47127314cb76fcb592dcb5a1e4433eb418f7ed377,15,42,DATABASE_MATCHED,VALID,,40.0,0.0
2025,2026,EL3039,51,Manti,Elk,Bull,Limited Entry - Private Land Only,,Any Legal Weapon,2,2,0,0.0,5.0,1.0,pipeline/RAW/hunt_unit_database/2026/pdf/harvest_report/2026-03-06-2025-preliminary-bg-harvest.pdf,e6cbb75de4bc893508ea44d47127314cb76fcb592dcb5a1e4433eb418f7ed377,15,43,DATABASE_MATCHED,VALID,,0.0,0.0
2025,2026,EL3048,629,Monroe,Elk,Bull,Limited Entry - Private Land Only,,Any Legal Weapon,1,1,1,100.0,2.0,5.0,pipeline/RAW/hunt_unit_database/2026/pdf/harvest_report/2026-03-06-2025-preliminary-bg-harvest.pdf,e6cbb75de4bc893508ea44d47127314cb76fcb592dcb5a1e4433eb418f7ed377,15,44,DATABASE_MATCHED,VALID,,100.0,0.0
2025,2026,EL3057,634,Panguitch Lake,Elk,Bull,Limited Entry - Private Land Only,,Any Legal Weapon,1,1,0,0.0,1.0,1.0,pipeline/RAW/hunt_unit_database/2026/pdf/harvest_report/2026-03-06-2025-preliminary-bg-harvest.pdf,e6cbb75de4bc893508ea44d47127314cb76fcb592dcb5a1e4433eb418f7ed377,15,45,DATABASE_MATCHED,VALID,,0.0,0.0
2025,2026,EL3065,175,Fishlake/Thousand Lakes,Elk,Bull,Limited Entry - Private Land Only,,Any Legal Weapon,1,1,1,100.0,4.0,4.0,pipeline/RAW/hunt_unit_database/2026/pdf/harvest_report/2026-03-06-2025-preliminary-bg-harvest.pdf,e6cbb75de4bc893508ea44d47127314cb76fcb592dcb5a1e4433eb418f7ed377,15,46,DATABASE_MATCHED,VALID,,100.0,0.0
2025,2026,EL3066,183,San Juan Bull Elk,Elk,Bull,Limited Entry - Private Land Only,,Any Legal Weapon,2,2,2,100.0,2.0,4.5,pipeline/RAW/hunt_unit_database/2026/pdf/harvest_report/2026-03-06-2025-preliminary-bg-harvest.pdf,e6cbb75de4bc893508ea44d47127314cb76fcb592dcb5a1e4433eb418f7ed377,15,47,DATABASE_MATCHED,VALID,,100.0,0.0
2025,2026,EL3068,206,Diamond Mtn,Elk,Bull,Limited Entry - Private Land Only,,Any Legal Weapon,1,1,1,100.0,1.0,3.0,pipeline/RAW/hunt_unit_database/2026/pdf/harvest_report/2026-03-06-2025-preliminary-bg-harvest.pdf,e6cbb75de4bc893508ea44d47127314cb76fcb592dcb5a1e4433eb418f7ed377,15,48,DATABASE_MATCHED,VALID,,100.0,0.0
2025,2026,EL3072,222,Wasatch Mtns,Elk,Bull,Limited Entry - Private Land Only,,Any Legal Weapon,7,7,4,57.1,3.5,4.2,pipeline/RAW/hunt_unit_database/2026/pdf/harvest_report/2026-03-06-2025-preliminary-bg-harvest.pdf,e6cbb75de4bc893508ea44d47127314cb76fcb592dcb5a1e4433eb418f7ed377,15,49,DATABASE_MATCHED,VALID,,57.143,0.043
2025,2026,EL3084,51,Manti,Elk,Bull,Limited Entry - Private Land Only,,Muzzleloader,2,2,1,50.0,4.5,3.5,pipeline/RAW/hunt_unit_database/2026/pdf/harvest_report/2026-03-06-2025-preliminary-bg-harvest.pdf,e6cbb75de4bc893508ea44d47127314cb76fcb592dcb5a1e4433eb418f7ed377,15,50,DATABASE_MATCHED,VALID,,50.0,0.0
2025,2026,EL3100,222,Wasatch Mtns,Elk,Bull,Limited Entry - Private Land Only,,Muzzleloader,1,1,0,0.0,7.0,2.0,pipeline/RAW/hunt_unit_database/2026/pdf/harvest_report/2026-03-06-2025-preliminary-bg-harvest.pdf,e6cbb75de4bc893508ea44d47127314cb76fcb592dcb5a1e4433eb418f7ed377,15,51,DATABASE_MATCHED,VALID,,0.0,0.0
2025,2026,EL3126,51,Manti,Elk,Bull,Limited Entry - Private Land Only,,Any Legal Weapon,3,3,3,100.0,4.7,4.0,pipeline/RAW/hunt_unit_database/2026/pdf/harvest_report/2026-03-06-2025-preliminary-bg-harvest.pdf,e6cbb75de4bc893508ea44d47127314cb76fcb592dcb5a1e4433eb418f7ed377,15,52,DATABASE_MATCHED,VALID,,100.0,0.0
2025,2026,EL3127,222,Wasatch Mtns,Elk,Bull,Limited Entry - Private Land Only,,Any Legal Weapon,6,6,5,83.3,2.7,4.2,pipeline/RAW/hunt_unit_database/2026/pdf/harvest_report/2026-03-06-2025-preliminary-bg-harvest.pdf,e6cbb75de4bc893508ea44d47127314cb76fcb592dcb5a1e4433eb418f7ed377,15,53,DATABASE_MATCHED,VALID,,83.333,0.033
2025,2026,EL3144,241,West Desert Deep Creek,Elk,Bull,Limited Entry - Private Land Only,,"HAMSS (Handgun, Archery, Muzzleloader, Shotgun or Straight-walled rifle)",1,1,1,100.0,6.0,5.0,pipeline/RAW/hunt_unit_database/2026/pdf/harvest_report/2026-03-06-2025-preliminary-bg-harvest.pdf,e6cbb75de4bc893508ea44d47127314cb76fcb592dcb5a1e4433eb418f7ed377,15,54,DATABASE_MATCHED,VALID,,100.0,0.0
2025,2026,EL3149,872,Southwest Desert South,Elk,Bull,Limited Entry - Private Land Only,,Any Legal Weapon,1,1,1,100.0,3.0,5.0,pipeline/RAW/hunt_unit_database/2026/pdf/harvest_report/2026-03-06-2025-preliminary-bg-harvest.pdf,e6cbb75de4bc893508ea44d47127314cb76fcb592dcb5a1e4433eb418f7ed377,15,55,DATABASE_MATCHED,VALID,,100.0,0.0
2025,2026,EL3152,872,Southwest Desert South,Elk,Bull,Limited Entry - Private Land Only,,Any Legal Weapon,2,0,,,,,pipeline/RAW/hunt_unit_database/2026/pdf/harvest_report/2026-03-06-2025-preliminary-bg-harvest.pdf,e6cbb75de4bc893508ea44d47127314cb76fcb592dcb5a1e4433eb418f7ed377,15,56,DATABASE_MATCHED,VALID_WITH_WARNINGS,BLANK_HARVEST;BLANK_PERCENT_SUCCESS;BLANK_AVG_DAYS;BLANK_SATISFACTION,,
2025,2026,EL3171,41,Cache South,Elk,Bull,Limited Entry - Private Land Only,,Any Legal Weapon,1,1,0,0.0,10.0,3.0,pipeline/RAW/hunt_unit_database/2026/pdf/harvest_report/2026-03-06-2025-preliminary-bg-harvest.pdf,e6cbb75de4bc893508ea44d47127314cb76fcb592dcb5a1e4433eb418f7ed377,15,57,DATABASE_MATCHED,VALID,,0.0,0.0
2025,2026,EL3175,901,Nebo/San Pitch Mtns,Elk,Bull,Limited Entry - Private Land Only,,Any Legal Weapon,3,3,3,100.0,2.0,4.7,pipeline/RAW/hunt_unit_database/2026/pdf/harvest_report/2026-03-06-2025-preliminary-bg-harvest.pdf,e6cbb75de4bc893508ea44d47127314cb76fcb592dcb5a1e4433eb418f7ed377,15,58,DATABASE_MATCHED,VALID,,100.0,0.0
2025,2026,EL3177,901,Nebo/San Pitch Mtns,Elk,Bull,Limited Entry - Private Land Only,,Any Legal Weapon,2,2,1,50.0,8.0,3.0,pipeline/RAW/hunt_unit_database/2026/pdf/harvest_report/2026-03-06-2025-preliminary-bg-harvest.pdf,e6cbb75de4bc893508ea44d47127314cb76fcb592dcb5a1e4433eb418f7ed377,15,59,DATABASE_MATCHED,VALID,,50.0,0.0
2025,2026,EL3181,88,Fillmore Pahvant,Elk,Bull,Limited Entry - Private Land Only,,Any Legal Weapon,1,1,0,0.0,9.0,3.0,pipeline/RAW/hunt_unit_database/2026/pdf/harvest_report/2026-03-06-2025-preliminary-bg-harvest.pdf,e6cbb75de4bc893508ea44d47127314cb76fcb592dcb5a1e4433eb418f7ed377,15,60,DATABASE_MATCHED,VALID,,0.0,0.0
2025,2026,EL3183,617,La Sal La Sal Mtns,Elk,Bull,Limited Entry - Private Land Only,,Any Legal Weapon,1,1,1,100.0,9.0,4.0,pipeline/RAW/hunt_unit_database/2026/pdf/harvest_report/2026-03-06-2025-preliminary-bg-harvest.pdf,e6cbb75de4bc893508ea44d47127314cb76fcb592dcb5a1e4433eb418f7ed377,15,61,DATABASE_MATCHED,VALID,,100.0,0.0
2025,2026,EL3194,183,San Juan Bull Elk,Elk,Bull,Limited Entry - Private Land Only,,Any Legal Weapon,2,2,2,100.0,11.0,4.0,pipeline/RAW/hunt_unit_database/2026/pdf/harvest_report/2026-03-06-2025-preliminary-bg-harvest.pdf,e6cbb75de4bc893508ea44d47127314cb76fcb592dcb5a1e4433eb418f7ed377,15,62,DATABASE_MATCHED,VALID,,100.0,0.0
2025,2026,EL3196,206,Diamond Mtn,Elk,Bull,Limited Entry - Private Land Only,,Any Legal Weapon,1,1,1,100.0,2.0,5.0,pipeline/RAW/hunt_unit_database/2026/pdf/harvest_report/2026-03-06-2025-preliminary-bg-harvest.pdf,e6cbb75de4bc893508ea44d47127314cb76fcb592dcb5a1e4433eb418f7ed377,16,2,DATABASE_MATCHED,VALID,,100.0,0.0
2025,2026,EL3198,872,Southwest Desert South,Elk,Bull,Limited Entry - Private Land Only,,Any Legal Weapon,1,1,0,0.0,4.0,2.0,pipeline/RAW/hunt_unit_database/2026/pdf/harvest_report/2026-03-06-2025-preliminary-bg-harvest.pdf,e6cbb75de4bc893508ea44d47127314cb76fcb592dcb5a1e4433eb418f7ed377,16,3,DATABASE_MATCHED,VALID,,0.0,0.0
2025,2026,MA1005,117,Morgan-South Rich,Moose,Antlerless,Limited Entry,,Any Legal Weapon,8,8,3,37.5,3.6,3.1,pipeline/RAW/hunt_unit_database/2026/pdf/harvest_report/2026-03-06-2025-preliminary-bg-harvest.pdf,e6cbb75de4bc893508ea44d47127314cb76fcb592dcb5a1e4433eb418f7ed377,16,4,DATABASE_MATCHED,VALID,,37.5,0.0
2025,2026,MA1007,117,Morgan-South Rich,Moose,Antlerless,Limited Entry,,Archery,3,2,2,100.0,8.0,3.0,pipeline/RAW/hunt_unit_database/2026/pdf/harvest_report/2026-03-06-2025-preliminary-bg-harvest.pdf,e6cbb75de4bc893508ea44d47127314cb76fcb592dcb5a1e4433eb418f7ed377,16,5,DATABASE_MATCHED,VALID,,100.0,0.0
2025,2026,MA1008,937,"Wasatch Mtns, Salt Lake-Timpanogos",Moose,Antlerless,Limited Entry,,Any Legal Weapon,5,5,5,100.0,4.0,4.4,pipeline/RAW/hunt_unit_database/2026/pdf/harvest_report/2026-03-06-2025-preliminary-bg-harvest.pdf,e6cbb75de4bc893508ea44d47127314cb76fcb592dcb5a1e4433eb418f7ed377,16,6,DATABASE_MATCHED,VALID,,100.0,0.0
2025,2026,MA1009,560,Causey Spring CWMU,Moose,Antlerless,CWMU,,Any Legal Weapon,1,1,1,100.0,1.0,5.0,pipeline/RAW/hunt_unit_database/2026/pdf/harvest_report/2026-03-06-2025-preliminary-bg-harvest.pdf,e6cbb75de4bc893508ea44d47127314cb76fcb592dcb5a1e4433eb418f7ed377,16,7,DATABASE_MATCHED,VALID,,100.0,0.0
2025,2026,MA1010,568,Deseret CWMU,Moose,Antlerless,CWMU,,Any Legal Weapon,3,3,3,100.0,2.0,5.0,pipeline/RAW/hunt_unit_database/2026/pdf/harvest_report/2026-03-06-2025-preliminary-bg-harvest.pdf,e6cbb75de4bc893508ea44d47127314cb76fcb592dcb5a1e4433eb418f7ed377,16,8,DATABASE_MATCHED,VALID,,100.0,0.0
2025,2026,MB1000,5133,Moose - Statewide Permit,Moose,Bull,Statewide,,Any Legal Weapon,2,2,2,100.0,11.0,5.0,pipeline/RAW/hunt_unit_database/2026/pdf/harvest_report/2026-03-06-2025-preliminary-bg-harvest.pdf,e6cbb75de4bc893508ea44d47127314cb76fcb592dcb5a1e4433eb418f7ed377,16,9,DATABASE_MATCHED,VALID,,100.0,0.0
2025,2026,MB6000,29,Cache,Moose,Bull,Once-in-a-lifetime,,Any Legal Weapon,16,16,16,100.0,8.4,4.4,pipeline/RAW/hunt_unit_database/2026/pdf/harvest_report/2026-03-06-2025-preliminary-bg-harvest.pdf,e6cbb75de4bc893508ea44d47127314cb76fcb592dcb5a1e4433eb418f7ed377,16,10,DATABASE_MATCHED,VALID,,100.0,0.0
2025,2026,MB6001,69,Chalk Creek,Moose,Bull,Once-in-a-lifetime,,Any Legal Weapon,3,3,3,100.0,3.3,4.7,pipeline/RAW/hunt_unit_database/2026/pdf/harvest_report/2026-03-06-2025-preliminary-bg-harvest.pdf,e6cbb75de4bc893508ea44d47127314cb76fcb592dcb5a1e4433eb418f7ed377,16,11,DATABASE_MATCHED,VALID,,100.0,0.0
2025,2026,MB6002,276,East Canyon,Moose,Bull,Once-in-a-lifetime,,Any Legal Weapon,5,5,5,100.0,11.0,4.2,pipeline/RAW/hunt_unit_database/2026/pdf/harvest_report/2026-03-06-2025-preliminary-bg-harvest.pdf,e6cbb75de4bc893508ea44d47127314cb76fcb592dcb5a1e4433eb418f7ed377,16,12,DATABASE_MATCHED,VALID,,100.0,0.0
2025,2026,MB6003,79,"East Canyon, Morgan-Summit",Moose,Bull,Once-in-a-lifetime,,Any Legal Weapon,5,5,5,100.0,5.5,3.8,pipeline/RAW/hunt_unit_database/2026/pdf/harvest_report/2026-03-06-2025-preliminary-bg-harvest.pdf,e6cbb75de4bc893508ea44d47127314cb76fcb592dcb5a1e4433eb418f7ed377,16,13,DATABASE_MATCHED,VALID,,100.0,0.0
2025,2026,MB6004,611,Kamas,Moose,Bull,Once-in-a-lifetime,,Any Legal Weapon,5,5,4,80.0,10.2,4.4,pipeline/RAW/hunt_unit_database/2026/pdf/harvest_report/2026-03-06-2025-preliminary-bg-harvest.pdf,e6cbb75de4bc893508ea44d47127314cb76fcb592dcb5a1e4433eb418f7ed377,16,14,DATABASE_MATCHED,VALID,,80.0,0.0
2025,2026,MB6005,117,Morgan-South Rich,Moose,Bull,Once-in-a-lifetime,,Any Legal Weapon,6,6,5,83.3,6.3,4.5,pipeline/RAW/hunt_unit_database/2026/pdf/harvest_report/2026-03-06-2025-preliminary-bg-harvest.pdf,e6cbb75de4bc893508ea44d47127314cb76fcb592dcb5a1e4433eb418f7ed377,16,15,DATABASE_MATCHED,VALID,,83.333,0.033
2025,2026,MB6006,138,"North Slope, Summit",Moose,Bull,Once-in-a-lifetime,,Any Legal Weapon,26,25,24,96.0,7.7,4.4,pipeline/RAW/hunt_unit_database/2026/pdf/harvest_report/2026-03-06-2025-preliminary-bg-harvest.pdf,e6cbb75de4bc893508ea44d47127314cb76fcb592dcb5a1e4433eb418f7ed377,16,16,DATABASE_MATCHED,VALID,,96.0,0.0
