hunt_code,canonical_match_status,reported_hunt_year,model_target_year,normalized_hunt_name,database_hunt_name,database_boundary_id,database_species,database_hunt_type,database_weapon,source_permits,hunters,harvest,percent_success,avg_days,satisfaction,source_page,source_row,validation_status,validation_notes
PB5059,DATABASE_MATCHED,2025,2026,"Nine Mile, Anthro-Myton Bench","Nine Mile, Anthro-Myton Bench",129,Pronghorn,Limited Entry,Muzzleloader,32,31,23,74.2,2.6,2.9,17,60,VALID,
PB5060,DATABASE_MATCHED,2025,2026,Diamond Mtn/Bonanza,Diamond Mtn/Bonanza,461,Pronghorn,Limited Entry,Muzzleloader,19,18,18,100.0,1.8,3.4,17,61,VALID,
PB5061,DATABASE_MATCHED,2025,2026,"Panguitch Lake/Zion, North","Panguitch Lake/Zion, North",718,Pronghorn,Limited Entry,Muzzleloader,8,8,7,87.5,2.0,4.4,17,62,VALID,
PB5062,DATABASE_MATCHED,2025,2026,Pine Valley,Pine Valley,636,Pronghorn,Limited Entry,Muzzleloader,8,8,2,25.0,4.1,2.9,18,2,VALID,
PB5065,DATABASE_MATCHED,2025,2026,"Fillmore, Oak Creek South","Fillmore, Oak Creek South",81,Pronghorn,Limited Entry,Muzzleloader,15,14,11,78.6,3.0,4.2,18,3,VALID,
PB5066,DATABASE_MATCHED,2025,2026,"North Slope, Three Corners/West Daggett","North Slope, Three Corners/West Daggett",289,Pronghorn,Limited Entry,Muzzleloader,13,12,7,58.3,2.9,3.6,18,4,VALID,
PB5072,DATABASE_MATCHED,2025,2026,Vernal,Vernal,208,Pronghorn,Limited Entry,Muzzleloader,22,20,9,45.0,3.7,3.3,18,5,VALID,
PB5073,DATABASE_MATCHED,2025,2026,"Cache, Rich","Cache, Rich",38,Pronghorn,Limited Entry,Any Legal Weapon,6,6,5,83.3,1.7,4.5,18,6,VALID,
PB5074,DATABASE_MATCHED,2025,2026,"Cache, Rich","Cache, Rich",38,Pronghorn,Limited Entry,Archery,2,2,0,0.0,7.5,2.5,18,7,VALID,
PB5075,DATABASE_MATCHED,2025,2026,"Cache, Rich","Cache, Rich",38,Pronghorn,Limited Entry,Muzzleloader,2,1,1,100.0,3.0,1.0,18,8,VALID,
PB5076,DATABASE_MATCHED,2025,2026,Parker Mtn,Parker Mtn,703,Pronghorn,Limited Entry,Any Legal Weapon,82,77,74,96.1,1.7,4.6,18,9,VALID,
PB5077,DATABASE_MATCHED,2025,2026,Parker Mtn,Parker Mtn,703,Pronghorn,Limited Entry,Archery,56,54,30,55.6,4.6,3.9,18,10,VALID,
PB5078,DATABASE_MATCHED,2025,2026,Parker Mtn,Parker Mtn,703,Pronghorn,Limited Entry,Muzzleloader,60,55,38,69.1,2.8,4.2,18,11,VALID,
PB5079,DATABASE_MATCHED,2025,2026,"Box Elder, West","Box Elder, West",755,Pronghorn,Limited Entry,Muzzleloader,10,9,5,55.6,3.2,3.9,18,12,VALID,
PB5080,DATABASE_MATCHED,2025,2026,"Box Elder, Snowville","Box Elder, Snowville",27,Pronghorn,Limited Entry,Muzzleloader,10,10,8,80.0,2.0,3.7,18,13,VALID,
PB5300,DATABASE_MATCHED,2025,2026,Antelope Creek CWMU,Antelope Creek CWMU,581,Pronghorn,CWMU,Any Legal Weapon,10,10,10,100.0,1.7,4.2,18,14,VALID,
PB5302,DATABASE_MATCHED,2025,2026,Deseret CWMU,Deseret CWMU,568,Pronghorn,CWMU,Any Legal Weapon,37,37,37,100.0,1.6,4.8,18,15,VALID,
PB5305,DATABASE_MATCHED,2025,2026,Park Valley CWMU,Park Valley CWMU,603,Pronghorn,CWMU,Any Legal Weapon,3,3,3,100.0,2.0,5.0,18,16,VALID,
PB5306,DATABASE_MATCHED,2025,2026,Rabbit Creek CWMU,Rabbit Creek CWMU,590,Pronghorn,CWMU,Any Legal Weapon,2,2,2,100.0,3.5,5.0,18,17,VALID,
PB5309,DATABASE_MATCHED,2025,2026,Skull Valley South CWMU,Skull Valley South CWMU,585,Pronghorn,CWMU,Any Legal Weapon,5,5,3,60.0,2.2,4.2,18,18,VALID,
PB5311,DATABASE_MATCHED,2025,2026,The Rose of Snowville CWMU,The Rose of Snowville CWMU,509,Pronghorn,CWMU,Any Legal Weapon,8,8,7,87.5,3.5,4.7,18,19,VALID,
PB5312,DATABASE_MATCHED,2025,2026,TL Bar Ranch CWMU,TL Bar Ranch CWMU,721,Pronghorn,CWMU,Any Legal Weapon,1,1,0,0.0,5.0,1.0,18,20,VALID,
PB5314,DATABASE_MATCHED,2025,2026,Westlake CWMU,Westlake CWMU,558,Pronghorn,CWMU,Any Legal Weapon,7,7,7,100.0,1.0,5.0,18,21,VALID,
PB5315,DATABASE_MATCHED,2025,2026,Zane CWMU,Zane CWMU,537,Pronghorn,CWMU,Any Legal Weapon,5,5,2,40.0,2.4,2.4,18,22,VALID,
PB5325,DATABASE_MATCHED,2025,2026,Allen Ranch CWMU,Allen Ranch CWMU,557,Pronghorn,CWMU,Any Legal Weapon,3,3,3,100.0,1.0,5.0,18,23,VALID,
PB5326,DATABASE_MATCHED,2025,2026,Cedar Springs CWMU,Cedar Springs CWMU,830,Pronghorn,CWMU,Any Legal Weapon,2,2,2,100.0,2.0,5.0,18,24,VALID,
PB5327,DATABASE_MATCHED,2025,2026,Cottonwood Ridge CWMU,Cottonwood Ridge CWMU,824,Pronghorn,CWMU,Any Legal Weapon,10,9,9,100.0,1.6,4.5,18,25,VALID,
PB5328,DATABASE_MATCHED,2025,2026,Pahvant Ensign CWMU,Pahvant Ensign CWMU,826,Pronghorn,CWMU,Any Legal Weapon,6,6,5,83.3,2.4,5.0,18,26,VALID,
PB5329,DATABASE_MATCHED,2025,2026,Snowville Flat CWMU,Snowville Flat CWMU,829,Pronghorn,CWMU,Any Legal Weapon,3,3,3,100.0,1.5,5.0,18,27,VALID,
PB5330,DATABASE_MATCHED,2025,2026,George Creek CWMU,George Creek CWMU,806,Pronghorn,CWMU,Any Legal Weapon,4,4,4,100.0,5.0,4.0,18,28,VALID,
PB5331,DATABASE_MATCHED,2025,2026,Mt Dutton/Paunsaugunt,Mt Dutton/Paunsaugunt,453,Pronghorn,Limited Entry,Any Legal Weapon,24,24,21,87.5,2.3,3.6,18,29,VALID,
PB5332,DATABASE_MATCHED,2025,2026,Mt Dutton/Paunsaugunt,Mt Dutton/Paunsaugunt,453,Pronghorn,Limited Entry,Archery,4,4,1,25.0,9.3,2.8,18,30,VALID,
PB5337,DATABASE_MATCHED,2025,2026,Heist CWMU,Heist CWMU,201,Pronghorn,CWMU,Any Legal Weapon,5,5,4,80.0,2.5,3.5,18,31,VALID,
PB5338,DATABASE_MATCHED,2025,2026,Castle Valley Outdoors CWMU,Castle Valley Outdoors CWMU,545,Pronghorn,CWMU,Any Legal Weapon,4,4,4,100.0,3.5,4.5,18,32,VALID,
PB5339,DATABASE_MATCHED,2025,2026,Iron Spring CWMU,Iron Spring CWMU,876,Pronghorn,CWMU,Any Legal Weapon,2,2,2,100.0,2.0,4.0,18,33,VALID,
PB5342,DATABASE_MATCHED,2025,2026,Salt Wells CWMU,Salt Wells CWMU,906,Pronghorn,CWMU,Any Legal Weapon,5,5,5,100.0,2.6,4.2,18,34,VALID,
PB5343,HUNT_CODE_NOT_IN_2026_DATABASE,2025,2026,Prohibition Springs,,,,,,2,2,2,100.0,1.0,5.0,18,35,VALID,
PB5345,DATABASE_MATCHED,2025,2026,Green River Flat CWMU,Green River Flat CWMU,918,Pronghorn,CWMU,Any Legal Weapon,5,5,5,100.0,1.5,5.0,18,36,VALID,
PB5346,DATABASE_MATCHED,2025,2026,Junction Valley CWMU,Junction Valley CWMU,589,Pronghorn,CWMU,Any Legal Weapon,2,2,1,50.0,3.0,3.0,18,37,VALID,
PD1000,DATABASE_MATCHED,2025,2026,"Box Elder, Snowville","Box Elder, Snowville",27,Pronghorn,General Season,Any Legal Weapon,80,70,33,47.1,3.1,2.9,18,38,VALID,
PD1012,DATABASE_MATCHED,2025,2026,"Box Elder, Promontory","Box Elder, Promontory",24,Pronghorn,General Season,Any Legal Weapon,24,16,8,50.0,2.6,3.1,18,39,VALID,
PD1016,HUNT_CODE_NOT_IN_2026_DATABASE,2025,2026,Zane CWMU Antlerless,,,,,,4,4,2,50.0,2.5,5.0,18,40,VALID,
PD1017,DATABASE_MATCHED,2025,2026,"Box Elder, West","Box Elder, West",755,Pronghorn,General Season,Any Legal Weapon,55,52,33,63.5,2.3,3.6,18,41,VALID,
PD1025,HUNT_CODE_NOT_IN_2026_DATABASE,2025,2026,Cottonwood Ridge CWMU Antlerless,,,,,,3,3,3,100.0,1.0,5.0,18,42,VALID,
PD1026,HUNT_CODE_NOT_IN_2026_DATABASE,2025,2026,Pahvant Ensign,,,,,,4,4,4,100.0,1.3,5.0,18,43,VALID,
PD1031,DATABASE_MATCHED,2025,2026,Westlake CWMU,Westlake CWMU,558,Pronghorn,CWMU,Any Legal Weapon,12,12,12,100.0,1.1,5.0,18,44,VALID,
PD1033,DATABASE_MATCHED,2025,2026,"San Rafael, Poison Springs Bench","San Rafael, Poison Springs Bench",110,Pronghorn,General Season,Any Legal Weapon,15,13,7,53.8,2.1,2.8,18,45,VALID,
PD1034,DATABASE_MATCHED,2025,2026,"Fillmore, Oak Creek South","Fillmore, Oak Creek South",81,Pronghorn,General Season,Any Legal Weapon,30,30,27,90.0,1.6,4.4,18,46,VALID,
PD1035,DATABASE_MATCHED,2025,2026,"Fillmore, Oak Creek South","Fillmore, Oak Creek South",81,Pronghorn,General Season,Any Legal Weapon,30,27,27,100.0,1.6,4.3,18,47,VALID,
PD1041,HUNT_CODE_NOT_IN_2026_DATABASE,2025,2026,Heist CWMU Antlerless,,,,,,3,3,0,0.0,1.0,3.0,18,48,VALID,
PD1043,DATABASE_MATCHED,2025,2026,"Nine Mile, Anthro-Pleasant Valley","Nine Mile, Anthro-Pleasant Valley",882,Pronghorn,General Season,Any Legal Weapon,10,10,10,100.0,1.0,4.5,18,49,VALID,
PD1044,DATABASE_MATCHED,2025,2026,Vernal-Ouray Valley,Vernal-Ouray Valley,895,Pronghorn,General Season,Any Legal Weapon,9,7,6,85.7,3.6,2.9,18,50,VALID,
PD1047,DATABASE_MATCHED,2025,2026,Antelope Creek CWMU,Antelope Creek CWMU,581,Pronghorn,CWMU,Any Legal Weapon,10,10,10,100.0,1.0,4.6,18,51,VALID,
PD1048,DATABASE_MATCHED,2025,2026,The Rose of Snowville CWMU,The Rose of Snowville CWMU,509,Pronghorn,CWMU,Any Legal Weapon,3,2,2,100.0,1.0,4.5,18,52,VALID,
PD1049,DATABASE_MATCHED,2025,2026,Zane CWMU,Zane CWMU,537,Pronghorn,CWMU,Any Legal Weapon,6,5,1,20.0,3.4,2.4,18,53,VALID,
PD1050,DATABASE_MATCHED,2025,2026,Cottonwood Ridge CWMU,Cottonwood Ridge CWMU,824,Pronghorn,CWMU,Any Legal Weapon,6,5,5,100.0,1.6,4.4,18,54,VALID,
PD1051,DATABASE_MATCHED,2025,2026,Pahvant Ensign CWMU,Pahvant Ensign CWMU,826,Pronghorn,CWMU,Any Legal Weapon,6,6,5,83.3,1.0,4.7,18,55,VALID,
PD1052,DATABASE_MATCHED,2025,2026,Heist CWMU,Heist CWMU,201,Pronghorn,CWMU,Any Legal Weapon,6,6,5,83.3,4.5,4.3,18,56,VALID,
PD1053,DATABASE_MATCHED,2025,2026,Green River Flat CWMU,Green River Flat CWMU,918,Pronghorn,CWMU,Any Legal Weapon,7,6,5,83.3,1.4,4.0,18,57,VALID,
PD1054,DATABASE_MATCHED,2025,2026,Parker Mtn,Parker Mtn,703,Pronghorn,General Season,Archery,29,20,4,20.0,3.9,3.9,18,58,VALID,
PD1055,DATABASE_MATCHED,2025,2026,Parker Mtn,Parker Mtn,703,Pronghorn,General Season,Muzzleloader,34,30,13,43.3,2.5,3.8,18,59,VALID,
PD1056,DATABASE_MATCHED,2025,2026,Parker Mtn,Parker Mtn,703,Pronghorn,General Season,Any Legal Weapon,37,32,22,68.8,1.6,4.2,18,60,VALID,
PD1057,DATABASE_MATCHED,2025,2026,"Parker Mtn, Highlands","Parker Mtn, Highlands",873,Pronghorn,General Season,Any Legal Weapon,34,32,29,90.6,1.2,4.5,18,61,VALID,
PD1058,DATABASE_MATCHED,2025,2026,"Parker Mtn, Highlands","Parker Mtn, Highlands",873,Pronghorn,General Season,Any Legal Weapon,38,33,15,45.5,2.4,3.2,18,62,VALID,
PD1059,DATABASE_MATCHED,2025,2026,"Parker Mtn, Plains","Parker Mtn, Plains",940,Pronghorn,General Season,Any Legal Weapon,28,23,19,82.6,1.7,4.3,19,2,VALID,
PD1060,DATABASE_MATCHED,2025,2026,"Parker Mtn, Plains","Parker Mtn, Plains",940,Pronghorn,General Season,Any Legal Weapon,39,35,30,85.7,2.0,3.7,19,3,VALID,
RE1000,DATABASE_MATCHED,2025,2026,"Box Elder, Newfoundland Mtn","Box Elder, Newfoundland Mtn",20,Rocky Mountain Bighorn Sheep,General Season,Any Legal Weapon,5,5,4,80.0,2.0,4.0,19,4,VALID,
RS0001,DATABASE_MATCHED,2025,2026,Rocky Mountain Bighorn Sheep - Statewide Permit,Rocky Mountain Bighorn Sheep - Statewide Permit,5135,Rocky Mountain Bighorn Sheep,Statewide,Any Legal Weapon,2,2,2,100.0,1.0,5.0,19,5,VALID,
RS1000,DATABASE_MATCHED,2025,2026,Antelope Island Conservation,Antelope Island Conservation,1,Rocky Mountain Bighorn Sheep,Once-in-a-lifetime,Any Legal Weapon,1,1,1,100.0,2.0,5.0,19,6,VALID,
RS1001,DATABASE_MATCHED,2025,2026,"Book Cliffs, South","Book Cliffs, South",15,Rocky Mountain Bighorn Sheep,Conservation,Any Legal Weapon,1,1,1,100.0,20.0,2.0,19,7,VALID,
RS1003,DATABASE_MATCHED,2025,2026,"Box Elder, Newfoundland Mtn","Box Elder, Newfoundland Mtn",20,Rocky Mountain Bighorn Sheep,Conservation,Any Legal Weapon,1,1,1,100.0,2.0,5.0,19,8,VALID,
RS1006,DATABASE_MATCHED,2025,2026,"Nine Mile, Gray Canyon","Nine Mile, Gray Canyon",821,Rocky Mountain Bighorn Sheep,Conservation,Any Legal Weapon,1,1,1,100.0,15.0,5.0,19,9,VALID,
RS6700,DATABASE_MATCHED,2025,2026,Antelope Island,Antelope Island,1,Rocky Mountain Bighorn Sheep,Once-in-a-lifetime,Any Legal Weapon,1,1,1,100.0,1.0,5.0,19,10,VALID,
RS6701,DATABASE_MATCHED,2025,2026,"Book Cliffs, South","Book Cliffs, South",15,Rocky Mountain Bighorn Sheep,Once-in-a-lifetime,Any Legal Weapon,6,6,6,100.0,8.3,4.2,19,11,VALID,
RS6703,DATABASE_MATCHED,2025,2026,"Box Elder, Newfoundland Mtn","Box Elder, Newfoundland Mtn",20,Rocky Mountain Bighorn Sheep,Once-in-a-lifetime,Any Legal Weapon,5,5,5,100.0,7.8,4.6,19,12,VALID,
RS6704,DATABASE_MATCHED,2025,2026,"Box Elder, Newfoundland Mtn","Box Elder, Newfoundland Mtn",20,Rocky Mountain Bighorn Sheep,Once-in-a-lifetime,Any Legal Weapon,4,4,4,100.0,2.5,5.0,19,13,VALID,
RS6708,DATABASE_MATCHED,2025,2026,"North Slope, Three Corners","North Slope, Three Corners",140,Rocky Mountain Bighorn Sheep,Once-in-a-lifetime,Any Legal Weapon,3,3,3,100.0,21.0,5.0,19,14,VALID,
RS6709,DATABASE_MATCHED,2025,2026,"North Slope, Summit/West Daggett","North Slope, Summit/West Daggett",143,Rocky Mountain Bighorn Sheep,Once-in-a-lifetime,Any Legal Weapon,4,4,4,100.0,15.8,4.8,19,15,VALID,
RS6712,DATABASE_MATCHED,2025,2026,"Nine Mile, Gray Canyon","Nine Mile, Gray Canyon",821,Rocky Mountain Bighorn Sheep,Once-in-a-lifetime,Any Legal Weapon,6,5,5,100.0,7.8,4.2,19,16,VALID,
RS6713,DATABASE_MATCHED,2025,2026,"Nine Mile, Jack Creek","Nine Mile, Jack Creek",820,Rocky Mountain Bighorn Sheep,Once-in-a-lifetime,Any Legal Weapon,4,4,4,100.0,4.7,5.0,19,17,VALID,
RS6720,DATABASE_MATCHED,2025,2026,"Fillmore, Oak Creek","Fillmore, Oak Creek",668,Rocky Mountain Bighorn Sheep,Once-in-a-lifetime,Any Legal Weapon,4,4,4,100.0,1.3,4.5,19,18,VALID,
RS6721,DATABASE_MATCHED,2025,2026,"Oquirrh-Stansbury, West","Oquirrh-Stansbury, West",75,Rocky Mountain Bighorn Sheep,Once-in-a-lifetime,Any Legal Weapon,3,3,3,100.0,6.0,4.0,19,19,VALID,
RS6722,DATABASE_MATCHED,2025,2026,"Box Elder, Newfoundland Mtn","Box Elder, Newfoundland Mtn",20,Rocky Mountain Bighorn Sheep,Once-in-a-lifetime,Archery,3,3,2,66.7,14.0,4.0,19,20,VALID,
RS6724,DATABASE_MATCHED,2025,2026,"Wasatch Mtns, West","Wasatch Mtns, West",620,Rocky Mountain Bighorn Sheep,Once-in-a-lifetime,Any Legal Weapon,2,1,1,100.0,7.5,5.0,19,21,VALID,
RS6725,DATABASE_MATCHED,2025,2026,Nebo,Nebo,616,Rocky Mountain Bighorn Sheep,Once-in-a-lifetime,Any Legal Weapon,2,2,2,100.0,9.5,3.5,19,22,VALID,
RS6726,DATABASE_MATCHED,2025,2026,"Fillmore, Oak Creek","Fillmore, Oak Creek",668,Rocky Mountain Bighorn Sheep,Once-in-a-lifetime,Any Legal Weapon,6,6,6,100.0,2.3,5.0,19,23,VALID,
RS6727,DATABASE_MATCHED,2025,2026,"Fillmore, Oak Creek","Fillmore, Oak Creek",668,Rocky Mountain Bighorn Sheep,Once-in-a-lifetime,Archery,2,2,2,100.0,2.5,4.0,19,24,VALID,
