overlay_id,permit_class,source_cycle,permit_year_rule,species,sex,huntType,huntClass,area,unitCode,unitNames,weapon,conditions,permit_count_per_year,organizations,averageValue,sourceSpecies,sourceRowStart,sourceRowNumbers,match_key,assignment_type,selected_hunt_code,component_hunt_codes,component_boundary_ids,conservation_area_id,primary_hunt_code,bundle_conservation_hunt_codes,bundle_expo_hunt_codes,boundary_reference_hunt_codes,database_hunt_codes,database_hunt_names,database_match_statuses,active_hunt_codes,active_permit_count,extracted_permit_count,compare_status,geometry_mapping_status,reconciliation_status,classification_note,review_status,source_file,do_not_use_directly_for_p_draw,do_not_merge_into_public_draw_quota,permit_year,permit_count,species_original
CP-PRONGHORN-BOOK-CLIFFS-BITTER-CREEK-BUCK-ANY-LEGAL-WEAPON,conservation,2025-2027,one_per_row_per_year_2025_2026_2027,Pronghorn,Buck,Conservation,MDF,"Book Cliffs, Bitter Creek",book-cliffs-bitter-creek,System.Object[],Any Legal Weapon,Any Legal Weapon,1,System.Object[],3275.0,Pronghorn,225,System.Object[],pronghorn|book cliffs bitter creek|any legal weapon,combined_unit_conservation_overlay,,,System.Object[],,,,,,,,unmatched,CP-PRONGHORN-BOOK-CLIFFS-BITTER-CREEK-BUCK-ANY-LEGAL-WEAPON;CP-PRONGHORN-BOOK-CLIFFS-BITTER-CREEK-BUCK-ANY-LEGAL-WEAPON;CP-PRONGHORN-BOOK-CLIFFS-BITTER-CREEK-BUCK-ANY-LEGAL-WEAPON,3.0,3.0,match,COMBINED_UNIT_OR_HUNT_TABLE_RESOLVED,PERMIT_COUNT_RECONCILED,,,conservation-permit-hunt-table-2025-27.csv,True,True,2026,1,Pronghorn
CP-PRONGHORN-BOOK-CLIFFS-BITTER-CREEK-BUCK-ANY-LEGAL-WEAPON,conservation,2025-2027,one_per_row_per_year_2025_2026_2027,Pronghorn,Buck,Conservation,SFW,"Book Cliffs, Bitter Creek",book-cliffs-bitter-creek,System.Object[],Any Legal Weapon,Any Legal Weapon,1,System.Object[],3275.0,Pronghorn,224,System.Object[],pronghorn|book cliffs bitter creek|any legal weapon,combined_unit_conservation_overlay,,,System.Object[],,,,,,,,unmatched,CP-PRONGHORN-BOOK-CLIFFS-BITTER-CREEK-BUCK-ANY-LEGAL-WEAPON;CP-PRONGHORN-BOOK-CLIFFS-BITTER-CREEK-BUCK-ANY-LEGAL-WEAPON;CP-PRONGHORN-BOOK-CLIFFS-BITTER-CREEK-BUCK-ANY-LEGAL-WEAPON,3.0,3.0,match,COMBINED_UNIT_OR_HUNT_TABLE_RESOLVED,PERMIT_COUNT_RECONCILED,,,conservation-permit-hunt-table-2025-27.csv,True,True,2026,1,Pronghorn
CP-PRONGHORN-BOOK-CLIFFS-SOUTH-BUCK-ANY-LEGAL-WEAPON,conservation,2025-2027,one_per_row_per_year_2025_2026_2027,Pronghorn,Buck,Conservation,MDF,"Book Cliffs, South",book-cliffs-south,System.Object[],Any Legal Weapon,Any Legal Weapon,1,System.Object[],4833.33,Pronghorn,227,System.Object[],pronghorn|book cliffs south|any legal weapon,selected_hunt_code,PB1000,,System.Object[],,,,,,PB1000,Pronghorn - Statewide Permit,manual_review,CP-PRONGHORN-BOOK-CLIFFS-SOUTH-BUCK-ANY-LEGAL-WEAPON;CP-PRONGHORN-BOOK-CLIFFS-SOUTH-BUCK-ANY-LEGAL-WEAPON,2.0,2.0,match,COMBINED_UNIT_OR_HUNT_TABLE_RESOLVED,PERMIT_COUNT_RECONCILED,,,conservation-permit-hunt-table-2025-27.csv,True,True,2026,1,Pronghorn
CP-PRONGHORN-BOOK-CLIFFS-SOUTH-BUCK-ANY-LEGAL-WEAPON,conservation,2025-2027,one_per_row_per_year_2025_2026_2027,Pronghorn,Buck,Conservation,NWTF,"Book Cliffs, South",book-cliffs-south,System.Object[],Any Legal Weapon,Any Legal Weapon,1,System.Object[],4833.33,Pronghorn,226,System.Object[],pronghorn|book cliffs south|any legal weapon,selected_hunt_code,PB1000,,System.Object[],,,,,,PB1000,Pronghorn - Statewide Permit,manual_review,CP-PRONGHORN-BOOK-CLIFFS-SOUTH-BUCK-ANY-LEGAL-WEAPON;CP-PRONGHORN-BOOK-CLIFFS-SOUTH-BUCK-ANY-LEGAL-WEAPON,2.0,2.0,match,COMBINED_UNIT_OR_HUNT_TABLE_RESOLVED,PERMIT_COUNT_RECONCILED,,,conservation-permit-hunt-table-2025-27.csv,True,True,2026,1,Pronghorn
CP-PRONGHORN-BOX-ELDER-PROMONTORY-BUCK-ANY-LEGAL-WEAPON,conservation,2025-2027,one_per_row_per_year_2025_2026_2027,Pronghorn,Buck,Conservation,MDF,"Box Elder, Promontory",box-elder-promontory,System.Object[],Any Legal Weapon,Any Legal Weapon,1,System.Object[],3833.33,Pronghorn,228,System.Object[],pronghorn|box elder promontory|any legal weapon,selected_hunt_code,PB1000,,System.Object[],,,,,,PB1000,Pronghorn - Statewide Permit,manual_review,CP-PRONGHORN-BOX-ELDER-PROMONTORY-BUCK-ANY-LEGAL-WEAPON,1.0,1.0,match,COMBINED_UNIT_OR_HUNT_TABLE_RESOLVED,PERMIT_COUNT_RECONCILED,,,conservation-permit-hunt-table-2025-27.csv,True,True,2026,1,Pronghorn
CP-PRONGHORN-BOX-ELDER-PUDDLE-VALLEY-BUCK-ANY-LEGAL-WEAPON,conservation,2025-2027,one_per_row_per_year_2025_2026_2027,Pronghorn,Buck,Conservation,SFW,"Box Elder, Puddle Valley",box-elder-puddle-valley,System.Object[],Any Legal Weapon,Any Legal Weapon,1,System.Object[],4916.67,Pronghorn,229,System.Object[],pronghorn|box elder puddle valley|any legal weapon,combined_unit_conservation_overlay,,,System.Object[],,,,,,,,unmatched,CP-PRONGHORN-BOX-ELDER-PUDDLE-VALLEY-BUCK-ANY-LEGAL-WEAPON,1.0,1.0,match,COMBINED_UNIT_OR_HUNT_TABLE_RESOLVED,PERMIT_COUNT_RECONCILED,,,conservation-permit-hunt-table-2025-27.csv,True,True,2026,1,Pronghorn
CP-PRONGHORN-BOX-ELDER-SNOWVILLE-BUCK-ANY-LEGAL-WEAPON,conservation,2025-2027,one_per_row_per_year_2025_2026_2027,Pronghorn,Buck,Conservation,SFW,"Box Elder, Snowville",box-elder-snowville,System.Object[],Any Legal Weapon,Any Legal Weapon,2,System.Object[],2858.33,Pronghorn,230,System.Object[],pronghorn|box elder snowville|any legal weapon,selected_hunt_code,PB1000,,System.Object[],,,,,,PB1000,Pronghorn - Statewide Permit,manual_review,CP-PRONGHORN-BOX-ELDER-SNOWVILLE-BUCK-ANY-LEGAL-WEAPON,2.0,2.0,match,COMBINED_UNIT_OR_HUNT_TABLE_RESOLVED,PERMIT_COUNT_RECONCILED,,,conservation-permit-hunt-table-2025-27.csv,True,True,2026,2,Pronghorn
CP-PRONGHORN-BOX-ELDER-WEST-BUCK-ANY-LEGAL-WEAPON,conservation,2025-2027,one_per_row_per_year_2025_2026_2027,Pronghorn,Buck,Conservation,SFW,"Box Elder, West",box-elder-west,System.Object[],Any Legal Weapon,Any Legal Weapon,1,System.Object[],2758.33,Pronghorn,233,System.Object[],pronghorn|box elder west|any legal weapon,selected_hunt_code,PB1000,,System.Object[],,,,,,PB1000,Pronghorn - Statewide Permit,manual_review,CP-PRONGHORN-BOX-ELDER-WEST-BUCK-ANY-LEGAL-WEAPON;CP-PRONGHORN-BOX-ELDER-WEST-BUCK-ANY-LEGAL-WEAPON,2.0,2.0,match,COMBINED_UNIT_OR_HUNT_TABLE_RESOLVED,PERMIT_COUNT_RECONCILED,,,conservation-permit-hunt-table-2025-27.csv,True,True,2026,1,Pronghorn
CP-PRONGHORN-BOX-ELDER-WEST-BUCK-ANY-LEGAL-WEAPON,conservation,2025-2027,one_per_row_per_year_2025_2026_2027,Pronghorn,Buck,Conservation,UHA,"Box Elder, West",box-elder-west,System.Object[],Any Legal Weapon,Any Legal Weapon,1,System.Object[],2758.33,Pronghorn,232,System.Object[],pronghorn|box elder west|any legal weapon,selected_hunt_code,PB1000,,System.Object[],,,,,,PB1000,Pronghorn - Statewide Permit,manual_review,CP-PRONGHORN-BOX-ELDER-WEST-BUCK-ANY-LEGAL-WEAPON;CP-PRONGHORN-BOX-ELDER-WEST-BUCK-ANY-LEGAL-WEAPON,2.0,2.0,match,COMBINED_UNIT_OR_HUNT_TABLE_RESOLVED,PERMIT_COUNT_RECONCILED,,,conservation-permit-hunt-table-2025-27.csv,True,True,2026,1,Pronghorn
CP-PRONGHORN-FILLMORE-OAK-CREEK-SOUTH-BUCK-ANY-LEGAL-WEAPON,conservation,2025-2027,one_per_row_per_year_2025_2026_2027,Pronghorn,Buck,Conservation,MDF,"Fillmore, Oak Creek South",fillmore-oak-creek-south,System.Object[],Any Legal Weapon,Any Legal Weapon,1,System.Object[],10833.33,Pronghorn,236,System.Object[],pronghorn|fillmore oak creek south|any legal weapon,combined_unit_conservation_overlay,,,System.Object[],,,,,,,,unmatched,CP-PRONGHORN-FILLMORE-OAK-CREEK-SOUTH-BUCK-ANY-LEGAL-WEAPON;CP-PRONGHORN-FILLMORE-OAK-CREEK-SOUTH-BUCK-ANY-LEGAL-WEAPON;CP-PRONGHORN-FILLMORE-OAK-CREEK-SOUTH-BUCK-ANY-LEGAL-WEAPON,3.0,3.0,match,COMBINED_UNIT_OR_HUNT_TABLE_RESOLVED,PERMIT_COUNT_RECONCILED,,,conservation-permit-hunt-table-2025-27.csv,True,True,2026,1,Pronghorn
CP-PRONGHORN-FILLMORE-OAK-CREEK-SOUTH-BUCK-ANY-LEGAL-WEAPON,conservation,2025-2027,one_per_row_per_year_2025_2026_2027,Pronghorn,Buck,Conservation,NWTF,"Fillmore, Oak Creek South",fillmore-oak-creek-south,System.Object[],Any Legal Weapon,Any Legal Weapon,1,System.Object[],10833.33,Pronghorn,234,System.Object[],pronghorn|fillmore oak creek south|any legal weapon,combined_unit_conservation_overlay,,,System.Object[],,,,,,,,unmatched,CP-PRONGHORN-FILLMORE-OAK-CREEK-SOUTH-BUCK-ANY-LEGAL-WEAPON;CP-PRONGHORN-FILLMORE-OAK-CREEK-SOUTH-BUCK-ANY-LEGAL-WEAPON;CP-PRONGHORN-FILLMORE-OAK-CREEK-SOUTH-BUCK-ANY-LEGAL-WEAPON,3.0,3.0,match,COMBINED_UNIT_OR_HUNT_TABLE_RESOLVED,PERMIT_COUNT_RECONCILED,,,conservation-permit-hunt-table-2025-27.csv,True,True,2026,1,Pronghorn
CP-PRONGHORN-FILLMORE-OAK-CREEK-SOUTH-BUCK-ANY-LEGAL-WEAPON,conservation,2025-2027,one_per_row_per_year_2025_2026_2027,Pronghorn,Buck,Conservation,SFW,"Fillmore, Oak Creek South",fillmore-oak-creek-south,System.Object[],Any Legal Weapon,Any Legal Weapon,1,System.Object[],10833.33,Pronghorn,235,System.Object[],pronghorn|fillmore oak creek south|any legal weapon,combined_unit_conservation_overlay,,,System.Object[],,,,,,,,unmatched,CP-PRONGHORN-FILLMORE-OAK-CREEK-SOUTH-BUCK-ANY-LEGAL-WEAPON;CP-PRONGHORN-FILLMORE-OAK-CREEK-SOUTH-BUCK-ANY-LEGAL-WEAPON;CP-PRONGHORN-FILLMORE-OAK-CREEK-SOUTH-BUCK-ANY-LEGAL-WEAPON,3.0,3.0,match,COMBINED_UNIT_OR_HUNT_TABLE_RESOLVED,PERMIT_COUNT_RECONCILED,,,conservation-permit-hunt-table-2025-27.csv,True,True,2026,1,Pronghorn
CP-PRONGHORN-LA-SAL-POTASH-SOUTH-CISCO-BUCK-ANY-LEGAL-WEAPON,conservation,2025-2027,one_per_row_per_year_2025_2026_2027,Pronghorn,Buck,Conservation,UHA,"La Sal, Potash/South Cisco",la-sal-potash-south-cisco,System.Object[],Any Legal Weapon,Any Legal Weapon,1,System.Object[],2750.0,Pronghorn,237,System.Object[],pronghorn|la sal potash south cisco|any legal weapon,combined_unit_conservation_overlay,,,System.Object[],,,,,,,,unmatched,CP-PRONGHORN-LA-SAL-POTASH-SOUTH-CISCO-BUCK-ANY-LEGAL-WEAPON,1.0,1.0,match,COMBINED_UNIT_OR_HUNT_TABLE_RESOLVED,PERMIT_COUNT_RECONCILED,,,conservation-permit-hunt-table-2025-27.csv,True,True,2026,1,Pronghorn
CP-PRONGHORN-MT-DUTTON-PAUNSAUGUNT-BUCK-ANY-LEGAL-WEAPON,conservation,2025-2027,one_per_row_per_year_2025_2026_2027,Pronghorn,Buck,Conservation,MDF,Mt Dutton/Paunsaugunt,mt-dutton-paunsaugunt,System.Object[],Any Legal Weapon,Any Legal Weapon,1,System.Object[],3491.67,Pronghorn,238,System.Object[],pronghorn|mt dutton paunsaugunt|any legal weapon,selected_hunt_code,PB1000,,System.Object[],,,,,,PB1000,Pronghorn - Statewide Permit,manual_review,CP-PRONGHORN-MT-DUTTON-PAUNSAUGUNT-BUCK-ANY-LEGAL-WEAPON;CP-PRONGHORN-MT-DUTTON-PAUNSAUGUNT-BUCK-ANY-LEGAL-WEAPON,2.0,2.0,match,COMBINED_UNIT_OR_HUNT_TABLE_RESOLVED,PERMIT_COUNT_RECONCILED,,,conservation-permit-hunt-table-2025-27.csv,True,True,2026,1,Pronghorn
CP-PRONGHORN-MT-DUTTON-PAUNSAUGUNT-BUCK-ANY-LEGAL-WEAPON,conservation,2025-2027,one_per_row_per_year_2025_2026_2027,Pronghorn,Buck,Conservation,SFW,Mt Dutton/Paunsaugunt,mt-dutton-paunsaugunt,System.Object[],Any Legal Weapon,Any Legal Weapon,1,System.Object[],3491.67,Pronghorn,239,System.Object[],pronghorn|mt dutton paunsaugunt|any legal weapon,selected_hunt_code,PB1000,,System.Object[],,,,,,PB1000,Pronghorn - Statewide Permit,manual_review,CP-PRONGHORN-MT-DUTTON-PAUNSAUGUNT-BUCK-ANY-LEGAL-WEAPON;CP-PRONGHORN-MT-DUTTON-PAUNSAUGUNT-BUCK-ANY-LEGAL-WEAPON,2.0,2.0,match,COMBINED_UNIT_OR_HUNT_TABLE_RESOLVED,PERMIT_COUNT_RECONCILED,,,conservation-permit-hunt-table-2025-27.csv,True,True,2026,1,Pronghorn
CP-PRONGHORN-NINE-MILE-ANTHRO-MYTON-BENCH-BUCK-ANY-LEGAL-WEAPON,conservation,2025-2027,one_per_row_per_year_2025_2026_2027,Pronghorn,Buck,Conservation,MDF,"Nine Mile, Anthro-Myton Bench",nine-mile-anthro-myton-bench,System.Object[],Any Legal Weapon,Any Legal Weapon,1,System.Object[],4133.33,Pronghorn,242,System.Object[],pronghorn|nine mile anthro myton bench|any legal weapon,combined_unit_conservation_overlay,,,System.Object[],,,,,,,,unmatched,CP-PRONGHORN-NINE-MILE-ANTHRO-MYTON-BENCH-BUCK-ANY-LEGAL-WEAPON;CP-PRONGHORN-NINE-MILE-ANTHRO-MYTON-BENCH-BUCK-ANY-LEGAL-WEAPON;CP-PRONGHORN-NINE-MILE-ANTHRO-MYTON-BENCH-BUCK-ANY-LEGAL-WEAPON;CP-PRONGHORN-NINE-MILE-ANTHRO-MYTON-BENCH-BUCK-ANY-LEGAL-WEAPON,7.0,7.0,match,COMBINED_UNIT_OR_HUNT_TABLE_RESOLVED,PERMIT_COUNT_RECONCILED,,,conservation-permit-hunt-table-2025-27.csv,True,True,2026,1,Pronghorn
CP-PRONGHORN-NINE-MILE-ANTHRO-MYTON-BENCH-BUCK-ANY-LEGAL-WEAPON,conservation,2025-2027,one_per_row_per_year_2025_2026_2027,Pronghorn,Buck,Conservation,NWTF,"Nine Mile, Anthro-Myton Bench",nine-mile-anthro-myton-bench,System.Object[],Any Legal Weapon,Any Legal Weapon,3,System.Object[],4133.33,Pronghorn,240,System.Object[],pronghorn|nine mile anthro myton bench|any legal weapon,combined_unit_conservation_overlay,,,System.Object[],,,,,,,,unmatched,CP-PRONGHORN-NINE-MILE-ANTHRO-MYTON-BENCH-BUCK-ANY-LEGAL-WEAPON;CP-PRONGHORN-NINE-MILE-ANTHRO-MYTON-BENCH-BUCK-ANY-LEGAL-WEAPON;CP-PRONGHORN-NINE-MILE-ANTHRO-MYTON-BENCH-BUCK-ANY-LEGAL-WEAPON;CP-PRONGHORN-NINE-MILE-ANTHRO-MYTON-BENCH-BUCK-ANY-LEGAL-WEAPON,7.0,7.0,match,COMBINED_UNIT_OR_HUNT_TABLE_RESOLVED,PERMIT_COUNT_RECONCILED,,,conservation-permit-hunt-table-2025-27.csv,True,True,2026,3,Pronghorn
CP-PRONGHORN-NINE-MILE-ANTHRO-MYTON-BENCH-BUCK-ANY-LEGAL-WEAPON,conservation,2025-2027,one_per_row_per_year_2025_2026_2027,Pronghorn,Buck,Conservation,SFW,"Nine Mile, Anthro-Myton Bench",nine-mile-anthro-myton-bench,System.Object[],Any Legal Weapon,Any Legal Weapon,1,System.Object[],4133.33,Pronghorn,245,System.Object[],pronghorn|nine mile anthro myton bench|any legal weapon,combined_unit_conservation_overlay,,,System.Object[],,,,,,,,unmatched,CP-PRONGHORN-NINE-MILE-ANTHRO-MYTON-BENCH-BUCK-ANY-LEGAL-WEAPON;CP-PRONGHORN-NINE-MILE-ANTHRO-MYTON-BENCH-BUCK-ANY-LEGAL-WEAPON;CP-PRONGHORN-NINE-MILE-ANTHRO-MYTON-BENCH-BUCK-ANY-LEGAL-WEAPON;CP-PRONGHORN-NINE-MILE-ANTHRO-MYTON-BENCH-BUCK-ANY-LEGAL-WEAPON,7.0,7.0,match,COMBINED_UNIT_OR_HUNT_TABLE_RESOLVED,PERMIT_COUNT_RECONCILED,,,conservation-permit-hunt-table-2025-27.csv,True,True,2026,1,Pronghorn
CP-PRONGHORN-NINE-MILE-ANTHRO-MYTON-BENCH-BUCK-ANY-LEGAL-WEAPON,conservation,2025-2027,one_per_row_per_year_2025_2026_2027,Pronghorn,Buck,Conservation,WCF,"Nine Mile, Anthro-Myton Bench",nine-mile-anthro-myton-bench,System.Object[],Any Legal Weapon,Any Legal Weapon,2,System.Object[],4133.33,Pronghorn,241,System.Object[],pronghorn|nine mile anthro myton bench|any legal weapon,combined_unit_conservation_overlay,,,System.Object[],,,,,,,,unmatched,CP-PRONGHORN-NINE-MILE-ANTHRO-MYTON-BENCH-BUCK-ANY-LEGAL-WEAPON;CP-PRONGHORN-NINE-MILE-ANTHRO-MYTON-BENCH-BUCK-ANY-LEGAL-WEAPON;CP-PRONGHORN-NINE-MILE-ANTHRO-MYTON-BENCH-BUCK-ANY-LEGAL-WEAPON;CP-PRONGHORN-NINE-MILE-ANTHRO-MYTON-BENCH-BUCK-ANY-LEGAL-WEAPON,7.0,7.0,match,COMBINED_UNIT_OR_HUNT_TABLE_RESOLVED,PERMIT_COUNT_RECONCILED,,,conservation-permit-hunt-table-2025-27.csv,True,True,2026,2,Pronghorn
CP-PRONGHORN-NINE-MILE-RANGE-CREEK-BUCK-ANY-LEGAL-WEAPON,conservation,2025-2027,one_per_row_per_year_2025_2026_2027,Pronghorn,Buck,Conservation,NWTF,"Nine Mile, Range Creek",nine-mile-range-creek,System.Object[],Any Legal Weapon,Any Legal Weapon,1,System.Object[],7416.67,Pronghorn,247,System.Object[],pronghorn|nine mile range creek|any legal weapon,combined_unit_conservation_overlay,,,System.Object[],,,,,,,,unmatched,CP-PRONGHORN-NINE-MILE-RANGE-CREEK-BUCK-ANY-LEGAL-WEAPON,1.0,1.0,match,COMBINED_UNIT_OR_HUNT_TABLE_RESOLVED,PERMIT_COUNT_RECONCILED,,,conservation-permit-hunt-table-2025-27.csv,True,True,2026,1,Pronghorn
CP-PRONGHORN-NORTH-SLOPE-SUMMIT-BUCK-ANY-LEGAL-WEAPON,conservation,2025-2027,one_per_row_per_year_2025_2026_2027,Pronghorn,Buck,Conservation,MDF,"North Slope, Summit",north-slope-summit,System.Object[],Any Legal Weapon,Any Legal Weapon,1,System.Object[],5000.0,Pronghorn,248,System.Object[],pronghorn|north slope summit|any legal weapon,selected_hunt_code,PB1000,,System.Object[],,,,,,PB1000,Pronghorn - Statewide Permit,manual_review,CP-PRONGHORN-NORTH-SLOPE-SUMMIT-BUCK-ANY-LEGAL-WEAPON,1.0,1.0,match,COMBINED_UNIT_OR_HUNT_TABLE_RESOLVED,PERMIT_COUNT_RECONCILED,,,conservation-permit-hunt-table-2025-27.csv,True,True,2026,1,Pronghorn
CP-PRONGHORN-NORTH-SLOPE-THREE-CORNERS-WEST-DAGGETT-BUCK-ANY-LEGAL-WEAPON,conservation,2025-2027,one_per_row_per_year_2025_2026_2027,Pronghorn,Buck,Conservation,MDF,"North Slope, Three Corners/West Daggett",north-slope-three-corners-west-daggett,System.Object[],Any Legal Weapon,Any Legal Weapon,1,System.Object[],4791.67,Pronghorn,249,System.Object[],pronghorn|north slope three corners west daggett|any legal weapon,combined_unit_conservation_overlay,,,System.Object[],,,,,,,,unmatched,CP-PRONGHORN-NORTH-SLOPE-THREE-CORNERS-WEST-DAGGETT-BUCK-ANY-LEGAL-WEAPON;CP-PRONGHORN-NORTH-SLOPE-THREE-CORNERS-WEST-DAGGETT-BUCK-ANY-LEGAL-WEAPON,3.0,3.0,match,COMBINED_UNIT_OR_HUNT_TABLE_RESOLVED,PERMIT_COUNT_RECONCILED,,,conservation-permit-hunt-table-2025-27.csv,True,True,2026,1,Pronghorn
CP-PRONGHORN-NORTH-SLOPE-THREE-CORNERS-WEST-DAGGETT-BUCK-ANY-LEGAL-WEAPON,conservation,2025-2027,one_per_row_per_year_2025_2026_2027,Pronghorn,Buck,Conservation,SFW,"North Slope, Three Corners/West Daggett",north-slope-three-corners-west-daggett,System.Object[],Any Legal Weapon,Any Legal Weapon,2,System.Object[],4791.67,Pronghorn,250,System.Object[],pronghorn|north slope three corners west daggett|any legal weapon,combined_unit_conservation_overlay,,,System.Object[],,,,,,,,unmatched,CP-PRONGHORN-NORTH-SLOPE-THREE-CORNERS-WEST-DAGGETT-BUCK-ANY-LEGAL-WEAPON;CP-PRONGHORN-NORTH-SLOPE-THREE-CORNERS-WEST-DAGGETT-BUCK-ANY-LEGAL-WEAPON,3.0,3.0,match,COMBINED_UNIT_OR_HUNT_TABLE_RESOLVED,PERMIT_COUNT_RECONCILED,,,conservation-permit-hunt-table-2025-27.csv,True,True,2026,2,Pronghorn
CP-PRONGHORN-PANGUITCH-LAKE-ZION-NORTH-BUCK-ANY-LEGAL-WEAPON,conservation,2025-2027,one_per_row_per_year_2025_2026_2027,Pronghorn,Buck,Conservation,MDF,"Panguitch Lake/Zion, North",panguitch-lake-zion-north,System.Object[],Any Legal Weapon,Any Legal Weapon,1,System.Object[],3583.33,Pronghorn,253,System.Object[],pronghorn|panguitch lake zion north|any legal weapon,combined_unit_conservation_overlay,,,System.Object[],,,,,,,,unmatched,CP-PRONGHORN-PANGUITCH-LAKE-ZION-NORTH-BUCK-ANY-LEGAL-WEAPON;CP-PRONGHORN-PANGUITCH-LAKE-ZION-NORTH-BUCK-ANY-LEGAL-WEAPON,2.0,2.0,match,COMBINED_UNIT_OR_HUNT_TABLE_RESOLVED,PERMIT_COUNT_RECONCILED,,,conservation-permit-hunt-table-2025-27.csv,True,True,2026,1,Pronghorn
CP-PRONGHORN-PANGUITCH-LAKE-ZION-NORTH-BUCK-ANY-LEGAL-WEAPON,conservation,2025-2027,one_per_row_per_year_2025_2026_2027,Pronghorn,Buck,Conservation,SFW,"Panguitch Lake/Zion, North",panguitch-lake-zion-north,System.Object[],Any Legal Weapon,Any Legal Weapon,1,System.Object[],3583.33,Pronghorn,252,System.Object[],pronghorn|panguitch lake zion north|any legal weapon,combined_unit_conservation_overlay,,,System.Object[],,,,,,,,unmatched,CP-PRONGHORN-PANGUITCH-LAKE-ZION-NORTH-BUCK-ANY-LEGAL-WEAPON;CP-PRONGHORN-PANGUITCH-LAKE-ZION-NORTH-BUCK-ANY-LEGAL-WEAPON,2.0,2.0,match,COMBINED_UNIT_OR_HUNT_TABLE_RESOLVED,PERMIT_COUNT_RECONCILED,,,conservation-permit-hunt-table-2025-27.csv,True,True,2026,1,Pronghorn
CP-PRONGHORN-PARKER-MTN-BUCK-ANY-LEGAL-WEAPON,conservation,2025-2027,one_per_row_per_year_2025_2026_2027,Pronghorn,Buck,Conservation,MDF,Parker Mtn,parker-mtn,System.Object[],Any Legal Weapon,Any Legal Weapon,1,System.Object[],5000.0,Pronghorn,254,System.Object[],pronghorn|parker mtn|any legal weapon,selected_hunt_code,PB1000,,System.Object[],,,,,,PB1000,Pronghorn - Statewide Permit,manual_review,,,,,COMBINED_UNIT_OR_HUNT_TABLE_RESOLVED,,,,conservation-permit-hunt-table-2025-27.csv,True,True,2026,1,Pronghorn
CP-PRONGHORN-PARKER-MTN-BUCK-ANY-LEGAL-WEAPON,conservation,2025-2027,one_per_row_per_year_2025_2026_2027,Pronghorn,Buck,Conservation,SFW,Parker Mtn,parker-mtn,System.Object[],Any Legal Weapon,Any Legal Weapon,3,System.Object[],5000.0,Pronghorn,255,System.Object[],pronghorn|parker mtn|any legal weapon,selected_hunt_code,PB1000,,System.Object[],,,,,,PB1000,Pronghorn - Statewide Permit,manual_review,,,,,COMBINED_UNIT_OR_HUNT_TABLE_RESOLVED,,,,conservation-permit-hunt-table-2025-27.csv,True,True,2026,3,Pronghorn
CP-PRONGHORN-PINE-VALLEY-BUCK-ANY-LEGAL-WEAPON,conservation,2025-2027,one_per_row_per_year_2025_2026_2027,Pronghorn,Buck,Conservation,MDF,Pine Valley,pine-valley,System.Object[],Any Legal Weapon,Any Legal Weapon,1,System.Object[],4416.67,Pronghorn,258,System.Object[],pronghorn|pine valley|any legal weapon,selected_hunt_code,PB1000,,System.Object[],,,,,,PB1000,Pronghorn - Statewide Permit,manual_review,CP-PRONGHORN-PINE-VALLEY-BUCK-ANY-LEGAL-WEAPON;CP-PRONGHORN-PINE-VALLEY-BUCK-ANY-LEGAL-WEAPON,2.0,2.0,match,COMBINED_UNIT_OR_HUNT_TABLE_RESOLVED,PERMIT_COUNT_RECONCILED,,,conservation-permit-hunt-table-2025-27.csv,True,True,2026,1,Pronghorn
CP-PRONGHORN-PINE-VALLEY-BUCK-ANY-LEGAL-WEAPON,conservation,2025-2027,one_per_row_per_year_2025_2026_2027,Pronghorn,Buck,Conservation,SFW,Pine Valley,pine-valley,System.Object[],Any Legal Weapon,Any Legal Weapon,1,System.Object[],4416.67,Pronghorn,259,System.Object[],pronghorn|pine valley|any legal weapon,selected_hunt_code,PB1000,,System.Object[],,,,,,PB1000,Pronghorn - Statewide Permit,manual_review,CP-PRONGHORN-PINE-VALLEY-BUCK-ANY-LEGAL-WEAPON;CP-PRONGHORN-PINE-VALLEY-BUCK-ANY-LEGAL-WEAPON,2.0,2.0,match,COMBINED_UNIT_OR_HUNT_TABLE_RESOLVED,PERMIT_COUNT_RECONCILED,,,conservation-permit-hunt-table-2025-27.csv,True,True,2026,1,Pronghorn
CP-PRONGHORN-SAN-RAFAEL-NORTH-BUCK-ANY-LEGAL-WEAPON,conservation,2025-2027,one_per_row_per_year_2025_2026_2027,Pronghorn,Buck,Conservation,NWTF,"San Rafael, North",san-rafael-north,System.Object[],Any Legal Weapon,Any Legal Weapon,3,System.Object[],10002.78,Pronghorn,260,System.Object[],pronghorn|san rafael north|any legal weapon,selected_hunt_code,PB1000,,System.Object[],,,,,,PB1000,Pronghorn - Statewide Permit,manual_review,CP-PRONGHORN-SAN-RAFAEL-NORTH-BUCK-ANY-LEGAL-WEAPON;CP-PRONGHORN-SAN-RAFAEL-NORTH-BUCK-ANY-LEGAL-WEAPON,5.0,5.0,match,COMBINED_UNIT_OR_HUNT_TABLE_RESOLVED,PERMIT_COUNT_RECONCILED,,,conservation-permit-hunt-table-2025-27.csv,True,True,2026,3,Pronghorn
