reported_hunt_year,model_target_year,source_file,source_sha256,source_kind,source_page,source_section,hunt_code,species,unit_or_prefix,hunt_name,metric_tokens,metrics_json,raw_line,harvest_total,permits,hunters_afield,average_days,percent_success,harvest_male_or_buck_or_bull_or_ram,harvest_female_or_cow_or_doe,harvest_young,parse_confidence,parse_notes,do_not_use_for_permit_quota,do_not_use_directly_for_p_draw,trend_feature_eligible,data_quality_flags
2021,2022,21_bg_report.pdf,1553c2f74659f718c8ed0a5c943bed9e29495fb4de6e71794474e9bf03453458,big_game_annual_report,97,"CWMU antlerless elk harvest, Utah 2021 (continued).",EA1164,Antlerless Elk,2,SJ Ranch,2|0|2|6|6|2.3|25.0,"[2, 0, 2, 6, 6, 2.3, 25.0]",2 EA1164 SJ Ranch 2 0 2 6 6 2.3 25.0,2.0,6,6.0,2.3,25.0,2.0,2.0,0.0,MEDIUM,,True,True,True,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
2021,2022,21_bg_report.pdf,1553c2f74659f718c8ed0a5c943bed9e29495fb4de6e71794474e9bf03453458,big_game_annual_report,97,"CWMU antlerless elk harvest, Utah 2021 (continued).",EA1165,Antlerless Elk,4,Skull Crack,14|0|14|15|14|1.1|100.0,"[14, 0, 14, 15, 14, 1.1, 100.0]",4 EA1165 Skull Crack 14 0 14 15 14 1.1 100.0,14.0,15,14.0,1.1,100.0,14.0,14.0,0.0,MEDIUM,,True,True,True,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
2021,2022,21_bg_report.pdf,1553c2f74659f718c8ed0a5c943bed9e29495fb4de6e71794474e9bf03453458,big_game_annual_report,97,"CWMU antlerless elk harvest, Utah 2021 (continued).",EA1166,Antlerless Elk,16B,Soldier Summit,11|0|11|11|11|1.8|100.0,"[11, 0, 11, 11, 11, 1.8, 100.0]",16B EA1166 Soldier Summit 11 0 11 11 11 1.8 100.0,11.0,11,11.0,1.8,100.0,11.0,11.0,0.0,MEDIUM,,True,True,True,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
2021,2022,21_bg_report.pdf,1553c2f74659f718c8ed0a5c943bed9e29495fb4de6e71794474e9bf03453458,big_game_annual_report,97,"CWMU antlerless elk harvest, Utah 2021 (continued).",EA1167,Antlerless Elk,3,South Canyon,3|2|5|9|9|1.9|50.0,"[3, 2, 5, 9, 9, 1.9, 50.0]",3 EA1167 South Canyon 3 2 5 9 9 1.9 50.0,5.0,9,9.0,1.9,50.0,3.0,3.0,2.0,MEDIUM,,True,True,True,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
2021,2022,21_bg_report.pdf,1553c2f74659f718c8ed0a5c943bed9e29495fb4de6e71794474e9bf03453458,big_game_annual_report,97,"CWMU antlerless elk harvest, Utah 2021 (continued).",EA1168,Antlerless Elk,14,Spring Creek/Dodge,7|0|7|19|17|4.0|40.0,"[7, 0, 7, 19, 17, 4.0, 40.0]",14 EA1168 Spring Creek/Dodge 7 0 7 19 17 4.0 40.0,7.0,19,17.0,4.0,40.0,7.0,7.0,0.0,MEDIUM,,True,True,True,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
2021,2022,21_bg_report.pdf,1553c2f74659f718c8ed0a5c943bed9e29495fb4de6e71794474e9bf03453458,big_game_annual_report,97,"CWMU antlerless elk harvest, Utah 2021 (continued).",EA1170,Antlerless Elk,2,Strawberry Ridge,5|0|5|10|10|1.5|50.0,"[5, 0, 5, 10, 10, 1.5, 50.0]",2 EA1170 Strawberry Ridge 5 0 5 10 10 1.5 50.0,5.0,10,10.0,1.5,50.0,5.0,5.0,0.0,MEDIUM,,True,True,True,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
2021,2022,21_bg_report.pdf,1553c2f74659f718c8ed0a5c943bed9e29495fb4de6e71794474e9bf03453458,big_game_annual_report,97,"CWMU antlerless elk harvest, Utah 2021 (continued).",EA1172,Antlerless Elk,17,Three C,11|0|11|18|16|2.8|66.7,"[11, 0, 11, 18, 16, 2.8, 66.7]",17 EA1172 Three C 11 0 11 18 16 2.8 66.7,11.0,18,16.0,2.8,66.7,11.0,11.0,0.0,MEDIUM,,True,True,True,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
2021,2022,21_bg_report.pdf,1553c2f74659f718c8ed0a5c943bed9e29495fb4de6e71794474e9bf03453458,big_game_annual_report,97,"CWMU antlerless elk harvest, Utah 2021 (continued).",EA1174,Antlerless Elk,6,Two Bear,34|0|34|38|38|1.5|88.9,"[34, 0, 34, 38, 38, 1.5, 88.9]",6 EA1174 Two Bear 34 0 34 38 38 1.5 88.9,34.0,38,38.0,1.5,88.9,34.0,34.0,0.0,MEDIUM,,True,True,True,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
2021,2022,21_bg_report.pdf,1553c2f74659f718c8ed0a5c943bed9e29495fb4de6e71794474e9bf03453458,big_game_annual_report,97,"CWMU antlerless elk harvest, Utah 2021 (continued).",EA1175,Antlerless Elk,17,Wallsburg,3|0|3|8|5|2.0|50.0,"[3, 0, 3, 8, 5, 2.0, 50.0]",17 EA1175 Wallsburg 3 0 3 8 5 2.0 50.0,3.0,8,5.0,2.0,50.0,3.0,3.0,0.0,MEDIUM,,True,True,True,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
2021,2022,21_bg_report.pdf,1553c2f74659f718c8ed0a5c943bed9e29495fb4de6e71794474e9bf03453458,big_game_annual_report,97,"CWMU antlerless elk harvest, Utah 2021 (continued).",EA1176,Antlerless Elk,6,Weber Florence Creek,26|3|29|50|45|3.2|65.4,"[26, 3, 29, 50, 45, 3.2, 65.4]",6 EA1176 Weber Florence Creek 26 3 29 50 45 3.2 65.4,29.0,50,45.0,3.2,65.4,26.0,26.0,3.0,MEDIUM,,True,True,True,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
