hunt_code,reported_hunt_year,model_target_year,species,hunt_name,harvest_2021_sum,harvest_success_percent_2021_mean,harvest_average_days_2021_mean,harvest_hunters_afield_2021_sum,harvest_permits_2021_sum,source_row_count_2021,harvest_source_files_2021,harvest_quality_flags_2021
EB3118,2021,2022,Elk,Paunsaugunt,3.0,75.0,6.8,4.0,4,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
EB3120,2021,2022,Elk,"Plateau, Fishlake/Thousand Lakes",7.0,75.0,11.0,9.0,9,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
EB3121,2021,2022,Elk,San Juan Bull Elk,3.0,100.0,9.3,3.0,3,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
EB3122,2021,2022,Elk,"South Slope, Diamond Mtn",3.0,100.0,6.0,3.0,3,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
EB3124,2021,2022,Elk,Wasatch Mtns,24.0,91.7,15.9,27.0,30,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
EB3126,2021,2022,Elk,"Central Mtns, Manti (mid)",20.0,64.3,6.2,31.0,31,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
EB3127,2021,2022,Elk,Wasatch Mtns (mid),45.0,52.4,6.1,86.0,88,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
EB3130,2021,2022,Elk,"Box Elder, Pilot Mtn",1.0,33.3,11.3,3.0,3,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
EB3145,2021,2022,Elk,"Plateau, Boulder",17.0,81.0,13.7,21.0,21,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
EB3146,2021,2022,Elk,"Southwest Desert, South",12.0,40.7,13.0,29.0,30,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
EB3147,2021,2022,Elk,"Box Elder, Grouse Creek (early)",10.0,75.0,4.6,13.0,13,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
EB3148,2021,2022,Elk,"Plateau, Boulder (early)",27.0,90.0,4.5,30.0,30,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
EB3149,2021,2022,Elk,"Southwest Desert, South (early)",26.0,77.4,4.3,33.0,33,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
EB3150,2021,2022,Elk,"Box Elder, Grouse Creek (late)",6.0,71.4,7.1,8.0,8,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
EB3151,2021,2022,Elk,"Plateau, Boulder (late)",19.0,100.0,4.3,19.0,19,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
EB3152,2021,2022,Elk,"Southwest Desert, South (late)",14.0,48.1,6.1,29.0,29,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
EB3153,2021,2022,Elk,"Box Elder, Grouse Creek",4.0,50.0,6.3,8.0,8,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
EB3154,2021,2022,Elk,"Plateau, Boulder",11.0,100.0,3.6,11.0,11,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
EB3155,2021,2022,Elk,"Southwest Desert, South",14.0,65.0,5.8,21.0,21,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
EB3156,2021,2022,Elk,"Plateau, Boulder",3.0,100.0,30.0,3.0,3,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
EB3157,2021,2022,Elk,"Southwest Desert, South",3.0,75.0,15.5,4.0,5,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
EB3500,2021,2022,Elk,Alton,5.0,71.4,6.4,7.0,7,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
EB3501,2021,2022,Elk,Bar J Ranch,11.0,100.0,5.8,11.0,11,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
EB3502,2021,2022,Elk,Bear Mountain,5.0,71.4,4.3,7.0,7,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
EB3503,2021,2022,Elk,Bear Springs,0.0,0.0,5.7,6.0,6,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
EB3504,2021,2022,Elk,Black Hawk,3.0,60.0,3.0,5.0,5,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
EB3505,2021,2022,Elk,Boobe Hole,15.0,93.8,2.9,16.0,16,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
EB3506,2021,2022,Elk,Causey Spring,8.0,70.0,5.0,11.0,11,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
EB3508,2021,2022,Elk,Chimney Rock,20.0,100.0,3.2,20.0,20,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
EB3509,2021,2022,Elk,Coldwater Ranch,16.0,100.0,3.3,16.0,16,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
EB3510,2021,2022,Elk,Conover-Jensen,6.0,85.7,2.1,7.0,7,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
EB3511,2021,2022,Elk,Cotton Thomas,0.0,0.0,10.5,3.0,3,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
EB3514,2021,2022,Elk,Deseret,99.0,93.5,3.5,106.0,106,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
EB3515,2021,2022,Elk,Double Cone,7.0,100.0,3.7,7.0,7,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
EB3516,2021,2022,Elk,Durst Mountain,12.0,63.6,3.6,19.0,19,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
EB3517,2021,2022,Elk,East Fork Chalk Creek,20.0,70.4,6.3,29.0,30,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
EB3519,2021,2022,Elk,Ensign Ranches,20.0,72.2,4.4,28.0,28,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
EB3520,2021,2022,Elk,Folley Ridge,17.0,94.1,3.4,18.0,19,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
EB3521,2021,2022,Elk,Grass Valley/Clark Canyon,68.0,70.5,4.3,96.0,97,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
EB3522,2021,2022,Elk,Grazing Pasture,4.0,66.7,7.2,6.0,6,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
EB3523,2021,2022,Elk,Guildersleeve,8.0,75.0,3.5,10.0,10,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
EB3524,2021,2022,Elk,Hardscrabble,2.0,50.0,6.0,5.0,6,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
EB3525,2021,2022,Elk,Heaston East,20.0,92.9,4.8,21.0,21,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
EB3526,2021,2022,Elk,Hiawatha,6.0,75.0,4.5,8.0,8,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
EB3527,2021,2022,Elk,Indian Head,14.0,84.6,3.8,16.0,16,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
EB3528,2021,2022,Elk,Ingham Peak,1.0,20.0,4.4,6.0,6,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
EB3529,2021,2022,Elk,J. B. Ranch,7.0,100.0,2.4,7.0,8,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
EB3530,2021,2022,Elk,Jacob's Creek,14.0,75.0,3.9,18.0,18,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
EB3531,2021,2022,Elk,Johnson Mountain Ranch,12.0,88.9,2.8,14.0,14,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
EB3532,2021,2022,Elk,Jump Creek,5.0,100.0,4.0,5.0,5,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
EB3533,2021,2022,Elk,Junction Valley,4.0,60.0,3.0,6.0,6,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
EB3534,2021,2022,Elk,Little Red Creek,14.0,92.9,3.3,15.0,15,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
EB3535,2021,2022,Elk,Lone Tree Tunnel Hollow,17.0,100.0,2.9,17.0,17,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
EB3536,2021,2022,Elk,Minnie Maud Ridge,25.0,58.3,5.1,43.0,44,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
EB3538,2021,2022,Elk,Moon Ranch,10.0,90.9,3.7,11.0,11,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
EB3540,2021,2022,Elk,Old Woman Plateau,6.0,62.5,4.0,10.0,10,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
EB3541,2021,2022,Elk,Patmos Ridge,1.0,50.0,9.0,2.0,2,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
EB3542,2021,2022,Elk,Powder Mountain,2.0,100.0,4.0,2.0,2,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
EB3543,2021,2022,Elk,Preston Nutter Ranch,13.0,68.4,3.9,19.0,19,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
EB3544,2021,2022,Elk,Redd Ranches,19.0,100.0,3.7,19.0,19,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
EB3545,2021,2022,Elk,Riverview Ranch LLC,7.0,100.0,3.0,7.0,7,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
EB3546,2021,2022,Elk,Roan Cliffs,9.0,100.0,5.4,9.0,9,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
EB3547,2021,2022,Elk,Sand Creek,4.0,50.0,3.3,8.0,8,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
EB3548,2021,2022,Elk,Scofield Canyons,8.0,100.0,2.5,8.0,8,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
EB3549,2021,2022,Elk,Scofield East,6.0,80.0,4.0,8.0,8,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
EB3550,2021,2022,Elk,Scofield West,9.0,87.5,2.6,10.0,11,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
EB3551,2021,2022,Elk,SJ Ranch,7.0,85.7,3.4,8.0,8,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
EB3552,2021,2022,Elk,Skull Crack,10.0,100.0,3.7,10.0,10,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
EB3553,2021,2022,Elk,Soldier Summit,11.0,78.6,4.4,14.0,15,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
EB3554,2021,2022,Elk,South Canyon,11.0,100.0,3.3,11.0,11,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
EB3555,2021,2022,Elk,Spring Creek/Dodge,12.0,90.0,3.5,13.0,13,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
EB3557,2021,2022,Elk,Strawberry Ridge,18.0,94.7,2.8,19.0,19,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
EB3559,2021,2022,Elk,Three C,9.0,87.5,4.5,10.0,10,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
EB3561,2021,2022,Elk,Two Bear,38.0,96.0,3.5,40.0,40,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
EB3562,2021,2022,Elk,Wallsburg,12.0,84.6,3.9,14.0,14,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
EB3563,2021,2022,Elk,Weber Florence Creek,58.0,76.8,3.3,75.0,78,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
EB3565,2021,2022,Elk,North Peaks,6.0,85.7,3.6,7.0,7,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
EB3603,2021,2022,Elk,Pahvant Ensign,7.0,100.0,3.0,7.0,7,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
EB3604,2021,2022,Elk,Double R Ranch,9.0,90.0,2.5,10.0,10,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
EB3606,2021,2022,Elk,Mountain Sky Ranch,5.0,100.0,2.0,5.0,5,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
EB3607,2021,2022,Elk,West Willow Creek Ranch,1.0,50.0,7.5,2.0,2,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
EB3608,2021,2022,Elk,Avintaquin Canyon,3.0,66.7,11.7,4.0,4,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
EB3609,2021,2022,Elk,Royal Ivory Outfitters,20.0,100.0,2.2,20.0,20,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
EB3610,2021,2022,Elk,Sharp Mountain,12.0,83.3,4.1,14.0,14,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
EB3611,2021,2022,Elk,West Ridge,4.0,37.5,9.6,10.0,10,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
GO6800,2021,2022,Mountain Goat,Beaver,9.0,100.0,1.6,9.0,10,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
GO6801,2021,2022,Mountain Goat,Beaver,8.0,88.9,6.1,9.0,9,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
GO6803,2021,2022,Mountain Goat,"Central Mtns, Nebo",12.0,92.3,7.0,13.0,13,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
GO6804,2021,2022,Mountain Goat,"Chalk Creek/Kamas, Uintas",8.0,72.7,5.7,11.0,11,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
GO6805,2021,2022,Mountain Goat,"North Slope/South Slope, High Uintas Central",10.0,100.0,3.0,10.0,10,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
GO6806,2021,2022,Mountain Goat,"North Slope/South Slope, High Uintas East",3.0,100.0,6.7,3.0,3,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
GO6807,2021,2022,Mountain Goat,"North Slope/South Slope, High Uintas Leidy Peak",3.0,100.0,3.0,3.0,3,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
GO6808,2021,2022,Mountain Goat,"North Slope/South Slope, High Uintas West",19.0,86.4,7.2,22.0,22,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
GO6809,2021,2022,Mountain Goat,"Ogden, Willard Peak",4.0,80.0,6.4,5.0,5,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
GO6813,2021,2022,Mountain Goat,"Wasatch Mtns, Provo Peak",3.0,100.0,3.0,3.0,3,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
GO6814,2021,2022,Mountain Goat,Mt Dutton,2.0,100.0,13.0,2.0,2,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
GO6815,2021,2022,Mountain Goat,"North Slope/South Slope, High Uintas Central (archery)",4.0,100.0,5.8,4.0,4,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
GO6817,2021,2022,Mountain Goat,"La Sal, La Sal Mtns",8.0,88.9,2.8,9.0,9,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
GO6818,2021,2022,Mountain Goat,"Wasatch Mtns, Box Elder Peak",1.0,100.0,5.0,1.0,1,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
GO6819,2021,2022,Mountain Goat,"Wasatch Mtns, Lone Peak",3.0,100.0,6.7,3.0,3,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
GO6820,2021,2022,Mountain Goat,"Wasatch Mtns, Timpanogos",3.0,75.0,2.5,4.0,4,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
GO6821,2021,2022,Mountain Goat,"Central Mtns, Nebo (archery)",8.0,100.0,2.6,8.0,8,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
