source_file,hunt_code,guidebook_page,guidebook_section,species_inferred,guidebook_hunt_name,guidebook_season_text,guidebook_county_text,guidebook_public_permits,raw_line
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,DS6606,65,BIGHORN_SHEEP_HUNT_TABLES,Desert Bighorn Sheep,"San Juan, Lockhart",Sept. 16-Nov. 10,,,"San Juan, Lockhart DS6606 Sept. 16-Nov. 10"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,DS6607,65,BIGHORN_SHEEP_HUNT_TABLES,Desert Bighorn Sheep,"San Juan, South",Sept. 16-Nov. 10,,,"San Juan, South DS6607 Sept. 16-Nov. 10"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,DS6608,65,BIGHORN_SHEEP_HUNT_TABLES,Desert Bighorn Sheep,"San Rafael, Dirty Devil*",Sept. 16-Nov. 10,,,"San Rafael, Dirty Devil* DS6608 Sept. 16-Nov. 10"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,DS6609,65,BIGHORN_SHEEP_HUNT_TABLES,Desert Bighorn Sheep,"San Rafael, North",Sept. 16-Nov. 10,,,"San Rafael, North DS6609 Sept. 16-Nov. 10"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,DS6610,65,BIGHORN_SHEEP_HUNT_TABLES,Desert Bighorn Sheep,"San Rafael, South†",Sept. 16-Nov. 10,,,"San Rafael, South† DS6610 Sept. 16-Nov. 10"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,DS6611,65,BIGHORN_SHEEP_HUNT_TABLES,Desert Bighorn Sheep,Zion,Sept. 16-Nov. 10,,,Zion DS6611 Sept. 16-Nov. 10
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,DS6620,65,BIGHORN_SHEEP_HUNT_TABLES,Desert Bighorn Sheep,"Pine Valley, Virgin River",Oct. 28-Dec. 24,,,"Pine Valley, Virgin River DS6620 Oct. 28-Dec. 24"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,DS6621,65,BIGHORN_SHEEP_HUNT_TABLES,Desert Bighorn Sheep,"Pine Valley, Beaver Dam",Oct. 28-Dec. 24,,,"Pine Valley, Beaver Dam DS6621 Oct. 28-Dec. 24"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,DS6622,65,BIGHORN_SHEEP_HUNT_TABLES,Desert Bighorn Sheep,"San Juan, North",Sept. 16-Nov. 10,,,"San Juan, North DS6622 Sept. 16-Nov. 10"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,DS6623,65,BIGHORN_SHEEP_HUNT_TABLES,Desert Bighorn Sheep,"San Juan, San Juan River",Sept. 16-Nov. 10,,,"San Juan, San Juan River DS6623 Sept. 16-Nov. 10"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,DS6624,65,BIGHORN_SHEEP_HUNT_TABLES,Desert Bighorn Sheep,"San Rafael, Dirty Devil (archery)",Nov. 30-Dec. 20,,,"San Rafael, Dirty Devil (archery) DS6624 Nov. 30-Dec. 20"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB1007,53,BULL_ELK_HUNT_TABLES,Elk,Draw-only youth any bull/hunter's choice elk*,Sept. 16-Sept. 24,,,Draw-only youth any bull/hunter's choice elk* EB1007 Sept. 16-Sept. 24
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3000,53,BULL_ELK_HUNT_TABLES,Elk,"Beaver, East",Aug. 23-Sept. 19,,,"Beaver, East EB3000 Aug. 23-Sept. 19"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3002,53,BULL_ELK_HUNT_TABLES,Elk,"Book Cliffs, Little Creek Roadless",Aug. 23-Sept. 19,,,"Book Cliffs, Little Creek Roadless EB3002 Aug. 23-Sept. 19"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3003,53,BULL_ELK_HUNT_TABLES,Elk,"Cache, Meadowville†",Aug. 23-Sept. 19,,,"Cache, Meadowville† EB3003 Aug. 23-Sept. 19"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3005,53,BULL_ELK_HUNT_TABLES,Elk,"Cache, South",Aug. 23-Sept. 19,,,"Cache, South EB3005 Aug. 23-Sept. 19"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3006,53,BULL_ELK_HUNT_TABLES,Elk,"Central Mtns, Manti",Aug. 23-Sept. 19,,,"Central Mtns, Manti EB3006 Aug. 23-Sept. 19"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3008,53,BULL_ELK_HUNT_TABLES,Elk,"Fillmore, Pahvant",Aug. 23-Sept. 19,,,"Fillmore, Pahvant EB3008 Aug. 23-Sept. 19"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3009,53,BULL_ELK_HUNT_TABLES,Elk,"La Sal, La Sal Mtns",Aug. 23-Sept. 19,,,"La Sal, La Sal Mtns EB3009 Aug. 23-Sept. 19"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3010,53,BULL_ELK_HUNT_TABLES,Elk,Monroe,Aug. 23-Sept. 19,,,Monroe EB3010 Aug. 23-Sept. 19
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3011,53,BULL_ELK_HUNT_TABLES,Elk,Mt Dutton,Aug. 23-Sept. 19,,,Mt Dutton EB3011 Aug. 23-Sept. 19
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3013,53,BULL_ELK_HUNT_TABLES,Elk,"North Slope, Three Corners",Aug. 23-Sept. 19,,,"North Slope, Three Corners EB3013 Aug. 23-Sept. 19"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3015,53,BULL_ELK_HUNT_TABLES,Elk,Panguitch Lake,Aug. 23-Sept. 19,,,Panguitch Lake EB3015 Aug. 23-Sept. 19
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3018,53,BULL_ELK_HUNT_TABLES,Elk,"Plateau, Fishlake/Thousand Lakes",Aug. 23-Sept. 19,,,"Plateau, Fishlake/Thousand Lakes EB3018 Aug. 23-Sept. 19"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3019,53,BULL_ELK_HUNT_TABLES,Elk,San Juan Bull Elk,Aug. 23-Sept. 19,,,San Juan Bull Elk EB3019 Aug. 23-Sept. 19
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3020,53,BULL_ELK_HUNT_TABLES,Elk,"South Slope, Diamond Mtn",Aug. 23-Sept. 19,,,"South Slope, Diamond Mtn EB3020 Aug. 23-Sept. 19"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3022,53,BULL_ELK_HUNT_TABLES,Elk,Wasatch Mtns,Aug. 23-Sept. 19,,,Wasatch Mtns EB3022 Aug. 23-Sept. 19
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3024,55,BULL_ELK_HUNT_TABLES,Elk,"Beaver, East",Sept. 20-Sept. 24,,,"Beaver, East EB3024 Sept. 20-Sept. 24"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3025,57,BULL_ELK_HUNT_TABLES,Elk,"Beaver, East",Nov. 11-Nov. 19,,,"Beaver, East EB3025 Nov. 11-Nov. 19"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3028,55,BULL_ELK_HUNT_TABLES,Elk,"Book Cliffs, Little Creek Roadless",Sept. 20-Sept. 24,,,"Book Cliffs, Little Creek Roadless EB3028 Sept. 20-Sept. 24"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3031,55,BULL_ELK_HUNT_TABLES,Elk,"Box Elder, Pilot Mtn",Sept. 16-Oct. 6,,,"Box Elder, Pilot Mtn EB3031 Sept. 16-Oct. 6"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3032,55,BULL_ELK_HUNT_TABLES,Elk,"Cache, Meadowville†",Sept. 20-Sept. 24,,,"Cache, Meadowville† EB3032 Sept. 20-Sept. 24"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3033,57,BULL_ELK_HUNT_TABLES,Elk,"Cache, Meadowville†",Nov. 11-Nov. 19,,,"Cache, Meadowville† EB3033 Nov. 11-Nov. 19"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3036,55,BULL_ELK_HUNT_TABLES,Elk,"Cache, South",Sept. 20-Sept. 24,,,"Cache, South EB3036 Sept. 20-Sept. 24"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3037,57,BULL_ELK_HUNT_TABLES,Elk,"Cache, South",Nov. 11-Nov. 19,,,"Cache, South EB3037 Nov. 11-Nov. 19"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3038,55,BULL_ELK_HUNT_TABLES,Elk,"Central Mtns, Manti",Sept. 20-Sept. 24,,,"Central Mtns, Manti EB3038 Sept. 20-Sept. 24"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3039,57,BULL_ELK_HUNT_TABLES,Elk,"Central Mtns, Manti",Nov. 11-Nov. 19,,,"Central Mtns, Manti EB3039 Nov. 11-Nov. 19"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3042,55,BULL_ELK_HUNT_TABLES,Elk,"Fillmore, Pahvant",Sept. 20-Sept. 24,,,"Fillmore, Pahvant EB3042 Sept. 20-Sept. 24"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3043,57,BULL_ELK_HUNT_TABLES,Elk,"Fillmore, Pahvant",Nov. 11-Nov. 19,,,"Fillmore, Pahvant EB3043 Nov. 11-Nov. 19"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3044,57,BULL_ELK_HUNT_TABLES,Elk,"La Sal, Dolores Triangle","Dec. 9, 2023-",,,"La Sal, Dolores Triangle EB3044 Dec. 9, 2023-"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3045,55,BULL_ELK_HUNT_TABLES,Elk,"La Sal, La Sal Mtns",Sept. 20-Sept. 24,,,"La Sal, La Sal Mtns EB3045 Sept. 20-Sept. 24"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3046,57,BULL_ELK_HUNT_TABLES,Elk,"La Sal, La Sal Mtns",Nov. 11-Nov. 19,,,"La Sal, La Sal Mtns EB3046 Nov. 11-Nov. 19"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3047,55,BULL_ELK_HUNT_TABLES,Elk,Monroe,Sept. 20-Sept. 24,,,Monroe EB3047 Sept. 20-Sept. 24
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3048,57,BULL_ELK_HUNT_TABLES,Elk,Monroe,Nov. 11-Nov. 19,,,Monroe EB3048 Nov. 11-Nov. 19
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3049,55,BULL_ELK_HUNT_TABLES,Elk,Mt Dutton,Sept. 20-Sept. 24,,,Mt Dutton EB3049 Sept. 20-Sept. 24
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3050,57,BULL_ELK_HUNT_TABLES,Elk,Mt Dutton,Nov. 11-Nov. 19,,,Mt Dutton EB3050 Nov. 11-Nov. 19
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3053,56,BULL_ELK_HUNT_TABLES,Elk,"North Slope, Three Corners",Oct. 7-Oct. 19,,,"North Slope, Three Corners EB3053 Oct. 7-Oct. 19"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3056,55,BULL_ELK_HUNT_TABLES,Elk,Panguitch Lake,Sept. 20-Sept. 24,,,Panguitch Lake EB3056 Sept. 20-Sept. 24
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3057,57,BULL_ELK_HUNT_TABLES,Elk,Panguitch Lake,Nov. 11-Nov. 19,,,Panguitch Lake EB3057 Nov. 11-Nov. 19
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3063,55,BULL_ELK_HUNT_TABLES,Elk,"Plateau, Fishlake/Thousand Lakes",Sept. 20-Sept. 24,,,"Plateau, Fishlake/Thousand Lakes EB3063 Sept. 20-Sept. 24"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3064,56,BULL_ELK_HUNT_TABLES,Elk,"Plateau, Fishlake/Thousand Lakes",Oct. 7-Oct. 19,,,"Plateau, Fishlake/Thousand Lakes EB3064 Oct. 7-Oct. 19"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3065,57,BULL_ELK_HUNT_TABLES,Elk,"Plateau, Fishlake/Thousand Lakes",Nov. 11-Nov. 19,,,"Plateau, Fishlake/Thousand Lakes EB3065 Nov. 11-Nov. 19"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3066,55,BULL_ELK_HUNT_TABLES,Elk,San Juan Bull Elk,Sept. 20-Sept. 24,,,San Juan Bull Elk EB3066 Sept. 20-Sept. 24
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3067,57,BULL_ELK_HUNT_TABLES,Elk,San Juan Bull Elk,Nov. 11-Nov. 19,,,San Juan Bull Elk EB3067 Nov. 11-Nov. 19
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3068,55,BULL_ELK_HUNT_TABLES,Elk,"South Slope, Diamond Mtn",Sept. 20-Sept. 24,,,"South Slope, Diamond Mtn EB3068 Sept. 20-Sept. 24"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3069,56,BULL_ELK_HUNT_TABLES,Elk,"South Slope, Diamond Mtn",Oct. 7-Oct. 19,,,"South Slope, Diamond Mtn EB3069 Oct. 7-Oct. 19"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3072,55,BULL_ELK_HUNT_TABLES,Elk,Wasatch Mtns,Sept. 20-Sept. 24,,,Wasatch Mtns EB3072 Sept. 20-Sept. 24
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3073,57,BULL_ELK_HUNT_TABLES,Elk,Wasatch Mtns,Nov. 11-Nov. 19,,,Wasatch Mtns EB3073 Nov. 11-Nov. 19
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3077,58,BULL_ELK_HUNT_TABLES,Elk,"Beaver, East",Sept. 25-Oct. 6,,,"Beaver, East EB3077 Sept. 25-Oct. 6"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3079,58,BULL_ELK_HUNT_TABLES,Elk,"Book Cliffs, Little Creek Roadless",Sept. 25-Oct. 6,,,"Book Cliffs, Little Creek Roadless EB3079 Sept. 25-Oct. 6"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3081,58,BULL_ELK_HUNT_TABLES,Elk,"Cache, Meadowville†",Sept. 25-Oct. 6,,,"Cache, Meadowville† EB3081 Sept. 25-Oct. 6"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3083,58,BULL_ELK_HUNT_TABLES,Elk,"Cache, South",Sept. 25-Oct. 6,,,"Cache, South EB3083 Sept. 25-Oct. 6"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3084,58,BULL_ELK_HUNT_TABLES,Elk,"Central Mtns, Manti",Sept. 25-Oct. 6,,,"Central Mtns, Manti EB3084 Sept. 25-Oct. 6"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3086,58,BULL_ELK_HUNT_TABLES,Elk,"Fillmore, Pahvant",Sept. 25-Oct. 6,,,"Fillmore, Pahvant EB3086 Sept. 25-Oct. 6"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3087,58,BULL_ELK_HUNT_TABLES,Elk,"La Sal, La Sal Mtns",Sept. 25-Oct. 6,,,"La Sal, La Sal Mtns EB3087 Sept. 25-Oct. 6"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3088,58,BULL_ELK_HUNT_TABLES,Elk,Monroe,Sept. 25-Oct. 6,,,Monroe EB3088 Sept. 25-Oct. 6
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3089,58,BULL_ELK_HUNT_TABLES,Elk,Mt Dutton,Sept. 25-Oct. 6,,,Mt Dutton EB3089 Sept. 25-Oct. 6
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3091,58,BULL_ELK_HUNT_TABLES,Elk,"North Slope, Three Corners",Nov. 1-Nov. 9,,,"North Slope, Three Corners EB3091 Nov. 1-Nov. 9"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3093,58,BULL_ELK_HUNT_TABLES,Elk,Panguitch Lake,Sept. 25-Oct. 6,,,Panguitch Lake EB3093 Sept. 25-Oct. 6
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3096,58,BULL_ELK_HUNT_TABLES,Elk,"Plateau, Fishlake/Thousand Lakes",Sept. 25-Oct. 6,,,"Plateau, Fishlake/Thousand Lakes EB3096 Sept. 25-Oct. 6"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3097,58,BULL_ELK_HUNT_TABLES,Elk,San Juan Bull Elk,Sept. 25-Oct. 6,,,San Juan Bull Elk EB3097 Sept. 25-Oct. 6
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3098,58,BULL_ELK_HUNT_TABLES,Elk,"South Slope, Diamond Mtn",Sept. 25-Oct. 6,,,"South Slope, Diamond Mtn EB3098 Sept. 25-Oct. 6"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3100,58,BULL_ELK_HUNT_TABLES,Elk,Wasatch Mtns,Sept. 25-Oct. 6,,,Wasatch Mtns EB3100 Sept. 25-Oct. 6
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3102,59,BULL_ELK_HUNT_TABLES,Elk,"Beaver, East",Limited Entry Seasons,,,"Beaver, East EB3102 Limited Entry Seasons"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3104,59,BULL_ELK_HUNT_TABLES,Elk,"Book Cliffs, Little Creek Roadless",Limited Entry Seasons,,,"Book Cliffs, Little Creek Roadless EB3104 Limited Entry Seasons"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3105,59,BULL_ELK_HUNT_TABLES,Elk,"Cache, Meadowville†",Limited Entry Seasons,,,"Cache, Meadowville† EB3105 Limited Entry Seasons"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3107,59,BULL_ELK_HUNT_TABLES,Elk,"Cache, South",Limited Entry Seasons,,,"Cache, South EB3107 Limited Entry Seasons"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3108,59,BULL_ELK_HUNT_TABLES,Elk,"Central Mtns, Manti",Limited Entry Seasons,,,"Central Mtns, Manti EB3108 Limited Entry Seasons"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3110,59,BULL_ELK_HUNT_TABLES,Elk,"Fillmore, Pahvant",Limited Entry Seasons,,,"Fillmore, Pahvant EB3110 Limited Entry Seasons"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3111,59,BULL_ELK_HUNT_TABLES,Elk,"La Sal, La Sal Mtns",Limited Entry Seasons,,,"La Sal, La Sal Mtns EB3111 Limited Entry Seasons"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3112,59,BULL_ELK_HUNT_TABLES,Elk,Monroe,Limited Entry Seasons,,,Monroe EB3112 Limited Entry Seasons
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3113,59,BULL_ELK_HUNT_TABLES,Elk,Mt Dutton,Limited Entry Seasons,,,Mt Dutton EB3113 Limited Entry Seasons
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3115,59,BULL_ELK_HUNT_TABLES,Elk,"North Slope, Three Corners",Limited Entry Seasons,,,"North Slope, Three Corners EB3115 Limited Entry Seasons"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3117,59,BULL_ELK_HUNT_TABLES,Elk,Panguitch Lake,Limited Entry Seasons,,,Panguitch Lake EB3117 Limited Entry Seasons
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3120,59,BULL_ELK_HUNT_TABLES,Elk,"Plateau, Fishlake/Thousand Lakes",Limited Entry Seasons,,,"Plateau, Fishlake/Thousand Lakes EB3120 Limited Entry Seasons"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3121,59,BULL_ELK_HUNT_TABLES,Elk,San Juan Bull Elk,Limited Entry Seasons,,,San Juan Bull Elk EB3121 Limited Entry Seasons
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3122,59,BULL_ELK_HUNT_TABLES,Elk,"South Slope, Diamond Mtn",Limited Entry Seasons,,,"South Slope, Diamond Mtn EB3122 Limited Entry Seasons"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3124,59,BULL_ELK_HUNT_TABLES,Elk,Wasatch Mtns,Limited Entry Seasons,,,Wasatch Mtns EB3124 Limited Entry Seasons
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3126,56,BULL_ELK_HUNT_TABLES,Elk,"Central Mtns, Manti",Oct. 7-Oct. 19,,,"Central Mtns, Manti EB3126 Oct. 7-Oct. 19"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3127,56,BULL_ELK_HUNT_TABLES,Elk,Wasatch Mtns,Oct. 7-Oct. 19,,,Wasatch Mtns EB3127 Oct. 7-Oct. 19
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3130,53,BULL_ELK_HUNT_TABLES,Elk,"Box Elder, Pilot Mtn",Aug. 19-Sept. 9,,,"Box Elder, Pilot Mtn EB3130 Aug. 19-Sept. 9"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3132,54,BULL_ELK_HUNT_TABLES,Elk,"Cache, North",Sept. 1-Sept. 30,,,"Cache, North EB3132 Sept. 1-Sept. 30"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3135,54,BULL_ELK_HUNT_TABLES,Elk,"Plateau, Barney Top/Kaiparowits",Sept. 1-Sept. 30,,,"Plateau, Barney Top/Kaiparowits EB3135 Sept. 1-Sept. 30"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3136,54,BULL_ELK_HUNT_TABLES,Elk,"Southwest Desert, North",Sept. 1-Sept. 30,,,"Southwest Desert, North EB3136 Sept. 1-Sept. 30"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3137,54,BULL_ELK_HUNT_TABLES,Elk,"West Desert, Deep Creek",Sept. 1-Sept. 30,,,"West Desert, Deep Creek EB3137 Sept. 1-Sept. 30"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3139,60,BULL_ELK_HUNT_TABLES,Elk,"Cache, North",Nov. 11-Nov. 30,,,"Cache, North EB3139 Nov. 11-Nov. 30"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3142,60,BULL_ELK_HUNT_TABLES,Elk,"Plateau, Barney Top/Kaiparowits",Nov. 11-Nov. 30,,,"Plateau, Barney Top/Kaiparowits EB3142 Nov. 11-Nov. 30"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3143,60,BULL_ELK_HUNT_TABLES,Elk,"Southwest Desert, North",Nov. 11-Nov. 30,,,"Southwest Desert, North EB3143 Nov. 11-Nov. 30"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3144,60,BULL_ELK_HUNT_TABLES,Elk,"West Desert, Deep Creek",Nov. 11-Nov. 30,,,"West Desert, Deep Creek EB3144 Nov. 11-Nov. 30"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3145,53,BULL_ELK_HUNT_TABLES,Elk,"Plateau, Boulder",Aug. 23-Sept. 19,,,"Plateau, Boulder EB3145 Aug. 23-Sept. 19"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3146,53,BULL_ELK_HUNT_TABLES,Elk,"Southwest Desert, South",Aug. 23-Sept. 19,,,"Southwest Desert, South EB3146 Aug. 23-Sept. 19"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3147,55,BULL_ELK_HUNT_TABLES,Elk,"Box Elder, Grouse Creek",Sept. 20-Sept. 24,,,"Box Elder, Grouse Creek EB3147 Sept. 20-Sept. 24"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3148,55,BULL_ELK_HUNT_TABLES,Elk,"Plateau, Boulder",Sept. 20-Sept. 24,,,"Plateau, Boulder EB3148 Sept. 20-Sept. 24"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3149,55,BULL_ELK_HUNT_TABLES,Elk,"Southwest Desert, South",Sept. 20-Sept. 24,,,"Southwest Desert, South EB3149 Sept. 20-Sept. 24"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3150,56,BULL_ELK_HUNT_TABLES,Elk,"Box Elder, Grouse Creek",Oct. 7-Oct. 19,,,"Box Elder, Grouse Creek EB3150 Oct. 7-Oct. 19"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3151,57,BULL_ELK_HUNT_TABLES,Elk,"Plateau, Boulder",Nov. 11-Nov. 19,,,"Plateau, Boulder EB3151 Nov. 11-Nov. 19"
