hunt_code,target_hunt_name,target_species,target_hunt_type,target_weapon,target_boundary_id,database_present,database_hunt_name,database_species,database_boundary_id,target_2025_res,target_2025_nr,target_2025_total,target_2026_res,target_2026_nr,target_2026_total,database_2025_res,database_2025_nr,database_2025_total,database_2025_draw_res,database_2025_draw_nr,database_2025_draw_total,database_2026_res,database_2026_nr,database_2026_total,database_allotment_2026_res,database_allotment_2026_nr,database_allotment_2026_total,direct_rac_2026_res,direct_rac_2026_nr,direct_rac_2026_total,direct_rac_source_file,totalscan_high_conf_total,target_2025_vs_database_2025_status,target_2025_vs_database_2025_draw_status,target_2026_vs_database_2026_status,target_2026_vs_database_allotment_status,target_2026_vs_direct_rac_status,target_2026_vs_totalscan_status,database_2026_vs_direct_rac_status,database_allotment_vs_direct_rac_status,target_2025_to_2026_delta_total,database_2025_to_2026_delta_total,change_review_status,evidence_confidence,audit_notes
EA2015,Paunsaugunt,Elk,Private Lands Only,Any Legal Weapon,,YES,Paunsaugunt,Elk,163,,,100,,,75,,,,,,,,,75,,,75,,,75,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_private_lands_only_antlerless_elk_permits.csv,100,LEFT_ONLY,LEFT_ONLY,MATCH,MATCH,MATCH,MISMATCH,MATCH,MATCH,-25,,MODERATE_CHANGE_ABS_GT_5_PCT_25_OR_LESS,MEDIUM_2026_MATCHES_DATABASE,target first permit triple does not cleanly match DATABASE 2025 permits
EA2016,Nebo,Elk,Private Lands Only,Any Legal Weapon,,YES,Nebo,Elk,616,,,275,,,325,,,,,,,,,325,,,325,,,325,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_private_lands_only_antlerless_elk_permits.csv,275,LEFT_ONLY,LEFT_ONLY,MATCH,MATCH,MATCH,MISMATCH,MATCH,MATCH,50,,MODERATE_CHANGE_ABS_GT_5_PCT_25_OR_LESS,MEDIUM_2026_MATCHES_DATABASE,target first permit triple does not cleanly match DATABASE 2025 permits
EA2017,Mt Dutton,Elk,Private Lands Only,Any Legal Weapon,,YES,Mt Dutton,Elk,630,,,,,,75,,,,,,,,,75,,,,,,,,75,BOTH_BLANK,BOTH_BLANK,MATCH,LEFT_ONLY,LEFT_ONLY,MATCH,LEFT_ONLY,BOTH_BLANK,,,INSUFFICIENT_DATA,MEDIUM_2026_MATCHES_DATABASE,
EA2018,Panguitch Lake,Elk,Private Lands Only,Any Legal Weapon,,YES,Panguitch Lake,Elk,634,,,75,,,75,,,,,,,,,75,,,75,,,75,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_private_lands_only_antlerless_elk_permits.csv,75,LEFT_ONLY,LEFT_ONLY,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,0,,NO_CHANGE,MEDIUM_2026_MATCHES_DATABASE,target first permit triple does not cleanly match DATABASE 2025 permits
EA2019,"West Desert, Tintic Valley",Elk,Private Lands Only,Any Legal Weapon,,YES,"West Desert, Tintic Valley",Elk,116,,,60,,,60,,,,,,,,,60,,,60,,,60,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_private_lands_only_antlerless_elk_permits.csv,60,LEFT_ONLY,LEFT_ONLY,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,0,,NO_CHANGE,MEDIUM_2026_MATCHES_DATABASE,target first permit triple does not cleanly match DATABASE 2025 permits
EA2020,Zion,Elk,Private Lands Only,Any Legal Weapon,,YES,Zion,Elk,635,,,320,,,320,,,,,,,,,320,,,320,,,320,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_private_lands_only_antlerless_elk_permits.csv,320,LEFT_ONLY,LEFT_ONLY,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,0,,NO_CHANGE,MEDIUM_2026_MATCHES_DATABASE,target first permit triple does not cleanly match DATABASE 2025 permits
EA2021,"Beaver, East",Elk,Private Lands Only,Any Legal Weapon,,YES,"Beaver, East",Elk,685,,,30,,,30,,,,,,,,,30,,,30,,,30,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_private_lands_only_antlerless_elk_permits.csv,30,LEFT_ONLY,LEFT_ONLY,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,0,,NO_CHANGE,MEDIUM_2026_MATCHES_DATABASE,target first permit triple does not cleanly match DATABASE 2025 permits
EA2026,"Box Elder, Hansel Mtn",Elk,Private Lands Only,Any Legal Weapon,,YES,"Box Elder, Hansel Mtn",Elk,18,,,200,,,200,,,,,,,,,200,,,200,,,200,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_private_lands_only_antlerless_elk_permits.csv,200,LEFT_ONLY,LEFT_ONLY,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,0,,NO_CHANGE,MEDIUM_2026_MATCHES_DATABASE,target first permit triple does not cleanly match DATABASE 2025 permits
EA2027,Cache,Elk,Private Lands Only,Any Legal Weapon,,YES,Cache,Elk,29,,,300,,,250,,,,,,,,,250,,,250,,,250,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_private_lands_only_antlerless_elk_permits.csv,300,LEFT_ONLY,LEFT_ONLY,MATCH,MATCH,MATCH,MISMATCH,MATCH,MATCH,-50,,MODERATE_CHANGE_ABS_GT_5_PCT_25_OR_LESS,MEDIUM_2026_MATCHES_DATABASE,target first permit triple does not cleanly match DATABASE 2025 permits
EA2028,Vernal/Bonanza,Elk,Private Lands Only,Any Legal Weapon,,YES,Vernal/Bonanza,Elk,614,,,450,,,450,,,,,,,,,450,,,450,,,450,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_private_lands_only_antlerless_elk_permits.csv,450,LEFT_ONLY,LEFT_ONLY,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,0,,NO_CHANGE,MEDIUM_2026_MATCHES_DATABASE,target first permit triple does not cleanly match DATABASE 2025 permits
EA2029,"Nine Mile, Range Creek",Elk,Private Lands Only,Any Legal Weapon,,YES,"Nine Mile, Range Creek",Elk,277,,,150,,,150,,,,,,,,,150,,,150,,,150,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_private_lands_only_antlerless_elk_permits.csv,150,LEFT_ONLY,LEFT_ONLY,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,0,,NO_CHANGE,MEDIUM_2026_MATCHES_DATABASE,target first permit triple does not cleanly match DATABASE 2025 permits
EA2030,Diamond Mtn,Elk,Private Lands Only,Any Legal Weapon,,YES,Diamond Mtn,Elk,206,,,200,,,200,,,,,,,,,200,,,200,,,200,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_private_lands_only_antlerless_elk_permits.csv,200,LEFT_ONLY,LEFT_ONLY,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,0,,NO_CHANGE,MEDIUM_2026_MATCHES_DATABASE,target first permit triple does not cleanly match DATABASE 2025 permits
EA2039,"Fillmore, Pahvant",Elk,Private Lands Only,Any Legal Weapon,,YES,"Fillmore, Pahvant",Elk,88,,,150,,,150,,,,,,,,,150,,,150,,,150,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_private_lands_only_antlerless_elk_permits.csv,150,LEFT_ONLY,LEFT_ONLY,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,0,,NO_CHANGE,MEDIUM_2026_MATCHES_DATABASE,target first permit triple does not cleanly match DATABASE 2025 permits
EA2040,Kamas,Elk,Private Lands Only,Any Legal Weapon,,YES,Kamas,Elk,611,,,150,,,150,,,,,,,,,150,,,150,,,150,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_private_lands_only_antlerless_elk_permits.csv,150,LEFT_ONLY,LEFT_ONLY,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,0,,NO_CHANGE,MEDIUM_2026_MATCHES_DATABASE,target first permit triple does not cleanly match DATABASE 2025 permits
EA2046,"Box Elder, Sawtooth",Elk,Private Lands Only,Any Legal Weapon,,YES,"Box Elder, Sawtooth",Elk,868,,,25,,,50,,,,,,,,,50,,,50,,,50,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_private_lands_only_antlerless_elk_permits.csv,25,LEFT_ONLY,LEFT_ONLY,MATCH,MATCH,MATCH,MISMATCH,MATCH,MATCH,25,,LARGE_CHANGE_REVIEW,MEDIUM_2026_MATCHES_DATABASE,target first permit triple does not cleanly match DATABASE 2025 permits; large target 2025-to-2026 total change
EB1000,Elk - Statewide Permit,Elk,Statewide,Any Legal Weapon,,YES,Elk - Statewide Permit,Elk,5119,,,,,,,,,,,,,,,15,,,,,,,,,BOTH_BLANK,BOTH_BLANK,RIGHT_ONLY,BOTH_BLANK,BOTH_BLANK,BOTH_BLANK,LEFT_ONLY,BOTH_BLANK,,,INSUFFICIENT_DATA,REVIEW_REQUIRED,target second permit triple does not cleanly match DATABASE 2026 permits
MA1009,Causey Spring CWMU,Moose,CWMU,Any Legal Weapon,,YES,Causey Spring CWMU,Moose,560,,,,0,0,0,1,0,1,,,,1,0,1,,,,,,,,,RIGHT_ONLY,BOTH_BLANK,MISMATCH,LEFT_ZERO_RIGHT_BLANK,LEFT_ZERO_RIGHT_BLANK,LEFT_ONLY,LEFT_ONLY,BOTH_BLANK,,0,INSUFFICIENT_DATA,REVIEW_REQUIRED,target second permit triple does not cleanly match DATABASE 2026 permits; target first permit triple does not cleanly match DATABASE 2025 permits
MA1010,Deseret CWMU,Moose,CWMU,Any Legal Weapon,,YES,Deseret CWMU,Moose,568,,,,0,0,0,2,0,2,,,,2,0,2,,,,,,,,,RIGHT_ONLY,BOTH_BLANK,MISMATCH,LEFT_ZERO_RIGHT_BLANK,LEFT_ZERO_RIGHT_BLANK,LEFT_ONLY,LEFT_ONLY,BOTH_BLANK,,0,INSUFFICIENT_DATA,REVIEW_REQUIRED,target second permit triple does not cleanly match DATABASE 2026 permits; target first permit triple does not cleanly match DATABASE 2025 permits
MB6201,Beaver Hollow CWMU,Moose,CWMU,Any Legal Weapon,,YES,Beaver Hollow CWMU,Moose,561,,,,0,0,0,,,,,,,1,0,1,,,,,,,,,BOTH_BLANK,BOTH_BLANK,MISMATCH,LEFT_ZERO_RIGHT_BLANK,LEFT_ZERO_RIGHT_BLANK,LEFT_ONLY,LEFT_ONLY,BOTH_BLANK,,,INSUFFICIENT_DATA,REVIEW_REQUIRED,target second permit triple does not cleanly match DATABASE 2026 permits
MB6202,Causey Spring CWMU,Moose,CWMU,Any Legal Weapon,,YES,Causey Spring CWMU,Moose,560,,,,0,0,0,2,0,2,2,0,2,1,0,1,,,,,,,,,RIGHT_ONLY,RIGHT_ONLY,MISMATCH,LEFT_ZERO_RIGHT_BLANK,LEFT_ZERO_RIGHT_BLANK,LEFT_ONLY,LEFT_ONLY,BOTH_BLANK,,-1,INSUFFICIENT_DATA,REVIEW_REQUIRED,target second permit triple does not cleanly match DATABASE 2026 permits; target first permit triple does not cleanly match DATABASE 2025 permits
MB6206,Deseret CWMU,Moose,CWMU,Any Legal Weapon,,YES,Deseret CWMU,Moose,568,,,,0,0,0,1,0,1,1,0,1,1,0,1,,,,,,,,,RIGHT_ONLY,RIGHT_ONLY,MISMATCH,LEFT_ZERO_RIGHT_BLANK,LEFT_ZERO_RIGHT_BLANK,LEFT_ONLY,LEFT_ONLY,BOTH_BLANK,,0,INSUFFICIENT_DATA,REVIEW_REQUIRED,target second permit triple does not cleanly match DATABASE 2026 permits; target first permit triple does not cleanly match DATABASE 2025 permits
MB6208,East Fork Chalk Creek CWMU,Moose,CWMU,Any Legal Weapon,,YES,East Fork Chalk Creek CWMU,Moose,520,,,,0,0,0,2,0,2,2,0,2,2,0,2,,,,,,,,,RIGHT_ONLY,RIGHT_ONLY,MISMATCH,LEFT_ZERO_RIGHT_BLANK,LEFT_ZERO_RIGHT_BLANK,LEFT_ONLY,LEFT_ONLY,BOTH_BLANK,,0,INSUFFICIENT_DATA,REVIEW_REQUIRED,target second permit triple does not cleanly match DATABASE 2026 permits; target first permit triple does not cleanly match DATABASE 2025 permits
MB6211,Grass Valley/Clark Canyon CWMU,Moose,CWMU,Any Legal Weapon,,YES,Grass Valley/Clark Canyon CWMU,Moose,525,,,,0,0,0,3,0,3,3,0,3,4,0,4,,,,,,,,,RIGHT_ONLY,RIGHT_ONLY,MISMATCH,LEFT_ZERO_RIGHT_BLANK,LEFT_ZERO_RIGHT_BLANK,LEFT_ONLY,LEFT_ONLY,BOTH_BLANK,,1,INSUFFICIENT_DATA,REVIEW_REQUIRED,target second permit triple does not cleanly match DATABASE 2026 permits; target first permit triple does not cleanly match DATABASE 2025 permits
MB6219,Skull Crack CWMU,Moose,CWMU,Any Legal Weapon,,YES,Skull Crack CWMU,Moose,578,,,,0,0,0,2,0,2,2,0,2,2,0,2,,,,,,,,,RIGHT_ONLY,RIGHT_ONLY,MISMATCH,LEFT_ZERO_RIGHT_BLANK,LEFT_ZERO_RIGHT_BLANK,LEFT_ONLY,LEFT_ONLY,BOTH_BLANK,,0,INSUFFICIENT_DATA,REVIEW_REQUIRED,target second permit triple does not cleanly match DATABASE 2026 permits; target first permit triple does not cleanly match DATABASE 2025 permits
MB6222,Strawberry Ridge CWMU,Moose,CWMU,Any Legal Weapon,,YES,Strawberry Ridge CWMU,Moose,562,,,,0,0,0,2,0,2,2,0,2,1,0,1,,,,,,,,,RIGHT_ONLY,RIGHT_ONLY,MISMATCH,LEFT_ZERO_RIGHT_BLANK,LEFT_ZERO_RIGHT_BLANK,LEFT_ONLY,LEFT_ONLY,BOTH_BLANK,,-1,INSUFFICIENT_DATA,REVIEW_REQUIRED,target second permit triple does not cleanly match DATABASE 2026 permits; target first permit triple does not cleanly match DATABASE 2025 permits
MB6251,Hardscrabble CWMU,Moose,CWMU,Any Legal Weapon,,YES,Hardscrabble CWMU,Moose,577,,,,0,0,0,1,0,1,1,0,1,1,0,1,,,,,,,,,RIGHT_ONLY,RIGHT_ONLY,MISMATCH,LEFT_ZERO_RIGHT_BLANK,LEFT_ZERO_RIGHT_BLANK,LEFT_ONLY,LEFT_ONLY,BOTH_BLANK,,0,INSUFFICIENT_DATA,REVIEW_REQUIRED,target second permit triple does not cleanly match DATABASE 2026 permits; target first permit triple does not cleanly match DATABASE 2025 permits
MB6256,Woodruff Creek South CWMU,Moose,CWMU,Any Legal Weapon,,YES,Woodruff Creek South CWMU,Moose,571,,,,0,0,0,2,0,2,2,0,2,1,0,1,,,,,,,,,RIGHT_ONLY,RIGHT_ONLY,MISMATCH,LEFT_ZERO_RIGHT_BLANK,LEFT_ZERO_RIGHT_BLANK,LEFT_ONLY,LEFT_ONLY,BOTH_BLANK,,-1,INSUFFICIENT_DATA,REVIEW_REQUIRED,target second permit triple does not cleanly match DATABASE 2026 permits; target first permit triple does not cleanly match DATABASE 2025 permits
MB6258,Jacob's Creek CWMU,Moose,CWMU,Any Legal Weapon,,YES,Jacob's Creek CWMU,Moose,580,,,,0,0,0,1,0,1,1,0,1,1,0,1,,,,,,,,,RIGHT_ONLY,RIGHT_ONLY,MISMATCH,LEFT_ZERO_RIGHT_BLANK,LEFT_ZERO_RIGHT_BLANK,LEFT_ONLY,LEFT_ONLY,BOTH_BLANK,,0,INSUFFICIENT_DATA,REVIEW_REQUIRED,target second permit triple does not cleanly match DATABASE 2026 permits; target first permit triple does not cleanly match DATABASE 2025 permits
MB6262,Junction Valley CWMU,Moose,CWMU,Any Legal Weapon,,YES,Junction Valley CWMU,Moose,589,,,,0,0,0,1,0,1,1,0,1,1,0,1,,,,,,,,,RIGHT_ONLY,RIGHT_ONLY,MISMATCH,LEFT_ZERO_RIGHT_BLANK,LEFT_ZERO_RIGHT_BLANK,LEFT_ONLY,LEFT_ONLY,BOTH_BLANK,,0,INSUFFICIENT_DATA,REVIEW_REQUIRED,target second permit triple does not cleanly match DATABASE 2026 permits; target first permit triple does not cleanly match DATABASE 2025 permits
MB6265,Little Pole Canyon CWMU,Moose,CWMU,Any Legal Weapon,,YES,Little Pole Canyon CWMU,Moose,556,,,,0,0,0,,,,,,,1,0,1,,,,,,,,,BOTH_BLANK,BOTH_BLANK,MISMATCH,LEFT_ZERO_RIGHT_BLANK,LEFT_ZERO_RIGHT_BLANK,LEFT_ONLY,LEFT_ONLY,BOTH_BLANK,,,INSUFFICIENT_DATA,REVIEW_REQUIRED,target second permit triple does not cleanly match DATABASE 2026 permits
MB6266,Weber Florence Creek/Stillman Creek CWMU,Moose,CWMU,Any Legal Weapon,,YES,Weber Florence Creek/Stillman Creek CWMU,Moose,524,,,,3,,3,3,0,3,3,0,3,3,0,3,,,,,,,,,RIGHT_ONLY,RIGHT_ONLY,TOTAL_MATCH_SPLIT_DIFFERS,LEFT_ONLY,LEFT_ONLY,LEFT_ONLY,LEFT_ONLY,BOTH_BLANK,,0,INSUFFICIENT_DATA,MEDIUM_2026_MATCHES_DATABASE,target first permit triple does not cleanly match DATABASE 2025 permits
MA1005,Morgan-South Rich,Moose,Limited Entry,Any Legal Weapon,,YES,Morgan-South Rich,Moose,117,6,1,7,6,1,7,6,1,7,,,,6,1,7,6,1,7,6,1,7,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_antlerless_moose_permits.csv,,MATCH,LEFT_ONLY,MATCH,MATCH,MATCH,LEFT_ONLY,MATCH,MATCH,0,0,NO_CHANGE,HIGH,
MA1008,"Wasatch Mtns, Salt Lake-Timpanogos",Moose,Limited Entry,Any Legal Weapon,,YES,"Wasatch Mtns, Salt Lake-Timpanogos",Moose,937,4,1,5,4,1,5,4,1,5,,,,4,1,5,4,1,5,4,1,5,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_antlerless_moose_permits.csv,,MATCH,LEFT_ONLY,MATCH,MATCH,MATCH,LEFT_ONLY,MATCH,MATCH,0,0,NO_CHANGE,HIGH,
MA1007,Morgan-South Rich,Moose,Limited Entry,Archery,,YES,Morgan-South Rich,Moose,117,3,0,3,3,0,3,3,0,3,,,,3,0,3,3,0,3,3,0,3,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_antlerless_moose_permits.csv,,MATCH,LEFT_ONLY,MATCH,MATCH,MATCH,LEFT_ONLY,MATCH,MATCH,0,0,NO_CHANGE,HIGH,
MB6000,Cache,Moose,Once-in-a-Lifetime,Any Legal Weapon,,YES,Cache,Moose,29,12,3,15,14,3,17,12,3,15,12,3,15,14,3,17,14,3,17,14,3,17,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_oial_bull_moose_permits.csv,,MATCH,MATCH,MATCH,MATCH,MATCH,LEFT_ONLY,MATCH,MATCH,2,2,SMALL_CHANGE_ABS_5_OR_LESS,HIGH,
MB6001,Chalk Creek,Moose,Once-in-a-Lifetime,Any Legal Weapon,,YES,Chalk Creek,Moose,69,3,0,3,4,0,4,3,0,3,3,0,3,4,0,4,4,0,4,4,0,4,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_oial_bull_moose_permits.csv,,MATCH,MATCH,MATCH,MATCH,MATCH,LEFT_ONLY,MATCH,MATCH,1,1,SMALL_CHANGE_ABS_5_OR_LESS,HIGH,
MB6002,East Canyon,Moose,Once-in-a-Lifetime,Any Legal Weapon,,YES,East Canyon,Moose,276,5,0,5,5,0,5,5,0,5,5,0,5,5,0,5,5,0,5,5,0,5,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_oial_bull_moose_permits.csv,,MATCH,MATCH,MATCH,MATCH,MATCH,LEFT_ONLY,MATCH,MATCH,0,0,NO_CHANGE,HIGH,
MB6003,"East Canyon, Morgan-Summit",Moose,Once-in-a-Lifetime,Any Legal Weapon,,YES,"East Canyon, Morgan-Summit",Moose,79,4,0,4,5,0,5,4,0,4,4,0,4,5,0,5,5,0,5,5,0,5,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_oial_bull_moose_permits.csv,,MATCH,MATCH,MATCH,MATCH,MATCH,LEFT_ONLY,MATCH,MATCH,1,1,SMALL_CHANGE_ABS_5_OR_LESS,HIGH,
MB6004,Kamas,Moose,Once-in-a-Lifetime,Any Legal Weapon,,YES,Kamas,Moose,611,5,0,5,6,0,6,5,0,5,5,0,5,6,0,6,6,0,6,6,0,6,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_oial_bull_moose_permits.csv,,MATCH,MATCH,MATCH,MATCH,MATCH,LEFT_ONLY,MATCH,MATCH,1,1,SMALL_CHANGE_ABS_5_OR_LESS,HIGH,
MB6005,Morgan-South Rich,Moose,Once-in-a-Lifetime,Any Legal Weapon,,YES,Morgan-South Rich,Moose,117,6,0,6,6,0,6,6,0,6,6,0,6,6,0,6,6,0,6,6,0,6,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_oial_bull_moose_permits.csv,,MATCH,MATCH,MATCH,MATCH,MATCH,LEFT_ONLY,MATCH,MATCH,0,0,NO_CHANGE,HIGH,
MB6006,"North Slope, Summit",Moose,Once-in-a-Lifetime,Any Legal Weapon,,YES,"North Slope, Summit",Moose,138,19,3,22,20,3,23,19,3,22,19,3,22,20,3,23,20,3,23,20,3,23,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_oial_bull_moose_permits.csv,,MATCH,MATCH,MATCH,MATCH,MATCH,LEFT_ONLY,MATCH,MATCH,1,1,SMALL_CHANGE_ABS_5_OR_LESS,HIGH,
MB6007,"North Slope, Three Corners/West Daggett",Moose,Once-in-a-Lifetime,Any Legal Weapon,,YES,"North Slope, Three Corners/West Daggett",Moose,289,6,2,8,6,2,8,6,2,8,6,2,8,6,2,8,6,2,8,6,2,8,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_oial_bull_moose_permits.csv,,MATCH,MATCH,MATCH,MATCH,MATCH,LEFT_ONLY,MATCH,MATCH,0,0,NO_CHANGE,HIGH,
MB6008,Ogden,Moose,Once-in-a-Lifetime,Any Legal Weapon,,YES,Ogden,Moose,609,7,0,7,7,0,7,7,0,7,7,0,7,7,0,7,7,0,7,7,0,7,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_oial_bull_moose_permits.csv,,MATCH,MATCH,MATCH,MATCH,MATCH,LEFT_ONLY,MATCH,MATCH,0,0,NO_CHANGE,HIGH,
MB6009,Diamond Mtn/Vernal,Moose,Once-in-a-Lifetime,Any Legal Weapon,,YES,Diamond Mtn/Vernal,Moose,452,2,0,2,2,0,2,2,0,2,2,0,2,2,0,2,2,0,2,2,0,2,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_oial_bull_moose_permits.csv,,MATCH,MATCH,MATCH,MATCH,MATCH,LEFT_ONLY,MATCH,MATCH,0,0,NO_CHANGE,HIGH,
MB6010,Yellowstone,Moose,Once-in-a-Lifetime,Any Legal Weapon,,YES,Yellowstone,Moose,613,5,0,5,6,0,6,5,0,5,5,0,5,6,0,6,6,0,6,6,0,6,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_oial_bull_moose_permits.csv,,MATCH,MATCH,MATCH,MATCH,MATCH,LEFT_ONLY,MATCH,MATCH,1,1,SMALL_CHANGE_ABS_5_OR_LESS,HIGH,
MB6011,Wasatch Mtns/Central Mtns,Moose,Once-in-a-Lifetime,Any Legal Weapon,,YES,Wasatch Mtns/Central Mtns,Moose,743,19,3,22,19,3,22,18,2,20,18,2,20,19,3,22,19,3,22,19,3,22,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_oial_bull_moose_permits.csv,,MISMATCH,MISMATCH,MATCH,MATCH,MATCH,LEFT_ONLY,MATCH,MATCH,0,2,NO_CHANGE,MEDIUM_2026_MATCHES_DATABASE,target first permit triple does not cleanly match DATABASE 2025 permits
MB6012,Box Elder,Moose,Once-in-a-Lifetime,Any Legal Weapon,,YES,Box Elder,Moose,607,2,0,2,2,0,2,2,0,2,2,0,2,2,0,2,2,0,2,2,0,2,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_oial_bull_moose_permits.csv,,MATCH,MATCH,MATCH,MATCH,MATCH,LEFT_ONLY,MATCH,MATCH,0,0,NO_CHANGE,HIGH,
MB1000,Moose - Statewide Permit,Moose,Statewide,Any Legal Weapon,,YES,Moose - Statewide Permit,Moose,5133,,,,,,,,,,,,,,,,,,,,,,,,BOTH_BLANK,BOTH_BLANK,BOTH_BLANK,BOTH_BLANK,BOTH_BLANK,BOTH_BLANK,BOTH_BLANK,BOTH_BLANK,,,INSUFFICIENT_DATA,REVIEW_REQUIRED,
GO6800,Beaver,Mountain Goat,Once-in-a-Lifetime,Any Legal Weapon,,YES,Beaver,Mountain Goat,628,7,2,9,7,2,9,7,1,8,7,1,8,7,2,9,7,2,9,7,2,9,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_oial_mountain_goat_permits.csv,9,MISMATCH,MISMATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,0,1,NO_CHANGE,MEDIUM_2026_MATCHES_DATABASE,target first permit triple does not cleanly match DATABASE 2025 permits
GO6801,Beaver,Mountain Goat,Once-in-a-Lifetime,Any Legal Weapon,,YES,Beaver,Mountain Goat,628,9,0,9,9,0,9,9,0,9,9,0,9,9,0,9,9,0,9,9,0,9,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_oial_mountain_goat_permits.csv,9,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,0,0,NO_CHANGE,HIGH,
GO6803,Nebo,Mountain Goat,Once-in-a-Lifetime,Any Legal Weapon,,YES,Nebo,Mountain Goat,616,16,2,18,21,3,24,16,2,18,16,2,18,21,3,24,21,3,24,21,3,24,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_oial_mountain_goat_permits.csv,24,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,6,6,LARGE_CHANGE_REVIEW,HIGH,large target 2025-to-2026 total change
GO6804,High Uintas Kamas,Mountain Goat,Once-in-a-Lifetime,Any Legal Weapon,,YES,High Uintas Kamas,Mountain Goat,102,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_oial_mountain_goat_permits.csv,,MATCH,MATCH,MATCH,MATCH,MATCH,LEFT_ONLY,MATCH,MATCH,0,0,NO_CHANGE,HIGH,
GO6805,High Uintas Central,Mountain Goat,Once-in-a-Lifetime,Any Legal Weapon,,YES,High Uintas Central,Mountain Goat,145,5,0,5,5,0,5,5,0,5,5,0,5,5,0,5,5,0,5,5,0,5,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_oial_mountain_goat_permits.csv,,MATCH,MATCH,MATCH,MATCH,MATCH,LEFT_ONLY,MATCH,MATCH,0,0,NO_CHANGE,HIGH,
GO6806,High Uintas East,Mountain Goat,Once-in-a-Lifetime,Any Legal Weapon,,YES,High Uintas East,Mountain Goat,146,2,0,2,3,0,3,2,0,2,2,0,2,3,0,3,3,0,3,3,0,3,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_oial_mountain_goat_permits.csv,,MATCH,MATCH,MATCH,MATCH,MATCH,LEFT_ONLY,MATCH,MATCH,1,1,SMALL_CHANGE_ABS_5_OR_LESS,HIGH,
GO6807,High Uintas Leidy Peak,Mountain Goat,Once-in-a-Lifetime,Any Legal Weapon,,YES,High Uintas Leidy Peak,Mountain Goat,147,1,0,1,2,0,2,1,0,1,1,0,1,2,0,2,2,0,2,2,0,2,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_oial_mountain_goat_permits.csv,,MATCH,MATCH,MATCH,MATCH,MATCH,LEFT_ONLY,MATCH,MATCH,1,1,SMALL_CHANGE_ABS_5_OR_LESS,HIGH,
