record_id,record_type,library_title,library_species,library_area,database_match_status,database_hunt_code,hunt_master_compare_status,hunt_master_row_count,hunt_master_residencies,hunt_master_draw_pools,hunt_master_point_row_count,field_mismatch_count,blank_database_runtime_value_count,field_mismatches,blank_database_runtime_values
permit_2022_2024_conservation_0035,permit_allocation,"2022-2024 Mule Deer Foundation Buck Pronghorn - Box Elder, West",Buck Pronghorn,"Box Elder, West",AMBIGUOUS_DATABASE_MATCH,LP5031,FOUND_PRIOR_REVIEW_REQUIRED,2,Nonresident|Resident,standard,2,0,2,,"database_permits_2026_source->permits_2026_source: database blank, runtime has [DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS]; database_permit_allotment_2026_source_file->permit_allotment_2026_source_file: database blank, runtime has [DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS]"
permit_2022_2024_conservation_0036,permit_allocation,2022-2024 Mule Deer Foundation Buck Pronghorn - Cache/Morgan-South Rich/Ogden,Buck Pronghorn,Cache/Morgan-South Rich/Ogden,MATCH_REVIEW,PB5073,FOUND_FIELD_MISMATCH,66,Nonresident|Resident,standard,66,1,0,database_permits_2026_source->permits_2026_source: '2026_RAC_CURRENT_YEAR_ALLOTMENT' not in [DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS],
permit_2022_2024_conservation_0037,permit_allocation,"2022-2024 Mule Deer Foundation Buck Pronghorn - Fillmore, Oak Creek South",Buck Pronghorn,"Fillmore, Oak Creek South",AMBIGUOUS_DATABASE_MATCH,LP5033,FOUND_PRIOR_REVIEW_REQUIRED,2,Nonresident|Resident,standard,2,0,2,,"database_permits_2026_source->permits_2026_source: database blank, runtime has [DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS]; database_permit_allotment_2026_source_file->permit_allotment_2026_source_file: database blank, runtime has [DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS]"
permit_2022_2024_conservation_0038,permit_allocation,2022-2024 Mule Deer Foundation Buck Pronghorn - Mt Dutton/Paunsaugunt,Buck Pronghorn,Mt Dutton/Paunsaugunt,MATCH_HIGH,PB5331,FOUND_FIELD_MISMATCH,66,Nonresident|Resident,standard,66,1,0,database_permits_2026_source->permits_2026_source: '2026_RAC_CURRENT_YEAR_ALLOTMENT' not in [DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS],
permit_2022_2024_conservation_0039,permit_allocation,"2022-2024 Mule Deer Foundation Buck Pronghorn - Nine Mile, Anthro-Myton Bench",Buck Pronghorn,"Nine Mile, Anthro-Myton Bench",MATCH_HIGH,PB5037,FOUND_FIELD_MISMATCH,66,Nonresident|Resident,standard,66,1,0,database_permits_2026_source->permits_2026_source: '2026_RAC_CURRENT_YEAR_ALLOTMENT' not in [DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS],
permit_2022_2024_conservation_0040,permit_allocation,"2022-2024 Mule Deer Foundation Buck Pronghorn - North Slope, Three Corners/West Daggett",Buck Pronghorn,"North Slope, Three Corners/West Daggett",MATCH_HIGH,PB5040,FOUND_FIELD_MISMATCH,66,Nonresident|Resident,standard,66,1,0,database_permits_2026_source->permits_2026_source: '2026_RAC_CURRENT_YEAR_ALLOTMENT' not in [DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS],
permit_2022_2024_conservation_0041,permit_allocation,"2022-2024 Mule Deer Foundation Buck Pronghorn - Plateau, Highlands",Buck Pronghorn,"Plateau, Highlands",AMBIGUOUS_DATABASE_MATCH,PD1057,FOUND_FIELD_MISMATCH,66,Nonresident|Resident,standard,66,1,0,database_permits_2026_source->permits_2026_source: '2026_RAC_CURRENT_YEAR_ALLOTMENT' not in [DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS],
permit_2022_2024_conservation_0042,permit_allocation,"2022-2024 Mule Deer Foundation Buck Pronghorn - San Rafael, North",Buck Pronghorn,"San Rafael, North",AMBIGUOUS_DATABASE_MATCH,LP5046,FOUND_PRIOR_REVIEW_REQUIRED,2,Nonresident|Resident,standard,2,0,2,,"database_permits_2026_source->permits_2026_source: database blank, runtime has [DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS]; database_permit_allotment_2026_source_file->permit_allotment_2026_source_file: database blank, runtime has [DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS]"
permit_2022_2024_conservation_0043,permit_allocation,"2022-2024 Mule Deer Foundation Buck Pronghorn - San Rafael, North",Buck Pronghorn,"San Rafael, North",AMBIGUOUS_DATABASE_MATCH,LP5046,FOUND_PRIOR_REVIEW_REQUIRED,2,Nonresident|Resident,standard,2,0,2,,"database_permits_2026_source->permits_2026_source: database blank, runtime has [DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS]; database_permit_allotment_2026_source_file->permit_allotment_2026_source_file: database blank, runtime has [DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS]"
permit_2022_2024_conservation_0044,permit_allocation,"2022-2024 Mule Deer Foundation Buck Pronghorn - South Slope, Bonanza/Diamond Mtn",Buck Pronghorn,"South Slope, Bonanza/Diamond Mtn",MATCH_HIGH,PB5047,FOUND_FIELD_MISMATCH,66,Nonresident|Resident,standard,66,1,0,database_permits_2026_source->permits_2026_source: '2026_RAC_CURRENT_YEAR_ALLOTMENT' not in [DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS],
permit_2022_2024_conservation_0045,permit_allocation,"2022-2024 Mule Deer Foundation Buck Pronghorn - South Slope, Bonanza/Diamond Mtn",Buck Pronghorn,"South Slope, Bonanza/Diamond Mtn",MATCH_HIGH,PB5047,FOUND_FIELD_MISMATCH,66,Nonresident|Resident,standard,66,1,0,database_permits_2026_source->permits_2026_source: '2026_RAC_CURRENT_YEAR_ALLOTMENT' not in [DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS],
permit_2022_2024_conservation_0046,permit_allocation,"2022-2024 Mule Deer Foundation Buck Pronghorn - South Slope, Vernal",Buck Pronghorn,"South Slope, Vernal",MATCH_REVIEW,PB5048,FOUND_FIELD_MISMATCH,66,Nonresident|Resident,standard,66,1,0,database_permits_2026_source->permits_2026_source: '2026_RAC_CURRENT_YEAR_ALLOTMENT' not in [DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS],
permit_2022_2024_conservation_0047,permit_allocation,"2022-2024 Mule Deer Foundation Buck Pronghorn - South Slope, Vernal",Buck Pronghorn,"South Slope, Vernal",MATCH_REVIEW,PB5048,FOUND_FIELD_MISMATCH,66,Nonresident|Resident,standard,66,1,0,database_permits_2026_source->permits_2026_source: '2026_RAC_CURRENT_YEAR_ALLOTMENT' not in [DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS],
permit_2022_2024_conservation_0048,permit_allocation,2022-2024 Mule Deer Foundation Buck Pronghorn - Southwest Desert,Buck Pronghorn,Southwest Desert,AMBIGUOUS_DATABASE_MATCH,LP5049,FOUND_PRIOR_REVIEW_REQUIRED,2,Nonresident|Resident,standard,2,0,2,,"database_permits_2026_source->permits_2026_source: database blank, runtime has [DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS]; database_permit_allotment_2026_source_file->permit_allotment_2026_source_file: database blank, runtime has [DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS]"
permit_2022_2024_conservation_0049,permit_allocation,2022-2024 Mule Deer Foundation Buck Pronghorn - Southwest Desert,Buck Pronghorn,Southwest Desert,AMBIGUOUS_DATABASE_MATCH,LP5049,FOUND_PRIOR_REVIEW_REQUIRED,2,Nonresident|Resident,standard,2,0,2,,"database_permits_2026_source->permits_2026_source: database blank, runtime has [DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS]; database_permit_allotment_2026_source_file->permit_allotment_2026_source_file: database blank, runtime has [DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS]"
permit_2022_2024_conservation_0050,permit_allocation,2022-2024 Mule Deer Foundation Buck Pronghorn - Statewide,Buck Pronghorn,Statewide,AMBIGUOUS_DATABASE_MATCH,PB1000,FOUND_PRIOR_REVIEW_REQUIRED,3,Nonresident|Resident,sportsman|standard,3,0,2,,"database_permits_2026_source->permits_2026_source: database blank, runtime has [DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS]; database_permit_allotment_2026_source_file->permit_allotment_2026_source_file: database blank, runtime has [DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS]"
permit_2022_2024_conservation_0051,permit_allocation,"2022-2024 Mule Deer Foundation Buck Pronghorn - West Desert, Snake Valley",Buck Pronghorn,"West Desert, Snake Valley",MATCH_HIGH,PB5052,FOUND_FIELD_MISMATCH,66,Nonresident|Resident,standard,66,1,0,database_permits_2026_source->permits_2026_source: '2026_RAC_CURRENT_YEAR_ALLOTMENT' not in [DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS],
permit_2022_2024_conservation_0052,permit_allocation,"2022-2024 Mule Deer Foundation Bull Elk - Beaver, East",Bull Elk,"Beaver, East",MATCH_HIGH,EB3102,FOUND_FIELD_MISMATCH,66,Nonresident|Resident,standard,66,2,0,"database_hunt_name->hunt_name: 'Beaver, East' not in [Beaver East]; database_permits_2026_source->permits_2026_source: '2026_RAC_CURRENT_YEAR_ALLOTMENT' not in [DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS]",
permit_2022_2024_conservation_0053,permit_allocation,"2022-2024 Mule Deer Foundation Bull Elk - Book Cliffs, Bitter Creek/South",Bull Elk,"Book Cliffs, Bitter Creek/South",AMBIGUOUS_DATABASE_MATCH,EB3166,FOUND_FIELD_MISMATCH,66,Nonresident|Resident,standard,66,2,0,"database_hunt_name->hunt_name: 'Book Cliffs, Bitter Creek/East' not in [Book Cliffs Bitter Creek/East]; database_permits_2026_source->permits_2026_source: '2026_RAC_CURRENT_YEAR_ALLOTMENT' not in [DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS]",
permit_2022_2024_conservation_0054,permit_allocation,"2022-2024 Mule Deer Foundation Bull Elk - Cache, Meadowville",Bull Elk,"Cache, Meadowville",AMBIGUOUS_DATABASE_MATCH,EB3105,FOUND_FIELD_MISMATCH,66,Nonresident|Resident,standard,66,2,0,"database_hunt_name->hunt_name: 'Cache, Meadowville' not in [Cache Meadowville]; database_permits_2026_source->permits_2026_source: '2026_RAC_CURRENT_YEAR_ALLOTMENT' not in [DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS]",
permit_2022_2024_conservation_0055,permit_allocation,"2022-2024 Mule Deer Foundation Bull Elk - Cache, Meadowville",Bull Elk,"Cache, Meadowville",MATCH_HIGH,EB3105,FOUND_FIELD_MISMATCH,66,Nonresident|Resident,standard,66,2,0,"database_hunt_name->hunt_name: 'Cache, Meadowville' not in [Cache Meadowville]; database_permits_2026_source->permits_2026_source: '2026_RAC_CURRENT_YEAR_ALLOTMENT' not in [DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS]",
permit_2022_2024_conservation_0056,permit_allocation,"2022-2024 Mule Deer Foundation Bull Elk - Central Mtns, Manti",Bull Elk,"Central Mtns, Manti",AMBIGUOUS_DATABASE_MATCH,EA1013,FOUND_FIELD_MISMATCH,66,Nonresident|Resident,standard,66,1,0,database_permits_2026_source->permits_2026_source: '2026_RAC_CURRENT_YEAR_ALLOTMENT' not in [DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS],
permit_2022_2024_conservation_0057,permit_allocation,"2022-2024 Mule Deer Foundation Bull Elk - Central Mtns, Manti",Bull Elk,"Central Mtns, Manti",AMBIGUOUS_DATABASE_MATCH,EA1013,FOUND_FIELD_MISMATCH,66,Nonresident|Resident,standard,66,1,0,database_permits_2026_source->permits_2026_source: '2026_RAC_CURRENT_YEAR_ALLOTMENT' not in [DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS],
permit_2022_2024_conservation_0058,permit_allocation,"2022-2024 Mule Deer Foundation Bull Elk - Central Mtns, Manti",Bull Elk,"Central Mtns, Manti",AMBIGUOUS_DATABASE_MATCH,EB3084,FOUND_FIELD_MISMATCH,66,Nonresident|Resident,standard,66,1,0,database_permits_2026_source->permits_2026_source: '2026_RAC_CURRENT_YEAR_ALLOTMENT' not in [DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS],
permit_2022_2024_conservation_0059,permit_allocation,"2022-2024 Mule Deer Foundation Bull Elk - Fillmore, Pahvant",Bull Elk,"Fillmore, Pahvant",AMBIGUOUS_DATABASE_MATCH,EB3110,FOUND_FIELD_MISMATCH,66,Nonresident|Resident,standard,66,2,0,"database_hunt_name->hunt_name: 'Fillmore, Pahvant' not in [Fillmore Pahvant]; database_permits_2026_source->permits_2026_source: '2026_RAC_CURRENT_YEAR_ALLOTMENT' not in [DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS]",
permit_2022_2024_conservation_0060,permit_allocation,"2022-2024 Mule Deer Foundation Bull Elk - Fillmore, Pahvant",Bull Elk,"Fillmore, Pahvant",MATCH_HIGH,EB3110,FOUND_FIELD_MISMATCH,66,Nonresident|Resident,standard,66,2,0,"database_hunt_name->hunt_name: 'Fillmore, Pahvant' not in [Fillmore Pahvant]; database_permits_2026_source->permits_2026_source: '2026_RAC_CURRENT_YEAR_ALLOTMENT' not in [DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS]",
permit_2022_2024_conservation_0061,permit_allocation,"2022-2024 Mule Deer Foundation Bull Elk - La Sal, La Sal Mtns",Bull Elk,"La Sal, La Sal Mtns",AMBIGUOUS_DATABASE_MATCH,EB3111,FOUND_FIELD_MISMATCH,66,Nonresident|Resident,standard,66,1,0,database_permits_2026_source->permits_2026_source: '2026_RAC_CURRENT_YEAR_ALLOTMENT' not in [DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS],
permit_2022_2024_conservation_0062,permit_allocation,"2022-2024 Mule Deer Foundation Bull Elk - La Sal, La Sal Mtns",Bull Elk,"La Sal, La Sal Mtns",MATCH_HIGH,EB3111,FOUND_FIELD_MISMATCH,66,Nonresident|Resident,standard,66,1,0,database_permits_2026_source->permits_2026_source: '2026_RAC_CURRENT_YEAR_ALLOTMENT' not in [DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS],
permit_2022_2024_conservation_0063,permit_allocation,2022-2024 Mule Deer Foundation Bull Elk - Monroe,Bull Elk,Monroe,AMBIGUOUS_DATABASE_MATCH,EA1286,FOUND_FIELD_MISMATCH,66,Nonresident|Resident,standard,66,1,0,database_permits_2026_source->permits_2026_source: '2026_RAC_CURRENT_YEAR_ALLOTMENT' not in [DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS],
permit_2022_2024_conservation_0064,permit_allocation,2022-2024 Mule Deer Foundation Bull Elk - Mt Dutton,Bull Elk,Mt Dutton,AMBIGUOUS_DATABASE_MATCH,EB3113,FOUND_FIELD_MISMATCH,66,Nonresident|Resident,standard,66,1,0,database_permits_2026_source->permits_2026_source: '2026_RAC_CURRENT_YEAR_ALLOTMENT' not in [DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS],
permit_2022_2024_conservation_0065,permit_allocation,2022-2024 Mule Deer Foundation Bull Elk - Mt Dutton,Bull Elk,Mt Dutton,AMBIGUOUS_DATABASE_MATCH,EB3113,FOUND_FIELD_MISMATCH,66,Nonresident|Resident,standard,66,1,0,database_permits_2026_source->permits_2026_source: '2026_RAC_CURRENT_YEAR_ALLOTMENT' not in [DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS],
permit_2022_2024_conservation_0066,permit_allocation,"2022-2024 Mule Deer Foundation Bull Elk - Plateau, Boulder",Bull Elk,"Plateau, Boulder",AMBIGUOUS_DATABASE_MATCH,EB1005,FOUND_PRIOR_REVIEW_REQUIRED,2,Nonresident|Resident,standard,2,0,5,,"database_permits_2026_source->permits_2026_source: database blank, runtime has [DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS]; database_permit_allotment_2026_total->permit_allotment_2026_total: database blank, runtime has [16]; database_permit_allotment_2026_source->permit_allotment_2026_source: database blank, runtime has [FALLBACK_EXISTING_2026_PERMITS]; database_permit_allotment_2026_source_file->permit_allotment_2026_source_file: database blank, runtime has [DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS]; database_permit_allotment_2026_status->permit_allotment_2026_status: database blank, runtime has [FALLBACK_EXISTING_2026_PERMITS]"
permit_2022_2024_conservation_0067,permit_allocation,"2022-2024 Mule Deer Foundation Bull Elk - Plateau, Boulder",Bull Elk,"Plateau, Boulder",MATCH_HIGH,EB3156,FOUND_FIELD_MISMATCH,66,Nonresident|Resident,standard,66,1,0,database_permits_2026_source->permits_2026_source: '2026_RAC_CURRENT_YEAR_ALLOTMENT' not in [DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS],
permit_2022_2024_conservation_0068,permit_allocation,"2022-2024 Mule Deer Foundation Bull Elk - Plateau, Fishlake/Thousand Lakes",Bull Elk,"Plateau, Fishlake/Thousand Lakes",AMBIGUOUS_DATABASE_MATCH,EB3120,FOUND_FIELD_MISMATCH,66,Nonresident|Resident,standard,66,1,0,database_permits_2026_source->permits_2026_source: '2026_RAC_CURRENT_YEAR_ALLOTMENT' not in [DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS],
permit_2022_2024_conservation_0069,permit_allocation,"2022-2024 Mule Deer Foundation Bull Elk - Plateau, Fishlake/Thousand Lakes",Bull Elk,"Plateau, Fishlake/Thousand Lakes",MATCH_HIGH,EB3120,FOUND_FIELD_MISMATCH,66,Nonresident|Resident,standard,66,1,0,database_permits_2026_source->permits_2026_source: '2026_RAC_CURRENT_YEAR_ALLOTMENT' not in [DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS],
permit_2022_2024_conservation_0070,permit_allocation,"2022-2024 Mule Deer Foundation Bull Elk - Plateau, Fishlake/Thousand Lakes",Bull Elk,"Plateau, Fishlake/Thousand Lakes",AMBIGUOUS_DATABASE_MATCH,EB3096,FOUND_FIELD_MISMATCH,66,Nonresident|Resident,standard,66,1,0,database_permits_2026_source->permits_2026_source: '2026_RAC_CURRENT_YEAR_ALLOTMENT' not in [DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS],
permit_2022_2024_conservation_0071,permit_allocation,2022-2024 Mule Deer Foundation Bull Elk - San Juan Bull Elk,Bull Elk,San Juan Bull Elk,MATCH_REVIEW,EB3121,FOUND_FIELD_MISMATCH,66,Nonresident|Resident,standard,66,1,0,database_permits_2026_source->permits_2026_source: '2026_RAC_CURRENT_YEAR_ALLOTMENT' not in [DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS],
permit_2022_2024_conservation_0072,permit_allocation,"2022-2024 Mule Deer Foundation Bull Elk - South Slope, Diamond Mtn",Bull Elk,"South Slope, Diamond Mtn",AMBIGUOUS_DATABASE_MATCH,EB3122,FOUND_FIELD_MISMATCH,66,Nonresident|Resident,standard,66,1,0,database_permits_2026_source->permits_2026_source: '2026_RAC_CURRENT_YEAR_ALLOTMENT' not in [DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS],
permit_2022_2024_conservation_0073,permit_allocation,"2022-2024 Mule Deer Foundation Bull Elk - South Slope, Diamond Mtn",Bull Elk,"South Slope, Diamond Mtn",AMBIGUOUS_DATABASE_MATCH,EB3122,FOUND_FIELD_MISMATCH,66,Nonresident|Resident,standard,66,1,0,database_permits_2026_source->permits_2026_source: '2026_RAC_CURRENT_YEAR_ALLOTMENT' not in [DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS],
permit_2022_2024_conservation_0074,permit_allocation,"2022-2024 Mule Deer Foundation Bull Elk - Southwest Desert, South",Bull Elk,"Southwest Desert, South",AMBIGUOUS_DATABASE_MATCH,EB3157,FOUND_FIELD_MISMATCH,66,Nonresident|Resident,standard,66,2,0,"database_hunt_name->hunt_name: 'Southwest Desert, South' not in [Southwest Desert South]; database_permits_2026_source->permits_2026_source: '2026_RAC_CURRENT_YEAR_ALLOTMENT' not in [DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS]",
permit_2022_2024_conservation_0075,permit_allocation,"2022-2024 Mule Deer Foundation Bull Elk - Southwest Desert, South",Bull Elk,"Southwest Desert, South",MATCH_HIGH,EB3157,FOUND_FIELD_MISMATCH,66,Nonresident|Resident,standard,66,2,0,"database_hunt_name->hunt_name: 'Southwest Desert, South' not in [Southwest Desert South]; database_permits_2026_source->permits_2026_source: '2026_RAC_CURRENT_YEAR_ALLOTMENT' not in [DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS]",
