hunt_code,hunt_name,field,prior_generation_value,active_value,status,active_source
RS6703,"Box Elder, Newfoundland Mtn",permits_2025_res,4,3,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
RS6703,"Box Elder, Newfoundland Mtn",permits_2025_total,4,3,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
RS6720,"Fillmore, Oak Creek",permits_2025_res,4,3,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
RS6720,"Fillmore, Oak Creek",permits_2025_total,4,3,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
TK1003,Central Area,permits_2025_res,,75,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
TK1003,Central Area,permits_2025_nr,,0,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
TK1003,Central Area,permits_2025_total,,75,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
TK1004,Northeastern Area,permits_2025_res,,36,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
TK1004,Northeastern Area,permits_2025_nr,,1,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
TK1004,Northeastern Area,permits_2025_total,,37,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
TK1005,Northern Area,permits_2025_res,,82,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
TK1005,Northern Area,permits_2025_nr,,0,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
TK1005,Northern Area,permits_2025_total,,82,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
TK1006,Southeastern Area,permits_2025_res,,27,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
TK1006,Southeastern Area,permits_2025_nr,,3,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
TK1006,Southeastern Area,permits_2025_total,,30,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
TK1007,Southern Area,permits_2025_res,,91,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
TK1007,Southern Area,permits_2025_nr,,2,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
TK1007,Southern Area,permits_2025_total,,93,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
TK1018,Pahvant Ensign CWMU,permits_2025_res,,0,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
TK1018,Pahvant Ensign CWMU,permits_2025_nr,,0,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
TK1018,Pahvant Ensign CWMU,permits_2025_total,,0,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
TK1021,East Zion CWMU,permits_2025_res,,0,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
TK1021,East Zion CWMU,permits_2025_nr,,0,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
TK1021,East Zion CWMU,permits_2025_total,,0,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
