hunt_code,historical_hunt_code,current_hunt_code,hunt_name,species,reported_hunt_year,model_target_year,unit,unit_name,boundary_id,boundary_name,average_harvest_age,age_data_available,percent_5plus,percent_mature_or_5_plus,percent_adult_male,percent_adult_female,age_metric_type,age_source_scope,source_file,source_page,source_table_title,source_row_key,source_package_file,source_package_path,crosswalk_method,crosswalk_confidence,crosswalk_score,review_status,review_reason,do_not_use_for_permit_quota,do_not_use_directly_for_p_draw,quality_score_eligible,trophy_age_score_eligible,notes,database_code_present,database_hunt_name,database_species,database_match_notes
BR7115,,,Fishlake/Thousand Lakes,Black Bear,2026,2026,,,175,,,true,,,60,,percent_adult_male,hunt_code_direct,draw_reality_engine_predictive_with_harvest_features.csv,,,draw_reality_engine_predictive_with_harvest_features.csv::1093,harvest_age_features_by_hunt_code_all_years.csv,processed_data/harvest_age_features_by_hunt_code_all_years.csv,,medium,,REVIEW,PROXY_ONLY_NO_AVERAGE_AGE,true,true,false,false,MISSING_FORECAST_QUOTA|FIRST_CHOICE_ONLY_MODEL,true,Fishlake/Thousand Lakes,Black Bear,DIRECT_DATABASE_MATCH
BR7116,,,San Juan,Black Bear,2026,2026,,,710,,,true,,,29.412,,percent_adult_male,hunt_code_direct,draw_reality_engine_predictive_with_harvest_features.csv,,,draw_reality_engine_predictive_with_harvest_features.csv::1106,harvest_age_features_by_hunt_code_all_years.csv,processed_data/harvest_age_features_by_hunt_code_all_years.csv,,medium,,REVIEW,PROXY_ONLY_NO_AVERAGE_AGE,true,true,false,false,FIRST_CHOICE_ONLY_MODEL,true,San Juan,Black Bear,DIRECT_DATABASE_MATCH
BR7117,,,Diamond Mtn/Vernal/Bonanza,Black Bear,2026,2026,,,444,,,true,,,20,,percent_adult_male,hunt_code_direct,draw_reality_engine_predictive_with_harvest_features.csv,,,draw_reality_engine_predictive_with_harvest_features.csv::1129,harvest_age_features_by_hunt_code_all_years.csv,processed_data/harvest_age_features_by_hunt_code_all_years.csv,,medium,,REVIEW,PROXY_ONLY_NO_AVERAGE_AGE,true,true,false,false,MISSING_FORECAST_QUOTA|FIRST_CHOICE_ONLY_MODEL,true,Diamond Mtn/Vernal/Bonanza,Black Bear,DIRECT_DATABASE_MATCH
BR7118,,,Yellowstone,Black Bear,2026,2026,,,613,,,true,,,50,,percent_adult_male,hunt_code_direct,draw_reality_engine_predictive_with_harvest_features.csv,,,draw_reality_engine_predictive_with_harvest_features.csv::1142,harvest_age_features_by_hunt_code_all_years.csv,processed_data/harvest_age_features_by_hunt_code_all_years.csv,,medium,,REVIEW,PROXY_ONLY_NO_AVERAGE_AGE,true,true,false,false,MISSING_FORECAST_QUOTA|FIRST_CHOICE_ONLY_MODEL,true,Yellowstone,Black Bear,DIRECT_DATABASE_MATCH
BR7119,,,Wasatch Mtns Avintaquin/Currant Creek,Black Bear,2026,2026,,,463,,,true,,,50,,percent_adult_male,hunt_code_direct,draw_reality_engine_predictive_with_harvest_features.csv,,,draw_reality_engine_predictive_with_harvest_features.csv::1155,harvest_age_features_by_hunt_code_all_years.csv,processed_data/harvest_age_features_by_hunt_code_all_years.csv,,medium,,REVIEW,PROXY_ONLY_NO_AVERAGE_AGE,true,true,false,false,MISSING_FORECAST_QUOTA|FIRST_CHOICE_ONLY_MODEL,true,Wasatch Mtns Avintaquin/Currant Creek,Black Bear,DIRECT_DATABASE_MATCH
BR7120,,,Wasatch Mtns West-Central,Black Bear,2026,2026,,,448,,,true,,,57.143,,percent_adult_male,hunt_code_direct,draw_reality_engine_predictive_with_harvest_features.csv,,,draw_reality_engine_predictive_with_harvest_features.csv::1171,harvest_age_features_by_hunt_code_all_years.csv,processed_data/harvest_age_features_by_hunt_code_all_years.csv,,medium,,REVIEW,PROXY_ONLY_NO_AVERAGE_AGE,true,true,false,false,FIRST_CHOICE_ONLY_MODEL|ONE_PERMIT_RANDOM_ONLY|NO_MAX_POINT_POOL,true,Wasatch Mtns West-Central,Black Bear,DIRECT_DATABASE_MATCH
BR7121,,,Cache/Ogden,Black Bear,2026,2026,,,92,,,true,,,0,,percent_adult_male,hunt_code_direct,draw_reality_engine_predictive_with_harvest_features.csv,,,draw_reality_engine_predictive_with_harvest_features.csv::1200,harvest_age_features_by_hunt_code_all_years.csv,processed_data/harvest_age_features_by_hunt_code_all_years.csv,,medium,,REVIEW,PROXY_ONLY_NO_AVERAGE_AGE,true,true,false,false,MISSING_FORECAST_QUOTA|FIRST_CHOICE_ONLY_MODEL,true,Cache/Ogden,Black Bear,DIRECT_DATABASE_MATCH
BR7122,,,Chalk Creek/East Canyon/Morgan-South Rich,Black Bear,2026,2026,,,93,,,true,,,100,,percent_adult_male,hunt_code_direct,draw_reality_engine_predictive_with_harvest_features.csv,,,draw_reality_engine_predictive_with_harvest_features.csv::1210,harvest_age_features_by_hunt_code_all_years.csv,processed_data/harvest_age_features_by_hunt_code_all_years.csv,,medium,,REVIEW,PROXY_ONLY_NO_AVERAGE_AGE,true,true,false,false,MISSING_FORECAST_QUOTA|FIRST_CHOICE_ONLY_MODEL,true,Chalk Creek/East Canyon/Morgan-South Rich,Black Bear,DIRECT_DATABASE_MATCH
BR7123,,,Kamas/North Slope Summit,Black Bear,2026,2026,,,5053,,,true,,,40,,percent_adult_male,hunt_code_direct,draw_reality_engine_predictive_with_harvest_features.csv,,,draw_reality_engine_predictive_with_harvest_features.csv::1223,harvest_age_features_by_hunt_code_all_years.csv,processed_data/harvest_age_features_by_hunt_code_all_years.csv,,medium,,REVIEW,PROXY_ONLY_NO_AVERAGE_AGE,true,true,false,false,MISSING_FORECAST_QUOTA|FIRST_CHOICE_ONLY_MODEL,true,Kamas/North Slope Summit,Black Bear,DIRECT_DATABASE_MATCH
BR7124,,,Fillmore Pahvant,Black Bear,2026,2026,,,88,,,true,,,100,,percent_adult_male,hunt_code_direct,draw_reality_engine_predictive_with_harvest_features.csv,,,draw_reality_engine_predictive_with_harvest_features.csv::1238,harvest_age_features_by_hunt_code_all_years.csv,processed_data/harvest_age_features_by_hunt_code_all_years.csv,,medium,,REVIEW,PROXY_ONLY_NO_AVERAGE_AGE,true,true,false,false,MISSING_FORECAST_QUOTA|FIRST_CHOICE_ONLY_MODEL,true,Fillmore Pahvant,Black Bear,DIRECT_DATABASE_MATCH
BR7125,,,Monroe,Black Bear,2026,2026,,,629,,,true,,,100,,percent_adult_male,hunt_code_direct,draw_reality_engine_predictive_with_harvest_features.csv,,,draw_reality_engine_predictive_with_harvest_features.csv::1246,harvest_age_features_by_hunt_code_all_years.csv,processed_data/harvest_age_features_by_hunt_code_all_years.csv,,medium,,REVIEW,PROXY_ONLY_NO_AVERAGE_AGE,true,true,false,false,MISSING_FORECAST_QUOTA|FIRST_CHOICE_ONLY_MODEL,true,Monroe,Black Bear,DIRECT_DATABASE_MATCH
BR7126,,,Dolores Triangle,Black Bear,2026,2026,,,108,,,true,,,40.909,,percent_adult_male,hunt_code_direct,draw_reality_engine_predictive_with_harvest_features.csv,,,draw_reality_engine_predictive_with_harvest_features.csv::1267,harvest_age_features_by_hunt_code_all_years.csv,processed_data/harvest_age_features_by_hunt_code_all_years.csv,,medium,,REVIEW,PROXY_ONLY_NO_AVERAGE_AGE,true,true,false,false,MISSING_PROVEN_BEAR_DRAW_HISTORY|MISSING_FORECAST_QUOTA|FIRST_CHOICE_ONLY_MODEL,true,Dolores Triangle,Black Bear,DIRECT_DATABASE_MATCH
BR7127,,,La Sal Mtns,Black Bear,2026,2026,,,617,,,true,,,40.909,,percent_adult_male,hunt_code_direct,draw_reality_engine_predictive_with_harvest_features.csv,,,draw_reality_engine_predictive_with_harvest_features.csv::1269,harvest_age_features_by_hunt_code_all_years.csv,processed_data/harvest_age_features_by_hunt_code_all_years.csv,,medium,,REVIEW,PROXY_ONLY_NO_AVERAGE_AGE,true,true,false,false,MISSING_PROVEN_BEAR_DRAW_HISTORY|FIRST_CHOICE_ONLY_MODEL,true,La Sal Mtns,Black Bear,DIRECT_DATABASE_MATCH
BR7200,,,Beaver,Black Bear,2026,2026,,,628,,,true,,,0,,percent_adult_male,hunt_code_direct,draw_reality_engine_predictive_with_harvest_features.csv,,,draw_reality_engine_predictive_with_harvest_features.csv::1271,harvest_age_features_by_hunt_code_all_years.csv,processed_data/harvest_age_features_by_hunt_code_all_years.csv,,medium,,REVIEW,PROXY_ONLY_NO_AVERAGE_AGE,true,true,false,false,FIRST_CHOICE_ONLY_MODEL|MISSING_MULTIPLE_YEARS|ONE_PERMIT_RANDOM_ONLY|NO_MAX_POINT_POOL,true,Beaver,Black Bear,DIRECT_DATABASE_MATCH
BR7201,,,Book Cliffs Bitter Creek/South,Black Bear,2026,2026,,,449,,,true,,,25,,percent_adult_male,hunt_code_direct,draw_reality_engine_predictive_with_harvest_features.csv,,,draw_reality_engine_predictive_with_harvest_features.csv::1285,harvest_age_features_by_hunt_code_all_years.csv,processed_data/harvest_age_features_by_hunt_code_all_years.csv,,medium,,REVIEW,PROXY_ONLY_NO_AVERAGE_AGE,true,true,false,false,FIRST_CHOICE_ONLY_MODEL,true,Book Cliffs Bitter Creek/South,Black Bear,DIRECT_DATABASE_MATCH
BR7203,,,Manti North,Black Bear,2026,2026,,,52,,,true,,,25,,percent_adult_male,hunt_code_direct,draw_reality_engine_predictive_with_harvest_features.csv,,,draw_reality_engine_predictive_with_harvest_features.csv::1301,harvest_age_features_by_hunt_code_all_years.csv,processed_data/harvest_age_features_by_hunt_code_all_years.csv,,medium,,REVIEW,PROXY_ONLY_NO_AVERAGE_AGE,true,true,false,false,FIRST_CHOICE_ONLY_MODEL|LOW_APPLICANT_COUNT|ONE_PERMIT_RANDOM_ONLY|NO_MAX_POINT_POOL,true,Manti North,Black Bear,DIRECT_DATABASE_MATCH
BR7204,,,Manti South/San Rafael North,Black Bear,2026,2026,,,744,,,true,,,100,,percent_adult_male,hunt_code_direct,draw_reality_engine_predictive_with_harvest_features.csv,,,draw_reality_engine_predictive_with_harvest_features.csv::1311,harvest_age_features_by_hunt_code_all_years.csv,processed_data/harvest_age_features_by_hunt_code_all_years.csv,,medium,,REVIEW,PROXY_ONLY_NO_AVERAGE_AGE,true,true,false,false,FIRST_CHOICE_ONLY_MODEL,true,Manti South/San Rafael North,Black Bear,DIRECT_DATABASE_MATCH
BR7205,,,Nebo,Black Bear,2026,2026,,,616,,,true,,,50,,percent_adult_male,hunt_code_direct,draw_reality_engine_predictive_with_harvest_features.csv,,,draw_reality_engine_predictive_with_harvest_features.csv::1340,harvest_age_features_by_hunt_code_all_years.csv,processed_data/harvest_age_features_by_hunt_code_all_years.csv,,medium,,REVIEW,PROXY_ONLY_NO_AVERAGE_AGE,true,true,false,false,MISSING_FORECAST_QUOTA|FIRST_CHOICE_ONLY_MODEL,true,Nebo,Black Bear,DIRECT_DATABASE_MATCH
BR7208,,,La Sal,Black Bear,2022,2023,,,684,,6.5,true,,,,,average_harvest_age,hunt_code_direct,22_black_bear_report.pdf,12,,harvest_quality_features_all_years_by_hunt_code.csv::1235,harvest_age_features_by_hunt_code_all_years.csv,processed_data/harvest_age_features_by_hunt_code_all_years.csv,,medium,,PASS,,true,true,true,true,AGE_OVERLAY_2022:mapped_unit_level_repeated_to_hunt_codes|AGE_CONFIDENCE_2022:unit_level_medium|AGE_SOURCE_PACKAGE_2022:black_bear_2022_for_2023_age_fixed_package_current_rows_unit_level,true,La Sal,Black Bear,DIRECT_DATABASE_MATCH
BR7210,,,Mt Dutton,Black Bear,2026,2026,,,630,,,true,,,0,,percent_adult_male,hunt_code_direct,draw_reality_engine_predictive_with_harvest_features.csv,,,draw_reality_engine_predictive_with_harvest_features.csv::1361,harvest_age_features_by_hunt_code_all_years.csv,processed_data/harvest_age_features_by_hunt_code_all_years.csv,,medium,,REVIEW,PROXY_ONLY_NO_AVERAGE_AGE,true,true,false,false,MISSING_FORECAST_QUOTA|FIRST_CHOICE_ONLY_MODEL,true,Mt Dutton,Black Bear,DIRECT_DATABASE_MATCH
BR7211,,,Nine Mile,Black Bear,2026,2026,,,615,,,true,,,33.333,,percent_adult_male,hunt_code_direct,draw_reality_engine_predictive_with_harvest_features.csv,,,draw_reality_engine_predictive_with_harvest_features.csv::1363,harvest_age_features_by_hunt_code_all_years.csv,processed_data/harvest_age_features_by_hunt_code_all_years.csv,,medium,,REVIEW,PROXY_ONLY_NO_AVERAGE_AGE,true,true,false,false,LOW_APPLICANT_COUNT|FIRST_CHOICE_ONLY_MODEL,true,Nine Mile,Black Bear,DIRECT_DATABASE_MATCH
BR7213,,,Panguitch Lake/Zion,Black Bear,2026,2026,,,462,,,true,,,66.667,,percent_adult_male,hunt_code_direct,draw_reality_engine_predictive_with_harvest_features.csv,,,draw_reality_engine_predictive_with_harvest_features.csv::1372,harvest_age_features_by_hunt_code_all_years.csv,processed_data/harvest_age_features_by_hunt_code_all_years.csv,,medium,,REVIEW,PROXY_ONLY_NO_AVERAGE_AGE,true,true,false,false,MISSING_FORECAST_QUOTA|FIRST_CHOICE_ONLY_MODEL,true,Panguitch Lake/Zion,Black Bear,DIRECT_DATABASE_MATCH
BR7214,,,Paunsaugunt,Black Bear,2026,2026,,,163,,,true,,,100,,percent_adult_male,hunt_code_direct,draw_reality_engine_predictive_with_harvest_features.csv,,,draw_reality_engine_predictive_with_harvest_features.csv::1380,harvest_age_features_by_hunt_code_all_years.csv,processed_data/harvest_age_features_by_hunt_code_all_years.csv,,medium,,REVIEW,PROXY_ONLY_NO_AVERAGE_AGE,true,true,false,false,MISSING_FORECAST_QUOTA|FIRST_CHOICE_ONLY_MODEL,true,Paunsaugunt,Black Bear,DIRECT_DATABASE_MATCH
BR7215,,,Boulder/Kaiparowits,Black Bear,2026,2026,,,455,,,true,,,33.333,,percent_adult_male,hunt_code_direct,draw_reality_engine_predictive_with_harvest_features.csv,,,draw_reality_engine_predictive_with_harvest_features.csv::1384,harvest_age_features_by_hunt_code_all_years.csv,processed_data/harvest_age_features_by_hunt_code_all_years.csv,,medium,,REVIEW,PROXY_ONLY_NO_AVERAGE_AGE,true,true,false,false,FIRST_CHOICE_ONLY_MODEL|LOW_APPLICANT_COUNT|ONE_PERMIT_RANDOM_ONLY|NO_MAX_POINT_POOL,true,Boulder/Kaiparowits,Black Bear,DIRECT_DATABASE_MATCH
BR7216,,,Fishlake/Thousand Lakes,Black Bear,2026,2026,,,175,,,true,,,33.333,,percent_adult_male,hunt_code_direct,draw_reality_engine_predictive_with_harvest_features.csv,,,draw_reality_engine_predictive_with_harvest_features.csv::1391,harvest_age_features_by_hunt_code_all_years.csv,processed_data/harvest_age_features_by_hunt_code_all_years.csv,,medium,,REVIEW,PROXY_ONLY_NO_AVERAGE_AGE,true,true,false,false,MISSING_FORECAST_QUOTA|FIRST_CHOICE_ONLY_MODEL,true,Fishlake/Thousand Lakes,Black Bear,DIRECT_DATABASE_MATCH
BR7217,,,San Juan,Black Bear,2026,2026,,,710,,,true,,,100,,percent_adult_male,hunt_code_direct,draw_reality_engine_predictive_with_harvest_features.csv,,,draw_reality_engine_predictive_with_harvest_features.csv::1403,harvest_age_features_by_hunt_code_all_years.csv,processed_data/harvest_age_features_by_hunt_code_all_years.csv,,medium,,REVIEW,PROXY_ONLY_NO_AVERAGE_AGE,true,true,false,false,MISSING_FORECAST_QUOTA|FIRST_CHOICE_ONLY_MODEL,true,San Juan,Black Bear,DIRECT_DATABASE_MATCH
BR7218,,,Diamond Mtn/Vernal/Bonanza,Black Bear,2026,2026,,,444,,,true,,,0,,percent_adult_male,hunt_code_direct,draw_reality_engine_predictive_with_harvest_features.csv,,,draw_reality_engine_predictive_with_harvest_features.csv::1419,harvest_age_features_by_hunt_code_all_years.csv,processed_data/harvest_age_features_by_hunt_code_all_years.csv,,medium,,REVIEW,PROXY_ONLY_NO_AVERAGE_AGE,true,true,false,false,MISSING_FORECAST_QUOTA|FIRST_CHOICE_ONLY_MODEL,true,Diamond Mtn/Vernal/Bonanza,Black Bear,DIRECT_DATABASE_MATCH
BR7219,,,"South Slope, Yellowstone",Black Bear,2021,2022,,,613,,5.3,true,,,,,average_harvest_age,hunt_code_direct,21_black_bear_report.pdf,12,,harvest_results_all_years_long.csv::938,harvest_age_features_by_hunt_code_all_years.csv,processed_data/harvest_age_features_by_hunt_code_all_years.csv,,medium,,PASS,,true,true,true,true,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES|AGE_OVERLAY_2021:direct_or_single_value|AGE_CONFIDENCE_2021:unit_level_high|AGE_SOURCE_PACKAGE_2021:black_bear_2021_for_2022_age_crosswalk_package,true,Yellowstone,Black Bear,DIRECT_DATABASE_MATCH
BR7220,,,Wasatch Mtns Avintaquin/Currant Creek,Black Bear,2026,2026,,,463,,,true,,,50,,percent_adult_male,hunt_code_direct,draw_reality_engine_predictive_with_harvest_features.csv,,,draw_reality_engine_predictive_with_harvest_features.csv::1437,harvest_age_features_by_hunt_code_all_years.csv,processed_data/harvest_age_features_by_hunt_code_all_years.csv,,medium,,REVIEW,PROXY_ONLY_NO_AVERAGE_AGE,true,true,false,false,MISSING_FORECAST_QUOTA|FIRST_CHOICE_ONLY_MODEL,true,Wasatch Mtns Avintaquin/Currant Creek,Black Bear,DIRECT_DATABASE_MATCH
BR7221,,,Wasatch Mtns West-Central,Black Bear,2026,2026,,,448,,,true,,,37.5,,percent_adult_male,hunt_code_direct,draw_reality_engine_predictive_with_harvest_features.csv,,,draw_reality_engine_predictive_with_harvest_features.csv::1448,harvest_age_features_by_hunt_code_all_years.csv,processed_data/harvest_age_features_by_hunt_code_all_years.csv,,medium,,REVIEW,PROXY_ONLY_NO_AVERAGE_AGE,true,true,false,false,FIRST_CHOICE_ONLY_MODEL,true,Wasatch Mtns West-Central,Black Bear,DIRECT_DATABASE_MATCH
BR7224,,,"Book Cliffs, Little Creek Roadless",Black Bear,2021,2022,,,12,,12.3,true,,,,,average_harvest_age,hunt_code_direct,21_black_bear_report.pdf,13,,harvest_results_all_years_long.csv::962,harvest_age_features_by_hunt_code_all_years.csv,processed_data/harvest_age_features_by_hunt_code_all_years.csv,,medium,,PASS,,true,true,true,true,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES|AGE_OVERLAY_2021:direct_or_single_value|AGE_CONFIDENCE_2021:unit_level_high|AGE_SOURCE_PACKAGE_2021:black_bear_2021_for_2022_age_crosswalk_package,true,Book Cliffs Little Creek Roadless,Black Bear,DIRECT_DATABASE_MATCH
BR7225,,,"Book Cliffs, Little Creek Roadless",Black Bear,2021,2022,,,12,,12.3,true,,,,,average_harvest_age,hunt_code_direct,21_black_bear_report.pdf,13,,harvest_results_all_years_long.csv::970,harvest_age_features_by_hunt_code_all_years.csv,processed_data/harvest_age_features_by_hunt_code_all_years.csv,,medium,,PASS,,true,true,true,true,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES|AGE_OVERLAY_2021:direct_or_single_value|AGE_CONFIDENCE_2021:unit_level_high|AGE_SOURCE_PACKAGE_2021:black_bear_2021_for_2022_age_crosswalk_package,true,Book Cliffs Little Creek Roadless,Black Bear,DIRECT_DATABASE_MATCH
BR7228,,,Cache/Ogden,Black Bear,2022,2023,,,92,,5.5,true,,,,,average_harvest_age,hunt_code_direct,22_black_bear_report.pdf,12,,harvest_quality_features_all_years_by_hunt_code.csv::1250,harvest_age_features_by_hunt_code_all_years.csv,processed_data/harvest_age_features_by_hunt_code_all_years.csv,,medium,,PASS,,true,true,true,true,AGE_OVERLAY_2022:mapped_unit_level_repeated_to_hunt_codes|AGE_CONFIDENCE_2022:unit_level_medium|AGE_SOURCE_PACKAGE_2022:black_bear_2022_for_2023_age_fixed_package_current_rows_unit_level,true,Cache/Ogden,Black Bear,DIRECT_DATABASE_MATCH
BR7229,,,"Kamas/North Slope, Summit",Black Bear,2022,2023,,,5079,,4.2,true,,,,,average_harvest_age,hunt_code_direct,22_black_bear_report.pdf,12,,harvest_quality_features_all_years_by_hunt_code.csv::1251,harvest_age_features_by_hunt_code_all_years.csv,processed_data/harvest_age_features_by_hunt_code_all_years.csv,,medium,,PASS,,true,true,true,true,AGE_OVERLAY_2022:mapped_unit_level_repeated_to_hunt_codes|AGE_CONFIDENCE_2022:unit_level_medium|AGE_SOURCE_PACKAGE_2022:black_bear_2022_for_2023_age_fixed_package_current_rows_unit_level,true,Kamas/North Slope Summit,Black Bear,DIRECT_DATABASE_MATCH
BR7237,,,Monroe,Black Bear,2026,2026,,,629,,,true,,,100,,percent_adult_male,hunt_code_direct,draw_reality_engine_predictive_with_harvest_features.csv,,,draw_reality_engine_predictive_with_harvest_features.csv::1519,harvest_age_features_by_hunt_code_all_years.csv,processed_data/harvest_age_features_by_hunt_code_all_years.csv,,medium,,REVIEW,PROXY_ONLY_NO_AVERAGE_AGE,true,true,false,false,MISSING_FORECAST_QUOTA|FIRST_CHOICE_ONLY_MODEL,true,Monroe,Black Bear,DIRECT_DATABASE_MATCH
BR7238,,,Dolores Triangle,Black Bear,2026,2026,,,108,,,true,,,40.909,,percent_adult_male,hunt_code_direct,draw_reality_engine_predictive_with_harvest_features.csv,,,draw_reality_engine_predictive_with_harvest_features.csv::1534,harvest_age_features_by_hunt_code_all_years.csv,processed_data/harvest_age_features_by_hunt_code_all_years.csv,,medium,,REVIEW,PROXY_ONLY_NO_AVERAGE_AGE,true,true,false,false,MISSING_PROVEN_BEAR_DRAW_HISTORY|MISSING_FORECAST_QUOTA|FIRST_CHOICE_ONLY_MODEL,true,Dolores Triangle,Black Bear,DIRECT_DATABASE_MATCH
BR7239,,,La Sal Mtns,Black Bear,2026,2026,,,617,,,true,,,40.909,,percent_adult_male,hunt_code_direct,draw_reality_engine_predictive_with_harvest_features.csv,,,draw_reality_engine_predictive_with_harvest_features.csv::1536,harvest_age_features_by_hunt_code_all_years.csv,processed_data/harvest_age_features_by_hunt_code_all_years.csv,,medium,,REVIEW,PROXY_ONLY_NO_AVERAGE_AGE,true,true,false,false,MISSING_PROVEN_BEAR_DRAW_HISTORY|MISSING_FORECAST_QUOTA|FIRST_CHOICE_ONLY_MODEL,true,La Sal Mtns,Black Bear,DIRECT_DATABASE_MATCH
BR7300,,,Book Cliffs Bitter Creek/South,Black Bear,2026,2026,,,449,,,true,,,33.333,,percent_adult_male,hunt_code_direct,draw_reality_engine_predictive_with_harvest_features.csv,,,draw_reality_engine_predictive_with_harvest_features.csv::1538,harvest_age_features_by_hunt_code_all_years.csv,processed_data/harvest_age_features_by_hunt_code_all_years.csv,,medium,,REVIEW,PROXY_ONLY_NO_AVERAGE_AGE,true,true,false,false,FIRST_CHOICE_ONLY_MODEL|MISSING_MULTIPLE_YEARS|ONE_PERMIT_RANDOM_ONLY|NO_MAX_POINT_POOL,true,Book Cliffs Bitter Creek/South,Black Bear,DIRECT_DATABASE_MATCH
BR7301,,,"Book Cliffs, Little Creek Roadless",Black Bear,2021,2022,,,12,,12.3,true,,,,,average_harvest_age,hunt_code_direct,21_black_bear_report.pdf,14,,harvest_results_all_years_long.csv::1074,harvest_age_features_by_hunt_code_all_years.csv,processed_data/harvest_age_features_by_hunt_code_all_years.csv,,medium,,PASS,,true,true,true,true,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES|AGE_OVERLAY_2021:direct_or_single_value|AGE_CONFIDENCE_2021:unit_level_high|AGE_SOURCE_PACKAGE_2021:black_bear_2021_for_2022_age_crosswalk_package,true,Book Cliffs Little Creek Roadless,Black Bear,DIRECT_DATABASE_MATCH
