hunt_code,boundary_id,member_boundary_ids,source_boundary_ids,boundary_source_authority,boundary_source_file,merged_boundary_id,boundary_geometry_type,geometry_status,boundary_geojson_path,boundary_kmz_path,boundary_kml_path,dwr_boundary_link,member_boundary_count
LO1623,925,,925,Utah DWR,hunt_boundaries.geojson,,single_kmz,mapped,processed_data/boundaries/LO1623.geojson,,,,0
LO1624,925,,925,Utah DWR,hunt_boundaries.geojson,,single_kmz,mapped,processed_data/boundaries/LO1624.geojson,,,,0
LO1625,925,,925,Utah DWR,hunt_boundaries.geojson,,single_kmz,mapped,processed_data/boundaries/LO1625.geojson,,,,0
LO1627,29,,29,Utah DWR,hunt_boundaries.geojson,,single_kmz,mapped,processed_data/boundaries/LO1627.geojson,,,,0
LO1628,29,,29,Utah DWR,hunt_boundaries.geojson,,single_kmz,mapped,processed_data/boundaries/LO1628.geojson,,,,0
LO1629,455,,455,Utah DWR,hunt_boundaries.geojson,,single_kmz,mapped,processed_data/boundaries/LO1629.geojson,,,,0
LO1630,455,,455,Utah DWR,hunt_boundaries.geojson,,single_kmz,mapped,processed_data/boundaries/LO1630.geojson,,,,0
LO1631,607,,607,Utah DWR,hunt_boundaries.geojson,,single_kmz,mapped,processed_data/boundaries/LO1631.geojson,,,,0
LP5025,628,,628,Utah DWR,pronghorn_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/LP5025.geojson,,,,0
LP5031,755,,755,Utah DWR,pronghorn_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/LP5031.geojson,,,,0
LP5033,81,,81,Utah DWR,pronghorn_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/LP5033.geojson,,,,0
LP5046,194,,194,Utah DWR,pronghorn_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/LP5046.geojson,,,,0
LP5049,625,,625,Utah DWR,pronghorn_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/LP5049.geojson,,,,0
LP5051,245,,245,Utah DWR,pronghorn_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/LP5051.geojson,,,,0
MA1005,117,,117,Utah DWR,moose_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/MA1005.geojson,,,,0
MA1007,117,,117,Utah DWR,moose_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/MA1007.geojson,,,,0
MA1008,937,,937,Utah DWR,moose_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/MA1008.geojson,,,,0
MA1009,560,,560,Utah DWR,moose_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/MA1009.geojson,,,,0
MA1010,568,,568,Utah DWR,moose_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/MA1010.geojson,,,,0
MB1000,5133,29;117;138;276;289;69;79;609;611;613;452;743,29;117;138;276;289;69;79;609;611;613;452;743,Utah DWR,moose_hunt_table_official.json,MB1000_MERGED_2026,merged_kmz,mapped,processed_data/boundaries/MB1000.geojson,data/boundaries/kmz/MB1000.kmz,data/boundaries/kml/MB1000.kml,,12
MB6000,29,,29,Utah DWR,moose_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/MB6000.geojson,,,,0
MB6001,69,,69,Utah DWR,moose_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/MB6001.geojson,,,,0
MB6002,276,,276,Utah DWR,moose_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/MB6002.geojson,,,,0
MB6003,79,,79,Utah DWR,moose_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/MB6003.geojson,,,,0
MB6004,611,,611,Utah DWR,moose_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/MB6004.geojson,,,,0
MB6005,117,,117,Utah DWR,moose_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/MB6005.geojson,,,,0
MB6006,138,,138,Utah DWR,moose_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/MB6006.geojson,,,,0
MB6007,289,,289,Utah DWR,moose_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/MB6007.geojson,,,,0
MB6008,609,,609,Utah DWR,moose_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/MB6008.geojson,,,,0
MB6009,452,,452,Utah DWR,moose_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/MB6009.geojson,,,,0
MB6010,613,,613,Utah DWR,moose_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/MB6010.geojson,,,,0
MB6011,743,,743,Utah DWR,moose_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/MB6011.geojson,,,,0
MB6012,607,,607,Utah DWR,moose_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/MB6012.geojson,,,,0
MB6201,561,,561,Utah DWR,moose_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/MB6201.geojson,,,,0
MB6202,560,,560,Utah DWR,moose_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/MB6202.geojson,,,,0
MB6206,568,,568,Utah DWR,moose_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/MB6206.geojson,,,,0
MB6208,520,,520,Utah DWR,moose_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/MB6208.geojson,,,,0
MB6211,525,,525,Utah DWR,moose_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/MB6211.geojson,,,,0
MB6219,578,,578,Utah DWR,moose_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/MB6219.geojson,,,,0
MB6222,562,,562,Utah DWR,moose_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/MB6222.geojson,,,,0
MB6251,577,,577,Utah DWR,moose_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/MB6251.geojson,,,,0
MB6256,571,,571,Utah DWR,moose_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/MB6256.geojson,,,,0
MB6258,580,,580,Utah DWR,moose_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/MB6258.geojson,,,,0
MB6262,589,,589,Utah DWR,moose_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/MB6262.geojson,,,,0
MB6265,556,,556,Utah DWR,moose_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/MB6265.geojson,,,,0
MB6266,524,,524,Utah DWR,moose_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/MB6266.geojson,,,,0
PB1000,5134,8;15;24;25;27;129;138;244;245;246;277;289;443;625;628;688;715;718;719;171;186;194;208;81;97;636;453;461;755,8;15;24;25;27;129;138;244;245;246;277;289;443;625;628;688;715;718;719;171;186;194;208;81;97;636;453;461;755,Utah DWR,pronghorn_hunt_table_official.json,PB1000_MERGED_2026,merged_kmz,mapped,processed_data/boundaries/PB1000.geojson,data/boundaries/kmz/PB1000.kmz,data/boundaries/kml/PB1000.kml,,29
PB5000,628,,628,Utah DWR,pronghorn_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/PB5000.geojson,,,,0
PB5001,667,,667,Utah DWR,pronghorn_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/PB5001.geojson,,,,0
PB5002,15,,15,Utah DWR,pronghorn_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/PB5002.geojson,,,,0
PB5003,24,,24,Utah DWR,pronghorn_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/PB5003.geojson,,,,0
PB5004,25,,25,Utah DWR,pronghorn_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/PB5004.geojson,,,,0
PB5005,27,,27,Utah DWR,pronghorn_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/PB5005.geojson,,,,0
PB5006,755,,755,Utah DWR,pronghorn_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/PB5006.geojson,,,,0
PB5008,81,,81,Utah DWR,pronghorn_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/PB5008.geojson,,,,0
PB5009,688,,688,Utah DWR,pronghorn_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/PB5009.geojson,,,,0
PB5011,129,,129,Utah DWR,pronghorn_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/PB5011.geojson,,,,0
PB5012,289,,289,Utah DWR,pronghorn_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/PB5012.geojson,,,,0
PB5013,636,,636,Utah DWR,pronghorn_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/PB5013.geojson,,,,0
PB5015,194,,194,Utah DWR,pronghorn_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/PB5015.geojson,,,,0
PB5016,461,,461,Utah DWR,pronghorn_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/PB5016.geojson,,,,0
PB5017,208,,208,Utah DWR,pronghorn_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/PB5017.geojson,,,,0
PB5018,625,,625,Utah DWR,pronghorn_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/PB5018.geojson,,,,0
PB5019,244,,244,Utah DWR,pronghorn_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/PB5019.geojson,,,,0
PB5020,245,,245,Utah DWR,pronghorn_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/PB5020.geojson,,,,0
PB5021,246,,246,Utah DWR,pronghorn_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/PB5021.geojson,,,,0
PB5024,625,,625,Utah DWR,pronghorn_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/PB5024.geojson,,,,0
PB5025,628,,628,Utah DWR,pronghorn_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/PB5025.geojson,,,,0
PB5026,667,,667,Utah DWR,pronghorn_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/PB5026.geojson,,,,0
PB5027,15,,15,Utah DWR,pronghorn_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/PB5027.geojson,,,,0
PB5028,24,,24,Utah DWR,pronghorn_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/PB5028.geojson,,,,0
PB5029,25,,25,Utah DWR,pronghorn_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/PB5029.geojson,,,,0
PB5030,27,,27,Utah DWR,pronghorn_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/PB5030.geojson,,,,0
PB5031,755,,755,Utah DWR,pronghorn_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/PB5031.geojson,,,,0
PB5033,81,,81,Utah DWR,pronghorn_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/PB5033.geojson,,,,0
PB5034,97,,97,Utah DWR,pronghorn_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/PB5034.geojson,,,,0
PB5035,688,,688,Utah DWR,pronghorn_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/PB5035.geojson,,,,0
PB5037,129,,129,Utah DWR,pronghorn_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/PB5037.geojson,,,,0
PB5038,277,,277,Utah DWR,pronghorn_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/PB5038.geojson,,,,0
PB5039,138,,138,Utah DWR,pronghorn_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/PB5039.geojson,,,,0
PB5040,289,,289,Utah DWR,pronghorn_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/PB5040.geojson,,,,0
PB5041,718,,718,Utah DWR,pronghorn_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/PB5041.geojson,,,,0
PB5042,636,,636,Utah DWR,pronghorn_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/PB5042.geojson,,,,0
PB5044,186,,186,Utah DWR,pronghorn_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/PB5044.geojson,,,,0
PB5045,443,,443,Utah DWR,pronghorn_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/PB5045.geojson,,,,0
PB5046,194,,194,Utah DWR,pronghorn_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/PB5046.geojson,,,,0
PB5047,461,,461,Utah DWR,pronghorn_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/PB5047.geojson,,,,0
PB5048,208,,208,Utah DWR,pronghorn_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/PB5048.geojson,,,,0
PB5049,625,,625,Utah DWR,pronghorn_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/PB5049.geojson,,,,0
PB5050,244,,244,Utah DWR,pronghorn_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/PB5050.geojson,,,,0
PB5051,245,,245,Utah DWR,pronghorn_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/PB5051.geojson,,,,0
PB5052,246,,246,Utah DWR,pronghorn_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/PB5052.geojson,,,,0
PB5053,277,,277,Utah DWR,pronghorn_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/PB5053.geojson,,,,0
PB5054,718,,718,Utah DWR,pronghorn_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/PB5054.geojson,,,,0
PB5055,443,,443,Utah DWR,pronghorn_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/PB5055.geojson,,,,0
PB5056,194,,194,Utah DWR,pronghorn_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/PB5056.geojson,,,,0
PB5059,129,,129,Utah DWR,pronghorn_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/PB5059.geojson,,,,0
PB5060,461,,461,Utah DWR,pronghorn_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/PB5060.geojson,,,,0
PB5061,718,,718,Utah DWR,pronghorn_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/PB5061.geojson,,,,0
PB5062,636,,636,Utah DWR,pronghorn_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/PB5062.geojson,,,,0
PB5065,81,,81,Utah DWR,pronghorn_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/PB5065.geojson,,,,0
PB5066,289,,289,Utah DWR,pronghorn_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/PB5066.geojson,,,,0
PB5072,208,,208,Utah DWR,pronghorn_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/PB5072.geojson,,,,0
PB5073,38,,38,Utah DWR,pronghorn_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/PB5073.geojson,,,,0
PB5074,38,,38,Utah DWR,pronghorn_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/PB5074.geojson,,,,0
PB5075,38,,38,Utah DWR,pronghorn_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/PB5075.geojson,,,,0
PB5076,703,,703,Utah DWR,pronghorn_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/PB5076.geojson,,,,0
PB5077,703,,703,Utah DWR,pronghorn_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/PB5077.geojson,,,,0
PB5078,703,,703,Utah DWR,pronghorn_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/PB5078.geojson,,,,0
PB5079,755,,755,Utah DWR,pronghorn_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/PB5079.geojson,,,,0
PB5080,27,,27,Utah DWR,pronghorn_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/PB5080.geojson,,,,0
PB5300,581,,581,Utah DWR,pronghorn_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/PB5300.geojson,,,,0
PB5302,568,,568,Utah DWR,pronghorn_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/PB5302.geojson,,,,0
PB5305,603,,603,Utah DWR,pronghorn_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/PB5305.geojson,,,,0
PB5306,590,,590,Utah DWR,pronghorn_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/PB5306.geojson,,,,0
PB5309,585,,585,Utah DWR,pronghorn_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/PB5309.geojson,,,,0
PB5311,509,,509,Utah DWR,pronghorn_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/PB5311.geojson,,,,0
PB5312,721,,721,Utah DWR,pronghorn_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/PB5312.geojson,,,,0
PB5314,558,,558,Utah DWR,pronghorn_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/PB5314.geojson,,,,0
PB5315,537,,537,Utah DWR,pronghorn_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/PB5315.geojson,,,,0
PB5325,557,,557,Utah DWR,pronghorn_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/PB5325.geojson,,,,0
PB5326,9999,,9999,Utah DWR,pronghorn_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/PB5326.geojson,,,,0
PB5327,824,,824,Utah DWR,pronghorn_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/PB5327.geojson,,,,0
PB5328,826,,826,Utah DWR,pronghorn_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/PB5328.geojson,,,,0
PB5329,829,,829,Utah DWR,pronghorn_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/PB5329.geojson,,,,0
PB5330,806,,806,Utah DWR,pronghorn_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/PB5330.geojson,,,,0
PB5331,453,,453,Utah DWR,pronghorn_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/PB5331.geojson,,,,0
PB5332,453,,453,Utah DWR,pronghorn_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/PB5332.geojson,,,,0
PB5337,201,,201,Utah DWR,pronghorn_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/PB5337.geojson,,,,0
PB5338,545,,545,Utah DWR,pronghorn_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/PB5338.geojson,,,,0
PB5339,876,,876,Utah DWR,pronghorn_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/PB5339.geojson,,,,0
PB5342,906,,906,Utah DWR,pronghorn_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/PB5342.geojson,,,,0
PB5345,918,,918,Utah DWR,pronghorn_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/PB5345.geojson,,,,0
PB5346,589,,589,Utah DWR,pronghorn_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/PB5346.geojson,,,,0
PD1000,27,,27,Utah DWR,pronghorn_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/PD1000.geojson,,,,0
PD1012,24,,24,Utah DWR,pronghorn_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/PD1012.geojson,,,,0
PD1017,755,,755,Utah DWR,pronghorn_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/PD1017.geojson,,,,0
PD1031,558,,558,Utah DWR,pronghorn_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/PD1031.geojson,,,,0
PD1033,110,,110,Utah DWR,pronghorn_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/PD1033.geojson,,,,0
PD1034,81,,81,Utah DWR,pronghorn_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/PD1034.geojson,,,,0
PD1035,81,,81,Utah DWR,pronghorn_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/PD1035.geojson,,,,0
PD1043,882,,882,Utah DWR,pronghorn_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/PD1043.geojson,,,,0
PD1044,895,,895,Utah DWR,pronghorn_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/PD1044.geojson,,,,0
PD1047,581,,581,Utah DWR,pronghorn_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/PD1047.geojson,,,,0
PD1048,509,,509,Utah DWR,pronghorn_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/PD1048.geojson,,,,0
PD1049,537,,537,Utah DWR,pronghorn_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/PD1049.geojson,,,,0
PD1050,824,,824,Utah DWR,pronghorn_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/PD1050.geojson,,,,0
PD1051,826,,826,Utah DWR,pronghorn_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/PD1051.geojson,,,,0
PD1052,201,,201,Utah DWR,pronghorn_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/PD1052.geojson,,,,0
PD1053,918,,918,Utah DWR,pronghorn_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/PD1053.geojson,,,,0
PD1054,703,,703,Utah DWR,pronghorn_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/PD1054.geojson,,,,0
PD1055,703,,703,Utah DWR,pronghorn_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/PD1055.geojson,,,,0
PD1056,703,,703,Utah DWR,pronghorn_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/PD1056.geojson,,,,0
PD1057,873,,873,Utah DWR,pronghorn_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/PD1057.geojson,,,,0
PD1058,873,,873,Utah DWR,pronghorn_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/PD1058.geojson,,,,0
PD1059,940,,940,Utah DWR,pronghorn_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/PD1059.geojson,,,,0
PD1060,940,,940,Utah DWR,pronghorn_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/PD1060.geojson,,,,0
RE1000,20,,20,Utah DWR,bighorn_sheep_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/RE1000.geojson,,,,0
RS0001,5135,15;20;616;620;668;75;820;821;823;854,15;20;616;620;668;75;820;821;823;854,Utah DWR,bighorn_sheep_hunt_table_official.json,RS0001_MERGED_2026,merged_kmz,mapped,processed_data/boundaries/RS0001.geojson,data/boundaries/kmz/RS0001.kmz,data/boundaries/kml/RS0001.kml,,10
RS1000,1,,1,Utah DWR,bighorn_sheep_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/RS1000.geojson,,,,0
RS1001,15,,15,Utah DWR,bighorn_sheep_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/RS1001.geojson,,,,0
RS1003,20,,20,Utah DWR,bighorn_sheep_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/RS1003.geojson,,,,0
RS1006,821,,821,Utah DWR,bighorn_sheep_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/RS1006.geojson,,,,0
RS6700,1,,1,Utah DWR,bighorn_sheep_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/RS6700.geojson,,,,0
RS6701,15,,15,Utah DWR,bighorn_sheep_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/RS6701.geojson,,,,0
RS6703,20,,20,Utah DWR,bighorn_sheep_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/RS6703.geojson,,,,0
RS6704,20,,20,Utah DWR,bighorn_sheep_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/RS6704.geojson,,,,0
RS6708,140,,140,Utah DWR,bighorn_sheep_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/RS6708.geojson,,,,0
RS6709,143,,143,Utah DWR,bighorn_sheep_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/RS6709.geojson,,,,0
RS6712,821,,821,Utah DWR,bighorn_sheep_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/RS6712.geojson,,,,0
RS6713,820,,820,Utah DWR,bighorn_sheep_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/RS6713.geojson,,,,0
RS6720,668,,668,Utah DWR,bighorn_sheep_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/RS6720.geojson,,,,0
RS6721,75,,75,Utah DWR,bighorn_sheep_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/RS6721.geojson,,,,0
RS6722,20,,20,Utah DWR,bighorn_sheep_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/RS6722.geojson,,,,0
RS6724,620,,620,Utah DWR,bighorn_sheep_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/RS6724.geojson,,,,0
RS6725,616,,616,Utah DWR,bighorn_sheep_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/RS6725.geojson,,,,0
RS6726,668,,668,Utah DWR,bighorn_sheep_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/RS6726.geojson,,,,0
RS6727,668,,668,Utah DWR,bighorn_sheep_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/RS6727.geojson,,,,0
TK0001,454,,454,Utah DWR,turkey_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/TK0001.geojson,,,,0
TK1000,454,,454,Utah DWR,turkey_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/TK1000.geojson,,,,0
TK1001,5136,911;912;913;914;915;916,911;912;913;914;915;916,Utah DWR,turkey_hunt_table_official.json,TK1001_MERGED_2026,merged_kmz,mapped,processed_data/boundaries/TK1001.geojson,data/boundaries/kmz/TK1001.kmz,data/boundaries/kml/TK1001.kml,,6
TK1003,887,,887,Utah DWR,turkey_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/TK1003.geojson,,,,0
TK1004,886,,886,Utah DWR,turkey_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/TK1004.geojson,,,,0
TK1005,888,,888,Utah DWR,turkey_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/TK1005.geojson,,,,0
TK1006,884,,884,Utah DWR,turkey_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/TK1006.geojson,,,,0
TK1007,885,,885,Utah DWR,turkey_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/TK1007.geojson,,,,0
TK1012,887,,887,Utah DWR,turkey_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/TK1012.geojson,,,,0
TK1013,886,,886,Utah DWR,turkey_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/TK1013.geojson,,,,0
TK1014,888,,888,Utah DWR,turkey_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/TK1014.geojson,,,,0
TK1015,884,,884,Utah DWR,turkey_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/TK1015.geojson,,,,0
TK1016,885,,885,Utah DWR,turkey_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/TK1016.geojson,,,,0
TK1018,826,,826,Utah DWR,turkey_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/TK1018.geojson,,,,0
TK1019,5137,946;849,946;849,Utah DWR,turkey_hunt_table_official.json,TK1019_MERGED_2026,merged_kmz,mapped,processed_data/boundaries/TK1019.geojson,data/boundaries/kmz/TK1019.kmz,data/boundaries/kml/TK1019.kml,,2
TK1020,898,,898,Utah DWR,turkey_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/TK1020.geojson,data/boundaries/kmz/TK1020.kmz,data/boundaries/kml/TK1020.kml,,0
TK1021,807,,807,Utah DWR,turkey_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/TK1021.geojson,,,,0
TK1022,5138,942;943;944;945,942;943;944;945,Utah DWR,turkey_hunt_table_official.json,TK1022_MERGED_2026,merged_kmz,mapped,processed_data/boundaries/TK1022.geojson,data/boundaries/kmz/TK1022.kmz,data/boundaries/kml/TK1022.kml,,4
