hunt_code,hunt_name,species,boundary_id,row_origin,database_numeric_protected,target_database_status,target_2025_total,database_2025_total,target_2026_total,database_2026_total,database_allotment_2026_total,resolved_2026_res,resolved_2026_nr,resolved_2026_total,resolved_2026_source,overlay_action,review_priority,review_reason
DB0005,Southern Navajo Buck Deer,Deer,865,TARGET_AND_DATABASE,NO,BOTH_BLANK,,,,,,,,,,NO_NUMERIC_PERMIT_DATA,NONE,Neither target nor DATABASE.csv has populated 2026 permit/allotment values.
DB0011,Southern Paiute Buck Deer,Deer,865,TARGET_AND_DATABASE,NO,BOTH_BLANK,,,,,,,,,,NO_NUMERIC_PERMIT_DATA,NONE,Neither target nor DATABASE.csv has populated 2026 permit/allotment values.
DB0003,Southeastern Navajo Buck Deer,Deer,866,TARGET_AND_DATABASE,NO,BOTH_BLANK,,,,,,,,,,NO_NUMERIC_PERMIT_DATA,NONE,Neither target nor DATABASE.csv has populated 2026 permit/allotment values.
DB0006,Southern Navajo Buck Deer,Deer,865,TARGET_AND_DATABASE,NO,BOTH_BLANK,,,,,,,,,,NO_NUMERIC_PERMIT_DATA,NONE,Neither target nor DATABASE.csv has populated 2026 permit/allotment values.
DB0012,Southern Paiute Buck Deer,Deer,865,TARGET_AND_DATABASE,NO,BOTH_BLANK,,,,,,,,,,NO_NUMERIC_PERMIT_DATA,NONE,Neither target nor DATABASE.csv has populated 2026 permit/allotment values.
DS1002,"Kaiparowits, East",Desert Bighorn Sheep,98,TARGET_AND_DATABASE,YES,MATCH,,,1,1,1,1,0,1,DATABASE.permits_2026,NO_ACTION_DATABASE_MATCH,NONE,Target 2026 permits agree with populated DATABASE.csv permits.
DS1003,"Kaiparowits, Escalante East/West",Desert Bighorn Sheep,5141,TARGET_AND_DATABASE,YES,MATCH,,,1,1,1,1,0,1,DATABASE.permits_2026,NO_ACTION_DATABASE_MATCH,NONE,Target 2026 permits agree with populated DATABASE.csv permits.
DS1004,"San Rafael, Dirty Devil",Desert Bighorn Sheep,193,TARGET_AND_DATABASE,YES,MATCH,,,1,1,1,1,0,1,DATABASE.permits_2026,NO_ACTION_DATABASE_MATCH,NONE,Target 2026 permits agree with populated DATABASE.csv permits.
DS1006,"Kaiparowits, West",Desert Bighorn Sheep,100,TARGET_AND_DATABASE,YES,MATCH,,,1,1,1,1,0,1,DATABASE.permits_2026,NO_ACTION_DATABASE_MATCH,NONE,Target 2026 permits agree with populated DATABASE.csv permits.
DS1007,"San Rafael, South",Desert Bighorn Sheep,195,TARGET_AND_DATABASE,YES,MATCH,,,1,1,1,1,0,1,DATABASE.permits_2026,NO_ACTION_DATABASE_MATCH,NONE,Target 2026 permits agree with populated DATABASE.csv permits.
DS6605,"Pine Valley, Beaver Dam",Desert Bighorn Sheep,305,TARGET_AND_DATABASE,YES,MATCH,,,1,1,1,1,0,1,DATABASE.permits_2026,NO_ACTION_DATABASE_MATCH,NONE,Target 2026 permits agree with populated DATABASE.csv permits.
DS6600,Henry Mtns,Desert Bighorn Sheep,94,TARGET_AND_DATABASE,YES,MATCH,3,3,3,3,3,3,0,3,DATABASE.permits_2026,NO_ACTION_DATABASE_MATCH,NONE,Target 2026 permits agree with populated DATABASE.csv permits.
DS6601,"Kaiparowits, East",Desert Bighorn Sheep,98,TARGET_AND_DATABASE,YES,MATCH,12,11,13,13,13,10,3,13,DATABASE.permits_2026,NO_ACTION_DATABASE_MATCH,NONE,Target 2026 permits agree with populated DATABASE.csv permits.
DS6603,"Kaiparowits, West",Desert Bighorn Sheep,100,TARGET_AND_DATABASE,YES,MATCH,5,5,4,4,4,3,1,4,DATABASE.permits_2026,NO_ACTION_DATABASE_MATCH,NONE,Target 2026 permits agree with populated DATABASE.csv permits.
DS6604,"La Sal, Potash/South Cisco",Desert Bighorn Sheep,688,TARGET_AND_DATABASE,YES,MATCH,6,6,8,8,8,8,0,8,DATABASE.permits_2026,NO_ACTION_DATABASE_MATCH,NONE,Target 2026 permits agree with populated DATABASE.csv permits.
DS6606,"San Juan, Lockhart",Desert Bighorn Sheep,187,TARGET_AND_DATABASE,YES,MATCH,2,2,2,2,2,2,0,2,DATABASE.permits_2026,NO_ACTION_DATABASE_MATCH,NONE,Target 2026 permits agree with populated DATABASE.csv permits.
DS6607,"San Juan, South",Desert Bighorn Sheep,190,TARGET_AND_DATABASE,YES,MATCH,2,2,2,2,2,2,0,2,DATABASE.permits_2026,NO_ACTION_DATABASE_MATCH,NONE,Target 2026 permits agree with populated DATABASE.csv permits.
DS6608,"San Rafael, Dirty Devil",Desert Bighorn Sheep,193,TARGET_AND_DATABASE,YES,MATCH,7,7,4,4,4,3,1,4,DATABASE.permits_2026,NO_ACTION_DATABASE_MATCH,NONE,Target 2026 permits agree with populated DATABASE.csv permits.
DS6609,"San Rafael, North",Desert Bighorn Sheep,194,TARGET_AND_DATABASE,YES,MATCH,8,7,8,8,8,8,0,8,DATABASE.permits_2026,NO_ACTION_DATABASE_MATCH,NONE,Target 2026 permits agree with populated DATABASE.csv permits.
DS6610,"San Rafael, South",Desert Bighorn Sheep,195,TARGET_AND_DATABASE,YES,MATCH,12,12,12,12,12,10,2,12,DATABASE.permits_2026,NO_ACTION_DATABASE_MATCH,NONE,Target 2026 permits agree with populated DATABASE.csv permits.
DS6611,Zion,Desert Bighorn Sheep,635,TARGET_AND_DATABASE,YES,MATCH,3,3,3,3,3,3,0,3,DATABASE.permits_2026,NO_ACTION_DATABASE_MATCH,NONE,Target 2026 permits agree with populated DATABASE.csv permits.
DS6620,"Pine Valley, Virgin River",Desert Bighorn Sheep,306,TARGET_AND_DATABASE,YES,MATCH,3,3,3,3,3,3,0,3,DATABASE.permits_2026,NO_ACTION_DATABASE_MATCH,NONE,Target 2026 permits agree with populated DATABASE.csv permits.
DS6621,"Pine Valley, Beaver Dam",Desert Bighorn Sheep,305,TARGET_AND_DATABASE,YES,MATCH,5,5,2,2,2,2,0,2,DATABASE.permits_2026,NO_ACTION_DATABASE_MATCH,NONE,Target 2026 permits agree with populated DATABASE.csv permits.
DS6622,"San Juan, North",Desert Bighorn Sheep,308,TARGET_AND_DATABASE,YES,MATCH,3,3,3,3,3,3,0,3,DATABASE.permits_2026,NO_ACTION_DATABASE_MATCH,NONE,Target 2026 permits agree with populated DATABASE.csv permits.
DS6623,"San Juan, San Juan River",Desert Bighorn Sheep,309,TARGET_AND_DATABASE,YES,MATCH,2,2,2,2,2,2,0,2,DATABASE.permits_2026,NO_ACTION_DATABASE_MATCH,NONE,Target 2026 permits agree with populated DATABASE.csv permits.
DS6625,Mineral Mtns,Desert Bighorn Sheep,10003,TARGET_AND_DATABASE,YES,MATCH,3,3,4,4,4,4,0,4,DATABASE.permits_2026,NO_ACTION_DATABASE_MATCH,NONE,Target 2026 permits agree with populated DATABASE.csv permits.
DS6626,"Escalante, East",Desert Bighorn Sheep,933,TARGET_AND_DATABASE,YES,MATCH,7,7,7,7,7,5,2,7,DATABASE.permits_2026,NO_ACTION_DATABASE_MATCH,NONE,Target 2026 permits agree with populated DATABASE.csv permits.
DS6627,"Escalante, West",Desert Bighorn Sheep,934,TARGET_AND_DATABASE,YES,MATCH,3,3,3,3,3,3,0,3,DATABASE.permits_2026,NO_ACTION_DATABASE_MATCH,NONE,Target 2026 permits agree with populated DATABASE.csv permits.
DS6624,"San Rafael, Dirty Devil",Desert Bighorn Sheep,193,TARGET_AND_DATABASE,YES,MATCH,2,2,2,2,2,2,0,2,DATABASE.permits_2026,NO_ACTION_DATABASE_MATCH,NONE,Target 2026 permits agree with populated DATABASE.csv permits.
EA2000,Antlerless Elk Control,Elk,5116,TARGET_AND_DATABASE,NO,BOTH_BLANK,,,,,,,,,,NO_NUMERIC_PERMIT_DATA,NONE,Neither target nor DATABASE.csv has populated 2026 permit/allotment values.
EA1118,Alton CWMU,Elk,526,TARGET_AND_DATABASE,YES,MISMATCH,,6,0,6,,6,0,6,DATABASE.permits_2026,USE_DATABASE_2026_PERMITS_IN_DERIVED_OUTPUTS,HIGH,DATABASE.csv has populated 2026 permit cells. Preserve DATABASE values in derived outputs; target disagreement is review evidence only.
EA1119,Bar J Ranch CWMU,Elk,527,TARGET_AND_DATABASE,YES,MISMATCH,,12,0,12,,12,0,12,DATABASE.permits_2026,USE_DATABASE_2026_PERMITS_IN_DERIVED_OUTPUTS,HIGH,DATABASE.csv has populated 2026 permit cells. Preserve DATABASE values in derived outputs; target disagreement is review evidence only.
EA1120,Bear Mountain CWMU,Elk,582,TARGET_AND_DATABASE,YES,MISMATCH,,20,0,20,,20,0,20,DATABASE.permits_2026,USE_DATABASE_2026_PERMITS_IN_DERIVED_OUTPUTS,HIGH,DATABASE.csv has populated 2026 permit cells. Preserve DATABASE values in derived outputs; target disagreement is review evidence only.
EA1121,Boobe Hole CWMU,Elk,529,TARGET_AND_DATABASE,YES,MISMATCH,,10,0,10,,10,0,10,DATABASE.permits_2026,USE_DATABASE_2026_PERMITS_IN_DERIVED_OUTPUTS,HIGH,DATABASE.csv has populated 2026 permit cells. Preserve DATABASE values in derived outputs; target disagreement is review evidence only.
EA1122,Causey Spring CWMU,Elk,560,TARGET_AND_DATABASE,YES,MISMATCH,,5,0,5,,5,0,5,DATABASE.permits_2026,USE_DATABASE_2026_PERMITS_IN_DERIVED_OUTPUTS,HIGH,DATABASE.csv has populated 2026 permit cells. Preserve DATABASE values in derived outputs; target disagreement is review evidence only.
EA1124,Chimney Rock CWMU,Elk,732,TARGET_AND_DATABASE,YES,MISMATCH,,12,0,12,,12,0,12,DATABASE.permits_2026,USE_DATABASE_2026_PERMITS_IN_DERIVED_OUTPUTS,HIGH,DATABASE.csv has populated 2026 permit cells. Preserve DATABASE values in derived outputs; target disagreement is review evidence only.
EA1125,Coldwater Ranch CWMU,Elk,505,TARGET_AND_DATABASE,YES,MISMATCH,,25,0,25,,25,0,25,DATABASE.permits_2026,USE_DATABASE_2026_PERMITS_IN_DERIVED_OUTPUTS,HIGH,DATABASE.csv has populated 2026 permit cells. Preserve DATABASE values in derived outputs; target disagreement is review evidence only.
EA1129,Deseret CWMU,Elk,568,TARGET_AND_DATABASE,YES,MISMATCH,,425,0,425,,425,0,425,DATABASE.permits_2026,USE_DATABASE_2026_PERMITS_IN_DERIVED_OUTPUTS,HIGH,DATABASE.csv has populated 2026 permit cells. Preserve DATABASE values in derived outputs; target disagreement is review evidence only.
EA1130,Double Cone CWMU,Elk,516,TARGET_AND_DATABASE,YES,MISMATCH,,7,0,7,,7,0,7,DATABASE.permits_2026,USE_DATABASE_2026_PERMITS_IN_DERIVED_OUTPUTS,HIGH,DATABASE.csv has populated 2026 permit cells. Preserve DATABASE values in derived outputs; target disagreement is review evidence only.
EA1131,Durst Mountain CWMU,Elk,567,TARGET_AND_DATABASE,YES,MISMATCH,,30,0,30,,30,0,30,DATABASE.permits_2026,USE_DATABASE_2026_PERMITS_IN_DERIVED_OUTPUTS,HIGH,DATABASE.csv has populated 2026 permit cells. Preserve DATABASE values in derived outputs; target disagreement is review evidence only.
EA1132,East Fork Chalk Creek CWMU,Elk,520,TARGET_AND_DATABASE,YES,MISMATCH,,30,0,30,,30,0,30,DATABASE.permits_2026,USE_DATABASE_2026_PERMITS_IN_DERIVED_OUTPUTS,HIGH,DATABASE.csv has populated 2026 permit cells. Preserve DATABASE values in derived outputs; target disagreement is review evidence only.
EA1134,Ensign Ranches CWMU,Elk,522,TARGET_AND_DATABASE,YES,MISMATCH,,60,0,60,,60,0,60,DATABASE.permits_2026,USE_DATABASE_2026_PERMITS_IN_DERIVED_OUTPUTS,HIGH,DATABASE.csv has populated 2026 permit cells. Preserve DATABASE values in derived outputs; target disagreement is review evidence only.
EA1135,Folley Ridge CWMU,Elk,579,TARGET_AND_DATABASE,YES,MISMATCH,,20,0,20,,20,0,20,DATABASE.permits_2026,USE_DATABASE_2026_PERMITS_IN_DERIVED_OUTPUTS,HIGH,DATABASE.csv has populated 2026 permit cells. Preserve DATABASE values in derived outputs; target disagreement is review evidence only.
EA1136,Grass Valley/Clark Canyon CWMU,Elk,525,TARGET_AND_DATABASE,YES,MISMATCH,,50,0,50,,50,0,50,DATABASE.permits_2026,USE_DATABASE_2026_PERMITS_IN_DERIVED_OUTPUTS,HIGH,DATABASE.csv has populated 2026 permit cells. Preserve DATABASE values in derived outputs; target disagreement is review evidence only.
EA1137,Grazing Pasture CWMU,Elk,530,TARGET_AND_DATABASE,YES,MISMATCH,,9,0,9,,9,0,9,DATABASE.permits_2026,USE_DATABASE_2026_PERMITS_IN_DERIVED_OUTPUTS,HIGH,DATABASE.csv has populated 2026 permit cells. Preserve DATABASE values in derived outputs; target disagreement is review evidence only.
EA1138,Guildersleeve CWMU,Elk,573,TARGET_AND_DATABASE,YES,MISMATCH,,20,0,20,,20,0,20,DATABASE.permits_2026,USE_DATABASE_2026_PERMITS_IN_DERIVED_OUTPUTS,HIGH,DATABASE.csv has populated 2026 permit cells. Preserve DATABASE values in derived outputs; target disagreement is review evidence only.
EA1139,Hardscrabble CWMU,Elk,577,TARGET_AND_DATABASE,YES,MISMATCH,,10,0,10,,10,0,10,DATABASE.permits_2026,USE_DATABASE_2026_PERMITS_IN_DERIVED_OUTPUTS,HIGH,DATABASE.csv has populated 2026 permit cells. Preserve DATABASE values in derived outputs; target disagreement is review evidence only.
EA1140,Heaston East CWMU,Elk,555,TARGET_AND_DATABASE,YES,MISMATCH,,24,0,24,,24,0,24,DATABASE.permits_2026,USE_DATABASE_2026_PERMITS_IN_DERIVED_OUTPUTS,HIGH,DATABASE.csv has populated 2026 permit cells. Preserve DATABASE values in derived outputs; target disagreement is review evidence only.
EA1141,Hiawatha CWMU,Elk,550,TARGET_AND_DATABASE,YES,MISMATCH,,12,0,12,,12,0,12,DATABASE.permits_2026,USE_DATABASE_2026_PERMITS_IN_DERIVED_OUTPUTS,HIGH,DATABASE.csv has populated 2026 permit cells. Preserve DATABASE values in derived outputs; target disagreement is review evidence only.
EA1142,Indian Head CWMU,Elk,735,TARGET_AND_DATABASE,YES,MISMATCH,,12,0,12,,12,0,12,DATABASE.permits_2026,USE_DATABASE_2026_PERMITS_IN_DERIVED_OUTPUTS,HIGH,DATABASE.csv has populated 2026 permit cells. Preserve DATABASE values in derived outputs; target disagreement is review evidence only.
EA1143,Circle E Ranch CWMU,Elk,549,TARGET_AND_DATABASE,YES,MISMATCH,,21,0,21,,21,0,21,DATABASE.permits_2026,USE_DATABASE_2026_PERMITS_IN_DERIVED_OUTPUTS,HIGH,DATABASE.csv has populated 2026 permit cells. Preserve DATABASE values in derived outputs; target disagreement is review evidence only.
EA1145,Johnson Mountain Ranch CWMU,Elk,531,TARGET_AND_DATABASE,YES,MISMATCH,,20,0,20,,20,0,20,DATABASE.permits_2026,USE_DATABASE_2026_PERMITS_IN_DERIVED_OUTPUTS,HIGH,DATABASE.csv has populated 2026 permit cells. Preserve DATABASE values in derived outputs; target disagreement is review evidence only.
EA1146,Jump Creek CWMU,Elk,734,TARGET_AND_DATABASE,YES,MISMATCH,,9,0,9,,9,0,9,DATABASE.permits_2026,USE_DATABASE_2026_PERMITS_IN_DERIVED_OUTPUTS,HIGH,DATABASE.csv has populated 2026 permit cells. Preserve DATABASE values in derived outputs; target disagreement is review evidence only.
EA1147,Little Red Creek CWMU,Elk,484,TARGET_AND_DATABASE,YES,MISMATCH,,15,0,15,,15,0,15,DATABASE.permits_2026,USE_DATABASE_2026_PERMITS_IN_DERIVED_OUTPUTS,HIGH,DATABASE.csv has populated 2026 permit cells. Preserve DATABASE values in derived outputs; target disagreement is review evidence only.
EA1149,Minnie Maud Ridge CWMU,Elk,551,TARGET_AND_DATABASE,YES,MISMATCH,,15,0,15,,15,0,15,DATABASE.permits_2026,USE_DATABASE_2026_PERMITS_IN_DERIVED_OUTPUTS,HIGH,DATABASE.csv has populated 2026 permit cells. Preserve DATABASE values in derived outputs; target disagreement is review evidence only.
EA1151,Moon Ranch CWMU,Elk,485,TARGET_AND_DATABASE,YES,MISMATCH,,6,0,6,,6,0,6,DATABASE.permits_2026,USE_DATABASE_2026_PERMITS_IN_DERIVED_OUTPUTS,HIGH,DATABASE.csv has populated 2026 permit cells. Preserve DATABASE values in derived outputs; target disagreement is review evidence only.
EA1153,Old Woman Plateau CWMU,Elk,535,TARGET_AND_DATABASE,YES,MISMATCH,,4,0,4,,4,0,4,DATABASE.permits_2026,USE_DATABASE_2026_PERMITS_IN_DERIVED_OUTPUTS,HIGH,DATABASE.csv has populated 2026 permit cells. Preserve DATABASE values in derived outputs; target disagreement is review evidence only.
EA1156,Preston Nutter Ranch CWMU,Elk,542,TARGET_AND_DATABASE,YES,MISMATCH,,21,0,21,,21,0,21,DATABASE.permits_2026,USE_DATABASE_2026_PERMITS_IN_DERIVED_OUTPUTS,HIGH,DATABASE.csv has populated 2026 permit cells. Preserve DATABASE values in derived outputs; target disagreement is review evidence only.
EA1157,Redd Ranches CWMU,Elk,548,TARGET_AND_DATABASE,YES,MISMATCH,,35,0,35,,35,0,35,DATABASE.permits_2026,USE_DATABASE_2026_PERMITS_IN_DERIVED_OUTPUTS,HIGH,DATABASE.csv has populated 2026 permit cells. Preserve DATABASE values in derived outputs; target disagreement is review evidence only.
EA1158,Cactus Ranch LLC CWMU,Elk,517,TARGET_AND_DATABASE,YES,MISMATCH,,7,0,7,,7,0,7,DATABASE.permits_2026,USE_DATABASE_2026_PERMITS_IN_DERIVED_OUTPUTS,HIGH,DATABASE.csv has populated 2026 permit cells. Preserve DATABASE values in derived outputs; target disagreement is review evidence only.
EA1159,Roan Cliffs CWMU,Elk,543,TARGET_AND_DATABASE,YES,MISMATCH,,6,0,6,,6,0,6,DATABASE.permits_2026,USE_DATABASE_2026_PERMITS_IN_DERIVED_OUTPUTS,HIGH,DATABASE.csv has populated 2026 permit cells. Preserve DATABASE values in derived outputs; target disagreement is review evidence only.
EA1160,Sand Creek CWMU,Elk,740,TARGET_AND_DATABASE,YES,MISMATCH,,5,0,5,,5,0,5,DATABASE.permits_2026,USE_DATABASE_2026_PERMITS_IN_DERIVED_OUTPUTS,HIGH,DATABASE.csv has populated 2026 permit cells. Preserve DATABASE values in derived outputs; target disagreement is review evidence only.
EA1161,Scofield Canyons CWMU,Elk,539,TARGET_AND_DATABASE,YES,MISMATCH,,9,0,9,,9,0,9,DATABASE.permits_2026,USE_DATABASE_2026_PERMITS_IN_DERIVED_OUTPUTS,HIGH,DATABASE.csv has populated 2026 permit cells. Preserve DATABASE values in derived outputs; target disagreement is review evidence only.
EA1162,Scofield East CWMU,Elk,540,TARGET_AND_DATABASE,YES,MISMATCH,,14,0,14,,14,0,14,DATABASE.permits_2026,USE_DATABASE_2026_PERMITS_IN_DERIVED_OUTPUTS,HIGH,DATABASE.csv has populated 2026 permit cells. Preserve DATABASE values in derived outputs; target disagreement is review evidence only.
EA1163,Scofield West CWMU,Elk,541,TARGET_AND_DATABASE,YES,MISMATCH,,19,0,19,,19,0,19,DATABASE.permits_2026,USE_DATABASE_2026_PERMITS_IN_DERIVED_OUTPUTS,HIGH,DATABASE.csv has populated 2026 permit cells. Preserve DATABASE values in derived outputs; target disagreement is review evidence only.
EA1164,SJ Ranch CWMU,Elk,576,TARGET_AND_DATABASE,YES,MISMATCH,,5,0,6,,6,0,6,DATABASE.permits_2026,USE_DATABASE_2026_PERMITS_IN_DERIVED_OUTPUTS,HIGH,DATABASE.csv has populated 2026 permit cells. Preserve DATABASE values in derived outputs; target disagreement is review evidence only.
EA1165,Skull Crack CWMU,Elk,578,TARGET_AND_DATABASE,YES,MISMATCH,,15,0,15,,15,0,15,DATABASE.permits_2026,USE_DATABASE_2026_PERMITS_IN_DERIVED_OUTPUTS,HIGH,DATABASE.csv has populated 2026 permit cells. Preserve DATABASE values in derived outputs; target disagreement is review evidence only.
EA1166,Soldier Summit CWMU,Elk,552,TARGET_AND_DATABASE,YES,MISMATCH,,14,0,16,,16,0,16,DATABASE.permits_2026,USE_DATABASE_2026_PERMITS_IN_DERIVED_OUTPUTS,HIGH,DATABASE.csv has populated 2026 permit cells. Preserve DATABASE values in derived outputs; target disagreement is review evidence only.
EA1167,South Canyon CWMU,Elk,491,TARGET_AND_DATABASE,YES,MISMATCH,,12,0,12,,12,0,12,DATABASE.permits_2026,USE_DATABASE_2026_PERMITS_IN_DERIVED_OUTPUTS,HIGH,DATABASE.csv has populated 2026 permit cells. Preserve DATABASE values in derived outputs; target disagreement is review evidence only.
EA1168,Spring Creek/Dodge CWMU,Elk,546,TARGET_AND_DATABASE,YES,MISMATCH,,14,0,15,,15,0,15,DATABASE.permits_2026,USE_DATABASE_2026_PERMITS_IN_DERIVED_OUTPUTS,HIGH,DATABASE.csv has populated 2026 permit cells. Preserve DATABASE values in derived outputs; target disagreement is review evidence only.
EA1170,Strawberry Ridge CWMU,Elk,562,TARGET_AND_DATABASE,YES,MISMATCH,,10,0,10,,10,0,10,DATABASE.permits_2026,USE_DATABASE_2026_PERMITS_IN_DERIVED_OUTPUTS,HIGH,DATABASE.csv has populated 2026 permit cells. Preserve DATABASE values in derived outputs; target disagreement is review evidence only.
EA1171,Summit Point CWMU,Elk,547,TARGET_AND_DATABASE,YES,MISMATCH,,5,0,5,,5,0,5,DATABASE.permits_2026,USE_DATABASE_2026_PERMITS_IN_DERIVED_OUTPUTS,HIGH,DATABASE.csv has populated 2026 permit cells. Preserve DATABASE values in derived outputs; target disagreement is review evidence only.
EA1172,Three C CWMU,Elk,553,TARGET_AND_DATABASE,YES,MISMATCH,,9,0,9,,9,0,9,DATABASE.permits_2026,USE_DATABASE_2026_PERMITS_IN_DERIVED_OUTPUTS,HIGH,DATABASE.csv has populated 2026 permit cells. Preserve DATABASE values in derived outputs; target disagreement is review evidence only.
EA1174,Two Bear CWMU,Elk,521,TARGET_AND_DATABASE,YES,MISMATCH,,60,0,60,,60,0,60,DATABASE.permits_2026,USE_DATABASE_2026_PERMITS_IN_DERIVED_OUTPUTS,HIGH,DATABASE.csv has populated 2026 permit cells. Preserve DATABASE values in derived outputs; target disagreement is review evidence only.
EA1175,Wallsburg CWMU,Elk,586,TARGET_AND_DATABASE,YES,MISMATCH,,10,0,10,,10,0,10,DATABASE.permits_2026,USE_DATABASE_2026_PERMITS_IN_DERIVED_OUTPUTS,HIGH,DATABASE.csv has populated 2026 permit cells. Preserve DATABASE values in derived outputs; target disagreement is review evidence only.
EA1177,Woodruff Creek South CWMU,Elk,571,TARGET_AND_DATABASE,YES,MISMATCH,,8,0,8,,8,0,8,DATABASE.permits_2026,USE_DATABASE_2026_PERMITS_IN_DERIVED_OUTPUTS,HIGH,DATABASE.csv has populated 2026 permit cells. Preserve DATABASE values in derived outputs; target disagreement is review evidence only.
EA1192,Pahvant Ensign CWMU,Elk,826,TARGET_AND_DATABASE,YES,MISMATCH,,6,0,6,,6,0,6,DATABASE.permits_2026,USE_DATABASE_2026_PERMITS_IN_DERIVED_OUTPUTS,HIGH,DATABASE.csv has populated 2026 permit cells. Preserve DATABASE values in derived outputs; target disagreement is review evidence only.
EA1198,Bear Springs CWMU,Elk,575,TARGET_AND_DATABASE,YES,MISMATCH,,2,0,2,,2,0,2,DATABASE.permits_2026,USE_DATABASE_2026_PERMITS_IN_DERIVED_OUTPUTS,HIGH,DATABASE.csv has populated 2026 permit cells. Preserve DATABASE values in derived outputs; target disagreement is review evidence only.
EA1200,Double R Ranch CWMU,Elk,554,TARGET_AND_DATABASE,YES,MISMATCH,,10,0,10,,10,0,10,DATABASE.permits_2026,USE_DATABASE_2026_PERMITS_IN_DERIVED_OUTPUTS,HIGH,DATABASE.csv has populated 2026 permit cells. Preserve DATABASE values in derived outputs; target disagreement is review evidence only.
EA1201,Mountain Sky Ranch CWMU,Elk,858,TARGET_AND_DATABASE,YES,MISMATCH,,10,0,10,,10,0,10,DATABASE.permits_2026,USE_DATABASE_2026_PERMITS_IN_DERIVED_OUTPUTS,HIGH,DATABASE.csv has populated 2026 permit cells. Preserve DATABASE values in derived outputs; target disagreement is review evidence only.
EA1233,Avintaquin Canyon CWMU,Elk,599,TARGET_AND_DATABASE,YES,MISMATCH,,4,0,4,,4,0,4,DATABASE.permits_2026,USE_DATABASE_2026_PERMITS_IN_DERIVED_OUTPUTS,HIGH,DATABASE.csv has populated 2026 permit cells. Preserve DATABASE values in derived outputs; target disagreement is review evidence only.
EA1234,Royal Ivory Outfitters CWMU,Elk,828,TARGET_AND_DATABASE,YES,MISMATCH,,15,0,15,,15,0,15,DATABASE.permits_2026,USE_DATABASE_2026_PERMITS_IN_DERIVED_OUTPUTS,HIGH,DATABASE.csv has populated 2026 permit cells. Preserve DATABASE values in derived outputs; target disagreement is review evidence only.
EA1235,Sharp Mountain CWMU,Elk,490,TARGET_AND_DATABASE,YES,MISMATCH,,10,0,10,,10,0,10,DATABASE.permits_2026,USE_DATABASE_2026_PERMITS_IN_DERIVED_OUTPUTS,HIGH,DATABASE.csv has populated 2026 permit cells. Preserve DATABASE values in derived outputs; target disagreement is review evidence only.
EA1256,Little Pole Canyon CWMU,Elk,556,TARGET_AND_DATABASE,YES,MISMATCH,,9,0,9,,9,0,9,DATABASE.permits_2026,USE_DATABASE_2026_PERMITS_IN_DERIVED_OUTPUTS,HIGH,DATABASE.csv has populated 2026 permit cells. Preserve DATABASE values in derived outputs; target disagreement is review evidence only.
EA1257,Tunnel Hollow CWMU,Elk,569,TARGET_AND_DATABASE,YES,MISMATCH,,5,0,5,,5,0,5,DATABASE.permits_2026,USE_DATABASE_2026_PERMITS_IN_DERIVED_OUTPUTS,HIGH,DATABASE.csv has populated 2026 permit cells. Preserve DATABASE values in derived outputs; target disagreement is review evidence only.
