hunt_code,hunt_name,species,hunt_type,weapon,sex_type,boundary_id,in_2026_database_universe,has_2025_historical_permits,has_2026_current_permits,comparison_status,comparison_confidence,permits_2025_res,permits_2025_nr,permits_2025_total,permits_2025_source,permits_2026_res,permits_2026_nr,permits_2026_total,permits_2026_source,permit_delta_total_exact_or_candidate,permit_delta_basis,mapped_2025_historical_codes,mapped_2025_historical_totals,mapped_2025_historical_total_sum_candidate,crosswalk_status,crosswalk_confidence,crosswalk_method,review_priority,review_reason
EB3164,"Book Cliffs, Bitter Creek/East",Elk,Limited Entry,Mid Any Legal Weapon,Bull,899,YES,YES,YES,EXACT_SAME_CODE_2025_AND_2026_PERMITTED,HIGH,23,2,25,2025_DRAW_RESULTS_TABLES,25,3,28,2026_RAC_CURRENT_YEAR_ALLOTMENT,3,EXACT_CODE,,,,,,,NONE,Same hunt code has source-lined 2025 permits and populated 2026 current permits.
EB3165,"Book Cliffs, Bitter Creek/East",Elk,Limited Entry,Multiseason,Bull,899,YES,YES,YES,EXACT_SAME_CODE_2025_AND_2026_PERMITTED,HIGH,3,0,3,2025_DRAW_RESULTS_TABLES,3,0,3,2026_RAC_CURRENT_YEAR_ALLOTMENT,0,EXACT_CODE,,,,,,,NONE,Same hunt code has source-lined 2025 permits and populated 2026 current permits.
EB3166,"Book Cliffs, Bitter Creek/East",Elk,Limited Entry,Muzzleloader,Bull,899,YES,YES,YES,EXACT_SAME_CODE_2025_AND_2026_PERMITTED,HIGH,12,1,13,2025_DRAW_RESULTS_TABLES,13,1,14,2026_RAC_CURRENT_YEAR_ALLOTMENT,1,EXACT_CODE,,,,,,,NONE,Same hunt code has source-lined 2025 permits and populated 2026 current permits.
EL3160,Book Cliffs Bitter Creek/East,Elk,Limited Entry - Private Land Only,Archery,Bull,899,YES,NO,YES,CURRENT_2026_CODE_WITH_MAPPED_2025_HISTORY,HIGH,,,,,,,16,,-5,CROSSWALK_CANDIDATE_SUM,EB3160,EB3160:21,21,PROMOTED_PREFIX_SWAP_CANDIDATE,HIGH,prefix_swap_same_numeric,MEDIUM,"No exact 2025 permit value on current code, but promoted crosswalk maps it to 2025 history."
EL3161,Book Cliffs Bitter Creek/East,Elk,Limited Entry - Private Land Only,Archery,Bull,899,YES,NO,YES,CURRENT_2026_CODE_WITH_MAPPED_2025_HISTORY,HIGH,,,,,,,14,,9,CROSSWALK_CANDIDATE_SUM,EB3161,EB3161:5,5,PROMOTED_PREFIX_SWAP_CANDIDATE,HIGH,prefix_swap_same_numeric,MEDIUM,"No exact 2025 permit value on current code, but promoted crosswalk maps it to 2025 history."
EL3162,Book Cliffs Bitter Creek/East,Elk,Limited Entry - Private Land Only,Any Legal Weapon,Bull,899,YES,NO,YES,CURRENT_2026_CODE_WITH_MAPPED_2025_HISTORY,HIGH,,,,,,,21,,12,CROSSWALK_CANDIDATE_SUM,EB3162,EB3162:9,9,PROMOTED_PREFIX_SWAP_CANDIDATE,HIGH,prefix_swap_same_numeric,MEDIUM,"No exact 2025 permit value on current code, but promoted crosswalk maps it to 2025 history."
EL3163,Book Cliffs Bitter Creek/East,Elk,Limited Entry - Private Land Only,Any Legal Weapon,Bull,899,YES,NO,YES,CURRENT_2026_CODE_WITH_MAPPED_2025_HISTORY,HIGH,,,,,,,16,,2,CROSSWALK_CANDIDATE_SUM,EB3163,EB3163:14,14,PROMOTED_PREFIX_SWAP_CANDIDATE,HIGH,prefix_swap_same_numeric,MEDIUM,"No exact 2025 permit value on current code, but promoted crosswalk maps it to 2025 history."
EL3164,Book Cliffs Bitter Creek/East,Elk,Limited Entry - Private Land Only,Any Legal Weapon,Bull,899,YES,NO,YES,CURRENT_2026_CODE_WITH_MAPPED_2025_HISTORY,HIGH,,,,,,,16,,-9,CROSSWALK_CANDIDATE_SUM,EB3164,EB3164:25,25,PROMOTED_PREFIX_SWAP_CANDIDATE,HIGH,prefix_swap_same_numeric,MEDIUM,"No exact 2025 permit value on current code, but promoted crosswalk maps it to 2025 history."
EL3166,Book Cliffs Bitter Creek/East,Elk,Limited Entry - Private Land Only,Muzzleloader,Bull,899,YES,NO,YES,CURRENT_2026_CODE_WITH_MAPPED_2025_HISTORY,HIGH,,,,,,,3,,-10,CROSSWALK_CANDIDATE_SUM,EB3166,EB3166:13,13,PROMOTED_PREFIX_SWAP_CANDIDATE,HIGH,prefix_swap_same_numeric,MEDIUM,"No exact 2025 permit value on current code, but promoted crosswalk maps it to 2025 history."
EB3173,Nebo/San Pitch Mtns,Elk,Limited Entry,Archery,Bull,901,YES,YES,YES,EXACT_SAME_CODE_2025_AND_2026_PERMITTED,HIGH,21,2,23,2025_DRAW_RESULTS_TABLES,29,3,32,2026_RAC_CURRENT_YEAR_ALLOTMENT,9,EXACT_CODE,,,,,,,NONE,Same hunt code has source-lined 2025 permits and populated 2026 current permits.
EB3174,Nebo/San Pitch Mtns,Elk,Limited Entry,Late Archery,Bull,901,YES,YES,YES,EXACT_SAME_CODE_2025_AND_2026_PERMITTED,HIGH,9,1,10,2025_DRAW_RESULTS_TABLES,13,2,15,2026_RAC_CURRENT_YEAR_ALLOTMENT,5,EXACT_CODE,,,,,,,NONE,Same hunt code has source-lined 2025 permits and populated 2026 current permits.
EB3175,Nebo/San Pitch Mtns,Elk,Limited Entry,Early Any Legal Weapon,Bull,901,YES,YES,YES,EXACT_SAME_CODE_2025_AND_2026_PERMITTED,HIGH,8,1,9,2025_DRAW_RESULTS_TABLES,12,1,13,2026_RAC_CURRENT_YEAR_ALLOTMENT,4,EXACT_CODE,,,,,,,NONE,Same hunt code has source-lined 2025 permits and populated 2026 current permits.
EB3176,Nebo/San Pitch Mtns,Elk,Limited Entry,Late Any Legal Weapon,Bull,901,YES,YES,YES,EXACT_SAME_CODE_2025_AND_2026_PERMITTED,HIGH,14,2,16,2025_DRAW_RESULTS_TABLES,20,2,22,2026_RAC_CURRENT_YEAR_ALLOTMENT,6,EXACT_CODE,,,,,,,NONE,Same hunt code has source-lined 2025 permits and populated 2026 current permits.
EB3177,Nebo/San Pitch Mtns,Elk,Limited Entry,Mid Any Legal Weapon,Bull,901,YES,YES,YES,EXACT_SAME_CODE_2025_AND_2026_PERMITTED,HIGH,24,3,27,2025_DRAW_RESULTS_TABLES,34,4,38,2026_RAC_CURRENT_YEAR_ALLOTMENT,11,EXACT_CODE,,,,,,,NONE,Same hunt code has source-lined 2025 permits and populated 2026 current permits.
EB3178,Nebo/San Pitch Mtns,Elk,Limited Entry,Multiseason,Bull,901,YES,YES,YES,EXACT_SAME_CODE_2025_AND_2026_PERMITTED,HIGH,3,0,3,2025_DRAW_RESULTS_TABLES,4,0,4,2026_RAC_CURRENT_YEAR_ALLOTMENT,1,EXACT_CODE,,,,,,,NONE,Same hunt code has source-lined 2025 permits and populated 2026 current permits.
EB3179,Nebo/San Pitch Mtns,Elk,Limited Entry,Muzzleloader,Bull,901,YES,YES,YES,EXACT_SAME_CODE_2025_AND_2026_PERMITTED,HIGH,13,1,14,2025_DRAW_RESULTS_TABLES,17,2,19,2026_RAC_CURRENT_YEAR_ALLOTMENT,5,EXACT_CODE,,,,,,,NONE,Same hunt code has source-lined 2025 permits and populated 2026 current permits.
EL3173,Nebo/San Pitch Mtns,Elk,Limited Entry - Private Land Only,Archery,Bull,901,YES,NO,YES,CURRENT_2026_CODE_WITH_MAPPED_2025_HISTORY,HIGH,,,,,,,16,,-7,CROSSWALK_CANDIDATE_SUM,EB3173,EB3173:23,23,PROMOTED_PREFIX_SWAP_CANDIDATE,HIGH,prefix_swap_same_numeric,MEDIUM,"No exact 2025 permit value on current code, but promoted crosswalk maps it to 2025 history."
EL3174,Nebo/San Pitch Mtns,Elk,Limited Entry - Private Land Only,Archery,Bull,901,YES,NO,YES,CURRENT_2026_CODE_WITH_MAPPED_2025_HISTORY,HIGH,,,,,,,14,,4,CROSSWALK_CANDIDATE_SUM,EB3174,EB3174:10,10,PROMOTED_PREFIX_SWAP_CANDIDATE,HIGH,prefix_swap_same_numeric,MEDIUM,"No exact 2025 permit value on current code, but promoted crosswalk maps it to 2025 history."
EL3175,Nebo/San Pitch Mtns,Elk,Limited Entry - Private Land Only,Any Legal Weapon,Bull,901,YES,NO,YES,CURRENT_2026_CODE_WITH_MAPPED_2025_HISTORY,HIGH,,,,,,,21,,12,CROSSWALK_CANDIDATE_SUM,EB3175,EB3175:9,9,PROMOTED_PREFIX_SWAP_CANDIDATE,HIGH,prefix_swap_same_numeric,MEDIUM,"No exact 2025 permit value on current code, but promoted crosswalk maps it to 2025 history."
EL3176,Nebo/San Pitch Mtns,Elk,Limited Entry - Private Land Only,Any Legal Weapon,Bull,901,YES,NO,YES,CURRENT_2026_CODE_WITH_MAPPED_2025_HISTORY,HIGH,,,,,,,16,,0,CROSSWALK_CANDIDATE_SUM,EB3176,EB3176:16,16,PROMOTED_PREFIX_SWAP_CANDIDATE,HIGH,prefix_swap_same_numeric,MEDIUM,"No exact 2025 permit value on current code, but promoted crosswalk maps it to 2025 history."
EL3177,Nebo/San Pitch Mtns,Elk,Limited Entry - Private Land Only,Any Legal Weapon,Bull,901,YES,NO,YES,CURRENT_2026_CODE_WITH_MAPPED_2025_HISTORY,HIGH,,,,,,,16,,-11,CROSSWALK_CANDIDATE_SUM,EB3177,EB3177:27,27,PROMOTED_PREFIX_SWAP_CANDIDATE,HIGH,prefix_swap_same_numeric,MEDIUM,"No exact 2025 permit value on current code, but promoted crosswalk maps it to 2025 history."
EL3179,Nebo/San Pitch Mtns,Elk,Limited Entry - Private Land Only,Muzzleloader,Bull,901,YES,NO,YES,CURRENT_2026_CODE_WITH_MAPPED_2025_HISTORY,HIGH,,,,,,,3,,-11,CROSSWALK_CANDIDATE_SUM,EB3179,EB3179:14,14,PROMOTED_PREFIX_SWAP_CANDIDATE,HIGH,prefix_swap_same_numeric,MEDIUM,"No exact 2025 permit value on current code, but promoted crosswalk maps it to 2025 history."
DB1342,Faust Valley CWMU,Deer,CWMU,Any Legal Weapon,Buck,905,YES,YES,YES,EXACT_SAME_CODE_2025_AND_2026_PERMITTED,HIGH,1,0,1,2025_DRAW_RESULTS_TABLES,1,0,1,,0,EXACT_CODE,,,,,,,NONE,Same hunt code has source-lined 2025 permits and populated 2026 current permits.
PB5342,Salt Wells CWMU,Pronghorn,CWMU,Any Legal Weapon,Buck,906,YES,YES,YES,EXACT_SAME_CODE_2025_AND_2026_PERMITTED,HIGH,2,0,2,2025_DRAW_RESULTS_TABLES,1,0,1,,-1,EXACT_CODE,,,,,,,NONE,Same hunt code has source-lined 2025 permits and populated 2026 current permits.
DB1341,Dry Creek CWMU,Deer,CWMU,Any Legal Weapon,Buck,908,YES,YES,YES,EXACT_SAME_CODE_2025_AND_2026_PERMITTED,HIGH,1,0,1,2025_DRAW_RESULTS_TABLES,1,0,1,,0,EXACT_CODE,,,,,,,NONE,Same hunt code has source-lined 2025 permits and populated 2026 current permits.
DA1049,"Vernal, Ashley Valley",Deer,General Season,Archery,Antlerless,909,YES,YES,YES,EXACT_SAME_CODE_2025_AND_2026_PERMITTED,HIGH,34,1,35,2025_DRAW_RESULTS_TABLES,,,35,2026_RAC_CURRENT_YEAR_ALLOTMENT,0,EXACT_CODE,,,,,,,NONE,Same hunt code has source-lined 2025 permits and populated 2026 current permits.
DA1048,Fillmore City,Deer,General Season,Archery,Antlerless,910,YES,YES,YES,EXACT_SAME_CODE_2025_AND_2026_PERMITTED,HIGH,15,0,15,2025_DRAW_RESULTS_TABLES,,,15,2026_RAC_CURRENT_YEAR_ALLOTMENT,0,EXACT_CODE,,,,,,,NONE,Same hunt code has source-lined 2025 permits and populated 2026 current permits.
PB5345,Green River Flat CWMU,Pronghorn,CWMU,Any Legal Weapon,Buck,918,YES,YES,YES,EXACT_SAME_CODE_2025_AND_2026_PERMITTED,HIGH,2,0,2,2025_DRAW_RESULTS_TABLES,2,0,2,,0,EXACT_CODE,,,,,,,NONE,Same hunt code has source-lined 2025 permits and populated 2026 current permits.
PD1053,Green River Flat CWMU,Pronghorn,CWMU,Any Legal Weapon,Doe,918,YES,YES,YES,EXACT_SAME_CODE_2025_AND_2026_PERMITTED,HIGH,6,0,6,2025_DRAW_RESULTS_TABLES,6,0,6,,0,EXACT_CODE,,,,,,,NONE,Same hunt code has source-lined 2025 permits and populated 2026 current permits.
EA1265,"Wasatch Mtns, Tabby Mtn",Elk,General Season,Any Legal Weapon,Antlerless,920,YES,YES,YES,EXACT_SAME_CODE_2025_AND_2026_PERMITTED,HIGH,90,10,100,2025_DRAW_RESULTS_TABLES,90,10,100,2026_RAC_CURRENT_YEAR_ALLOTMENT,0,EXACT_CODE,,,,,,,NONE,Same hunt code has source-lined 2025 permits and populated 2026 current permits.
EA1264,"Wasatch Mtns, Rabbit Gulch",Elk,General Season,Any Legal Weapon,Antlerless,921,YES,YES,YES,EXACT_SAME_CODE_2025_AND_2026_PERMITTED,HIGH,45,4,49,2025_DRAW_RESULTS_TABLES,45,5,50,2026_RAC_CURRENT_YEAR_ALLOTMENT,1,EXACT_CODE,,,,,,,NONE,Same hunt code has source-lined 2025 permits and populated 2026 current permits.
DB1351,The Dirty Dozen,Deer,CWMU,Any Legal Weapon,Buck,923,YES,NO,YES,CURRENT_2026_PERMIT_CODE_NO_2025_HISTORY,MEDIUM,,,,,2,0,2,,,NOT_CALCULATED,,,,,,,MEDIUM,Populated 2026 permit code has no exact 2025 permit value and no promoted 2025 code mapping.
EA1259,Diamond Mountain CWMU,Elk,CWMU,Any Legal Weapon,Antlerless,923,YES,YES,YES,EXACT_SAME_CODE_2025_AND_2026_PERMITTED,HIGH,2,0,2,2025_DRAW_RESULTS_TABLES,2,0,2,,0,EXACT_CODE,,,,,,,NONE,Same hunt code has source-lined 2025 permits and populated 2026 current permits.
EB3620,The Dirty Dozen,Elk,CWMU,Any Legal Weapon,Bull,923,YES,NO,YES,CURRENT_2026_PERMIT_CODE_NO_2025_HISTORY,MEDIUM,,,,,1,0,1,,,NOT_CALCULATED,,,,,,,MEDIUM,Populated 2026 permit code has no exact 2025 permit value and no promoted 2025 code mapping.
EA1269,Ogden (excludes Hyrum),Elk,General Season,Any Legal Weapon,Antlerless,924,YES,YES,YES,EXACT_SAME_CODE_2025_AND_2026_PERMITTED,HIGH,191,5,196,2025_DRAW_RESULTS_TABLES,270,30,300,2026_RAC_CURRENT_YEAR_ALLOTMENT,104,EXACT_CODE,,,,,,,NONE,Same hunt code has source-lined 2025 permits and populated 2026 current permits.
DB1114,Cedar/Stansbury,Deer,Limited Entry,Muzzleloader,Buck,925,YES,YES,YES,EXACT_SAME_CODE_2025_AND_2026_PERMITTED,HIGH,5,1,6,2025_DRAW_RESULTS_TABLES,5,1,6,,0,EXACT_CODE,,,,,,,NONE,Same hunt code has source-lined 2025 permits and populated 2026 current permits.
DB1623,Cedar/Stansbury,Deer,General Season,Archery,Buck,925,YES,YES,YES,EXACT_SAME_CODE_2025_AND_2026_PERMITTED,HIGH,151,14,165,2025_DRAW_RESULTS_TABLES,,,250,,85,EXACT_CODE,,,,,,,NONE,Same hunt code has source-lined 2025 permits and populated 2026 current permits.
DB1624,Cedar/Stansbury,Deer,General Season,Muzzleloader,Buck,925,YES,YES,YES,EXACT_SAME_CODE_2025_AND_2026_PERMITTED,HIGH,161,16,177,2025_DRAW_RESULTS_TABLES,,,250,,73,EXACT_CODE,,,,,,,NONE,Same hunt code has source-lined 2025 permits and populated 2026 current permits.
DB1625,Cedar/Stansbury,Deer,General Season,Any Legal Weapon (Late),Buck,925,YES,YES,YES,EXACT_SAME_CODE_2025_AND_2026_PERMITTED,HIGH,580,58,638,2025_DRAW_RESULTS_TABLES,,,750,,112,EXACT_CODE,,,,,,,NONE,Same hunt code has source-lined 2025 permits and populated 2026 current permits.
DB1804,Cedar/Stansbury,Deer,General Season,Dedicated Hunter,Buck,925,YES,YES,YES,EXACT_SAME_CODE_2025_AND_2026_PERMITTED,HIGH,48,2,50,2025_DRAW_RESULTS_TABLES,,,42,,-8,EXACT_CODE,,,,,,,NONE,Same hunt code has source-lined 2025 permits and populated 2026 current permits.
LO1623,Cedar/Stansbury,Deer,General Season - Private Land Only,Archery,Buck,925,YES,NO,NO,CURRENT_2026_REFERENCE_ONLY_NO_2025_OR_2026_PERMITS,LOW,,,,,,,,,,NOT_CALCULATED,,,,,,,LOW,Code exists in current 2026 DATABASE but has no populated 2025 or 2026 permit values.
LO1624,Cedar/Stansbury,Deer,General Season - Private Land Only,Muzzleloader,Buck,925,YES,NO,NO,CURRENT_2026_REFERENCE_ONLY_NO_2025_OR_2026_PERMITS,LOW,,,,,,,,,,NOT_CALCULATED,,,,,,,LOW,Code exists in current 2026 DATABASE but has no populated 2025 or 2026 permit values.
LO1625,Cedar/Stansbury,Deer,General Season - Private Land Only,Any Legal Weapon (Late),Buck,925,YES,NO,NO,CURRENT_2026_REFERENCE_ONLY_NO_2025_OR_2026_PERMITS,LOW,,,,,,,,,,NOT_CALCULATED,,,,,,,LOW,Code exists in current 2026 DATABASE but has no populated 2025 or 2026 permit values.
DB1112,"West Desert, Swasey",Deer,Limited Entry,Muzzleloader,Buck,926,YES,YES,YES,EXACT_SAME_CODE_2025_AND_2026_PERMITTED,HIGH,4,1,5,2025_DRAW_RESULTS_TABLES,4,1,5,,0,EXACT_CODE,,,,,,,NONE,Same hunt code has source-lined 2025 permits and populated 2026 current permits.
DB1617,"West Desert, Swasey",Deer,General Season,Archery,Buck,926,YES,YES,YES,EXACT_SAME_CODE_2025_AND_2026_PERMITTED,HIGH,59,7,66,2025_DRAW_RESULTS_TABLES,,,80,,14,EXACT_CODE,,,,,,,NONE,Same hunt code has source-lined 2025 permits and populated 2026 current permits.
DB1618,"West Desert, Swasey",Deer,General Season,Muzzleloader,Buck,926,YES,YES,YES,EXACT_SAME_CODE_2025_AND_2026_PERMITTED,HIGH,57,7,64,2025_DRAW_RESULTS_TABLES,,,80,,16,EXACT_CODE,,,,,,,NONE,Same hunt code has source-lined 2025 permits and populated 2026 current permits.
DB1619,"West Desert, Swasey",Deer,General Season,Any Legal Weapon (Late),Buck,926,YES,YES,YES,EXACT_SAME_CODE_2025_AND_2026_PERMITTED,HIGH,207,20,227,2025_DRAW_RESULTS_TABLES,,,240,,13,EXACT_CODE,,,,,,,NONE,Same hunt code has source-lined 2025 permits and populated 2026 current permits.
DB1806,"West Desert, Swasey",Deer,General Season,Dedicated Hunter,Buck,926,YES,YES,YES,EXACT_SAME_CODE_2025_AND_2026_PERMITTED,HIGH,18,0,18,2025_DRAW_RESULTS_TABLES,,,36,,18,EXACT_CODE,,,,,,,NONE,Same hunt code has source-lined 2025 permits and populated 2026 current permits.
LO1617,"West Desert, Swasey",Deer,General Season - Private Land Only,Archery,Buck,926,YES,NO,NO,CURRENT_2026_REFERENCE_ONLY_NO_2025_OR_2026_PERMITS,LOW,,,,,,,,,,NOT_CALCULATED,,,,,,,LOW,Code exists in current 2026 DATABASE but has no populated 2025 or 2026 permit values.
LO1618,"West Desert, Swasey",Deer,General Season - Private Land Only,Muzzleloader,Buck,926,YES,NO,NO,CURRENT_2026_REFERENCE_ONLY_NO_2025_OR_2026_PERMITS,LOW,,,,,,,,,,NOT_CALCULATED,,,,,,,LOW,Code exists in current 2026 DATABASE but has no populated 2025 or 2026 permit values.
LO1619,"West Desert, Swasey",Deer,General Season - Private Land Only,Any Legal Weapon (Late),Buck,926,YES,NO,NO,CURRENT_2026_REFERENCE_ONLY_NO_2025_OR_2026_PERMITS,LOW,,,,,,,,,,NOT_CALCULATED,,,,,,,LOW,Code exists in current 2026 DATABASE but has no populated 2025 or 2026 permit values.
DB1113,Oquirrh/Tintic,Deer,Limited Entry,Muzzleloader,Buck,927,YES,YES,YES,EXACT_SAME_CODE_2025_AND_2026_PERMITTED,HIGH,11,1,12,2025_DRAW_RESULTS_TABLES,10,1,11,,-1,EXACT_CODE,,,,,,,NONE,Same hunt code has source-lined 2025 permits and populated 2026 current permits.
DB1620,Oquirrh/Tintic,Deer,General Season,Archery,Buck,927,YES,YES,YES,EXACT_SAME_CODE_2025_AND_2026_PERMITTED,HIGH,349,12,361,2025_DRAW_RESULTS_TABLES,,,450,,89,EXACT_CODE,,,,,,,NONE,Same hunt code has source-lined 2025 permits and populated 2026 current permits.
DB1621,Oquirrh/Tintic,Deer,General Season,Muzzleloader,Buck,927,YES,YES,YES,EXACT_SAME_CODE_2025_AND_2026_PERMITTED,HIGH,339,3,342,2025_DRAW_RESULTS_TABLES,,,450,,108,EXACT_CODE,,,,,,,NONE,Same hunt code has source-lined 2025 permits and populated 2026 current permits.
DB1622,Oquirrh/Tintic,Deer,General Season,Any Legal Weapon (Late),Buck,927,YES,YES,YES,EXACT_SAME_CODE_2025_AND_2026_PERMITTED,HIGH,1329,58,1387,2025_DRAW_RESULTS_TABLES,,,1350,,-37,EXACT_CODE,,,,,,,NONE,Same hunt code has source-lined 2025 permits and populated 2026 current permits.
DB1805,Oquirrh/Tintic,Deer,General Season,Dedicated Hunter,Buck,927,YES,YES,YES,EXACT_SAME_CODE_2025_AND_2026_PERMITTED,HIGH,154,3,157,2025_DRAW_RESULTS_TABLES,,,65,,-92,EXACT_CODE,,,,,,,NONE,Same hunt code has source-lined 2025 permits and populated 2026 current permits.
LO1620,Oquirrh/Tintic,Deer,General Season - Private Land Only,Archery,Buck,927,YES,NO,NO,CURRENT_2026_REFERENCE_ONLY_NO_2025_OR_2026_PERMITS,LOW,,,,,,,,,,NOT_CALCULATED,,,,,,,LOW,Code exists in current 2026 DATABASE but has no populated 2025 or 2026 permit values.
LO1621,Oquirrh/Tintic,Deer,General Season - Private Land Only,Muzzleloader,Buck,927,YES,NO,NO,CURRENT_2026_REFERENCE_ONLY_NO_2025_OR_2026_PERMITS,LOW,,,,,,,,,,NOT_CALCULATED,,,,,,,LOW,Code exists in current 2026 DATABASE but has no populated 2025 or 2026 permit values.
LO1622,Oquirrh/Tintic,Deer,General Season - Private Land Only,Any Legal Weapon (Late),Buck,927,YES,NO,NO,CURRENT_2026_REFERENCE_ONLY_NO_2025_OR_2026_PERMITS,LOW,,,,,,,,,,NOT_CALCULATED,,,,,,,LOW,Code exists in current 2026 DATABASE but has no populated 2025 or 2026 permit values.
DB1115,Little Rockies,Deer,Limited Entry,Any Legal Weapon,Buck,928,YES,YES,YES,EXACT_SAME_CODE_2025_AND_2026_PERMITTED,HIGH,4,1,5,2025_DRAW_RESULTS_TABLES,4,1,5,2026_RAC_CURRENT_YEAR_ALLOTMENT,0,EXACT_CODE,,,,,,,NONE,Same hunt code has source-lined 2025 permits and populated 2026 current permits.
DB1116,HAMSS,Deer,Limited Entry,"San Juan, Mancos Mesa",Buck,929,YES,YES,YES,EXACT_SAME_CODE_2025_AND_2026_PERMITTED,HIGH,4,1,5,2025_DRAW_RESULTS_TABLES,4,1,5,2026_RAC_CURRENT_YEAR_ALLOTMENT,0,EXACT_CODE,,,,,,,NONE,Same hunt code has source-lined 2025 permits and populated 2026 current permits.
DB1119,Moab Valley,Deer,Limited Entry,Any Legal Weapon,Buck,930,YES,YES,YES,EXACT_SAME_CODE_2025_AND_2026_PERMITTED,HIGH,9,1,10,2025_DRAW_RESULTS_TABLES,9,1,10,2026_RAC_CURRENT_YEAR_ALLOTMENT,0,EXACT_CODE,,,,,,,NONE,Same hunt code has source-lined 2025 permits and populated 2026 current permits.
EB1012,Uinta Basin Private Lands Any Bull Elk,Elk,General Season - Any Bull,Any Legal Weapon,Bull,931,YES,NO,YES,CURRENT_2026_PERMIT_CODE_NO_2025_HISTORY,MEDIUM,,,,,,,500,,,NOT_CALCULATED,,,,,,,MEDIUM,Populated 2026 permit code has no exact 2025 permit value and no promoted 2025 code mapping.
DB1120,Castle Valley,Deer,Limited Entry,Any Legal Weapon,Buck,932,YES,YES,YES,EXACT_SAME_CODE_2025_AND_2026_PERMITTED,HIGH,13,2,15,2025_DRAW_RESULTS_TABLES,13,2,15,2026_RAC_CURRENT_YEAR_ALLOTMENT,0,EXACT_CODE,,,,,,,NONE,Same hunt code has source-lined 2025 permits and populated 2026 current permits.
DS6626,"Escalante, East",Desert Bighorn Sheep,Once-in-a-lifetime,Any Legal Weapon,Either Sex,933,YES,YES,YES,EXACT_SAME_CODE_2025_AND_2026_PERMITTED,HIGH,5,2,7,2025_DRAW_RESULTS_TABLES,5,2,7,2026_RAC_CURRENT_YEAR_ALLOTMENT,0,EXACT_CODE,,,,,,,NONE,Same hunt code has source-lined 2025 permits and populated 2026 current permits.
DS6627,"Escalante, West",Desert Bighorn Sheep,Once-in-a-lifetime,Any Legal Weapon,Either Sex,934,YES,YES,YES,EXACT_SAME_CODE_2025_AND_2026_PERMITTED,HIGH,3,0,3,2025_DRAW_RESULTS_TABLES,3,0,3,2026_RAC_CURRENT_YEAR_ALLOTMENT,0,EXACT_CODE,,,,,,,NONE,Same hunt code has source-lined 2025 permits and populated 2026 current permits.
MA1008,"Wasatch Mtns, Salt Lake-Timpanogos",Moose,General Season,Any Legal Weapon,Antlerless,937,YES,YES,YES,EXACT_SAME_CODE_2025_AND_2026_PERMITTED,HIGH,4,1,5,2025_DRAW_RESULTS_TABLES,4,1,5,2026_RAC_CURRENT_YEAR_ALLOTMENT,0,EXACT_CODE,,,,,,,NONE,Same hunt code has source-lined 2025 permits and populated 2026 current permits.
EA1278,"Manti, Ferron-Nelson Mtn",Elk,General Season,Any Legal Weapon,Antlerless,938,YES,YES,YES,EXACT_SAME_CODE_2025_AND_2026_PERMITTED,HIGH,21,1,22,2025_DRAW_RESULTS_TABLES,45,5,50,,28,EXACT_CODE,,,,,,,NONE,Same hunt code has source-lined 2025 permits and populated 2026 current permits.
EA1279,"Manti, Ferron-Nelson Mtn",Elk,General Season,Any Legal Weapon,Antlerless,938,YES,YES,YES,EXACT_SAME_CODE_2025_AND_2026_PERMITTED,HIGH,33,4,37,2025_DRAW_RESULTS_TABLES,45,5,50,,13,EXACT_CODE,,,,,,,NONE,Same hunt code has source-lined 2025 permits and populated 2026 current permits.
EA1282,"Ogden, North",Elk,General Season,Archery,Antlerless,939,YES,YES,YES,EXACT_SAME_CODE_2025_AND_2026_PERMITTED,HIGH,10,2,12,2025_DRAW_RESULTS_TABLES,180,20,200,,188,EXACT_CODE,,,,,,,NONE,Same hunt code has source-lined 2025 permits and populated 2026 current permits.
PD1059,"Parker Mtn, Plains",Pronghorn,General Season,Any Legal Weapon,Doe,940,YES,YES,YES,EXACT_SAME_CODE_2025_AND_2026_PERMITTED,HIGH,27,3,30,2025_DRAW_RESULTS_TABLES,31,4,35,2026_RAC_CURRENT_YEAR_ALLOTMENT,5,EXACT_CODE,,,,,,,NONE,Same hunt code has source-lined 2025 permits and populated 2026 current permits.
PD1060,"Parker Mtn, Plains",Pronghorn,General Season,Any Legal Weapon,Doe,940,YES,YES,YES,EXACT_SAME_CODE_2025_AND_2026_PERMITTED,HIGH,36,4,40,2025_DRAW_RESULTS_TABLES,36,4,40,2026_RAC_CURRENT_YEAR_ALLOTMENT,0,EXACT_CODE,,,,,,,NONE,Same hunt code has source-lined 2025 permits and populated 2026 current permits.
EA1272,"East Canyon, East",Elk,General Season,Any Legal Weapon,Antlerless,941,YES,YES,YES,EXACT_SAME_CODE_2025_AND_2026_PERMITTED,HIGH,138,7,145,2025_DRAW_RESULTS_TABLES,135,15,150,2026_RAC_CURRENT_YEAR_ALLOTMENT,5,EXACT_CODE,,,,,,,NONE,Same hunt code has source-lined 2025 permits and populated 2026 current permits.
