source_file,source_row_number,rac_family,allocation_scope,hunt_code,hunt_codes_raw,hunt_name,permit_group,category,species,weapon,sex_type,season_dates_2026,permits_2025_res,permits_2025_nr,permits_2025_total,permits_2026_res,permits_2026_nr,permits_2026_total,permits_2025_text,permits_2026_text,source_document,source_note,db_hunt_name,db_species,db_weapon,db_hunt_type,db_season,db_permits_2026_res,db_permits_2026_nr,db_permits_2026_total,comparison_status,comparison_detail,delta_res,delta_nr,delta_total,significant_difference
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_buck_deer_limited_entry_permits.csv,10,buck_deer_limited_entry,HUNT_CODE_RES_NR_SPLIT,DB1015,DB1015,Diamond Mtn,Diamond Mtn,,Deer,Archery,,,20,2,22,22,2,24,,,2026-05-user-verified-table,User-provided limited-entry buck deer comparison table for 2025 to 2026.,Diamond Mtn,Deer,Archery,Limited Entry,Aug 15 2026 - Sept 11 2026,22,2,24,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_buck_deer_limited_entry_permits.csv,11,buck_deer_limited_entry,HUNT_CODE_RES_NR_SPLIT,DB1047,DB1047,Diamond Mtn,Diamond Mtn,,Deer,Multiseason,,,3,0,3,4,0,4,,,2026-05-user-verified-table,User-provided limited-entry buck deer comparison table for 2025 to 2026.,Diamond Mtn,Deer,Multiseason,Limited Entry,"Archery: Aug 15-Sept 11, 2026 | Muzz: Sept 23-Oct 1, 2026 | ALW: Oct 17-Oct 25, 2026",4,0,4,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_buck_deer_limited_entry_permits.csv,12,buck_deer_limited_entry,HUNT_CODE_RES_NR_SPLIT,DB1038,DB1038,Diamond Mtn,Diamond Mtn,,Deer,Muzzleloader,,,20,2,22,22,2,24,,,2026-05-user-verified-table,User-provided limited-entry buck deer comparison table for 2025 to 2026.,Diamond Mtn,Deer,Muzzleloader,Limited Entry,Sept 23 2026 - Oct 01 2026,22,2,24,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_buck_deer_limited_entry_permits.csv,13,buck_deer_limited_entry,HUNT_CODE_RES_NR_SPLIT,DB1020,DB1020,Dolores Triangle,Dolores Triangle,,Deer,Any Legal Weapon,,,11,1,12,13,2,15,,,2026-05-user-verified-table,User-provided limited-entry buck deer comparison table for 2025 to 2026.,Dolores Triangle,Deer,Any Legal Weapon,Limited Entry,Nov 14 2026 - Nov 22 2026,13,2,15,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_buck_deer_limited_entry_permits.csv,14,buck_deer_limited_entry,HUNT_CODE_RES_NR_SPLIT,DB1013,DB1013,Dolores Triangle,Dolores Triangle,,Deer,Archery,,,4,0,4,5,0,5,,,2026-05-user-verified-table,User-provided limited-entry buck deer comparison table for 2025 to 2026.,Dolores Triangle,Deer,Archery,Limited Entry,Oct 31 2026 - Nov 13 2026,5,0,5,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_buck_deer_limited_entry_permits.csv,15,buck_deer_limited_entry,HUNT_CODE_RES_NR_SPLIT,DB1031,DB1031,Dolores Triangle,Dolores Triangle,,Deer,Muzzleloader,,,4,0,4,5,0,5,,,2026-05-user-verified-table,User-provided limited-entry buck deer comparison table for 2025 to 2026.,Dolores Triangle,Deer,Muzzleloader,Limited Entry,Nov 23 2026 - Dec 01 2026,5,0,5,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_buck_deer_limited_entry_permits.csv,16,buck_deer_limited_entry,HUNT_CODE_RES_NR_SPLIT,DB1019,DB1019,"Fillmore, Oak Creek LE","Fillmore, Oak Creek LE",,Deer,Any Legal Weapon,,,31,3,34,33,4,37,,,2026-05-user-verified-table,User-provided limited-entry buck deer comparison table for 2025 to 2026.,"Fillmore, Oak Creek LE",Deer,Any Legal Weapon,Limited Entry,Oct 17 2026 - Oct 25 2026,33,4,37,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_buck_deer_limited_entry_permits.csv,17,buck_deer_limited_entry,HUNT_CODE_RES_NR_SPLIT,DB1012,DB1012,"Fillmore, Oak Creek LE","Fillmore, Oak Creek LE",,Deer,Archery,,,11,1,12,12,1,13,,,2026-05-user-verified-table,User-provided limited-entry buck deer comparison table for 2025 to 2026.,"Fillmore, Oak Creek LE",Deer,Archery,Limited Entry,Aug 15 2026 - Sept 11 2026,12,1,13,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_buck_deer_limited_entry_permits.csv,18,buck_deer_limited_entry,HUNT_CODE_RES_NR_SPLIT,DB1045,DB1045,"Fillmore, Oak Creek LE","Fillmore, Oak Creek LE",,Deer,Multiseason,,,2,0,2,2,0,2,,,2026-05-user-verified-table,User-provided limited-entry buck deer comparison table for 2025 to 2026.,"Fillmore, Oak Creek LE",Deer,Multiseason,Limited Entry,"Archery: Aug 15-Sept 11, 2026 | Muzz: Sept 23-Oct 1, 2026 | ALW: Oct 17-Oct 25, 2026",2,0,2,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_buck_deer_limited_entry_permits.csv,19,buck_deer_limited_entry,HUNT_CODE_RES_NR_SPLIT,DB1029,DB1029,"Fillmore, Oak Creek LE","Fillmore, Oak Creek LE",,Deer,Muzzleloader,,,11,1,12,12,1,13,,,2026-05-user-verified-table,User-provided limited-entry buck deer comparison table for 2025 to 2026.,"Fillmore, Oak Creek LE",Deer,Muzzleloader,Limited Entry,Sept 23 2026 - Oct 01 2026,12,1,13,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_buck_deer_limited_entry_permits.csv,20,buck_deer_limited_entry,HUNT_CODE_RES_NR_SPLIT,DB1115,DB1115,Little Rockies,Little Rockies,,Deer,Any Legal Weapon,,,4,1,5,4,1,5,,,2026-05-user-verified-table,User-provided limited-entry buck deer comparison table for 2025 to 2026.,Little Rockies,Deer,Any Legal Weapon,Limited Entry,Nov 07 2026 - Nov 30 2026,4,1,5,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_buck_deer_limited_entry_permits.csv,21,buck_deer_limited_entry,HUNT_CODE_RES_NR_SPLIT,DB1119,DB1119,Moab Valley,Moab Valley,,Deer,Any Legal Weapon,,,9,1,10,9,1,10,,,2026-05-user-verified-table,User-provided limited-entry buck deer comparison table for 2025 to 2026.,Moab Valley,Deer,Any Legal Weapon,Limited Entry,Nov 07 2026 - Nov 22 2026,9,1,10,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_buck_deer_limited_entry_permits.csv,22,buck_deer_limited_entry,HUNT_CODE_RES_NR_SPLIT,DB1022,DB1022,"San Juan, Elk Ridge","San Juan, Elk Ridge",,Deer,Any Legal Weapon,,,40,4,44,42,5,47,,,2026-05-user-verified-table,User-provided limited-entry buck deer comparison table for 2025 to 2026.,"San Juan, Elk Ridge",Deer,Any Legal Weapon,Limited Entry,Oct 17 2026 - Oct 25 2026,42,5,47,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_buck_deer_limited_entry_permits.csv,23,buck_deer_limited_entry,HUNT_CODE_RES_NR_SPLIT,DB1014,DB1014,"San Juan, Elk Ridge","San Juan, Elk Ridge",,Deer,Archery,,,14,2,16,15,2,17,,,2026-05-user-verified-table,User-provided limited-entry buck deer comparison table for 2025 to 2026.,"San Juan, Elk Ridge",Deer,Archery,Limited Entry,Aug 15 2026 - Sept 11 2026,15,2,17,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_buck_deer_limited_entry_permits.csv,24,buck_deer_limited_entry,HUNT_CODE_RES_NR_SPLIT,DB1046,DB1046,"San Juan, Elk Ridge","San Juan, Elk Ridge",,Deer,Multiseason,,,2,0,2,2,0,2,,,2026-05-user-verified-table,User-provided limited-entry buck deer comparison table for 2025 to 2026.,"San Juan, Elk Ridge",Deer,Multiseason,Limited Entry,"Archery: Aug 15-Sept 11, 2026 | Muzz: Sept 23-Oct 1, 2026 | ALW: Oct 17-Oct 25, 2026",2,0,2,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_buck_deer_limited_entry_permits.csv,25,buck_deer_limited_entry,HUNT_CODE_RES_NR_SPLIT,DB1037,DB1037,"San Juan, Elk Ridge","San Juan, Elk Ridge",,Deer,Muzzleloader,,,14,2,16,15,2,17,,,2026-05-user-verified-table,User-provided limited-entry buck deer comparison table for 2025 to 2026.,"San Juan, Elk Ridge",Deer,Muzzleloader,Limited Entry,Sept 23 2026 - Oct 01 2026,15,2,17,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_buck_deer_limited_entry_permits.csv,26,buck_deer_limited_entry,HUNT_CODE_RES_NR_SPLIT,DB1108,DB1108,Thousand Lakes,Thousand Lakes,,Deer,Restricted Rifle,,,25,3,28,27,3,30,,,2026-05-user-verified-table,User-provided limited-entry buck deer comparison table for 2025 to 2026.,Thousand Lakes,Deer,Restricted Rifle,Limited Entry,Oct 17 2026 - Oct 25 2026,27,3,30,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_buck_deer_limited_entry_permits.csv,27,buck_deer_limited_entry,HUNT_CODE_RES_NR_SPLIT,DB1106,DB1106,Thousand Lakes,Thousand Lakes,,Deer,Restricted Archery,,,21,2,23,20,2,22,,,2026-05-user-verified-table,User-provided limited-entry buck deer comparison table for 2025 to 2026.,Thousand Lakes,Deer,Restricted Archery,Limited Entry,Aug 15 2026 - Sept 11 2026,20,2,22,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_buck_deer_limited_entry_permits.csv,28,buck_deer_limited_entry,HUNT_CODE_RES_NR_SPLIT,DB1109,DB1109,Thousand Lakes,Thousand Lakes,,Deer,Restricted Multiseason,,,2,0,2,2,0,2,,,2026-05-user-verified-table,User-provided limited-entry buck deer comparison table for 2025 to 2026.,Thousand Lakes,Deer,Restricted Multiseason,Limited Entry,"Archery: Aug 15-Sept 11, 2026 | Muzz: Sept 23-Oct 1, 2026 | ALW: Oct 17-Oct 25, 2026",2,0,2,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_buck_deer_limited_entry_permits.csv,29,buck_deer_limited_entry,HUNT_CODE_RES_NR_SPLIT,DB1107,DB1107,Thousand Lakes,Thousand Lakes,,Deer,Restricted Muzzleloader,,,21,2,23,20,2,22,,,2026-05-user-verified-table,User-provided limited-entry buck deer comparison table for 2025 to 2026.,Thousand Lakes,Deer,Restricted Muzzleloader,Limited Entry,Sept 23 2026 - Oct 01 2026,20,2,22,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_buck_deer_limited_entry_permits.csv,30,buck_deer_limited_entry,HUNT_CODE_RES_NR_SPLIT,DB1024,DB1024,"West Desert, Vernon","West Desert, Vernon",,Deer,Any Legal Weapon,,,118,13,131,130,14,144,,,2026-05-user-verified-table,User-provided limited-entry buck deer comparison table for 2025 to 2026.,"West Desert, Vernon",Deer,Any Legal Weapon,Limited Entry,Oct 17 2026 - Oct 25 2026,130,14,144,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_buck_deer_limited_entry_permits.csv,31,buck_deer_limited_entry,HUNT_CODE_RES_NR_SPLIT,DB1016,DB1016,"West Desert, Vernon","West Desert, Vernon",,Deer,Archery,,,41,5,46,46,5,51,,,2026-05-user-verified-table,User-provided limited-entry buck deer comparison table for 2025 to 2026.,"West Desert, Vernon",Deer,Archery,Limited Entry,Aug 15 2026 - Sept 11 2026,46,5,51,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_buck_deer_limited_entry_permits.csv,32,buck_deer_limited_entry,HUNT_CODE_RES_NR_SPLIT,DB1048,DB1048,"West Desert, Vernon","West Desert, Vernon",,Deer,Multiseason,,,6,1,7,7,1,8,,,2026-05-user-verified-table,User-provided limited-entry buck deer comparison table for 2025 to 2026.,"West Desert, Vernon",Deer,Multiseason,Limited Entry,"Archery: Aug 15-Sept 11, 2026 | Muzz: Sept 23-Oct 1, 2026 | ALW: Oct 17-Oct 25, 2026",7,1,8,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_buck_deer_limited_entry_permits.csv,33,buck_deer_limited_entry,HUNT_CODE_RES_NR_SPLIT,DB1042,DB1042,"West Desert, Vernon","West Desert, Vernon",,Deer,Muzzleloader,,,41,5,46,46,5,51,,,2026-05-user-verified-table,User-provided limited-entry buck deer comparison table for 2025 to 2026.,"West Desert, Vernon",Deer,Muzzleloader,Limited Entry,Sept 23 2026 - Oct 01 2026,46,5,51,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_buck_deer_limited_entry_permits.csv,34,buck_deer_limited_entry,HUNT_CODE_RES_NR_SPLIT,DB1090,DB1090,HAMSS,HAMSS,,Deer,"Book Cliffs, Floy Canyon",,,6,1,7,6,1,7,,,2026-05-user-verified-table,User-provided limited-entry buck deer comparison table for 2025 to 2026.,HAMSS,Deer,"Book Cliffs, Floy Canyon",Limited Entry,Nov 07 2026 - Nov 30 2026,6,1,7,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_buck_deer_limited_entry_permits.csv,35,buck_deer_limited_entry,HUNT_CODE_RES_NR_SPLIT,DB1105,DB1105,HAMSS,HAMSS,,Deer,East Canyon,,,6,1,7,6,1,7,,,2026-05-user-verified-table,User-provided limited-entry buck deer comparison table for 2025 to 2026.,HAMSS,Deer,East Canyon,Limited Entry,Nov 07 2026 - Nov 30 2026,6,1,7,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_buck_deer_limited_entry_permits.csv,36,buck_deer_limited_entry,HUNT_CODE_RES_NR_SPLIT,DB1091,DB1091,HAMSS,HAMSS,,Deer,Kaiparowits HAMSS,,,4,1,5,4,1,5,,,2026-05-user-verified-table,User-provided limited-entry buck deer comparison table for 2025 to 2026.,HAMSS,Deer,Kaiparowits HAMSS,Limited Entry,Nov 07 2026 - Nov 30 2026,4,1,5,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_buck_deer_limited_entry_permits.csv,37,buck_deer_limited_entry,HUNT_CODE_RES_NR_SPLIT,DB1116,DB1116,HAMSS,HAMSS,,Deer,"San Juan, Mancos Mesa",,,4,1,5,4,1,5,,,2026-05-user-verified-table,User-provided limited-entry buck deer comparison table for 2025 to 2026.,HAMSS,Deer,"San Juan, Mancos Mesa",Limited Entry,Nov 07 2026 - Nov 30 2026,4,1,5,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_buck_deer_premium_management_permits.csv,2,buck_deer_premium_management,HUNT_CODE_RES_NR_SPLIT,DB1002,DB1002,Antelope Island Premium,Antelope Island Premium,,Deer,Any Legal Weapon,,,1,0,1,1,0,1,,,2026-04-rac-packet.pdf,User-provided supplemental RAC premium/management permit table for 2026.,Antelope Island Premium,Deer,Any Legal Weapon,Premium Limited Entry,Nov 11 2026 - Nov 18 2026,1,0,1,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_buck_deer_premium_management_permits.csv,3,buck_deer_premium_management,HUNT_CODE_RES_NR_SPLIT,DB1121,DB1121,Antelope Island Management,Antelope Island Management,,Deer,Any Legal Weapon,,,0,0,0,2,0,2,,,2026-04-rac-packet.pdf,User-provided supplemental RAC premium/management permit table for 2026.,Antelope Island Management,Deer,Any Legal Weapon,Premium Limited Entry,"Nov 16 2026 - Nov 20, 2026",2,0,2,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_buck_deer_premium_management_permits.csv,4,buck_deer_premium_management,HUNT_CODE_RES_NR_SPLIT,DB1003,DB1003,Henry Mtns Premium,Henry Mtns Premium,,Deer,Any Legal Weapon,,,22,3,25,24,3,27,,,2026-04-rac-packet.pdf,User-provided supplemental RAC premium/management permit table for 2026.,Henry Mtns Premium,Deer,Any Legal Weapon,Premium Limited Entry,Oct 17 2026 - Oct 25 2026,24,3,27,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_buck_deer_premium_management_permits.csv,5,buck_deer_premium_management,HUNT_CODE_RES_NR_SPLIT,DB1000,DB1000,Henry Mtns Premium,Henry Mtns Premium,,Deer,Archery,,,8,1,9,8,1,9,,,2026-04-rac-packet.pdf,User-provided supplemental RAC premium/management permit table for 2026.,Henry Mtns Premium,Deer,Archery,Premium Limited Entry,Aug 15 2026 - Sept 11 2026,8,1,9,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_buck_deer_premium_management_permits.csv,6,buck_deer_premium_management,HUNT_CODE_RES_NR_SPLIT,DB1007,DB1007,Henry Mtns Premium,Henry Mtns Premium,,Deer,Multiseason,,,1,0,1,1,0,1,,,2026-04-rac-packet.pdf,User-provided supplemental RAC premium/management permit table for 2026.,Henry Mtns Premium,Deer,Multiseason,Premium Limited Entry,"Archery: Aug 15-Sept 11, 2026 | Muzz: Sept 23-Oct 1, 2026 | ALW: Oct 17-Oct 25, 2026",1,0,1,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_buck_deer_premium_management_permits.csv,7,buck_deer_premium_management,HUNT_CODE_RES_NR_SPLIT,DB1005,DB1005,Henry Mtns Premium,Henry Mtns Premium,,Deer,Muzzleloader,,,8,1,9,8,1,9,,,2026-04-rac-packet.pdf,User-provided supplemental RAC premium/management permit table for 2026.,Henry Mtns Premium,Deer,Muzzleloader,Premium Limited Entry,Sept 23 2026 - Oct 01 2026,8,1,9,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_buck_deer_premium_management_permits.csv,8,buck_deer_premium_management,HUNT_CODE_RES_NR_SPLIT,DB1009,DB1009,Henry Mtns Management,Henry Mtns Management,,Deer,Any Legal Weapon,,,10,1,11,10,1,11,,,2026-04-rac-packet.pdf,User-provided supplemental RAC premium/management permit table for 2026.,Henry Mtns Management,Deer,Any Legal Weapon,Premium Limited Entry,Oct 26 2026 - Oct 30 2026,10,1,11,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_buck_deer_premium_management_permits.csv,9,buck_deer_premium_management,HUNT_CODE_RES_NR_SPLIT,DB1004,DB1004,Paunsaugunt Premium,Paunsaugunt Premium,,Deer,Any Legal Weapon,,,75,8,83,75,8,83,,,2026-04-rac-packet.pdf,User-provided supplemental RAC premium/management permit table for 2026.,Paunsaugunt Premium,Deer,Any Legal Weapon,Premium Limited Entry,Oct 17 2026 - Oct 31 2026,75,8,83,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_buck_deer_premium_management_permits.csv,10,buck_deer_premium_management,HUNT_CODE_RES_NR_SPLIT,DB1001,DB1001,Paunsaugunt Premium,Paunsaugunt Premium,,Deer,Archery,,,26,3,29,26,3,29,,,2026-04-rac-packet.pdf,User-provided supplemental RAC premium/management permit table for 2026.,Paunsaugunt Premium,Deer,Archery,Premium Limited Entry,Aug 15 2026 - Sept 11 2026,26,3,29,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_buck_deer_premium_management_permits.csv,11,buck_deer_premium_management,HUNT_CODE_RES_NR_SPLIT,DB1008,DB1008,Paunsaugunt Premium,Paunsaugunt Premium,,Deer,Multiseason,,,3,1,4,3,1,4,,,2026-04-rac-packet.pdf,User-provided supplemental RAC premium/management permit table for 2026.,Paunsaugunt Premium,Deer,Multiseason,Premium Limited Entry,"Archery: Aug 15-Sept 11, 2026 | Muzz: Sept 23-Oct 1, 2026 | ALW: Oct 17-Oct 31, 2026",3,1,4,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_buck_deer_premium_management_permits.csv,12,buck_deer_premium_management,HUNT_CODE_RES_NR_SPLIT,DB1006,DB1006,Paunsaugunt Premium,Paunsaugunt Premium,,Deer,Muzzleloader,,,26,3,29,26,3,29,,,2026-04-rac-packet.pdf,User-provided supplemental RAC premium/management permit table for 2026.,Paunsaugunt Premium,Deer,Muzzleloader,Premium Limited Entry,Sept 23 2026 - Oct 01 2026,26,3,29,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_buck_deer_premium_management_permits.csv,13,buck_deer_premium_management,HUNT_CODE_RES_NR_SPLIT,DB1010,DB1010,Paunsaugunt Management,Paunsaugunt Management,,Deer,Any Legal Weapon,,,24,3,27,30,3,33,,,2026-04-rac-packet.pdf,User-provided supplemental RAC premium/management permit table for 2026.,Paunsaugunt Management,Deer,Any Legal Weapon,Premium Limited Entry,Nov 02 2026 - Nov 20 2026,30,3,33,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_buck_deer_premium_management_permits.csv,14,buck_deer_premium_management,HUNT_CODE_RES_NR_SPLIT,DB1058,DB1058,Paunsaugunt Cactus,Paunsaugunt Cactus,,Deer,Any Legal Weapon,,,27,3,30,18,2,20,,,2026-04-rac-packet.pdf,User-provided supplemental RAC premium/management permit table for 2026.,Paunsaugunt Cactus,Deer,Any Legal Weapon,Premium Limited Entry,Nov 02 2026 - Nov 20 2026,18,2,20,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
