hunt_code,guidebook_page,guidebook_section,species_inferred,guidebook_hunt_name,guidebook_detail_text,guidebook_season_text,guidebook_county_text,guidebook_public_permits,raw_line,database_status,database_hunt_name,database_species,database_season,name_overlap_score,name_status,season_status,difference_severity,difference_reason
MB6010,64,BUCK_PRONGHORN_OR_BULL_MOOSE_HUNT_TABLES,Moose,Yellowstone,Sept. 12-Oct. 31,Sept. 12-Oct. 31,,,Yellowstone MB6010 Sept. 12-Oct. 31,MATCHED,Yellowstone,Moose,Sept 12 2026 - Oct 31 2026,1.0,MATCH,MATCH,OK,
MB6011,64,BUCK_PRONGHORN_OR_BULL_MOOSE_HUNT_TABLES,Moose,Wasatch Mtns/Central Mtns,Sept. 12-Oct. 31,Sept. 12-Oct. 31,,,Wasatch Mtns/Central Mtns MB6011 Sept. 12-Oct. 31,MATCHED,Wasatch Mtns/Central Mtns,Moose,Sept 12 2026 - Oct 31 2026,1.0,MATCH,MATCH,OK,
MB6012,64,BUCK_PRONGHORN_OR_BULL_MOOSE_HUNT_TABLES,Moose,Box Elder,Sept. 12-Oct. 31,Sept. 12-Oct. 31,,,Box Elder MB6012 Sept. 12-Oct. 31,MATCHED,Box Elder,Moose,Sept 12 2026 - Oct 31 2026,1.0,MATCH,MATCH,OK,
MB6201,78,CWMU_HUNT_TABLES,Moose,Beaver Hollow (new),Morgan 1,,Morgan,1,Beaver Hollow (new) MB6201 Morgan 1,MATCHED,Beaver Hollow CWMU,Moose,Contact Operator for 2026 season dates,1.0,MATCH,REFERENCE_OR_COMPOSITE_SEASON,OK,
MB6202,78,CWMU_HUNT_TABLES,Moose,Causey Spring,Weber 1,,Weber,1,Causey Spring MB6202 Weber 1,MATCHED,Causey Spring CWMU,Moose,Contact Operator for 2026 season dates,1.0,MATCH,REFERENCE_OR_COMPOSITE_SEASON,OK,
MB6206,78,CWMU_HUNT_TABLES,Moose,Deseret,Morgan/Rich/Weber 1,,Morgan/Rich/Weber,1,Deseret MB6206 Morgan/Rich/Weber 1,MATCHED,Deseret CWMU,Moose,Contact Operator for 2026 season dates,1.0,MATCH,REFERENCE_OR_COMPOSITE_SEASON,OK,
MB6208,78,CWMU_HUNT_TABLES,Moose,East Fork Chalk Creek,Summit 2,,Summit,2,East Fork Chalk Creek MB6208 Summit 2,MATCHED,East Fork Chalk Creek CWMU,Moose,Contact Operator for 2026 season dates,1.0,MATCH,REFERENCE_OR_COMPOSITE_SEASON,OK,
MB6211,78,CWMU_HUNT_TABLES,Moose,Grass Valley/Clark Canyon,Summit 4,,Summit,4,Grass Valley/Clark Canyon MB6211 Summit 4,MATCHED,Grass Valley/Clark Canyon CWMU,Moose,Contact Operator for 2026 season dates,1.0,MATCH,REFERENCE_OR_COMPOSITE_SEASON,OK,
MB6219,78,CWMU_HUNT_TABLES,Moose,Skull Crack,Morgan/Weber 2,,Morgan/Weber,2,Skull Crack MB6219 Morgan/Weber 2,MATCHED,Skull Crack CWMU,Moose,Contact Operator for 2026 season dates,1.0,MATCH,REFERENCE_OR_COMPOSITE_SEASON,OK,
MB6222,78,CWMU_HUNT_TABLES,Moose,Strawberry Ridge,Cache/Rich 1,,Cache/Rich,1,Strawberry Ridge MB6222 Cache/Rich 1,MATCHED,Strawberry Ridge CWMU,Moose,Contact Operator for 2026 season dates,1.0,MATCH,REFERENCE_OR_COMPOSITE_SEASON,OK,
MB6251,78,CWMU_HUNT_TABLES,Moose,Hardscrabble,Davis/Morgan/Salt Lake 1,,Davis/Morgan/Salt Lake,1,Hardscrabble MB6251 Davis/Morgan/Salt Lake 1,MATCHED,Hardscrabble CWMU,Moose,Contact Operator for 2026 season dates,1.0,MATCH,REFERENCE_OR_COMPOSITE_SEASON,OK,
MB6256,78,CWMU_HUNT_TABLES,Moose,Woodruff Creek South,Rich 1,,Rich,1,Woodruff Creek South MB6256 Rich 1,MATCHED,Woodruff Creek South CWMU,Moose,Contact Operator for 2026 season dates,1.0,MATCH,REFERENCE_OR_COMPOSITE_SEASON,OK,
MB6258,78,CWMU_HUNT_TABLES,Moose,Jacob's Creek,Morgan 1,,Morgan,1,Jacob's Creek MB6258 Morgan 1,MATCHED,Jacob's Creek CWMU,Moose,Contact Operator for 2026 season dates,1.0,MATCH,REFERENCE_OR_COMPOSITE_SEASON,OK,
MB6262,78,CWMU_HUNT_TABLES,Moose,Junction Valley,Box Elder 1,,Box Elder,1,Junction Valley MB6262 Box Elder 1,MATCHED,Junction Valley CWMU,Moose,Contact Operator for 2026 season dates,1.0,MATCH,REFERENCE_OR_COMPOSITE_SEASON,OK,
MB6265,78,CWMU_HUNT_TABLES,Moose,Little Pole Canyon,Wasatch 1,,Wasatch,1,Little Pole Canyon MB6265 Wasatch 1,MATCHED,Little Pole Canyon CWMU,Moose,Contact Operator for 2026 season dates,1.0,MATCH,REFERENCE_OR_COMPOSITE_SEASON,OK,
MB6266,78,CWMU_HUNT_TABLES,Moose,Weber Florence Creek/Stillman Creek,Summit 3,,Summit,3,Weber Florence Creek/Stillman Creek MB6266 Summit 3,MATCHED,Weber Florence Creek/Stillman Creek CWMU,Moose,Contact Operator for 2026 season dates,1.0,MATCH,REFERENCE_OR_COMPOSITE_SEASON,OK,
PB1000,10,SPORTSMAN_AND_STATEWIDE_CONSERVATION_DATES,Pronghorn,Buck pronghorn,Buck pronghorn,Buck pronghorn,,,PB1000 Buck pronghorn,MATCHED,Pronghorn - Statewide Permit,Pronghorn,"Archery: Aug 15 - Aug 31, 2026 | ALW: Sept 1 - Nov 15, 2026",0.333,SPORTSMAN_STATEWIDE_LABEL_VARIANT,NOT_COMPARABLE,OK,
PB5000,61,BUCK_PRONGHORN_HUNT_TABLES,Pronghorn,Beaver,Aug. 15-Sept. 11,Aug. 15-Sept. 11,,,Beaver PB5000 Aug. 15-Sept. 11,MATCHED,Beaver,Pronghorn,Aug 15 2026 - Sept 11 2026,1.0,MATCH,MATCH,OK,
PB5001,61,BUCK_PRONGHORN_HUNT_TABLES,Pronghorn,"Book Cliffs, Bitter Creek",Aug. 15-Sept. 11,Aug. 15-Sept. 11,,,"Book Cliffs, Bitter Creek PB5001 Aug. 15-Sept. 11",MATCHED,"Book Cliffs, Bitter Creek",Pronghorn,Aug 15 2026 - Sept 11 2026,1.0,MATCH,MATCH,OK,
PB5002,61,BUCK_PRONGHORN_HUNT_TABLES,Pronghorn,"Book Cliffs, South",Aug. 15-Sept. 11,Aug. 15-Sept. 11,,,"Book Cliffs, South PB5002 Aug. 15-Sept. 11",MATCHED,"Book Cliffs, South",Pronghorn,Aug 15 2026 - Sept 11 2026,1.0,MATCH,MATCH,OK,
PB5003,61,BUCK_PRONGHORN_HUNT_TABLES,Pronghorn,"Box Elder, Promontory",Aug. 15-Sept. 11,Aug. 15-Sept. 11,,,"Box Elder, Promontory PB5003 Aug. 15-Sept. 11",MATCHED,"Box Elder, Promontory",Pronghorn,Aug 15 2026 - Sept 11 2026,1.0,MATCH,MATCH,OK,
PB5004,61,BUCK_PRONGHORN_HUNT_TABLES,Pronghorn,"Box Elder, Puddle Valley",Aug. 15-Sept. 11,Aug. 15-Sept. 11,,,"Box Elder, Puddle Valley PB5004 Aug. 15-Sept. 11",MATCHED,"Box Elder, Puddle Valley",Pronghorn,Aug 15 2026 - Sept 11 2026,1.0,MATCH,MATCH,OK,
PB5005,61,BUCK_PRONGHORN_HUNT_TABLES,Pronghorn,"Box Elder, Snowville",Aug. 15-Sept. 11,Aug. 15-Sept. 11,,,"Box Elder, Snowville PB5005 Aug. 15-Sept. 11",MATCHED,"Box Elder, Snowville",Pronghorn,Aug 15 2026 - Sept 11 2026,1.0,MATCH,MATCH,OK,
PB5006,61,BUCK_PRONGHORN_HUNT_TABLES,Pronghorn,"Box Elder, West",Aug. 15-Sept. 11,Aug. 15-Sept. 11,,,"Box Elder, West PB5006 Aug. 15-Sept. 11",MATCHED,"Box Elder, West",Pronghorn,Aug 15 2026 - Sept 11 2026,1.0,MATCH,MATCH,OK,
PB5008,61,BUCK_PRONGHORN_HUNT_TABLES,Pronghorn,"Fillmore, Oak Creek South",Aug. 15-Sept. 11,Aug. 15-Sept. 11,,,"Fillmore, Oak Creek South PB5008 Aug. 15-Sept. 11",MATCHED,"Fillmore, Oak Creek South",Pronghorn,Aug 15 2026 - Sept 11 2026,1.0,MATCH,MATCH,OK,
PB5009,61,BUCK_PRONGHORN_HUNT_TABLES,Pronghorn,"La Sal, Potash/South Cisco",Aug. 15-Sept. 11,Aug. 15-Sept. 11,,,"La Sal, Potash/South Cisco PB5009 Aug. 15-Sept. 11",MATCHED,"La Sal, Potash/South Cisco",Pronghorn,Aug 15 2026 - Sept 11 2026,1.0,MATCH,MATCH,OK,
PB5011,61,BUCK_PRONGHORN_HUNT_TABLES,Pronghorn,"Nine Mile, Anthro-Myton Bench",Aug. 15-Sept. 11,Aug. 15-Sept. 11,,,"Nine Mile, Anthro-Myton Bench PB5011 Aug. 15-Sept. 11",MATCHED,"Nine Mile, Anthro-Myton Bench",Pronghorn,Aug 15 2026 - Sept 11 2026,1.0,MATCH,MATCH,OK,
PB5012,62,BUCK_PRONGHORN_HUNT_TABLES,Pronghorn,"North Slope, Three Corners/West Daggett",Aug. 15-Sept. 11,Aug. 15-Sept. 11,,,"North Slope, Three Corners/West Daggett PB5012 Aug. 15-Sept. 11",MATCHED,"North Slope, Three Corners/West Daggett",Pronghorn,Aug 15 2026 - Sept 11 2026,1.0,MATCH,MATCH,OK,
PB5013,62,BUCK_PRONGHORN_HUNT_TABLES,Pronghorn,Pine Valley,Aug. 15-Sept. 11,Aug. 15-Sept. 11,,,Pine Valley PB5013 Aug. 15-Sept. 11,MATCHED,Pine Valley,Pronghorn,Aug 15 2026 - Sept 11 2026,1.0,MATCH,MATCH,OK,
PB5015,62,BUCK_PRONGHORN_HUNT_TABLES,Pronghorn,"San Rafael, North",Aug. 15-Sept. 11,Aug. 15-Sept. 11,,,"San Rafael, North PB5015 Aug. 15-Sept. 11",MATCHED,"San Rafael, North",Pronghorn,Aug 15 2026 - Sept 11 2026,1.0,MATCH,MATCH,OK,
PB5016,61,BUCK_PRONGHORN_HUNT_TABLES,Pronghorn,Diamond Mtn/Bonanza,Aug. 15-Sept. 11,Aug. 15-Sept. 11,,,Diamond Mtn/Bonanza PB5016 Aug. 15-Sept. 11,MATCHED,Diamond Mtn/Bonanza,Pronghorn,Aug 15 2026 - Sept 11 2026,1.0,MATCH,MATCH,OK,
PB5017,62,BUCK_PRONGHORN_HUNT_TABLES,Pronghorn,Vernal,Aug. 15-Sept. 11,Aug. 15-Sept. 11,,,Vernal PB5017 Aug. 15-Sept. 11,MATCHED,Vernal,Pronghorn,Aug 15 2026 - Sept 11 2026,1.0,MATCH,MATCH,OK,
PB5018,62,BUCK_PRONGHORN_HUNT_TABLES,Pronghorn,Southwest Desert,Aug. 15-Sept. 11,Aug. 15-Sept. 11,,,Southwest Desert PB5018 Aug. 15-Sept. 11,MATCHED,Southwest Desert,Pronghorn,Aug 15 2026 - Sept 11 2026,1.0,MATCH,MATCH,OK,
PB5019,62,BUCK_PRONGHORN_HUNT_TABLES,Pronghorn,"West Desert, Riverbed",Aug. 15-Sept. 11,Aug. 15-Sept. 11,,,"West Desert, Riverbed PB5019 Aug. 15-Sept. 11",MATCHED,"West Desert, Riverbed",Pronghorn,Aug 15 2026 - Sept 11 2026,1.0,MATCH,MATCH,OK,
PB5020,62,BUCK_PRONGHORN_HUNT_TABLES,Pronghorn,"West Desert, Rush Valley",Aug. 15-Sept. 11,Aug. 15-Sept. 11,,,"West Desert, Rush Valley PB5020 Aug. 15-Sept. 11",MATCHED,"West Desert, Rush Valley",Pronghorn,Aug 15 2026 - Sept 11 2026,1.0,MATCH,MATCH,OK,
PB5021,62,BUCK_PRONGHORN_HUNT_TABLES,Pronghorn,"West Desert, Snake Valley",Aug. 15-Sept. 11,Aug. 15-Sept. 11,,,"West Desert, Snake Valley PB5021 Aug. 15-Sept. 11",MATCHED,"West Desert, Snake Valley",Pronghorn,Aug 15 2026 - Sept 11 2026,1.0,MATCH,MATCH,OK,
PB5024,62,BUCK_PRONGHORN_HUNT_TABLES,Pronghorn,Southwest Desert,Sept. 23-Oct. 1,Sept. 23-Oct. 1,,,Southwest Desert PB5024 Sept. 23-Oct. 1,MATCHED,Southwest Desert,Pronghorn,Sept 23 2026 - Oct 01 2026,1.0,MATCH,MATCH,OK,
PB5025,63,BUCK_PRONGHORN_HUNT_TABLES,Pronghorn,"North Slope, Three Corners/West Daggett PB5012 Aug. 15-Sept. 11 Beaver",Sept. 12-Sept. 20,Sept. 12-Sept. 20,,,"North Slope, Three Corners/West Daggett PB5012 Aug. 15-Sept. 11 Beaver PB5025 Sept. 12-Sept. 20",MATCHED,Beaver,Pronghorn,Sept 12 2026 - Sept 20 2026,0.083,MULTI_COLUMN_TEXT_NOT_COMPARABLE,MATCH,OK,
PB5026,63,BUCK_PRONGHORN_HUNT_TABLES,Pronghorn,"Panguitch Lake/Zion, North PB5054 Aug. 15-Sept. 11 Book Cliffs, Bitter Creek",Sept. 12-Sept. 20,Sept. 12-Sept. 20,,,"Panguitch Lake/Zion, North PB5054 Aug. 15-Sept. 11 Book Cliffs, Bitter Creek PB5026 Sept. 12-Sept. 20",MATCHED,"Book Cliffs, Bitter Creek",Pronghorn,Sept 12 2026 - Sept 20 2026,0.308,MULTI_COLUMN_TEXT_NOT_COMPARABLE,MATCH,OK,
PB5027,63,BUCK_PRONGHORN_HUNT_TABLES,Pronghorn,"Parker Mtn PB5077 Aug. 15-Sept. 11 Book Cliffs, South",Sept. 12-Sept. 20,Sept. 12-Sept. 20,,,"Parker Mtn PB5077 Aug. 15-Sept. 11 Book Cliffs, South PB5027 Sept. 12-Sept. 20",MATCHED,"Book Cliffs, South",Pronghorn,Sept 12 2026 - Sept 20 2026,0.3,MULTI_COLUMN_TEXT_NOT_COMPARABLE,MATCH,OK,
PB5028,63,BUCK_PRONGHORN_HUNT_TABLES,Pronghorn,"Pine Valley PB5013 Aug. 15-Sept. 11 Box Elder, Promontory",Sept. 12-Sept. 20,Sept. 12-Sept. 20,,,"Pine Valley PB5013 Aug. 15-Sept. 11 Box Elder, Promontory PB5028 Sept. 12-Sept. 20",MATCHED,"Box Elder, Promontory",Pronghorn,Sept 12 2026 - Sept 20 2026,0.3,MULTI_COLUMN_TEXT_NOT_COMPARABLE,MATCH,OK,
PB5029,63,BUCK_PRONGHORN_HUNT_TABLES,Pronghorn,"San Rafael, Desert PB5055 Aug. 15-Sept. 11 Box Elder, Puddle Valley",Sept. 12-Sept. 20,Sept. 12-Sept. 20,,,"San Rafael, Desert PB5055 Aug. 15-Sept. 11 Box Elder, Puddle Valley PB5029 Sept. 12-Sept. 20",MATCHED,"Box Elder, Puddle Valley",Pronghorn,Sept 12 2026 - Sept 20 2026,0.333,MULTI_COLUMN_TEXT_NOT_COMPARABLE,MATCH,OK,
PB5030,63,BUCK_PRONGHORN_HUNT_TABLES,Pronghorn,"San Rafael, North PB5015 Aug. 15-Sept. 11 Box Elder, Snowville",Sept. 12-Sept. 20,Sept. 12-Sept. 20,,,"San Rafael, North PB5015 Aug. 15-Sept. 11 Box Elder, Snowville PB5030 Sept. 12-Sept. 20",MATCHED,"Box Elder, Snowville",Pronghorn,Sept 12 2026 - Sept 20 2026,0.273,MULTI_COLUMN_TEXT_NOT_COMPARABLE,MATCH,OK,
PB5031,63,BUCK_PRONGHORN_HUNT_TABLES,Pronghorn,"Southwest Desert PB5018 Aug. 15-Sept. 11 Box Elder, West",Sept. 12-Sept. 20,Sept. 12-Sept. 20,,,"Southwest Desert PB5018 Aug. 15-Sept. 11 Box Elder, West PB5031 Sept. 12-Sept. 20",MATCHED,"Box Elder, West",Pronghorn,Sept 12 2026 - Sept 20 2026,0.3,MULTI_COLUMN_TEXT_NOT_COMPARABLE,MATCH,OK,
PB5033,63,BUCK_PRONGHORN_HUNT_TABLES,Pronghorn,"West Desert, Rush Valley PB5020 Aug. 15-Sept. 11 Fillmore, Oak Creek South",Sept. 12-Sept. 20,Sept. 12-Sept. 20,,,"West Desert, Rush Valley PB5020 Aug. 15-Sept. 11 Fillmore, Oak Creek South PB5033 Sept. 12-Sept. 20",MATCHED,"Fillmore, Oak Creek South",Pronghorn,Sept 12 2026 - Sept 20 2026,0.308,MULTI_COLUMN_TEXT_NOT_COMPARABLE,MATCH,OK,
PB5034,63,BUCK_PRONGHORN_HUNT_TABLES,Pronghorn,"West Desert, Snake Valley PB5021 Aug. 15-Sept. 11 Kaiparowits",Sept. 12-Sept. 20,Sept. 12-Sept. 20,,,"West Desert, Snake Valley PB5021 Aug. 15-Sept. 11 Kaiparowits PB5034 Sept. 12-Sept. 20",MATCHED,Kaiparowits,Pronghorn,Sept 12 2026 - Sept 20 2026,0.1,MULTI_COLUMN_TEXT_NOT_COMPARABLE,MATCH,OK,
PB5035,63,BUCK_PRONGHORN_HUNT_TABLES,Pronghorn,"La Sal, Potash/South Cisco",Sept. 12-Sept. 20,Sept. 12-Sept. 20,,,"La Sal, Potash/South Cisco PB5035 Sept. 12-Sept. 20",MATCHED,"La Sal, Potash/South Cisco",Pronghorn,Sept 12 2026 - Sept 20 2026,1.0,MATCH,MATCH,OK,
PB5037,63,BUCK_PRONGHORN_HUNT_TABLES,Pronghorn,"Nine Mile, Anthro-Myton Bench",Sept. 12-Sept. 20,Sept. 12-Sept. 20,,,"Nine Mile, Anthro-Myton Bench PB5037 Sept. 12-Sept. 20",MATCHED,"Nine Mile, Anthro-Myton Bench",Pronghorn,Sept 12 2026 - Sept 20 2026,1.0,MATCH,MATCH,OK,
PB5038,63,BUCK_PRONGHORN_HUNT_TABLES,Pronghorn,"Nine Mile, Range Creek",Sept. 12-Sept. 20,Sept. 12-Sept. 20,,,"Nine Mile, Range Creek PB5038 Sept. 12-Sept. 20",MATCHED,"Nine Mile, Range Creek",Pronghorn,Sept 12 2026 - Sept 20 2026,1.0,MATCH,MATCH,OK,
PB5039,63,BUCK_PRONGHORN_HUNT_TABLES,Pronghorn,"North Slope, Summit",Sept. 12-Sept. 20,Sept. 12-Sept. 20,,,"North Slope, Summit PB5039 Sept. 12-Sept. 20",MATCHED,"North Slope, Summit",Pronghorn,Sept 12 2026 - Sept 20 2026,1.0,MATCH,MATCH,OK,
PB5040,63,BUCK_PRONGHORN_HUNT_TABLES,Pronghorn,"North Slope, Three Corners/West Daggett",Sept. 12-Sept. 20,Sept. 12-Sept. 20,,,"North Slope, Three Corners/West Daggett PB5040 Sept. 12-Sept. 20",MATCHED,"North Slope, Three Corners/West Daggett",Pronghorn,Sept 12 2026 - Sept 20 2026,1.0,MATCH,MATCH,OK,
PB5041,63,BUCK_PRONGHORN_HUNT_TABLES,Pronghorn,"Panguitch Lake/Zion, North",Sept. 12-Sept. 20,Sept. 12-Sept. 20,,,"Panguitch Lake/Zion, North PB5041 Sept. 12-Sept. 20",MATCHED,"Panguitch Lake/Zion, North",Pronghorn,Sept 12 2026 - Sept 20 2026,1.0,MATCH,MATCH,OK,
PB5042,63,BUCK_PRONGHORN_HUNT_TABLES,Pronghorn,Pine Valley,Sept. 12-Sept. 20,Sept. 12-Sept. 20,,,Pine Valley PB5042 Sept. 12-Sept. 20,MATCHED,Pine Valley,Pronghorn,Sept 12 2026 - Sept 20 2026,1.0,MATCH,MATCH,OK,
PB5044,63,BUCK_PRONGHORN_HUNT_TABLES,Pronghorn,"San Juan, Hatch Point",Sept. 12-Sept. 20,Sept. 12-Sept. 20,,,"San Juan, Hatch Point PB5044 Sept. 12-Sept. 20",MATCHED,"San Juan, Hatch Point",Pronghorn,Sept 12 2026 - Sept 20 2026,1.0,MATCH,MATCH,OK,
PB5045,63,BUCK_PRONGHORN_HUNT_TABLES,Pronghorn,"San Rafael, Desert",Sept. 12-Sept. 20,Sept. 12-Sept. 20,,,"San Rafael, Desert PB5045 Sept. 12-Sept. 20",MATCHED,"San Rafael, Desert",Pronghorn,Sept 12 2026 - Sept 20 2026,1.0,MATCH,MATCH,OK,
PB5046,63,BUCK_PRONGHORN_HUNT_TABLES,Pronghorn,"San Rafael, North",Sept. 12-Sept. 20,Sept. 12-Sept. 20,,,"San Rafael, North PB5046 Sept. 12-Sept. 20",MATCHED,"San Rafael, North",Pronghorn,Sept 12 2026 - Sept 20 2026,1.0,MATCH,MATCH,OK,
PB5047,63,BUCK_PRONGHORN_HUNT_TABLES,Pronghorn,"West Desert, Riverbed PB5019 Aug. 15-Sept. 11 Diamond Mtn/Bonanza",Sept. 12-Sept. 20,Sept. 12-Sept. 20,,,"West Desert, Riverbed PB5019 Aug. 15-Sept. 11 Diamond Mtn/Bonanza PB5047 Sept. 12-Sept. 20",MATCHED,Diamond Mtn/Bonanza,Pronghorn,Sept 12 2026 - Sept 20 2026,0.273,MULTI_COLUMN_TEXT_NOT_COMPARABLE,MATCH,OK,
PB5048,64,BUCK_PRONGHORN_OR_BULL_MOOSE_HUNT_TABLES,Pronghorn,Vernal,Sept. 12-Sept. 20,Sept. 12-Sept. 20,,,Vernal PB5048 Sept. 12-Sept. 20,MATCHED,Vernal,Pronghorn,Sept 12 2026 - Sept 20 2026,1.0,MATCH,MATCH,OK,
PB5049,63,BUCK_PRONGHORN_HUNT_TABLES,Pronghorn,Southwest Desert,Sept. 12-Sept. 20,Sept. 12-Sept. 20,,,Southwest Desert PB5049 Sept. 12-Sept. 20,MATCHED,Southwest Desert,Pronghorn,Sept 12 2026 - Sept 20 2026,1.0,MATCH,MATCH,OK,
PB5050,64,BUCK_PRONGHORN_OR_BULL_MOOSE_HUNT_TABLES,Pronghorn,"West Desert, Riverbed",Sept. 12-Sept. 20,Sept. 12-Sept. 20,,,"West Desert, Riverbed PB5050 Sept. 12-Sept. 20",MATCHED,"West Desert, Riverbed",Pronghorn,Sept 12 2026 - Sept 20 2026,1.0,MATCH,MATCH,OK,
PB5051,64,BUCK_PRONGHORN_OR_BULL_MOOSE_HUNT_TABLES,Pronghorn,"West Desert, Rush Valley",Sept. 12-Sept. 20,Sept. 12-Sept. 20,,,"West Desert, Rush Valley PB5051 Sept. 12-Sept. 20",MATCHED,"West Desert, Rush Valley",Pronghorn,Sept 12 2026 - Sept 20 2026,1.0,MATCH,MATCH,OK,
PB5052,64,BUCK_PRONGHORN_OR_BULL_MOOSE_HUNT_TABLES,Pronghorn,"West Desert, Snake Valley",Sept. 12-Sept. 20,Sept. 12-Sept. 20,,,"West Desert, Snake Valley PB5052 Sept. 12-Sept. 20",MATCHED,"West Desert, Snake Valley",Pronghorn,Sept 12 2026 - Sept 20 2026,1.0,MATCH,MATCH,OK,
PB5053,61,BUCK_PRONGHORN_HUNT_TABLES,Pronghorn,"Nine Mile, Range Creek",Aug. 15-Sept. 11,Aug. 15-Sept. 11,,,"Nine Mile, Range Creek PB5053 Aug. 15-Sept. 11",MATCHED,"Nine Mile, Range Creek",Pronghorn,Aug 15 2026 - Sept 11 2026,1.0,MATCH,MATCH,OK,
PB5054,62,BUCK_PRONGHORN_HUNT_TABLES,Pronghorn,"Panguitch Lake/Zion, North",Aug. 15-Sept. 11,Aug. 15-Sept. 11,,,"Panguitch Lake/Zion, North PB5054 Aug. 15-Sept. 11",MATCHED,"Panguitch Lake/Zion, North",Pronghorn,Aug 15 2026 - Sept 11 2026,1.0,MATCH,MATCH,OK,
PB5055,62,BUCK_PRONGHORN_HUNT_TABLES,Pronghorn,"San Rafael, Desert",Aug. 15-Sept. 11,Aug. 15-Sept. 11,,,"San Rafael, Desert PB5055 Aug. 15-Sept. 11",MATCHED,"San Rafael, Desert",Pronghorn,Aug 15 2026 - Sept 11 2026,1.0,MATCH,MATCH,OK,
PB5056,62,BUCK_PRONGHORN_HUNT_TABLES,Pronghorn,"San Rafael, North",Sept. 23-Oct. 1,Sept. 23-Oct. 1,,,"San Rafael, North PB5056 Sept. 23-Oct. 1",MATCHED,"San Rafael, North",Pronghorn,Sept 23 2026 - Oct 01 2026,1.0,MATCH,MATCH,OK,
PB5059,62,BUCK_PRONGHORN_HUNT_TABLES,Pronghorn,"Nine Mile, Anthro-Myton Bench",Sept. 23-Oct. 1,Sept. 23-Oct. 1,,,"Nine Mile, Anthro-Myton Bench PB5059 Sept. 23-Oct. 1",MATCHED,"Nine Mile, Anthro-Myton Bench",Pronghorn,Sept 23 2026 - Oct 01 2026,1.0,MATCH,MATCH,OK,
PB5060,62,BUCK_PRONGHORN_HUNT_TABLES,Pronghorn,Diamond Mtn/Bonanza,Sept. 23-Oct. 1,Sept. 23-Oct. 1,,,Diamond Mtn/Bonanza PB5060 Sept. 23-Oct. 1,MATCHED,Diamond Mtn/Bonanza,Pronghorn,Sept 23 2026 - Oct 01 2026,1.0,MATCH,MATCH,OK,
PB5061,62,BUCK_PRONGHORN_HUNT_TABLES,Pronghorn,"Panguitch Lake/Zion, North",Sept. 23-Oct. 1,Sept. 23-Oct. 1,,,"Panguitch Lake/Zion, North PB5061 Sept. 23-Oct. 1",MATCHED,"Panguitch Lake/Zion, North",Pronghorn,Sept 23 2026 - Oct 01 2026,1.0,MATCH,MATCH,OK,
PB5062,62,BUCK_PRONGHORN_HUNT_TABLES,Pronghorn,Pine Valley,Sept. 23-Oct. 1,Sept. 23-Oct. 1,,,Pine Valley PB5062 Sept. 23-Oct. 1,MATCHED,Pine Valley,Pronghorn,Sept 23 2026 - Oct 01 2026,1.0,MATCH,MATCH,OK,
PB5065,62,BUCK_PRONGHORN_HUNT_TABLES,Pronghorn,"Fillmore, Oak Creek South",Sept. 23-Oct. 1,Sept. 23-Oct. 1,,,"Fillmore, Oak Creek South PB5065 Sept. 23-Oct. 1",MATCHED,"Fillmore, Oak Creek South",Pronghorn,Sept 23 2026 - Oct 01 2026,1.0,MATCH,MATCH,OK,
PB5066,62,BUCK_PRONGHORN_HUNT_TABLES,Pronghorn,"North Slope, Three Corners/West Daggett",Sept. 23-Oct. 1,Sept. 23-Oct. 1,,,"North Slope, Three Corners/West Daggett PB5066 Sept. 23-Oct. 1",MATCHED,"North Slope, Three Corners/West Daggett",Pronghorn,Sept 23 2026 - Oct 01 2026,1.0,MATCH,MATCH,OK,
PB5072,62,BUCK_PRONGHORN_HUNT_TABLES,Pronghorn,Vernal,Sept. 23-Oct. 1,Sept. 23-Oct. 1,,,Vernal PB5072 Sept. 23-Oct. 1,MATCHED,Vernal,Pronghorn,Sept 23 2026 - Oct 01 2026,1.0,MATCH,MATCH,OK,
PB5073,63,BUCK_PRONGHORN_HUNT_TABLES,Pronghorn,"Vernal PB5017 Aug. 15-Sept. 11 Cache, Rich",Sept. 12-Sept. 20,Sept. 12-Sept. 20,,,"Vernal PB5017 Aug. 15-Sept. 11 Cache, Rich PB5073 Sept. 12-Sept. 20",MATCHED,"Cache, Rich",Pronghorn,Sept 12 2026 - Sept 20 2026,0.25,MULTI_COLUMN_TEXT_NOT_COMPARABLE,MATCH,OK,
PB5074,61,BUCK_PRONGHORN_HUNT_TABLES,Pronghorn,"Cache, Rich",Aug. 15-Sept. 11,Aug. 15-Sept. 11,,,"Cache, Rich PB5074 Aug. 15-Sept. 11",MATCHED,"Cache, Rich",Pronghorn,Aug 15 2026 - Sept 11 2026,1.0,MATCH,MATCH,OK,
PB5075,62,BUCK_PRONGHORN_HUNT_TABLES,Pronghorn,"Cache, Rich",Sept. 23-Oct. 1,Sept. 23-Oct. 1,,,"Cache, Rich PB5075 Sept. 23-Oct. 1",MATCHED,"Cache, Rich",Pronghorn,Sept 23 2026 - Oct 01 2026,1.0,MATCH,MATCH,OK,
