hunt_code,hunt_name,species,historical_year,field_family,res,nr,total,source_field,source_value,lineage_status,canonical_status,paired_family_compare_status,review_reason
DS6624,"San Rafael, Dirty Devil",Desert Bighorn Sheep,2025,permits_2025,2,0,2,permits_2025_source,2025_DRAW_RESULTS_TABLES,SOURCE_PRESENT,CANONICAL_HISTORICAL_SOURCE_TRUTH,MATCH,
DS6624,"San Rafael, Dirty Devil",Desert Bighorn Sheep,2025,permits_2025_draw,2,0,2,permits_2025_draw_source,canonical_2026_source_of_truth_draw_results,SOURCE_PRESENT,CANONICAL_HISTORICAL_SOURCE_TRUTH,MATCH,
DS6609,"San Rafael, North",Desert Bighorn Sheep,2025,permits_2025,7,0,7,permits_2025_source,2025_DRAW_RESULTS_TABLES,SOURCE_PRESENT,CANONICAL_HISTORICAL_SOURCE_TRUTH,MATCH,
DS6609,"San Rafael, North",Desert Bighorn Sheep,2025,permits_2025_draw,7,0,7,permits_2025_draw_source,canonical_2026_source_of_truth_draw_results,SOURCE_PRESENT,CANONICAL_HISTORICAL_SOURCE_TRUTH,MATCH,
EA1084,"San Rafael, North",Elk,2025,permits_2025,4,0,4,permits_2025_source,2025_DRAW_RESULTS_TABLES,SOURCE_PRESENT,CANONICAL_HISTORICAL_SOURCE_TRUTH,PRIMARY_ONLY,
EA1084,"San Rafael, North",Elk,2025,permits_2025_draw,,,,permits_2025_draw_source,,BLANK,NO_HISTORICAL_VALUE,PRIMARY_ONLY,
LP5046,"San Rafael, North - Private Land Only",Pronghorn,2025,permits_2025,,,,permits_2025_source,,BLANK,NO_HISTORICAL_VALUE,BOTH_BLANK,
LP5046,"San Rafael, North - Private Land Only",Pronghorn,2025,permits_2025_draw,,,,permits_2025_draw_source,,BLANK,NO_HISTORICAL_VALUE,BOTH_BLANK,
PB5015,"San Rafael, North",Pronghorn,2025,permits_2025,19,2,21,permits_2025_source,2025_DRAW_RESULTS_TABLES,SOURCE_PRESENT,CANONICAL_HISTORICAL_SOURCE_TRUTH,MATCH,
PB5015,"San Rafael, North",Pronghorn,2025,permits_2025_draw,19,2,21,permits_2025_draw_source,canonical_2026_source_of_truth_draw_results,SOURCE_PRESENT,CANONICAL_HISTORICAL_SOURCE_TRUTH,MATCH,
PB5046,"San Rafael, North",Pronghorn,2025,permits_2025,56,6,62,permits_2025_source,2025_DRAW_RESULTS_TABLES,SOURCE_PRESENT,CANONICAL_HISTORICAL_SOURCE_TRUTH,MATCH,
PB5046,"San Rafael, North",Pronghorn,2025,permits_2025_draw,56,6,62,permits_2025_draw_source,canonical_2026_source_of_truth_draw_results,SOURCE_PRESENT,CANONICAL_HISTORICAL_SOURCE_TRUTH,MATCH,
PB5056,"San Rafael, North",Pronghorn,2025,permits_2025,19,2,21,permits_2025_source,2025_DRAW_RESULTS_TABLES,SOURCE_PRESENT,CANONICAL_HISTORICAL_SOURCE_TRUTH,MATCH,
PB5056,"San Rafael, North",Pronghorn,2025,permits_2025_draw,19,2,21,permits_2025_draw_source,canonical_2026_source_of_truth_draw_results,SOURCE_PRESENT,CANONICAL_HISTORICAL_SOURCE_TRUTH,MATCH,
DS1007,"San Rafael, South",Desert Bighorn Sheep,2025,permits_2025,,,,permits_2025_source,,BLANK,NO_HISTORICAL_VALUE,BOTH_BLANK,
DS1007,"San Rafael, South",Desert Bighorn Sheep,2025,permits_2025_draw,,,,permits_2025_draw_source,,BLANK,NO_HISTORICAL_VALUE,BOTH_BLANK,
DS6610,"San Rafael, South",Desert Bighorn Sheep,2025,permits_2025,10,2,12,permits_2025_source,2025_DRAW_RESULTS_TABLES,SOURCE_PRESENT,CANONICAL_HISTORICAL_SOURCE_TRUTH,MATCH,
DS6610,"San Rafael, South",Desert Bighorn Sheep,2025,permits_2025_draw,10,2,12,permits_2025_draw_source,canonical_2026_source_of_truth_draw_results,SOURCE_PRESENT,CANONICAL_HISTORICAL_SOURCE_TRUTH,MATCH,
GO6820,"Wasatch Mtns, Timpanogos",Mountain Goat,2025,permits_2025,8,2,10,permits_2025_source,2025_DRAW_RESULTS_TABLES,SOURCE_PRESENT,CANONICAL_HISTORICAL_SOURCE_TRUTH,MATCH,
GO6820,"Wasatch Mtns, Timpanogos",Mountain Goat,2025,permits_2025_draw,8,2,10,permits_2025_draw_source,canonical_2026_source_of_truth_draw_results,SOURCE_PRESENT,CANONICAL_HISTORICAL_SOURCE_TRUTH,MATCH,
PB5337,Heist CWMU,Pronghorn,2025,permits_2025,2,0,2,permits_2025_source,2025_DRAW_RESULTS_TABLES,SOURCE_PRESENT,CANONICAL_HISTORICAL_SOURCE_TRUTH,MATCH,
PB5337,Heist CWMU,Pronghorn,2025,permits_2025_draw,2,0,2,permits_2025_draw_source,canonical_2026_source_of_truth_draw_results,SOURCE_PRESENT,CANONICAL_HISTORICAL_SOURCE_TRUTH,MATCH,
PD1052,Heist CWMU,Pronghorn,2025,permits_2025,6,0,6,permits_2025_source,2025_DRAW_RESULTS_TABLES,SOURCE_PRESENT,CANONICAL_HISTORICAL_SOURCE_TRUTH,PRIMARY_ONLY,
PD1052,Heist CWMU,Pronghorn,2025,permits_2025_draw,,,,permits_2025_draw_source,,BLANK,NO_HISTORICAL_VALUE,PRIMARY_ONLY,
DB1015,Diamond Mtn,Deer,2025,permits_2025,19,2,21,permits_2025_source,2025_DRAW_RESULTS_TABLES,SOURCE_PRESENT,CANONICAL_HISTORICAL_SOURCE_TRUTH,MATCH,
DB1015,Diamond Mtn,Deer,2025,permits_2025_draw,19,2,21,permits_2025_draw_source,canonical_2026_source_of_truth_draw_results,SOURCE_PRESENT,CANONICAL_HISTORICAL_SOURCE_TRUTH,MATCH,
DB1023,Diamond Mtn,Deer,2025,permits_2025,55,5,60,permits_2025_source,2025_DRAW_RESULTS_TABLES,SOURCE_PRESENT,CANONICAL_HISTORICAL_SOURCE_TRUTH,MATCH,
DB1023,Diamond Mtn,Deer,2025,permits_2025_draw,55,5,60,permits_2025_draw_source,canonical_2026_source_of_truth_draw_results,SOURCE_PRESENT,CANONICAL_HISTORICAL_SOURCE_TRUTH,MATCH,
DB1038,Diamond Mtn,Deer,2025,permits_2025,19,2,21,permits_2025_source,2025_DRAW_RESULTS_TABLES,SOURCE_PRESENT,CANONICAL_HISTORICAL_SOURCE_TRUTH,MATCH,
DB1038,Diamond Mtn,Deer,2025,permits_2025_draw,19,2,21,permits_2025_draw_source,canonical_2026_source_of_truth_draw_results,SOURCE_PRESENT,CANONICAL_HISTORICAL_SOURCE_TRUTH,MATCH,
DB1047,Diamond Mtn,Deer,2025,permits_2025,3,0,3,permits_2025_source,2025_DRAW_RESULTS_TABLES,SOURCE_PRESENT,CANONICAL_HISTORICAL_SOURCE_TRUTH,MATCH,
DB1047,Diamond Mtn,Deer,2025,permits_2025_draw,3,0,3,permits_2025_draw_source,canonical_2026_source_of_truth_draw_results,SOURCE_PRESENT,CANONICAL_HISTORICAL_SOURCE_TRUTH,MATCH,
EA1089,Diamond Mtn,Elk,2025,permits_2025,46,4,50,permits_2025_source,2025_DRAW_RESULTS_TABLES,SOURCE_PRESENT,CANONICAL_HISTORICAL_SOURCE_TRUTH,PRIMARY_ONLY,
EA1089,Diamond Mtn,Elk,2025,permits_2025_draw,,,,permits_2025_draw_source,,BLANK,NO_HISTORICAL_VALUE,PRIMARY_ONLY,
EA1090,Diamond Mtn,Elk,2025,permits_2025,46,4,50,permits_2025_source,2025_DRAW_RESULTS_TABLES,SOURCE_PRESENT,CANONICAL_HISTORICAL_SOURCE_TRUTH,PRIMARY_ONLY,
EA1090,Diamond Mtn,Elk,2025,permits_2025_draw,,,,permits_2025_draw_source,,BLANK,NO_HISTORICAL_VALUE,PRIMARY_ONLY,
EA2030,Diamond Mtn,Elk,2025,permits_2025,,,,permits_2025_source,,BLANK,NO_HISTORICAL_VALUE,BOTH_BLANK,
EA2030,Diamond Mtn,Elk,2025,permits_2025_draw,,,,permits_2025_draw_source,,BLANK,NO_HISTORICAL_VALUE,BOTH_BLANK,
EB3020,Diamond Mtn,Elk,2025,permits_2025,21,3,24,permits_2025_source,2025_DRAW_RESULTS_TABLES,SOURCE_PRESENT,CANONICAL_HISTORICAL_SOURCE_TRUTH,MATCH,
EB3020,Diamond Mtn,Elk,2025,permits_2025_draw,21,3,24,permits_2025_draw_source,canonical_2026_source_of_truth_draw_results,SOURCE_PRESENT,CANONICAL_HISTORICAL_SOURCE_TRUTH,MATCH,
EB3068,Diamond Mtn,Elk,2025,permits_2025,8,1,9,permits_2025_source,2025_DRAW_RESULTS_TABLES,SOURCE_PRESENT,CANONICAL_HISTORICAL_SOURCE_TRUTH,MATCH,
EB3068,Diamond Mtn,Elk,2025,permits_2025_draw,8,1,9,permits_2025_draw_source,canonical_2026_source_of_truth_draw_results,SOURCE_PRESENT,CANONICAL_HISTORICAL_SOURCE_TRUTH,MATCH,
EB3069,Diamond Mtn,Elk,2025,permits_2025,27,2,29,permits_2025_source,2025_DRAW_RESULTS_TABLES,SOURCE_PRESENT,CANONICAL_HISTORICAL_SOURCE_TRUTH,MATCH,
EB3069,Diamond Mtn,Elk,2025,permits_2025_draw,27,2,29,permits_2025_draw_source,canonical_2026_source_of_truth_draw_results,SOURCE_PRESENT,CANONICAL_HISTORICAL_SOURCE_TRUTH,MATCH,
EB3098,Diamond Mtn,Elk,2025,permits_2025,13,2,15,permits_2025_source,2025_DRAW_RESULTS_TABLES,SOURCE_PRESENT,CANONICAL_HISTORICAL_SOURCE_TRUTH,MATCH,
EB3098,Diamond Mtn,Elk,2025,permits_2025_draw,13,2,15,permits_2025_draw_source,canonical_2026_source_of_truth_draw_results,SOURCE_PRESENT,CANONICAL_HISTORICAL_SOURCE_TRUTH,MATCH,
EB3122,Diamond Mtn,Elk,2025,permits_2025,3,0,3,permits_2025_source,2025_DRAW_RESULTS_TABLES,SOURCE_PRESENT,CANONICAL_HISTORICAL_SOURCE_TRUTH,MATCH,
EB3122,Diamond Mtn,Elk,2025,permits_2025_draw,3,0,3,permits_2025_draw_source,canonical_2026_source_of_truth_draw_results,SOURCE_PRESENT,CANONICAL_HISTORICAL_SOURCE_TRUTH,MATCH,
EB3195,Diamond Mtn,Elk,2025,permits_2025,4,1,5,permits_2025_source,2025_DRAW_RESULTS_TABLES,SOURCE_PRESENT,CANONICAL_HISTORICAL_SOURCE_TRUTH,MATCH,
EB3195,Diamond Mtn,Elk,2025,permits_2025_draw,4,1,5,permits_2025_draw_source,canonical_2026_source_of_truth_draw_results,SOURCE_PRESENT,CANONICAL_HISTORICAL_SOURCE_TRUTH,MATCH,
EB3196,Diamond Mtn,Elk,2025,permits_2025,15,2,17,permits_2025_source,2025_DRAW_RESULTS_TABLES,SOURCE_PRESENT,CANONICAL_HISTORICAL_SOURCE_TRUTH,MATCH,
EB3196,Diamond Mtn,Elk,2025,permits_2025_draw,15,2,17,permits_2025_draw_source,canonical_2026_source_of_truth_draw_results,SOURCE_PRESENT,CANONICAL_HISTORICAL_SOURCE_TRUTH,MATCH,
EL3020,Diamond Mtn,Elk,2025,permits_2025,,,,permits_2025_source,,BLANK,NO_HISTORICAL_VALUE,BOTH_BLANK,
EL3020,Diamond Mtn,Elk,2025,permits_2025_draw,,,,permits_2025_draw_source,,BLANK,NO_HISTORICAL_VALUE,BOTH_BLANK,
EL3068,Diamond Mtn,Elk,2025,permits_2025,,,,permits_2025_source,,BLANK,NO_HISTORICAL_VALUE,BOTH_BLANK,
EL3068,Diamond Mtn,Elk,2025,permits_2025_draw,,,,permits_2025_draw_source,,BLANK,NO_HISTORICAL_VALUE,BOTH_BLANK,
EL3069,Diamond Mtn,Elk,2025,permits_2025,,,,permits_2025_source,,BLANK,NO_HISTORICAL_VALUE,BOTH_BLANK,
EL3069,Diamond Mtn,Elk,2025,permits_2025_draw,,,,permits_2025_draw_source,,BLANK,NO_HISTORICAL_VALUE,BOTH_BLANK,
EL3098,Diamond Mtn,Elk,2025,permits_2025,,,,permits_2025_source,,BLANK,NO_HISTORICAL_VALUE,BOTH_BLANK,
EL3098,Diamond Mtn,Elk,2025,permits_2025_draw,,,,permits_2025_draw_source,,BLANK,NO_HISTORICAL_VALUE,BOTH_BLANK,
EL3195,Diamond Mtn,Elk,2025,permits_2025,,,,permits_2025_source,,BLANK,NO_HISTORICAL_VALUE,BOTH_BLANK,
EL3195,Diamond Mtn,Elk,2025,permits_2025_draw,,,,permits_2025_draw_source,,BLANK,NO_HISTORICAL_VALUE,BOTH_BLANK,
EL3196,Diamond Mtn,Elk,2025,permits_2025,,,,permits_2025_source,,BLANK,NO_HISTORICAL_VALUE,BOTH_BLANK,
EL3196,Diamond Mtn,Elk,2025,permits_2025_draw,,,,permits_2025_draw_source,,BLANK,NO_HISTORICAL_VALUE,BOTH_BLANK,
LD1023,Diamond Mtn - Private Land Only,Deer,2025,permits_2025,,,,permits_2025_source,,BLANK,NO_HISTORICAL_VALUE,BOTH_BLANK,
LD1023,Diamond Mtn - Private Land Only,Deer,2025,permits_2025_draw,,,,permits_2025_draw_source,,BLANK,NO_HISTORICAL_VALUE,BOTH_BLANK,
LO0008,Diamond Mtn Landowner Association,Deer,2025,permits_2025,,,,permits_2025_source,,BLANK,NO_HISTORICAL_VALUE,BOTH_BLANK,
LO0008,Diamond Mtn Landowner Association,Deer,2025,permits_2025_draw,,,,permits_2025_draw_source,,BLANK,NO_HISTORICAL_VALUE,BOTH_BLANK,
LO0009,Diamond Mtn Landowner Association,Deer,2025,permits_2025,,,,permits_2025_source,,BLANK,NO_HISTORICAL_VALUE,BOTH_BLANK,
LO0009,Diamond Mtn Landowner Association,Deer,2025,permits_2025_draw,,,,permits_2025_draw_source,,BLANK,NO_HISTORICAL_VALUE,BOTH_BLANK,
LO0010,Diamond Mtn Landowner Association,Deer,2025,permits_2025,,,,permits_2025_source,,BLANK,NO_HISTORICAL_VALUE,BOTH_BLANK,
LO0010,Diamond Mtn Landowner Association,Deer,2025,permits_2025_draw,,,,permits_2025_draw_source,,BLANK,NO_HISTORICAL_VALUE,BOTH_BLANK,
LO0011,Diamond Mtn Landowner Association,Elk,2025,permits_2025,,,,permits_2025_source,,BLANK,NO_HISTORICAL_VALUE,BOTH_BLANK,
LO0011,Diamond Mtn Landowner Association,Elk,2025,permits_2025_draw,,,,permits_2025_draw_source,,BLANK,NO_HISTORICAL_VALUE,BOTH_BLANK,
LO0012,Diamond Mtn Landowner Association,Elk,2025,permits_2025,,,,permits_2025_source,,BLANK,NO_HISTORICAL_VALUE,BOTH_BLANK,
LO0012,Diamond Mtn Landowner Association,Elk,2025,permits_2025_draw,,,,permits_2025_draw_source,,BLANK,NO_HISTORICAL_VALUE,BOTH_BLANK,
LO0013,Diamond Mtn Landowner Association,Elk,2025,permits_2025,,,,permits_2025_source,,BLANK,NO_HISTORICAL_VALUE,BOTH_BLANK,
LO0013,Diamond Mtn Landowner Association,Elk,2025,permits_2025_draw,,,,permits_2025_draw_source,,BLANK,NO_HISTORICAL_VALUE,BOTH_BLANK,
LO0014,Diamond Mtn Landowner Association,Elk,2025,permits_2025,,,,permits_2025_source,,BLANK,NO_HISTORICAL_VALUE,BOTH_BLANK,
LO0014,Diamond Mtn Landowner Association,Elk,2025,permits_2025_draw,,,,permits_2025_draw_source,,BLANK,NO_HISTORICAL_VALUE,BOTH_BLANK,
LO0015,Diamond Mtn Landowner Association,Elk,2025,permits_2025,,,,permits_2025_source,,BLANK,NO_HISTORICAL_VALUE,BOTH_BLANK,
LO0015,Diamond Mtn Landowner Association,Elk,2025,permits_2025_draw,,,,permits_2025_draw_source,,BLANK,NO_HISTORICAL_VALUE,BOTH_BLANK,
PB5017,Vernal,Pronghorn,2025,permits_2025,20,2,22,permits_2025_source,2025_DRAW_RESULTS_TABLES,SOURCE_PRESENT,CANONICAL_HISTORICAL_SOURCE_TRUTH,MATCH,
PB5017,Vernal,Pronghorn,2025,permits_2025_draw,20,2,22,permits_2025_draw_source,canonical_2026_source_of_truth_draw_results,SOURCE_PRESENT,CANONICAL_HISTORICAL_SOURCE_TRUTH,MATCH,
PB5048,Vernal,Pronghorn,2025,permits_2025,59,7,66,permits_2025_source,2025_DRAW_RESULTS_TABLES,SOURCE_PRESENT,CANONICAL_HISTORICAL_SOURCE_TRUTH,MATCH,
PB5048,Vernal,Pronghorn,2025,permits_2025_draw,59,7,66,permits_2025_draw_source,canonical_2026_source_of_truth_draw_results,SOURCE_PRESENT,CANONICAL_HISTORICAL_SOURCE_TRUTH,MATCH,
PB5072,Vernal,Pronghorn,2025,permits_2025,20,2,22,permits_2025_source,2025_DRAW_RESULTS_TABLES,SOURCE_PRESENT,CANONICAL_HISTORICAL_SOURCE_TRUTH,MATCH,
PB5072,Vernal,Pronghorn,2025,permits_2025_draw,20,2,22,permits_2025_draw_source,canonical_2026_source_of_truth_draw_results,SOURCE_PRESENT,CANONICAL_HISTORICAL_SOURCE_TRUTH,MATCH,
EA2038,Wasatch Mtns,Elk,2025,permits_2025,475,24,499,permits_2025_source,2025_DRAW_RESULTS_TABLES,SOURCE_PRESENT,CANONICAL_HISTORICAL_SOURCE_TRUTH,PRIMARY_ONLY,
EA2038,Wasatch Mtns,Elk,2025,permits_2025_draw,,,,permits_2025_draw_source,,BLANK,NO_HISTORICAL_VALUE,PRIMARY_ONLY,
EB3022,Wasatch Mtns,Elk,2025,permits_2025,160,16,176,permits_2025_source,2025_DRAW_RESULTS_TABLES,SOURCE_PRESENT,CANONICAL_HISTORICAL_SOURCE_TRUTH,MATCH,
EB3022,Wasatch Mtns,Elk,2025,permits_2025_draw,160,16,176,permits_2025_draw_source,canonical_2026_source_of_truth_draw_results,SOURCE_PRESENT,CANONICAL_HISTORICAL_SOURCE_TRUTH,MATCH,
EB3072,Wasatch Mtns,Elk,2025,permits_2025,65,6,71,permits_2025_source,2025_DRAW_RESULTS_TABLES,SOURCE_PRESENT,CANONICAL_HISTORICAL_SOURCE_TRUTH,MATCH,
EB3072,Wasatch Mtns,Elk,2025,permits_2025_draw,65,6,71,permits_2025_draw_source,canonical_2026_source_of_truth_draw_results,SOURCE_PRESENT,CANONICAL_HISTORICAL_SOURCE_TRUTH,MATCH,
EB3073,Wasatch Mtns,Elk,2025,permits_2025,110,11,121,permits_2025_source,2025_DRAW_RESULTS_TABLES,SOURCE_PRESENT,CANONICAL_HISTORICAL_SOURCE_TRUTH,MATCH,
EB3073,Wasatch Mtns,Elk,2025,permits_2025_draw,110,11,121,permits_2025_draw_source,canonical_2026_source_of_truth_draw_results,SOURCE_PRESENT,CANONICAL_HISTORICAL_SOURCE_TRUTH,MATCH,
EB3100,Wasatch Mtns,Elk,2025,permits_2025,96,9,105,permits_2025_source,2025_DRAW_RESULTS_TABLES,SOURCE_PRESENT,CANONICAL_HISTORICAL_SOURCE_TRUTH,MATCH,
EB3100,Wasatch Mtns,Elk,2025,permits_2025_draw,96,9,105,permits_2025_draw_source,canonical_2026_source_of_truth_draw_results,SOURCE_PRESENT,CANONICAL_HISTORICAL_SOURCE_TRUTH,MATCH,
EB3124,Wasatch Mtns,Elk,2025,permits_2025,19,2,21,permits_2025_source,2025_DRAW_RESULTS_TABLES,SOURCE_PRESENT,CANONICAL_HISTORICAL_SOURCE_TRUTH,MATCH,
EB3124,Wasatch Mtns,Elk,2025,permits_2025_draw,19,2,21,permits_2025_draw_source,canonical_2026_source_of_truth_draw_results,SOURCE_PRESENT,CANONICAL_HISTORICAL_SOURCE_TRUTH,MATCH,
EB3127,Wasatch Mtns,Elk,2025,permits_2025,190,21,211,permits_2025_source,2025_DRAW_RESULTS_TABLES,SOURCE_PRESENT,CANONICAL_HISTORICAL_SOURCE_TRUTH,MATCH,
EB3127,Wasatch Mtns,Elk,2025,permits_2025_draw,190,21,211,permits_2025_draw_source,canonical_2026_source_of_truth_draw_results,SOURCE_PRESENT,CANONICAL_HISTORICAL_SOURCE_TRUTH,MATCH,
EB3199,Wasatch Mtns,Elk,2025,permits_2025,8,1,9,permits_2025_source,2025_DRAW_RESULTS_TABLES,SOURCE_PRESENT,CANONICAL_HISTORICAL_SOURCE_TRUTH,MATCH,
EB3199,Wasatch Mtns,Elk,2025,permits_2025_draw,8,1,9,permits_2025_draw_source,canonical_2026_source_of_truth_draw_results,SOURCE_PRESENT,CANONICAL_HISTORICAL_SOURCE_TRUTH,MATCH,
EL3022,Wasatch Mtns,Elk,2025,permits_2025,,,,permits_2025_source,,BLANK,NO_HISTORICAL_VALUE,BOTH_BLANK,
EL3022,Wasatch Mtns,Elk,2025,permits_2025_draw,,,,permits_2025_draw_source,,BLANK,NO_HISTORICAL_VALUE,BOTH_BLANK,
EL3072,Wasatch Mtns,Elk,2025,permits_2025,,,,permits_2025_source,,BLANK,NO_HISTORICAL_VALUE,BOTH_BLANK,
EL3072,Wasatch Mtns,Elk,2025,permits_2025_draw,,,,permits_2025_draw_source,,BLANK,NO_HISTORICAL_VALUE,BOTH_BLANK,
EL3073,Wasatch Mtns,Elk,2025,permits_2025,,,,permits_2025_source,,BLANK,NO_HISTORICAL_VALUE,BOTH_BLANK,
EL3073,Wasatch Mtns,Elk,2025,permits_2025_draw,,,,permits_2025_draw_source,,BLANK,NO_HISTORICAL_VALUE,BOTH_BLANK,
EL3100,Wasatch Mtns,Elk,2025,permits_2025,,,,permits_2025_source,,BLANK,NO_HISTORICAL_VALUE,BOTH_BLANK,
EL3100,Wasatch Mtns,Elk,2025,permits_2025_draw,,,,permits_2025_draw_source,,BLANK,NO_HISTORICAL_VALUE,BOTH_BLANK,
EL3127,Wasatch Mtns,Elk,2025,permits_2025,,,,permits_2025_source,,BLANK,NO_HISTORICAL_VALUE,BOTH_BLANK,
EL3127,Wasatch Mtns,Elk,2025,permits_2025_draw,,,,permits_2025_draw_source,,BLANK,NO_HISTORICAL_VALUE,BOTH_BLANK,
EL3199,Wasatch Mtns,Elk,2025,permits_2025,,,,permits_2025_source,,BLANK,NO_HISTORICAL_VALUE,BOTH_BLANK,
EL3199,Wasatch Mtns,Elk,2025,permits_2025_draw,,,,permits_2025_draw_source,,BLANK,NO_HISTORICAL_VALUE,BOTH_BLANK,
EA1106,"Wasatch Mtns, Avintaquin",Elk,2025,permits_2025,153,19,172,permits_2025_source,2025_DRAW_RESULTS_TABLES,SOURCE_PRESENT,CANONICAL_HISTORICAL_SOURCE_TRUTH,PRIMARY_ONLY,
EA1106,"Wasatch Mtns, Avintaquin",Elk,2025,permits_2025_draw,,,,permits_2025_draw_source,,BLANK,NO_HISTORICAL_VALUE,PRIMARY_ONLY,
EA1217,"Wasatch Mtns, Avintaquin",Elk,2025,permits_2025,130,11,141,permits_2025_source,2025_DRAW_RESULTS_TABLES,SOURCE_PRESENT,CANONICAL_HISTORICAL_SOURCE_TRUTH,PRIMARY_ONLY,
EA1217,"Wasatch Mtns, Avintaquin",Elk,2025,permits_2025_draw,,,,permits_2025_draw_source,,BLANK,NO_HISTORICAL_VALUE,PRIMARY_ONLY,
EA1276,"Wasatch Mtns, Box Elder Peak",Elk,2025,permits_2025,34,3,37,permits_2025_source,2025_DRAW_RESULTS_TABLES,SOURCE_PRESENT,CANONICAL_HISTORICAL_SOURCE_TRUTH,PRIMARY_ONLY,
EA1276,"Wasatch Mtns, Box Elder Peak",Elk,2025,permits_2025_draw,,,,permits_2025_draw_source,,BLANK,NO_HISTORICAL_VALUE,PRIMARY_ONLY,
GO6818,"Wasatch Mtns, Box Elder Peak",Mountain Goat,2025,permits_2025,3,0,3,permits_2025_source,2025_DRAW_RESULTS_TABLES,SOURCE_PRESENT,CANONICAL_HISTORICAL_SOURCE_TRUTH,MATCH,
GO6818,"Wasatch Mtns, Box Elder Peak",Mountain Goat,2025,permits_2025_draw,3,0,3,permits_2025_draw_source,canonical_2026_source_of_truth_draw_results,SOURCE_PRESENT,CANONICAL_HISTORICAL_SOURCE_TRUTH,MATCH,
EA2013,"Wasatch Mtns, Currant Creek",Elk,2025,permits_2025,,,,permits_2025_source,,BLANK,NO_HISTORICAL_VALUE,BOTH_BLANK,
EA2013,"Wasatch Mtns, Currant Creek",Elk,2025,permits_2025_draw,,,,permits_2025_draw_source,,BLANK,NO_HISTORICAL_VALUE,BOTH_BLANK,
GO6819,"Wasatch Mtns, Lone Peak",Mountain Goat,2025,permits_2025,1,0,1,permits_2025_source,2025_DRAW_RESULTS_TABLES,SOURCE_PRESENT,CANONICAL_HISTORICAL_SOURCE_TRUTH,MATCH,
GO6819,"Wasatch Mtns, Lone Peak",Mountain Goat,2025,permits_2025_draw,1,0,1,permits_2025_draw_source,canonical_2026_source_of_truth_draw_results,SOURCE_PRESENT,CANONICAL_HISTORICAL_SOURCE_TRUTH,MATCH,
GO6813,"Wasatch Mtns, Provo Peak",Mountain Goat,2025,permits_2025,5,0,5,permits_2025_source,2025_DRAW_RESULTS_TABLES,SOURCE_PRESENT,CANONICAL_HISTORICAL_SOURCE_TRUTH,MATCH,
GO6813,"Wasatch Mtns, Provo Peak",Mountain Goat,2025,permits_2025_draw,5,0,5,permits_2025_draw_source,canonical_2026_source_of_truth_draw_results,SOURCE_PRESENT,CANONICAL_HISTORICAL_SOURCE_TRUTH,MATCH,
EA1110,"Wasatch Mtns, Salt Lake",Elk,2025,permits_2025,38,4,42,permits_2025_source,2025_DRAW_RESULTS_TABLES,SOURCE_PRESENT,CANONICAL_HISTORICAL_SOURCE_TRUTH,PRIMARY_ONLY,
EA1110,"Wasatch Mtns, Salt Lake",Elk,2025,permits_2025_draw,,,,permits_2025_draw_source,,BLANK,NO_HISTORICAL_VALUE,PRIMARY_ONLY,
EA1111,"Wasatch Mtns, Wallsburg",Elk,2025,permits_2025,31,2,33,permits_2025_source,2025_DRAW_RESULTS_TABLES,SOURCE_PRESENT,CANONICAL_HISTORICAL_SOURCE_TRUTH,PRIMARY_ONLY,
EA1111,"Wasatch Mtns, Wallsburg",Elk,2025,permits_2025_draw,,,,permits_2025_draw_source,,BLANK,NO_HISTORICAL_VALUE,PRIMARY_ONLY,
EA1112,"Wasatch Mtns, Wallsburg",Elk,2025,permits_2025,50,5,55,permits_2025_source,2025_DRAW_RESULTS_TABLES,SOURCE_PRESENT,CANONICAL_HISTORICAL_SOURCE_TRUTH,PRIMARY_ONLY,
EA1112,"Wasatch Mtns, Wallsburg",Elk,2025,permits_2025_draw,,,,permits_2025_draw_source,,BLANK,NO_HISTORICAL_VALUE,PRIMARY_ONLY,
EA1113,"Wasatch Mtns, West Heber",Elk,2025,permits_2025,27,3,30,permits_2025_source,2025_DRAW_RESULTS_TABLES,SOURCE_PRESENT,CANONICAL_HISTORICAL_SOURCE_TRUTH,PRIMARY_ONLY,
EA1113,"Wasatch Mtns, West Heber",Elk,2025,permits_2025_draw,,,,permits_2025_draw_source,,BLANK,NO_HISTORICAL_VALUE,PRIMARY_ONLY,
EB3137,"West Desert, Deep Creek",Elk,2025,permits_2025,13,1,14,permits_2025_source,2025_DRAW_RESULTS_TABLES,SOURCE_PRESENT,CANONICAL_HISTORICAL_SOURCE_TRUTH,MATCH,
EB3137,"West Desert, Deep Creek",Elk,2025,permits_2025_draw,13,1,14,permits_2025_draw_source,canonical_2026_source_of_truth_draw_results,SOURCE_PRESENT,CANONICAL_HISTORICAL_SOURCE_TRUTH,MATCH,
EB3144,"West Desert, Deep Creek",Elk,2025,permits_2025,13,1,14,permits_2025_source,2025_DRAW_RESULTS_TABLES,SOURCE_PRESENT,CANONICAL_HISTORICAL_SOURCE_TRUTH,MATCH,
EB3144,"West Desert, Deep Creek",Elk,2025,permits_2025_draw,13,1,14,permits_2025_draw_source,canonical_2026_source_of_truth_draw_results,SOURCE_PRESENT,CANONICAL_HISTORICAL_SOURCE_TRUTH,MATCH,
