hunt_code,boundary_id,hunt_name,species,sex_type,hunt_type,weapon,hunt_class,season,permits_2026_res,permits_2026_nr,permits_2026_total,permit_status,permit_validation_notes,notes
EB3185,629,Monroe,Elk,Bull,Limited Entry,Any Legal Weapon,Public,Oct 03 2026 - Oct 15 2026,18,3,21,OK,,
EB3186,630,Mt Dutton,Elk,Bull,Limited Entry,Archery,Public,Nov 28 2026 - Dec 13 2026,13,2,15,OK,,
EB3187,630,Mt Dutton,Elk,Bull,Limited Entry,Any Legal Weapon,Public,Oct 03 2026 - Oct 15 2026,22,3,25,OK,,
EB3188,634,Panguitch Lake,Elk,Bull,Limited Entry,Archery,Public,Nov 28 2026 - Dec 13 2026,13,2,15,OK,,
EB3189,634,Panguitch Lake,Elk,Bull,Limited Entry,Any Legal Weapon,Public,Oct 03 2026 - Oct 15 2026,20,2,22,OK,,
EB3190,172,Boulder,Elk,Bull,Limited Entry,Archery,Public,Nov 28 2026 - Dec 13 2026,4,1,5,OK,,
EB3191,172,Boulder,Elk,Bull,Limited Entry,Any Legal Weapon,Public,Oct 03 2026 - Oct 15 2026,37,4,41,OK,,
EB3192,175,Fishlake/Thousand Lakes,Elk,Bull,Limited Entry,Archery,Public,Nov 28 2026 - Dec 13 2026,13,2,15,OK,,
EB3193,183,San Juan Bull Elk,Elk,Bull,Limited Entry,Archery,Public,Nov 28 2026 - Dec 13 2026,9,1,10,OK,,
EB3194,183,San Juan Bull Elk,Elk,Bull,Limited Entry,Any Legal Weapon,Public,Oct 03 2026 - Oct 15 2026,33,4,37,OK,,
EB3195,206,Diamond Mtn,Elk,Bull,Limited Entry,Archery,Public,Nov 28 2026 - Dec 13 2026,4,1,5,OK,,
EB3196,206,Diamond Mtn,Elk,Bull,Limited Entry,Any Legal Weapon,Public,Nov 07 2026 - Nov 15 2026,17,2,19,OK,,
EB3197,872,Southwest Desert South,Elk,Bull,Limited Entry,Archery,Public,Nov 28 2026 - Dec 13 2026,18,2,20,OK,,
EB3198,872,Southwest Desert South,Elk,Bull,Limited Entry,Any Legal Weapon,Public,Oct 03 2026 - Oct 15 2026,46,5,51,OK,,
EB3199,222,Wasatch Mtns,Elk,Bull,Limited Entry,Archery,Public,Nov 28 2026 - Dec 13 2026,9,1,10,OK,,
EB3205,276,East Canyon,Elk,Bull,Limited Entry,"HAMSS (Handgun, Archery, Muzzleloader, Shotgun or Straight-walled rifle)",Public,Dec 19 2026 - Dec 27 2026,7,1,8,OK,,
EB3208,117,Morgan-South Rich,Elk,Bull,Limited Entry,Any Legal Weapon,Public,Dec 19 2026 - Dec 27 2026,9,1,10,OK,,
EB3209,683,Box Elder Pilot Mtn,Elk,Bull,Conservation,Multiseason,Public,"Archery: Aug 15-Sept 6, 2026 | Any Legal Weapon: Sept 12-Oct 2, 2026",,,,NO_QUOTA_PUBLISHED,,
EB3210,140,North Slope Three Corners,Elk,Bull,Limited Entry,Any Legal Weapon,Public,Sept 16 2026 - Sept 20 2026,5,0,5,OK,,
EB3500,526,Alton CWMU,Elk,Bull,CWMU,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,1,0,1,OK,,
EB3501,527,Bar J Ranch CWMU,Elk,Bull,CWMU,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,2,0,2,OK,,
EB3502,582,Bear Mountain CWMU,Elk,Bull,CWMU,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,1,0,1,OK,,
EB3503,575,Bear Springs CWMU,Elk,Bull,CWMU,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,1,0,1,OK,,
EB3504,808,Blackhawk CWMU,Elk,Bull,CWMU,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,1,0,1,OK,,
EB3505,529,Boobe Hole CWMU,Elk,Bull,CWMU,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,2,0,2,OK,,
EB3506,560,Causey Spring CWMU,Elk,Bull,CWMU,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,1,0,1,OK,,
EB3508,732,Chimney Rock CWMU,Elk,Bull,CWMU,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,2,0,2,OK,,
EB3509,505,Coldwater Ranch CWMU,Elk,Bull,CWMU,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,3,0,3,OK,,
EB3511,640,Cotton Thomas CWMU,Elk,Bull,CWMU,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,1,0,1,OK,,
EB3514,568,Deseret CWMU,Elk,Bull,CWMU,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,19,0,19,OK,,
EB3515,516,Double Cone CWMU,Elk,Bull,CWMU,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,1,0,1,OK,,
EB3516,567,Durst Mountain CWMU,Elk,Bull,CWMU,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,3,0,3,OK,,
EB3517,520,East Fork Chalk Creek CWMU,Elk,Bull,CWMU,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,3,0,3,OK,,
EB3519,522,Ensign Ranches CWMU,Elk,Bull,CWMU,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,6,0,6,OK,,
EB3520,579,Folley Ridge CWMU,Elk,Bull,CWMU,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,2,0,2,OK,,
EB3521,525,Grass Valley/Clark Canyon CWMU,Elk,Bull,CWMU,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,10,0,10,OK,,
EB3522,530,Grazing Pasture CWMU,Elk,Bull,CWMU,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,1,0,1,OK,,
EB3523,573,Guildersleeve CWMU,Elk,Bull,CWMU,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,2,0,2,OK,,
EB3524,577,Hardscrabble CWMU,Elk,Bull,CWMU,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,2,0,2,OK,,
EB3525,555,Heaston East CWMU,Elk,Bull,CWMU,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,2,0,2,OK,,
EB3526,550,Hiawatha CWMU,Elk,Bull,CWMU,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,2,0,2,OK,,
EB3527,735,Indian Head CWMU,Elk,Bull,CWMU,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,2,0,2,OK,,
EB3528,493,Ingham Peak CWMU,Elk,Bull,CWMU,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,1,0,1,OK,,
EB3529,549,Circle E Ranch CWMU,Elk,Bull,CWMU,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,2,0,2,OK,,
EB3530,580,Jacob's Creek CWMU,Elk,Bull,CWMU,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,2,0,2,OK,,
EB3531,531,Johnson Mountain Ranch CWMU,Elk,Bull,CWMU,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,2,0,2,OK,,
EB3532,734,Jump Creek CWMU,Elk,Bull,CWMU,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,1,0,1,OK,,
EB3533,589,Junction Valley CWMU,Elk,Bull,CWMU,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,1,0,1,OK,,
EB3534,484,Little Red Creek CWMU,Elk,Bull,CWMU,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,2,0,2,OK,,
EB3536,551,Minnie Maud Ridge CWMU,Elk,Bull,CWMU,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,5,0,5,OK,,
EB3538,485,Moon Ranch CWMU,Elk,Bull,CWMU,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,1,0,1,OK,,
EB3540,535,Old Woman Plateau CWMU,Elk,Bull,CWMU,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,2,0,2,OK,,
EB3541,736,Patmos Ridge CWMU,Elk,Bull,CWMU,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,1,0,1,OK,,
EB3543,542,Preston Nutter Ranch CWMU,Elk,Bull,CWMU,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,3,0,3,OK,,
EB3544,548,Redd Ranches CWMU,Elk,Bull,CWMU,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,2,0,2,OK,,
EB3545,517,Cactus Ranch LLC CWMU,Elk,Bull,CWMU,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,3,0,3,OK,,
EB3546,543,Roan Cliffs CWMU,Elk,Bull,CWMU,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,1,0,1,OK,,
EB3547,740,Sand Creek CWMU,Elk,Bull,CWMU,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,1,0,1,OK,,
EB3548,539,Scofield Canyons CWMU,Elk,Bull,CWMU,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,1,0,1,OK,,
EB3549,540,Scofield East CWMU,Elk,Bull,CWMU,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,1,0,1,OK,,
EB3550,541,Scofield West CWMU,Elk,Bull,CWMU,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,2,0,2,OK,,
EB3551,576,SJ Ranch CWMU,Elk,Bull,CWMU,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,1,0,1,OK,,
EB3552,578,Skull Crack CWMU,Elk,Bull,CWMU,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,1,0,1,OK,,
EB3553,552,Soldier Summit CWMU,Elk,Bull,CWMU,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,2,0,2,OK,,
EB3554,491,South Canyon CWMU,Elk,Bull,CWMU,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,1,0,1,OK,,
EB3555,546,Spring Creek/Dodge CWMU,Elk,Bull,CWMU,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,2,0,2,OK,,
EB3557,562,Strawberry Ridge CWMU,Elk,Bull,CWMU,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,2,0,2,OK,,
EB3558,547,Summit Point CWMU,Elk,Bull,CWMU,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,1,0,1,OK,,
EB3559,553,Three C CWMU,Elk,Bull,CWMU,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,2,0,2,OK,,
EB3562,586,Wallsburg CWMU,Elk,Bull,CWMU,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,1,0,1,OK,,
EB3564,571,Woodruff Creek South CWMU,Elk,Bull,CWMU,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,2,0,2,OK,,
EB3565,492,North Peaks CWMU,Elk,Bull,CWMU,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,1,0,1,OK,,
EB3603,826,Pahvant Ensign CWMU,Elk,Bull,CWMU,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,1,0,1,OK,,
EB3604,554,Double R Ranch CWMU,Elk,Bull,CWMU,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,1,0,1,OK,,
EB3606,858,Mountain Sky Ranch CWMU,Elk,Bull,CWMU,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,1,0,1,OK,,
EB3607,805,West Willow Creek Ranch CWMU,Elk,Bull,CWMU,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,1,0,1,OK,,
EB3608,599,Avintaquin Canyon CWMU,Elk,Bull,CWMU,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,1,0,1,OK,,
EB3610,490,Sharp Mountain CWMU,Elk,Bull,CWMU,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,2,0,2,OK,,
EB3611,874,West Ridge CWMU,Elk,Bull,CWMU,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,2,0,2,OK,,
EB3613,556,Little Pole Canyon CWMU,Elk,Bull,CWMU,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,1,0,1,OK,,
EB3614,569,Tunnel Hollow CWMU,Elk,Bull,CWMU,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,1,0,1,OK,,
EB3619,524,Weber Florence Creek/Stillman Creek CWMU,Elk,Bull,CWMU,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,10,0,10,OK,,
EB3620,923,The Dirty Dozen,Elk,Bull,CWMU,Any Legal Weapon,Private,Contact operator for 2026 season dates,1,0,1,OK,,
EL3000,685,Beaver East,Elk,Bull,Limited Entry - Private Land Only,Archery,Public,Aug 16 2025 - Sept 16 2025 - Private Land Only,,,16,TOTAL_ONLY_SPLIT_MISSING,,
EL3002,12,Book Cliffs Little Creek Roadless,Elk,Bull,Limited Entry - Private Land Only,Archery,Private,Aug 16 2025 - Sept 16 2025 - Private Land Only,,,16,TOTAL_ONLY_SPLIT_MISSING,,
EL3003,33,Cache Meadowville,Elk,Bull,Limited Entry - Private Land Only,Archery,Private,Aug 16 2025 - Sept 16 2025 - Private Land Only,,,16,TOTAL_ONLY_SPLIT_MISSING,,
EL3005,41,Cache South,Elk,Bull,Limited Entry - Private Land Only,Archery,Private,Aug 16 2025 - Sept 16 2025 - Private Land Only,,,16,TOTAL_ONLY_SPLIT_MISSING,,
EL3006,51,Manti,Elk,Bull,Limited Entry - Private Land Only,Archery,Private,Aug 16 2025 - Sept 16 2025 - Private Land Only,,,16,TOTAL_ONLY_SPLIT_MISSING,,
EL3008,88,Fillmore Pahvant,Elk,Bull,Limited Entry - Private Land Only,Archery,Private,Aug 16 2025 - Sept 16 2025 - Private Land Only,,,16,TOTAL_ONLY_SPLIT_MISSING,,
EL3009,617,La Sal La Sal Mtns,Elk,Bull,Limited Entry - Private Land Only,Archery,Private,Aug 16 2025 - Sept 16 2025 - Private Land Only,,,16,TOTAL_ONLY_SPLIT_MISSING,,
EL3010,629,Monroe,Elk,Bull,Limited Entry - Private Land Only,Archery,Private,Aug 16 2025 - Sept 16 2025 - Private Land Only,,,16,TOTAL_ONLY_SPLIT_MISSING,,
EL3011,630,Mt Dutton,Elk,Bull,Limited Entry - Private Land Only,Archery,Private,Aug 16 2025 - Sept 16 2025 - Private Land Only,,,16,TOTAL_ONLY_SPLIT_MISSING,,
EL3013,140,North Slope Three Corners,Elk,Bull,Limited Entry - Private Land Only,Archery,Private,Aug 16 2025 - Sept 16 2025 - Private Land Only,,,16,TOTAL_ONLY_SPLIT_MISSING,,
EL3015,634,Panguitch Lake,Elk,Bull,Limited Entry - Private Land Only,Archery,Private,Aug 16 2025 - Sept 16 2025 - Private Land Only,,,16,TOTAL_ONLY_SPLIT_MISSING,,
EL3018,175,Fishlake/Thousand Lakes,Elk,Bull,Limited Entry - Private Land Only,Archery,Private,Aug 16 2025 - Sept 16 2025 - Private Land Only,,,16,TOTAL_ONLY_SPLIT_MISSING,,
EL3019,183,San Juan Bull Elk,Elk,Bull,Limited Entry - Private Land Only,Archery,Private,Aug 16 2025 - Sept 16 2025 - Private Land Only,,,16,TOTAL_ONLY_SPLIT_MISSING,,
EL3020,206,Diamond Mtn,Elk,Bull,Limited Entry - Private Land Only,Archery,Private,Aug 16 2025 - Sept 16 2025 - Private Land Only,,,16,TOTAL_ONLY_SPLIT_MISSING,,
EL3022,222,Wasatch Mtns,Elk,Bull,Limited Entry - Private Land Only,Archery,Public,Aug 16 2025 - Sept 16 2025 - Private Land Only,,,16,TOTAL_ONLY_SPLIT_MISSING,,
EL3024,685,Beaver East,Elk,Bull,Limited Entry - Private Land Only,Any Legal Weapon,Public,Sept 17 2025 - Sept 21 2025 - Private Land Only,,,21,TOTAL_ONLY_SPLIT_MISSING,,
EL3025,685,Beaver East,Elk,Bull,Limited Entry - Private Land Only,Any Legal Weapon,Private,Nov 08 2025 - Nov 16 2025 - Private Land Only,,,16,TOTAL_ONLY_SPLIT_MISSING,,
EL3028,12,Book Cliffs Little Creek Roadless,Elk,Bull,Limited Entry - Private Land Only,Any Legal Weapon,Private,Sept 17 2025 - Sept 21 2025 - Private Land Only,,,21,TOTAL_ONLY_SPLIT_MISSING,,
EL3031,682,Box Elder Pilot Mtn,Elk,Bull,Limited Entry - Private Land Only,Any Legal Weapon,Private,Sept 13 2025 - Oct 03 2025 - Private Land Only,,,3,TOTAL_ONLY_SPLIT_MISSING,,
EL3032,33,Cache Meadowville,Elk,Bull,Limited Entry - Private Land Only,Any Legal Weapon,Private,Sept 17 2025 - Sept 21 2025 - Private Land Only,,,21,TOTAL_ONLY_SPLIT_MISSING,,
EL3033,33,Cache Meadowville,Elk,Bull,Limited Entry - Private Land Only,Any Legal Weapon,Public,Nov 08 2025 - Nov 16 2025 - Private Land Only,,,16,TOTAL_ONLY_SPLIT_MISSING,,
EL3036,41,Cache South,Elk,Bull,Limited Entry - Private Land Only,Any Legal Weapon,Private,Sept 17 2025 - Sept 21 2025 - Private Land Only,,,21,TOTAL_ONLY_SPLIT_MISSING,,
EL3037,41,Cache South,Elk,Bull,Limited Entry - Private Land Only,Any Legal Weapon,Private,Nov 08 2025 - Nov 16 2025 - Private Land Only,,,16,TOTAL_ONLY_SPLIT_MISSING,,
EL3038,51,Manti,Elk,Bull,Limited Entry - Private Land Only,Any Legal Weapon,Public,Sept 17 2025 - Sept 21 2025 - Private Land Only,,,21,TOTAL_ONLY_SPLIT_MISSING,,
EL3039,51,Manti,Elk,Bull,Limited Entry - Private Land Only,Any Legal Weapon,Public,Nov 08 2025 - Nov 16 2025 - Private Land Only,,,16,TOTAL_ONLY_SPLIT_MISSING,,
EL3042,88,Fillmore Pahvant,Elk,Bull,Limited Entry - Private Land Only,Any Legal Weapon,Private,Sept 17 2025 - Sept 21 2025 - Private Land Only,,,21,TOTAL_ONLY_SPLIT_MISSING,,
EL3043,88,Fillmore Pahvant,Elk,Bull,Limited Entry - Private Land Only,Any Legal Weapon,Private,Nov 08 2025 - Nov 16 2025 - Private Land Only,,,16,TOTAL_ONLY_SPLIT_MISSING,,
EL3044,108,La Sal Dolores Triangle,Elk,Bull,Limited Entry - Private Land Only,Any Legal Weapon,Private,Dec 06 2025 - Jan 31 2026 - Private Land Only,,,31,TOTAL_ONLY_SPLIT_MISSING,,
EL3045,617,La Sal La Sal Mtns,Elk,Bull,Limited Entry - Private Land Only,Any Legal Weapon,Private,Sept 17 2025 - Sept 21 2025 - Private Land Only,,,21,TOTAL_ONLY_SPLIT_MISSING,,
EL3046,617,La Sal La Sal Mtns,Elk,Bull,Limited Entry - Private Land Only,Any Legal Weapon,Private,Nov 08 2025 - Nov 16 2025 - Private Land Only,,,16,TOTAL_ONLY_SPLIT_MISSING,,
EL3047,629,Monroe,Elk,Bull,Limited Entry - Private Land Only,Any Legal Weapon,Private,Sept 17 2025 - Sept 21 2025 - Private Land Only,,,21,TOTAL_ONLY_SPLIT_MISSING,,
EL3048,629,Monroe,Elk,Bull,Limited Entry - Private Land Only,Any Legal Weapon,Public,Nov 08 2025 - Nov 16 2025 - Private Land Only,,,16,TOTAL_ONLY_SPLIT_MISSING,,
EL3049,630,Mt Dutton,Elk,Bull,Limited Entry - Private Land Only,Any Legal Weapon,Private,Sept 17 2025 - Sept 21 2025 - Private Land Only,,,21,TOTAL_ONLY_SPLIT_MISSING,,
EL3050,630,Mt Dutton,Elk,Bull,Limited Entry - Private Land Only,Any Legal Weapon,Private,Nov 08 2025 - Nov 16 2025 - Private Land Only,,,16,TOTAL_ONLY_SPLIT_MISSING,,
EL3053,140,North Slope Three Corners,Elk,Bull,Limited Entry - Private Land Only,Any Legal Weapon,Private,Oct 04 2025 - Oct 16 2025 - Private Land Only,,,16,TOTAL_ONLY_SPLIT_MISSING,,
EL3056,634,Panguitch Lake,Elk,Bull,Limited Entry - Private Land Only,Any Legal Weapon,Private,Sept 17 2025 - Sept 21 2025 - Private Land Only,,,21,TOTAL_ONLY_SPLIT_MISSING,,
EL3057,634,Panguitch Lake,Elk,Bull,Limited Entry - Private Land Only,Any Legal Weapon,Public,Nov 08 2025 - Nov 16 2025 - Private Land Only,,,16,TOTAL_ONLY_SPLIT_MISSING,,
EL3063,175,Fishlake/Thousand Lakes,Elk,Bull,Limited Entry - Private Land Only,Any Legal Weapon,Private,Sept 17 2025 - Sept 21 2025 - Private Land Only,,,21,TOTAL_ONLY_SPLIT_MISSING,,
EL3064,175,Fishlake/Thousand Lakes,Elk,Bull,Limited Entry - Private Land Only,Any Legal Weapon,Private,Oct 04 2025 - Oct 16 2025 - Private Land Only,,,16,TOTAL_ONLY_SPLIT_MISSING,,
EL3065,175,Fishlake/Thousand Lakes,Elk,Bull,Limited Entry - Private Land Only,Any Legal Weapon,Public,Nov 08 2025 - Nov 16 2025 - Private Land Only,,,16,TOTAL_ONLY_SPLIT_MISSING,,
EL3066,183,San Juan Bull Elk,Elk,Bull,Limited Entry - Private Land Only,Any Legal Weapon,Public,Sept 17 2025 - Sept 21 2025 - Private Land Only,,,21,TOTAL_ONLY_SPLIT_MISSING,,
EL3067,183,San Juan Bull Elk,Elk,Bull,Limited Entry - Private Land Only,Any Legal Weapon,Private,Nov 08 2025 - Nov 16 2025 - Private Land Only,,,16,TOTAL_ONLY_SPLIT_MISSING,,
EL3068,206,Diamond Mtn,Elk,Bull,Limited Entry - Private Land Only,Any Legal Weapon,Public,Sept 17 2025 - Sept 21 2025 - Private Land Only,,,21,TOTAL_ONLY_SPLIT_MISSING,,
EL3069,206,Diamond Mtn,Elk,Bull,Limited Entry - Private Land Only,Any Legal Weapon,Private,Oct 04 2025 - Oct 16 2025 - Private Land Only,,,16,TOTAL_ONLY_SPLIT_MISSING,,
EL3072,222,Wasatch Mtns,Elk,Bull,Limited Entry - Private Land Only,Any Legal Weapon,Public,Sept 17 2025 - Sept 21 2025 - Private Land Only,,,21,TOTAL_ONLY_SPLIT_MISSING,,
EL3073,222,Wasatch Mtns,Elk,Bull,Limited Entry - Private Land Only,Any Legal Weapon,Private,Nov 08 2025 - Nov 16 2025 - Private Land Only,,,16,TOTAL_ONLY_SPLIT_MISSING,,
EL3077,685,Beaver East,Elk,Bull,Limited Entry - Private Land Only,Muzzleloader,Private,Sept 22 2025 - Oct 03 2025 - Private Land Only,,,3,TOTAL_ONLY_SPLIT_MISSING,,
EL3079,12,Book Cliffs Little Creek Roadless,Elk,Bull,Limited Entry - Private Land Only,Muzzleloader,Private,Sept 22 2025 - Oct 03 2025 - Private Land Only,,,3,TOTAL_ONLY_SPLIT_MISSING,,
EL3081,33,Cache Meadowville,Elk,Bull,Limited Entry - Private Land Only,Muzzleloader,Private,Sept 22 2025 - Oct 03 2025 - Private Land Only,,,3,TOTAL_ONLY_SPLIT_MISSING,,
EL3083,41,Cache South,Elk,Bull,Limited Entry - Private Land Only,Muzzleloader,Private,Sept 22 2025 - Oct 03 2025 - Private Land Only,,,3,TOTAL_ONLY_SPLIT_MISSING,,
EL3084,51,Manti,Elk,Bull,Limited Entry - Private Land Only,Muzzleloader,Public,Sept 22 2025 - Oct 03 2025 - Private Land Only,,,3,TOTAL_ONLY_SPLIT_MISSING,,
EL3086,88,Fillmore Pahvant,Elk,Bull,Limited Entry - Private Land Only,Muzzleloader,Private,Sept 22 2025 - Oct 03 2025 - Private Land Only,,,3,TOTAL_ONLY_SPLIT_MISSING,,
EL3087,617,La Sal La Sal Mtns,Elk,Bull,Limited Entry - Private Land Only,Muzzleloader,Private,Sept 22 2025 - Oct 03 2025 - Private Land Only,,,3,TOTAL_ONLY_SPLIT_MISSING,,
EL3088,629,Monroe,Elk,Bull,Limited Entry - Private Land Only,Muzzleloader,Private,Sept 22 2025 - Oct 03 2025 - Private Land Only,,,3,TOTAL_ONLY_SPLIT_MISSING,,
EL3089,630,Mt Dutton,Elk,Bull,Limited Entry - Private Land Only,Muzzleloader,Private,Sept 22 2025 - Oct 03 2025 - Private Land Only,,,3,TOTAL_ONLY_SPLIT_MISSING,,
EL3091,140,North Slope Three Corners,Elk,Bull,Limited Entry - Private Land Only,Muzzleloader,Private,Sept 22 2025 - Oct 03 2025 - Private Land Only,,,3,TOTAL_ONLY_SPLIT_MISSING,,
EL3093,634,Panguitch Lake,Elk,Bull,Limited Entry - Private Land Only,Muzzleloader,Private,Sept 22 2025 - Oct 03 2025 - Private Land Only,,,3,TOTAL_ONLY_SPLIT_MISSING,,
EL3096,175,Fishlake/Thousand Lakes,Elk,Bull,Limited Entry - Private Land Only,Muzzleloader,Private,Sept 22 2025 - Oct 03 2025 - Private Land Only,,,3,TOTAL_ONLY_SPLIT_MISSING,,
EL3097,183,San Juan Bull Elk,Elk,Bull,Limited Entry - Private Land Only,Muzzleloader,Private,Sept 22 2025 - Oct 03 2025 - Private Land Only,,,3,TOTAL_ONLY_SPLIT_MISSING,,
EL3098,206,Diamond Mtn,Elk,Bull,Limited Entry - Private Land Only,Muzzleloader,Private,Sept 22 2025 - Oct 03 2025 - Private Land Only,,,3,TOTAL_ONLY_SPLIT_MISSING,,
EL3100,222,Wasatch Mtns,Elk,Bull,Limited Entry - Private Land Only,Muzzleloader,Public,Sept 22 2025 - Oct 03 2025 - Private Land Only,,,3,TOTAL_ONLY_SPLIT_MISSING,,
EL3126,51,Manti,Elk,Bull,Limited Entry - Private Land Only,Any Legal Weapon,Public,Oct 04 2025 - Oct 16 2025 - Private Land Only,,,16,TOTAL_ONLY_SPLIT_MISSING,,
EL3127,222,Wasatch Mtns,Elk,Bull,Limited Entry - Private Land Only,Any Legal Weapon,Public,Oct 04 2025 - Oct 16 2025 - Private Land Only,,,16,TOTAL_ONLY_SPLIT_MISSING,,
EL3130,682,Box Elder Pilot Mtn,Elk,Bull,Limited Entry - Private Land Only,Archery,Private,Aug 16 2025 - Sept 07 2025 - Private Land Only,,,7,TOTAL_ONLY_SPLIT_MISSING,,
EL3132,36,Cache North,Elk,Bull,Limited Entry - Private Land Only,Archery,Private,Sept 01 2025 - Sept 30 2025 - Private Land Only,,,30,TOTAL_ONLY_SPLIT_MISSING,,
EL3135,869,Barney Top/Kaiparowits,Elk,Bull,Limited Entry - Private Land Only,Archery,Private,Sept 01 2025 - Sept 30 2025 - Private Land Only,,,30,TOTAL_ONLY_SPLIT_MISSING,,
EL3136,871,Southwest Desert North,Elk,Bull,Limited Entry - Private Land Only,Archery,Private,Sept 01 2025 - Sept 30 2025 - Private Land Only,,,30,TOTAL_ONLY_SPLIT_MISSING,,
EL3137,241,West Desert Deep Creek,Elk,Bull,Limited Entry - Private Land Only,Archery,Private,Sept 01 2025 - Sept 30 2025 - Private Land Only,,,30,TOTAL_ONLY_SPLIT_MISSING,,
EL3139,36,Cache North,Elk,Bull,Limited Entry - Private Land Only,"HAMSS (Handgun, Archery, Muzzleloader, Shotgun or Straight-walled rifle)",Private,Nov 08 2025 - Nov 30 2025 - Private Land Only,,,30,TOTAL_ONLY_SPLIT_MISSING,,
EL3142,869,Barney Top/Kaiparowits,Elk,Bull,Limited Entry - Private Land Only,"HAMSS (Handgun, Archery, Muzzleloader, Shotgun or Straight-walled rifle)",Private,Nov 08 2025 - Nov 30 2025 - Private Land Only,,,30,TOTAL_ONLY_SPLIT_MISSING,,
EL3143,871,Southwest Desert North,Elk,Bull,Limited Entry - Private Land Only,"HAMSS (Handgun, Archery, Muzzleloader, Shotgun or Straight-walled rifle)",Private,Nov 08 2025 - Nov 30 2025 - Private Land Only,,,30,TOTAL_ONLY_SPLIT_MISSING,,
EL3144,241,West Desert Deep Creek,Elk,Bull,Limited Entry - Private Land Only,"HAMSS (Handgun, Archery, Muzzleloader, Shotgun or Straight-walled rifle)",Public,Nov 08 2025 - Nov 30 2025 - Private Land Only,,,30,TOTAL_ONLY_SPLIT_MISSING,,
EL3145,172,Boulder,Elk,Bull,Limited Entry - Private Land Only,Archery,Private,Aug 16 2025 - Sept 16 2025 - Private Land Only,,,16,TOTAL_ONLY_SPLIT_MISSING,,
EL3146,872,Southwest Desert South,Elk,Bull,Limited Entry - Private Land Only,Archery,Private,Aug 16 2025 - Sept 16 2025 - Private Land Only,,,16,TOTAL_ONLY_SPLIT_MISSING,,
