record_id,record_type,public_visible,prediction_engine_source,year_start,year_end,title,species,category,organization,group,area,condition,file_path,source_pdf,source_page,source_repo_path,data_status,notes,database_hunt_code,database_hunt_name,database_sex_type,database_species,database_weapon,database_hunt_type,database_season,database_permits_2026_res,database_permits_2026_nr,database_permits_2026_total,database_permits_2026_source,database_permit_allotment_2026_res,database_permit_allotment_2026_nr,database_permit_allotment_2026_total,database_permit_allotment_2026_source,database_permit_allotment_2026_source_file,database_permit_allotment_2026_status,database_match_status,document_file_status,reconciliation_issue
permit_2022_2024_conservation_0234,permit_allocation,False,True,2022,2024,"2022-2024 Sportsmen for Fish and Wildlife Bull Elk - Southwest Desert, South",Bull Elk,Conservation Permits,Sportsmen for Fish and Wildlife,SFW,"Southwest Desert, South",Multiseason,,2022-24_conservation_permits.pdf,8,TBD: copy source PDF into public/hard-copy/source_pdfs/regulations/2022-2024/,extracted_permit_row,Duplicate rows intentionally preserved; duplicate entries may represent multiple permits/allocations.,EB3157,"Southwest Desert, South",Bull,Elk,Multiseason,Limited Entry,"Arch: Aug 15-Sept 15, 2026 | Muzz: Sept 21-Oct 2, 2026 | ALW: Sept 16-20, 2026 & Oct 3-15, 2026 & Nov 7-15, 2026",5,0,5,2026_RAC_CURRENT_YEAR_ALLOTMENT,5,0,5,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_limited_entry_bull_elk_permits.csv,RAC_CURRENT_YEAR_SPLIT,MATCH_HIGH,,
permit_2022_2024_conservation_0235,permit_allocation,False,True,2022,2024,2022-2024 Sportsmen for Fish and Wildlife Bull Elk - Statewide,Bull Elk,Conservation Permits,Sportsmen for Fish and Wildlife,SFW,Statewide,Statewide,,2022-24_conservation_permits.pdf,8,TBD: copy source PDF into public/hard-copy/source_pdfs/regulations/2022-2024/,extracted_permit_row,Duplicate rows intentionally preserved; duplicate entries may represent multiple permits/allocations.,EB1000,Elk - Statewide Permit,Bull,Elk,Any Legal Weapon,Statewide,"Archery: Aug 15 - Aug 31, 2026 | ALW: Sept 1, 2026 - Jan 15, 2027",,,15,,,,,,,,AMBIGUOUS_DATABASE_MATCH,,Best fuzzy match score 0.20; tied/weak candidates require review.
permit_2022_2024_conservation_0236,permit_allocation,False,True,2022,2024,2022-2024 Sportsmen for Fish and Wildlife Bull Elk - Wasatch Mtns,Bull Elk,Conservation Permits,Sportsmen for Fish and Wildlife,SFW,Wasatch Mtns,Choice of ALW season,,2022-24_conservation_permits.pdf,8,TBD: copy source PDF into public/hard-copy/source_pdfs/regulations/2022-2024/,extracted_permit_row,Duplicate rows intentionally preserved; duplicate entries may represent multiple permits/allocations.,EA2038,Wasatch Mtns,Antlerless,Elk,Archery,General Season,Aug 15 2026 - Sept 04 2026,1080,120,1200,2026_RAC_CURRENT_YEAR_ALLOTMENT,1080,120,1200,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_antlerless_elk_permits.csv,RAC_CURRENT_YEAR_SPLIT,AMBIGUOUS_DATABASE_MATCH,,Best fuzzy match score 0.38; tied/weak candidates require review.
permit_2022_2024_conservation_0237,permit_allocation,False,True,2022,2024,2022-2024 Sportsmen for Fish and Wildlife Bull Elk - Wasatch Mtns,Bull Elk,Conservation Permits,Sportsmen for Fish and Wildlife,SFW,Wasatch Mtns,Archery,,2022-24_conservation_permits.pdf,8,TBD: copy source PDF into public/hard-copy/source_pdfs/regulations/2022-2024/,extracted_permit_row,Duplicate rows intentionally preserved; duplicate entries may represent multiple permits/allocations.,EB3022,Wasatch Mtns,Bull,Elk,Archery,Limited Entry,Aug 15 2026 - Sept 15 2026,130,15,145,2026_RAC_CURRENT_YEAR_ALLOTMENT,130,15,145,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_limited_entry_bull_elk_permits.csv,RAC_CURRENT_YEAR_SPLIT,AMBIGUOUS_DATABASE_MATCH,,Best fuzzy match score 1.00; tied/weak candidates require review.
permit_2022_2024_conservation_0238,permit_allocation,False,True,2022,2024,2022-2024 Sportsmen for Fish and Wildlife Bull Elk - Wasatch Mtns,Bull Elk,Conservation Permits,Sportsmen for Fish and Wildlife,SFW,Wasatch Mtns,Muzzleloader,,2022-24_conservation_permits.pdf,8,TBD: copy source PDF into public/hard-copy/source_pdfs/regulations/2022-2024/,extracted_permit_row,Duplicate rows intentionally preserved; duplicate entries may represent multiple permits/allocations.,EB3100,Wasatch Mtns,Bull,Elk,Muzzleloader,Limited Entry,Sept 21 2026 - Oct 02 2026,78,9,87,2026_RAC_CURRENT_YEAR_ALLOTMENT,78,9,87,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_limited_entry_bull_elk_permits.csv,RAC_CURRENT_YEAR_SPLIT,AMBIGUOUS_DATABASE_MATCH,,Best fuzzy match score 1.00; tied/weak candidates require review.
permit_2022_2024_conservation_0239,permit_allocation,False,True,2022,2024,2022-2024 Sportsmen for Fish and Wildlife Bull Moose - Cache,Bull Moose,Conservation Permits,Sportsmen for Fish and Wildlife,SFW,Cache,Any Weapon,,2022-24_conservation_permits.pdf,8,TBD: copy source PDF into public/hard-copy/source_pdfs/regulations/2022-2024/,extracted_permit_row,Duplicate rows intentionally preserved; duplicate entries may represent multiple permits/allocations.,MB6000,Cache,Bull,Moose,Any Legal Weapon,Once-in-a-lifetime,Sept 12 2026 - Oct 31 2026,14,3,17,2026_RAC_CURRENT_YEAR_ALLOTMENT,14,3,17,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_oial_bull_moose_permits.csv,RAC_CURRENT_YEAR_SPLIT,AMBIGUOUS_DATABASE_MATCH,,Best fuzzy match score 0.38; tied/weak candidates require review.
permit_2022_2024_conservation_0240,permit_allocation,False,True,2022,2024,2022-2024 Sportsmen for Fish and Wildlife Cougar - Statewide,Cougar,Conservation Permits,Sportsmen for Fish and Wildlife,SFW,Statewide,Statewide,,2022-24_conservation_permits.pdf,8,TBD: copy source PDF into public/hard-copy/source_pdfs/regulations/2022-2024/,extracted_permit_row,Duplicate rows intentionally preserved; duplicate entries may represent multiple permits/allocations.,CG9999,Cougar - Statewide,Either Sex,Cougar,Any Legal Weapon,Statewide,,,,,Utah DWR Hunt Planner,,,,Utah DWR Hunt Planner,Utah DWR Hunt Planner,NO_QUOTA_PUBLISHED,AMBIGUOUS_DATABASE_MATCH,,Best fuzzy match score 0.20; tied/weak candidates require review.
permit_2022_2024_conservation_0241,permit_allocation,False,True,2022,2024,2022-2024 Sportsmen for Fish and Wildlife Desert Bighorn Sheep - Henry Mtns,Desert Bighorn Sheep,Conservation Permits,Sportsmen for Fish and Wildlife,SFW,Henry Mtns,Any Weapon,,2022-24_conservation_permits.pdf,8,TBD: copy source PDF into public/hard-copy/source_pdfs/regulations/2022-2024/,extracted_permit_row,Duplicate rows intentionally preserved; duplicate entries may represent multiple permits/allocations.,DS6600,Henry Mtns,Either Sex,Desert Bighorn Sheep,Any Legal Weapon,Once-in-a-lifetime,Sept 12 2026 - Nov 10 2026,3,0,3,2026_RAC_CURRENT_YEAR_ALLOTMENT,3,0,3,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_oial_desert_bighorn_sheep_permits.csv,RAC_CURRENT_YEAR_SPLIT,AMBIGUOUS_DATABASE_MATCH,,Best fuzzy match score 0.44; tied/weak candidates require review.
permit_2022_2024_conservation_0242,permit_allocation,False,True,2022,2024,"2022-2024 Sportsmen for Fish and Wildlife Desert Bighorn Sheep - Kaiparowits, East",Desert Bighorn Sheep,Conservation Permits,Sportsmen for Fish and Wildlife,SFW,"Kaiparowits, East",Any Weapon,,2022-24_conservation_permits.pdf,8,TBD: copy source PDF into public/hard-copy/source_pdfs/regulations/2022-2024/,extracted_permit_row,Duplicate rows intentionally preserved; duplicate entries may represent multiple permits/allocations.,DS1002,"Kaiparowits, East",Male Only,Desert Bighorn Sheep,Any Legal Weapon,Conservation,"Sept 13, 2025 - Dec 31, 2025",1,0,1,Utah DWR 2025-2027 Conservation Permit Database,1,0,1,Utah DWR 2025-2027 Conservation Permit Database,conservation-permit-hunt-table-2025-27.csv,FULL_SPLIT,MATCH_HIGH,,
permit_2022_2024_conservation_0243,permit_allocation,False,True,2022,2024,"2022-2024 Sportsmen for Fish and Wildlife Desert Bighorn Sheep - Kaiparowits, Escalante",Desert Bighorn Sheep,Conservation Permits,Sportsmen for Fish and Wildlife,SFW,"Kaiparowits, Escalante",Any Weapon,,2022-24_conservation_permits.pdf,8,TBD: copy source PDF into public/hard-copy/source_pdfs/regulations/2022-2024/,extracted_permit_row,Duplicate rows intentionally preserved; duplicate entries may represent multiple permits/allocations.,DS1003,"Kaiparowits, Escalante East/West",Male Only,Desert Bighorn Sheep,Any Legal Weapon,Conservation,"Sept 12 - Nov 10, 2026",1,0,1,Utah DWR 2025-2027 Conservation Permit Database,1,0,1,Utah DWR 2025-2027 Conservation Permit Database,conservation-permit-hunt-table-2025-27.csv,FULL_SPLIT,MATCH_REVIEW,,Fuzzy match score 0.57; owner review required.
permit_2022_2024_conservation_0244,permit_allocation,False,True,2022,2024,"2022-2024 Sportsmen for Fish and Wildlife Desert Bighorn Sheep - San Rafael, Dirty Devil",Desert Bighorn Sheep,Conservation Permits,Sportsmen for Fish and Wildlife,SFW,"San Rafael, Dirty Devil",Any Weapon,,2022-24_conservation_permits.pdf,8,TBD: copy source PDF into public/hard-copy/source_pdfs/regulations/2022-2024/,extracted_permit_row,Duplicate rows intentionally preserved; duplicate entries may represent multiple permits/allocations.,DS1004,"San Rafael, Dirty Devil",Male Only,Desert Bighorn Sheep,Any Legal Weapon,Conservation,"Sept 13 - Dec 31, 2025",1,0,1,Utah DWR 2025-2027 Conservation Permit Database,1,0,1,Utah DWR 2025-2027 Conservation Permit Database,conservation-permit-hunt-table-2025-27.csv,FULL_SPLIT,MATCH_HIGH,,
permit_2022_2024_conservation_0245,permit_allocation,False,True,2022,2024,2022-2024 Sportsmen for Fish and Wildlife Desert Bighorn Sheep - Statewide,Desert Bighorn Sheep,Conservation Permits,Sportsmen for Fish and Wildlife,SFW,Statewide,Statewide,,2022-24_conservation_permits.pdf,8,TBD: copy source PDF into public/hard-copy/source_pdfs/regulations/2022-2024/,extracted_permit_row,Duplicate rows intentionally preserved; duplicate entries may represent multiple permits/allocations.,DS1000,Desert Bighorn Sheep - Statewide Permit,Male Only,Desert Bighorn Sheep,Any Legal Weapon,Statewide,"Sept 1 - Dec 31, 2026",1,0,1,Utah DWR 2025-2027 Conservation Permit Database,1,0,1,Utah DWR 2025-2027 Conservation Permit Database,conservation-permit-hunt-table-2025-27.csv,FULL_SPLIT,AMBIGUOUS_DATABASE_MATCH,,Best fuzzy match score 0.14; tied/weak candidates require review.
permit_2022_2024_conservation_0246,permit_allocation,False,True,2022,2024,"2022-2024 Sportsmen for Fish and Wildlife Mountain Goat - Chalk Creek/Kamas, Uintas",Mountain Goat,Conservation Permits,Sportsmen for Fish and Wildlife,SFW,"Chalk Creek/Kamas, Uintas",Any Weapon,,2022-24_conservation_permits.pdf,8,TBD: copy source PDF into public/hard-copy/source_pdfs/regulations/2022-2024/,extracted_permit_row,Duplicate rows intentionally preserved; duplicate entries may represent multiple permits/allocations.,GO6804,High Uintas Kamas,Either Sex,Mountain Goat,Any Legal Weapon,Once-in-a-lifetime,Sept 05 2026 - Oct 31 2026,1,0,1,2026_RAC_CURRENT_YEAR_ALLOTMENT,1,0,1,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_oial_mountain_goat_permits.csv,RAC_CURRENT_YEAR_SPLIT,AMBIGUOUS_DATABASE_MATCH,,Best fuzzy match score 0.33; tied/weak candidates require review.
permit_2022_2024_conservation_0247,permit_allocation,False,True,2022,2024,2022-2024 Sportsmen for Fish and Wildlife Mountain Goat - Statewide,Mountain Goat,Conservation Permits,Sportsmen for Fish and Wildlife,SFW,Statewide,Statewide,,2022-24_conservation_permits.pdf,8,TBD: copy source PDF into public/hard-copy/source_pdfs/regulations/2022-2024/,extracted_permit_row,Duplicate rows intentionally preserved; duplicate entries may represent multiple permits/allocations.,GO1000,Mountain Goat - Statewide Permit,Hunters Choice,Mountain Goat,Any Legal Weapon,Statewide,"Sept 1 - Dec 31, 2026",,,1,,,,,,,,AMBIGUOUS_DATABASE_MATCH,,Best fuzzy match score 0.17; tied/weak candidates require review.
permit_2022_2024_conservation_0248,permit_allocation,False,True,2022,2024,"2022-2024 Sportsmen for Fish and Wildlife Mountain Goat - Wasatch Mtns, Timpanogos",Mountain Goat,Conservation Permits,Sportsmen for Fish and Wildlife,SFW,"Wasatch Mtns, Timpanogos",Any Weapon,,2022-24_conservation_permits.pdf,8,TBD: copy source PDF into public/hard-copy/source_pdfs/regulations/2022-2024/,extracted_permit_row,Duplicate rows intentionally preserved; duplicate entries may represent multiple permits/allocations.,GO6820,"Wasatch Mtns, Timpanogos",Either Sex,Mountain Goat,Any Legal Weapon,Once-in-a-lifetime,Sept 05 2026 - Nov 25 2026,8,2,10,2026_RAC_CURRENT_YEAR_ALLOTMENT,8,2,10,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_oial_mountain_goat_permits.csv,RAC_CURRENT_YEAR_SPLIT,MATCH_REVIEW,,Fuzzy match score 0.50; owner review required.
permit_2022_2024_conservation_0249,permit_allocation,False,True,2022,2024,"2022-2024 Sportsmen for Fish and Wildlife Rocky Mountain Bighorn Sheep - Book Cliffs, South",Rocky Mountain Bighorn Sheep,Conservation Permits,Sportsmen for Fish and Wildlife,SFW,"Book Cliffs, South",Any Weapon,,2022-24_conservation_permits.pdf,8,TBD: copy source PDF into public/hard-copy/source_pdfs/regulations/2022-2024/,extracted_permit_row,Duplicate rows intentionally preserved; duplicate entries may represent multiple permits/allocations.,RS1001,"Book Cliffs, South",Male Only,Rocky Mountain Bighorn Sheep,Any Legal Weapon,Conservation,"Nov 1 - Dec 31, 2025",1,0,1,Utah DWR 2025-2027 Conservation Permit Database,1,0,1,Utah DWR 2025-2027 Conservation Permit Database,conservation-permit-hunt-table-2025-27.csv,FULL_SPLIT,MATCH_HIGH,,
permit_2022_2024_conservation_0250,permit_allocation,False,True,2022,2024,"2022-2024 Sportsmen for Fish and Wildlife Rocky Mountain Bighorn Sheep - Fillmore, Oak Creek (late)",Rocky Mountain Bighorn Sheep,Conservation Permits,Sportsmen for Fish and Wildlife,SFW,"Fillmore, Oak Creek (late)",Any Weapon,,2022-24_conservation_permits.pdf,8,TBD: copy source PDF into public/hard-copy/source_pdfs/regulations/2022-2024/,extracted_permit_row,Duplicate rows intentionally preserved; duplicate entries may represent multiple permits/allocations.,RS6720,"Fillmore, Oak Creek",Either Sex,Rocky Mountain Bighorn Sheep,Any Legal Weapon,Once-in-a-lifetime,Oct 03 2026 - Oct 23 2026,4,0,4,2026_RAC_CURRENT_YEAR_ALLOTMENT,4,0,4,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_oial_rocky_mountain_bighorn_sheep_permits.csv,RAC_CURRENT_YEAR_SPLIT,AMBIGUOUS_DATABASE_MATCH,,Best fuzzy match score 0.45; tied/weak candidates require review.
permit_2022_2024_conservation_0251,permit_allocation,False,True,2022,2024,"2022-2024 Sportsmen for Fish and Wildlife Rocky Mountain Bighorn Sheep - Nine Mile, Gray Canyon",Rocky Mountain Bighorn Sheep,Conservation Permits,Sportsmen for Fish and Wildlife,SFW,"Nine Mile, Gray Canyon",Any Weapon,,2022-24_conservation_permits.pdf,8,TBD: copy source PDF into public/hard-copy/source_pdfs/regulations/2022-2024/,extracted_permit_row,Duplicate rows intentionally preserved; duplicate entries may represent multiple permits/allocations.,RS1006,"Nine Mile, Gray Canyon",Male Only,Rocky Mountain Bighorn Sheep,Any Legal Weapon,Conservation,"Nov 1 - Dec 31, 2025",1,0,1,Utah DWR 2025-2027 Conservation Permit Database,1,0,1,Utah DWR 2025-2027 Conservation Permit Database,conservation-permit-hunt-table-2025-27.csv,FULL_SPLIT,MATCH_HIGH,,
permit_2022_2024_conservation_0252,permit_allocation,False,True,2022,2024,"2022-2024 Sportsmen for Fish and Wildlife Rocky Mountain Bighorn Sheep - Oquirrh-Stansbury, West",Rocky Mountain Bighorn Sheep,Conservation Permits,Sportsmen for Fish and Wildlife,SFW,"Oquirrh-Stansbury, West",Any Weapon,,2022-24_conservation_permits.pdf,8,TBD: copy source PDF into public/hard-copy/source_pdfs/regulations/2022-2024/,extracted_permit_row,Duplicate rows intentionally preserved; duplicate entries may represent multiple permits/allocations.,RS6721,"Oquirrh-Stansbury, West",Either Sex,Rocky Mountain Bighorn Sheep,Any Legal Weapon,Once-in-a-lifetime,Oct 31 2026 - Nov 30 2026,3,0,3,2026_RAC_CURRENT_YEAR_ALLOTMENT,3,0,3,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_oial_rocky_mountain_bighorn_sheep_permits.csv,RAC_CURRENT_YEAR_SPLIT,MATCH_REVIEW,,Fuzzy match score 0.50; owner review required.
permit_2022_2024_conservation_0253,permit_allocation,False,True,2022,2024,2022-2024 Sportsmen for Fish and Wildlife Wild Bearded Turkey - Central Region,Wild Bearded Turkey,Conservation Permits,Sportsmen for Fish and Wildlife,SFW,Central Region,Multiseason,,2022-24_conservation_permits.pdf,8,TBD: copy source PDF into public/hard-copy/source_pdfs/regulations/2022-2024/,extracted_permit_row,Duplicate rows intentionally preserved; duplicate entries may represent multiple permits/allocations.,TK1020,Central Region - Private land only,Either Sex,Turkey,Any Legal Weapon,Fall Management,"Oct 1, 2025 - Feb 28, 2026",,,800,,,,,,,,AMBIGUOUS_DATABASE_MATCH,,Best fuzzy match score 0.29; tied/weak candidates require review.
permit_2022_2024_conservation_0254,permit_allocation,False,True,2022,2024,2022-2024 Sportsmen for Fish and Wildlife Wild Bearded Turkey - Central Region,Wild Bearded Turkey,Conservation Permits,Sportsmen for Fish and Wildlife,SFW,Central Region,Multiseason,,2022-24_conservation_permits.pdf,8,TBD: copy source PDF into public/hard-copy/source_pdfs/regulations/2022-2024/,extracted_permit_row,Duplicate rows intentionally preserved; duplicate entries may represent multiple permits/allocations.,TK1020,Central Region - Private land only,Either Sex,Turkey,Any Legal Weapon,Fall Management,"Oct 1, 2025 - Feb 28, 2026",,,800,,,,,,,,AMBIGUOUS_DATABASE_MATCH,,Best fuzzy match score 0.29; tied/weak candidates require review.
permit_2022_2024_conservation_0255,permit_allocation,False,True,2022,2024,2022-2024 Sportsmen for Fish and Wildlife Wild Bearded Turkey - Central Region,Wild Bearded Turkey,Conservation Permits,Sportsmen for Fish and Wildlife,SFW,Central Region,Multiseason,,2022-24_conservation_permits.pdf,8,TBD: copy source PDF into public/hard-copy/source_pdfs/regulations/2022-2024/,extracted_permit_row,Duplicate rows intentionally preserved; duplicate entries may represent multiple permits/allocations.,TK1020,Central Region - Private land only,Either Sex,Turkey,Any Legal Weapon,Fall Management,"Oct 1, 2025 - Feb 28, 2026",,,800,,,,,,,,AMBIGUOUS_DATABASE_MATCH,,Best fuzzy match score 0.29; tied/weak candidates require review.
permit_2022_2024_conservation_0256,permit_allocation,False,True,2022,2024,2022-2024 Sportsmen for Fish and Wildlife Wild Bearded Turkey - Central Region,Wild Bearded Turkey,Conservation Permits,Sportsmen for Fish and Wildlife,SFW,Central Region,Multiseason,,2022-24_conservation_permits.pdf,8,TBD: copy source PDF into public/hard-copy/source_pdfs/regulations/2022-2024/,extracted_permit_row,Duplicate rows intentionally preserved; duplicate entries may represent multiple permits/allocations.,TK1020,Central Region - Private land only,Either Sex,Turkey,Any Legal Weapon,Fall Management,"Oct 1, 2025 - Feb 28, 2026",,,800,,,,,,,,AMBIGUOUS_DATABASE_MATCH,,Best fuzzy match score 0.29; tied/weak candidates require review.
permit_2022_2024_conservation_0257,permit_allocation,False,True,2022,2024,2022-2024 Sportsmen for Fish and Wildlife Wild Bearded Turkey - Northeastern Region,Wild Bearded Turkey,Conservation Permits,Sportsmen for Fish and Wildlife,SFW,Northeastern Region,Multiseason,,2022-24_conservation_permits.pdf,8,TBD: copy source PDF into public/hard-copy/source_pdfs/regulations/2022-2024/,extracted_permit_row,Duplicate rows intentionally preserved; duplicate entries may represent multiple permits/allocations.,TK1004,Northeastern Area,Bearded,Turkey,Any Legal Weapon,Limited Entry,"April 11 - April 30, 2026 | Youth only : May 1-3, 2026",,,347,,,,,,,,AMBIGUOUS_DATABASE_MATCH,,Best fuzzy match score 0.17; tied/weak candidates require review.
permit_2022_2024_conservation_0258,permit_allocation,False,True,2022,2024,2022-2024 Sportsmen for Fish and Wildlife Wild Bearded Turkey - Northern Region,Wild Bearded Turkey,Conservation Permits,Sportsmen for Fish and Wildlife,SFW,Northern Region,Multiseason,,2022-24_conservation_permits.pdf,8,TBD: copy source PDF into public/hard-copy/source_pdfs/regulations/2022-2024/,extracted_permit_row,Duplicate rows intentionally preserved; duplicate entries may represent multiple permits/allocations.,TK1001,Northern Region - Private land only,Either Sex,Turkey,Any Legal Weapon,Fall Management,"Oct 1, 2025 - Feb 28, 2026",,,2060,,,,,,,,AMBIGUOUS_DATABASE_MATCH,,Best fuzzy match score 0.29; tied/weak candidates require review.
permit_2022_2024_conservation_0259,permit_allocation,False,True,2022,2024,2022-2024 Sportsmen for Fish and Wildlife Wild Bearded Turkey - Northern Region,Wild Bearded Turkey,Conservation Permits,Sportsmen for Fish and Wildlife,SFW,Northern Region,Multiseason,,2022-24_conservation_permits.pdf,9,TBD: copy source PDF into public/hard-copy/source_pdfs/regulations/2022-2024/,extracted_permit_row,Duplicate rows intentionally preserved; duplicate entries may represent multiple permits/allocations.,TK1001,Northern Region - Private land only,Either Sex,Turkey,Any Legal Weapon,Fall Management,"Oct 1, 2025 - Feb 28, 2026",,,2060,,,,,,,,AMBIGUOUS_DATABASE_MATCH,,Best fuzzy match score 0.29; tied/weak candidates require review.
permit_2022_2024_conservation_0260,permit_allocation,False,True,2022,2024,2022-2024 Sportsmen for Fish and Wildlife Wild Bearded Turkey - Northern Region,Wild Bearded Turkey,Conservation Permits,Sportsmen for Fish and Wildlife,SFW,Northern Region,Multiseason,,2022-24_conservation_permits.pdf,9,TBD: copy source PDF into public/hard-copy/source_pdfs/regulations/2022-2024/,extracted_permit_row,Duplicate rows intentionally preserved; duplicate entries may represent multiple permits/allocations.,TK1001,Northern Region - Private land only,Either Sex,Turkey,Any Legal Weapon,Fall Management,"Oct 1, 2025 - Feb 28, 2026",,,2060,,,,,,,,AMBIGUOUS_DATABASE_MATCH,,Best fuzzy match score 0.29; tied/weak candidates require review.
permit_2022_2024_conservation_0261,permit_allocation,False,True,2022,2024,2022-2024 Sportsmen for Fish and Wildlife Wild Bearded Turkey - Northern Region,Wild Bearded Turkey,Conservation Permits,Sportsmen for Fish and Wildlife,SFW,Northern Region,Multiseason,,2022-24_conservation_permits.pdf,9,TBD: copy source PDF into public/hard-copy/source_pdfs/regulations/2022-2024/,extracted_permit_row,Duplicate rows intentionally preserved; duplicate entries may represent multiple permits/allocations.,TK1001,Northern Region - Private land only,Either Sex,Turkey,Any Legal Weapon,Fall Management,"Oct 1, 2025 - Feb 28, 2026",,,2060,,,,,,,,AMBIGUOUS_DATABASE_MATCH,,Best fuzzy match score 0.29; tied/weak candidates require review.
permit_2022_2024_conservation_0262,permit_allocation,False,True,2022,2024,2022-2024 Sportsmen for Fish and Wildlife Wild Bearded Turkey - Northern Region,Wild Bearded Turkey,Conservation Permits,Sportsmen for Fish and Wildlife,SFW,Northern Region,Multiseason,,2022-24_conservation_permits.pdf,9,TBD: copy source PDF into public/hard-copy/source_pdfs/regulations/2022-2024/,extracted_permit_row,Duplicate rows intentionally preserved; duplicate entries may represent multiple permits/allocations.,TK1001,Northern Region - Private land only,Either Sex,Turkey,Any Legal Weapon,Fall Management,"Oct 1, 2025 - Feb 28, 2026",,,2060,,,,,,,,AMBIGUOUS_DATABASE_MATCH,,Best fuzzy match score 0.29; tied/weak candidates require review.
permit_2022_2024_conservation_0263,permit_allocation,False,True,2022,2024,2022-2024 Sportsmen for Fish and Wildlife Wild Bearded Turkey - Northern Region,Wild Bearded Turkey,Conservation Permits,Sportsmen for Fish and Wildlife,SFW,Northern Region,Multiseason,,2022-24_conservation_permits.pdf,9,TBD: copy source PDF into public/hard-copy/source_pdfs/regulations/2022-2024/,extracted_permit_row,Duplicate rows intentionally preserved; duplicate entries may represent multiple permits/allocations.,TK1001,Northern Region - Private land only,Either Sex,Turkey,Any Legal Weapon,Fall Management,"Oct 1, 2025 - Feb 28, 2026",,,2060,,,,,,,,AMBIGUOUS_DATABASE_MATCH,,Best fuzzy match score 0.29; tied/weak candidates require review.
permit_2022_2024_conservation_0264,permit_allocation,False,True,2022,2024,2022-2024 Sportsmen for Fish and Wildlife Wild Bearded Turkey - Southeastern Region,Wild Bearded Turkey,Conservation Permits,Sportsmen for Fish and Wildlife,SFW,Southeastern Region,Multiseason,,2022-24_conservation_permits.pdf,9,TBD: copy source PDF into public/hard-copy/source_pdfs/regulations/2022-2024/,extracted_permit_row,Duplicate rows intentionally preserved; duplicate entries may represent multiple permits/allocations.,TK1019,Southeastern Region - Select areas only,Either Sex,Turkey,Any Legal Weapon,Fall Management,"Oct 1, 2025 - Feb 28, 2026",,,66,,,,,,,,AMBIGUOUS_DATABASE_MATCH,,Best fuzzy match score 0.22; tied/weak candidates require review.
permit_2022_2024_conservation_0265,permit_allocation,False,True,2022,2024,2022-2024 Sportsmen for Fish and Wildlife Wild Bearded Turkey - Southeastern Region,Wild Bearded Turkey,Conservation Permits,Sportsmen for Fish and Wildlife,SFW,Southeastern Region,Multiseason,,2022-24_conservation_permits.pdf,9,TBD: copy source PDF into public/hard-copy/source_pdfs/regulations/2022-2024/,extracted_permit_row,Duplicate rows intentionally preserved; duplicate entries may represent multiple permits/allocations.,TK1019,Southeastern Region - Select areas only,Either Sex,Turkey,Any Legal Weapon,Fall Management,"Oct 1, 2025 - Feb 28, 2026",,,66,,,,,,,,AMBIGUOUS_DATABASE_MATCH,,Best fuzzy match score 0.22; tied/weak candidates require review.
permit_2022_2024_conservation_0266,permit_allocation,False,True,2022,2024,2022-2024 Sportsmen for Fish and Wildlife Wild Bearded Turkey - Southern Region,Wild Bearded Turkey,Conservation Permits,Sportsmen for Fish and Wildlife,SFW,Southern Region,Multiseason,,2022-24_conservation_permits.pdf,9,TBD: copy source PDF into public/hard-copy/source_pdfs/regulations/2022-2024/,extracted_permit_row,Duplicate rows intentionally preserved; duplicate entries may represent multiple permits/allocations.,TK1022,Southern Region - Select areas only,Either Sex,Turkey,Any Legal Weapon,Fall Management,"Oct 1, 2025 - Jan 4, 2026",,,155,,,,,,,,AMBIGUOUS_DATABASE_MATCH,,Best fuzzy match score 0.22; tied/weak candidates require review.
