review_bucket,repo,scan_root,classification,domain,recommended_action,reason,relative_path,absolute_path,file_name,extension,size_bytes,size_mb,row_count,header_columns,has_hunt_code,has_current_hunt_code,has_historical_hunt_code,has_boundary_id,modified_utc
,HUNT-BUILDER,pipeline_RAW,unknown_needs_review,unknown,manual_review,matched domain terms but no stronger classification rule,pipeline/RAW/hunt_unit_database/_quarantine/duplicates/exact_hash/7D5C691F__2020-la-sal-potash.pdf,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\pipeline\RAW\hunt_unit_database\_quarantine\duplicates\exact_hash\7D5C691F__2020-la-sal-potash.pdf,7D5C691F__2020-la-sal-potash.pdf,pdf,76859,0.073,,,false,false,false,false,2026-04-22T23:22:07.837Z
,HUNT-BUILDER,pipeline_RAW,unknown_needs_review,unknown,manual_review,matched domain terms but no stronger classification rule,pipeline/RAW/hunt_unit_database/_quarantine/duplicates/exact_hash/7F9C50AD__2016_n_slope_three_corners_bh.pdf,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\pipeline\RAW\hunt_unit_database\_quarantine\duplicates\exact_hash\7F9C50AD__2016_n_slope_three_corners_bh.pdf,7F9C50AD__2016_n_slope_three_corners_bh.pdf,pdf,6857,0.007,,,false,false,false,false,2026-04-22T23:22:09.930Z
,HUNT-BUILDER,pipeline_RAW,unknown_needs_review,unknown,manual_review,matched domain terms but no stronger classification rule,pipeline/RAW/hunt_unit_database/_quarantine/duplicates/exact_hash/80298C94__2020-san-juan-north.pdf,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\pipeline\RAW\hunt_unit_database\_quarantine\duplicates\exact_hash\80298C94__2020-san-juan-north.pdf,80298C94__2020-san-juan-north.pdf,pdf,74018,0.071,,,false,false,false,false,2026-04-22T23:22:08.053Z
,HUNT-BUILDER,pipeline_RAW,unknown_needs_review,unknown,manual_review,matched domain terms but no stronger classification rule,pipeline/RAW/hunt_unit_database/_quarantine/duplicates/exact_hash/803B2359__24_bg_report.pdf,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\pipeline\RAW\hunt_unit_database\_quarantine\duplicates\exact_hash\803B2359__24_bg_report.pdf,803B2359__24_bg_report.pdf,pdf,14037480,13.387,,,false,false,false,false,2026-03-31T07:40:24.000Z
,HUNT-BUILDER,pipeline_RAW,unknown_needs_review,unknown,manual_review,matched domain terms but no stronger classification rule,pipeline/RAW/hunt_unit_database/_quarantine/duplicates/exact_hash/8087649B__2022_gs_buck_deer_hr.pdf,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\pipeline\RAW\hunt_unit_database\_quarantine\duplicates\exact_hash\8087649B__2022_gs_buck_deer_hr.pdf,8087649B__2022_gs_buck_deer_hr.pdf,pdf,131918,0.126,,,false,false,false,false,2026-04-22T23:22:06.700Z
,HUNT-BUILDER,pipeline_RAW,unknown_needs_review,unknown,manual_review,matched domain terms but no stronger classification rule,pipeline/RAW/hunt_unit_database/_quarantine/duplicates/exact_hash/821F6D63__2020-san-juan-south.pdf,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\pipeline\RAW\hunt_unit_database\_quarantine\duplicates\exact_hash\821F6D63__2020-san-juan-south.pdf,821F6D63__2020-san-juan-south.pdf,pdf,74681,0.071,,,false,false,false,false,2026-04-22T23:22:08.125Z
,HUNT-BUILDER,pipeline_RAW,unknown_needs_review,unknown,manual_review,matched domain terms but no stronger classification rule,pipeline/RAW/hunt_unit_database/_quarantine/duplicates/exact_hash/8313C131__EB3038 Early rifle Elk Manti 2024 Print (2026_02_06 06_23_41 UTC).pdf,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\pipeline\RAW\hunt_unit_database\_quarantine\duplicates\exact_hash\8313C131__EB3038 Early rifle Elk Manti 2024 Print (2026_02_06 06_23_41 UTC).pdf,8313C131__EB3038 Early rifle Elk Manti 2024 Print (2026_02_06 06_23_41 UTC).pdf,pdf,711118,0.678,,,false,false,false,false,2024-05-27T04:53:37.000Z
,HUNT-BUILDER,pipeline_RAW,unknown_needs_review,unknown,manual_review,matched domain terms but no stronger classification rule,pipeline/RAW/hunt_unit_database/_quarantine/duplicates/exact_hash/84EFCD07__2020-san-juan-river.pdf,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\pipeline\RAW\hunt_unit_database\_quarantine\duplicates\exact_hash\84EFCD07__2020-san-juan-river.pdf,84EFCD07__2020-san-juan-river.pdf,pdf,74103,0.071,,,false,false,false,false,2026-04-22T23:22:08.088Z
,HUNT-BUILDER,pipeline_RAW,unknown_needs_review,unknown,manual_review,matched domain terms but no stronger classification rule,pipeline/RAW/hunt_unit_database/_quarantine/duplicates/exact_hash/85C752C1__le_pronghorn_hr.pdf,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\pipeline\RAW\hunt_unit_database\_quarantine\duplicates\exact_hash\85C752C1__le_pronghorn_hr.pdf,85C752C1__le_pronghorn_hr.pdf,pdf,9700,0.009,,,false,false,false,false,2026-04-22T23:22:12.583Z
,HUNT-BUILDER,pipeline_RAW,unknown_needs_review,permit,manual_review,matched domain terms but no stronger classification rule,pipeline/RAW/hunt_unit_database/_quarantine/duplicates/exact_hash/8646385C__Alex Berger (Group) Antlerless Hunt Contract Signed 2024.pdf,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\pipeline\RAW\hunt_unit_database\_quarantine\duplicates\exact_hash\8646385C__Alex Berger (Group) Antlerless Hunt Contract Signed 2024.pdf,8646385C__Alex Berger (Group) Antlerless Hunt Contract Signed 2024.pdf,pdf,1464133,1.396,,,false,false,false,false,2023-09-10T05:01:48.000Z
,HUNT-BUILDER,pipeline_RAW,unknown_needs_review,unknown,manual_review,matched domain terms but no stronger classification rule,pipeline/RAW/hunt_unit_database/_quarantine/duplicates/exact_hash/875ABC67__Summons_Utah_Division_of_Wildlife_Resources (2025_12_24 22_29_05 UTC).pdf,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\pipeline\RAW\hunt_unit_database\_quarantine\duplicates\exact_hash\875ABC67__Summons_Utah_Division_of_Wildlife_Resources (2025_12_24 22_29_05 UTC).pdf,875ABC67__Summons_Utah_Division_of_Wildlife_Resources (2025_12_24 22_29_05 UTC).pdf,pdf,87151,0.083,,,false,false,false,false,2025-05-31T23:30:00.000Z
,HUNT-BUILDER,pipeline_RAW,unknown_needs_review,permit,manual_review,matched domain terms but no stronger classification rule,pipeline/RAW/hunt_unit_database/_quarantine/duplicates/exact_hash/89691BBE__Bryan Tischner Finalized Hunt Contract Early Rifle 2025 (2026_02_06 06_23_41 UTC).pdf,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\pipeline\RAW\hunt_unit_database\_quarantine\duplicates\exact_hash\89691BBE__Bryan Tischner Finalized Hunt Contract Early Rifle 2025 (2026_02_06 06_23_41 UTC).pdf,89691BBE__Bryan Tischner Finalized Hunt Contract Early Rifle 2025 (2026_02_06 06_23_41 UTC).pdf,pdf,1370886,1.307,,,false,false,false,false,2025-07-17T14:55:33.000Z
,HUNT-BUILDER,pipeline_RAW,unknown_needs_review,permit,manual_review,matched domain terms but no stronger classification rule,pipeline/RAW/hunt_unit_database/_quarantine/duplicates/exact_hash/898836F9__2026-04-rac-agenda.pdf,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\pipeline\RAW\hunt_unit_database\_quarantine\duplicates\exact_hash\898836F9__2026-04-rac-agenda.pdf,898836F9__2026-04-rac-agenda.pdf,pdf,175849,0.168,,,false,false,false,false,2026-04-01T23:15:42.000Z
,HUNT-BUILDER,pipeline_RAW,unknown_needs_review,unknown,manual_review,matched domain terms but no stronger classification rule,pipeline/RAW/hunt_unit_database/_quarantine/duplicates/exact_hash/89C33881__2024_le_oial_all.pdf,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\pipeline\RAW\hunt_unit_database\_quarantine\duplicates\exact_hash\89C33881__2024_le_oial_all.pdf,89C33881__2024_le_oial_all.pdf,pdf,384486,0.367,,,false,false,false,false,2026-04-22T23:22:06.019Z
,HUNT-BUILDER,pipeline_RAW,unknown_needs_review,unknown,manual_review,matched domain terms but no stronger classification rule,pipeline/RAW/hunt_unit_database/_quarantine/duplicates/exact_hash/89D66138__2019-box-elder-newfoundland.pdf,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\pipeline\RAW\hunt_unit_database\_quarantine\duplicates\exact_hash\89D66138__2019-box-elder-newfoundland.pdf,89D66138__2019-box-elder-newfoundland.pdf,pdf,68722,0.066,,,false,false,false,false,2026-04-22T23:22:08.383Z
,HUNT-BUILDER,pipeline_RAW,unknown_needs_review,unknown,manual_review,matched domain terms but no stronger classification rule,pipeline/RAW/hunt_unit_database/_quarantine/duplicates/exact_hash/8A8C711A__2016_pine_valley_bighorn.pdf,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\pipeline\RAW\hunt_unit_database\_quarantine\duplicates\exact_hash\8A8C711A__2016_pine_valley_bighorn.pdf,8A8C711A__2016_pine_valley_bighorn.pdf,pdf,24042,0.023,,,false,false,false,false,2026-04-22T23:22:10.110Z
,HUNT-BUILDER,pipeline_RAW,unknown_needs_review,unknown,manual_review,matched domain terms but no stronger classification rule,pipeline/RAW/hunt_unit_database/_quarantine/duplicates/exact_hash/8BE4AEF7__2021_le_oial_all.pdf,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\pipeline\RAW\hunt_unit_database\_quarantine\duplicates\exact_hash\8BE4AEF7__2021_le_oial_all.pdf,8BE4AEF7__2021_le_oial_all.pdf,pdf,364332,0.347,,,false,false,false,false,2026-04-22T23:22:07.105Z
,HUNT-BUILDER,pipeline_RAW,unknown_needs_review,unknown,manual_review,matched domain terms but no stronger classification rule,pipeline/RAW/hunt_unit_database/_quarantine/duplicates/exact_hash/8D5177C0__2021-north-slope-red-canyon.pdf,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\pipeline\RAW\hunt_unit_database\_quarantine\duplicates\exact_hash\8D5177C0__2021-north-slope-red-canyon.pdf,8D5177C0__2021-north-slope-red-canyon.pdf,pdf,84600,0.081,,,false,false,false,false,2026-04-22T23:22:07.385Z
,HUNT-BUILDER,pipeline_RAW,unknown_needs_review,harvest,manual_review,matched domain terms but no stronger classification rule,pipeline/RAW/hunt_unit_database/_quarantine/duplicates/exact_hash/8EEC8D0E__2017-bighorn_harvest.pdf,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\pipeline\RAW\hunt_unit_database\_quarantine\duplicates\exact_hash\8EEC8D0E__2017-bighorn_harvest.pdf,8EEC8D0E__2017-bighorn_harvest.pdf,pdf,426812,0.407,,,false,false,false,false,2026-04-22T23:22:09.384Z
,HUNT-BUILDER,pipeline_RAW,unknown_needs_review,unknown,manual_review,matched domain terms but no stronger classification rule,pipeline/RAW/hunt_unit_database/_quarantine/duplicates/exact_hash/8F516A10__Dear Wildlife Board Members (2026_02_06 06_23_41 UTC).pdf,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\pipeline\RAW\hunt_unit_database\_quarantine\duplicates\exact_hash\8F516A10__Dear Wildlife Board Members (2026_02_06 06_23_41 UTC).pdf,8F516A10__Dear Wildlife Board Members (2026_02_06 06_23_41 UTC).pdf,pdf,50636,0.048,,,false,false,false,false,2025-05-29T07:02:20.000Z
,HUNT-BUILDER,pipeline_RAW,unknown_needs_review,harvest,manual_review,matched domain terms but no stronger classification rule,pipeline/RAW/hunt_unit_database/_quarantine/duplicates/exact_hash/93F6F3D0__2026-03-06-2025-preliminary-bg-harvest.pdf,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\pipeline\RAW\hunt_unit_database\_quarantine\duplicates\exact_hash\93F6F3D0__2026-03-06-2025-preliminary-bg-harvest.pdf,93F6F3D0__2026-03-06-2025-preliminary-bg-harvest.pdf,pdf,662361,0.632,,,false,false,false,false,2026-03-31T06:59:12.000Z
,HUNT-BUILDER,pipeline_RAW,unknown_needs_review,unknown,manual_review,matched domain terms but no stronger classification rule,pipeline/RAW/hunt_unit_database/_quarantine/duplicates/exact_hash/941AFF7F__westdaggett_redcanyon_bighorn_2014.pdf,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\pipeline\RAW\hunt_unit_database\_quarantine\duplicates\exact_hash\941AFF7F__westdaggett_redcanyon_bighorn_2014.pdf,941AFF7F__westdaggett_redcanyon_bighorn_2014.pdf,pdf,6679,0.006,,,false,false,false,false,2026-04-22T23:22:11.453Z
,HUNT-BUILDER,pipeline_RAW,unknown_needs_review,unknown,manual_review,matched domain terms but no stronger classification rule,pipeline/RAW/hunt_unit_database/_quarantine/duplicates/exact_hash/96236166__2018-central-mtns-nebo.pdf,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\pipeline\RAW\hunt_unit_database\_quarantine\duplicates\exact_hash\96236166__2018-central-mtns-nebo.pdf,96236166__2018-central-mtns-nebo.pdf,pdf,124037,0.118,,,false,false,false,false,2026-04-22T23:22:08.874Z
,HUNT-BUILDER,pipeline_RAW,unknown_needs_review,unknown,manual_review,matched domain terms but no stronger classification rule,pipeline/RAW/hunt_unit_database/_quarantine/duplicates/exact_hash/9689348A__23_black_bear_report.pdf,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\pipeline\RAW\hunt_unit_database\_quarantine\duplicates\exact_hash\9689348A__23_black_bear_report.pdf,9689348A__23_black_bear_report.pdf,pdf,2767514,2.639,,,false,false,false,false,2026-04-22T23:24:47.778Z
,HUNT-BUILDER,pipeline_RAW,unknown_needs_review,permit,manual_review,matched domain terms but no stronger classification rule,pipeline/RAW/hunt_unit_database/_quarantine/duplicates/exact_hash/97079EAD__Wild Eyez Permit Fee 2023 (2026_02_06 06_23_41 UTC).pdf,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\pipeline\RAW\hunt_unit_database\_quarantine\duplicates\exact_hash\97079EAD__Wild Eyez Permit Fee 2023 (2026_02_06 06_23_41 UTC).pdf,97079EAD__Wild Eyez Permit Fee 2023 (2026_02_06 06_23_41 UTC).pdf,pdf,4775,0.005,,,false,false,false,false,2024-07-12T04:55:58.000Z
,HUNT-BUILDER,pipeline_RAW,unknown_needs_review,unknown,manual_review,matched domain terms but no stronger classification rule,pipeline/RAW/hunt_unit_database/_quarantine/duplicates/exact_hash/97320A46__2014_bhs_data.pdf,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\pipeline\RAW\hunt_unit_database\_quarantine\duplicates\exact_hash\97320A46__2014_bhs_data.pdf,97320A46__2014_bhs_data.pdf,pdf,77134,0.074,,,false,false,false,false,2026-04-22T23:22:10.873Z
,HUNT-BUILDER,pipeline_RAW,unknown_needs_review,unknown,manual_review,matched domain terms but no stronger classification rule,pipeline/RAW/hunt_unit_database/_quarantine/duplicates/exact_hash/9830D239__black-bear-and-cougar-guidebook (2025_12_24 23_43_27 UTC).pdf,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\pipeline\RAW\hunt_unit_database\_quarantine\duplicates\exact_hash\9830D239__black-bear-and-cougar-guidebook (2025_12_24 23_43_27 UTC).pdf,9830D239__black-bear-and-cougar-guidebook (2025_12_24 23_43_27 UTC).pdf,pdf,1340989,1.279,,,false,false,false,false,2025-12-03T21:59:13.000Z
,HUNT-BUILDER,pipeline_RAW,unknown_needs_review,unknown,manual_review,matched domain terms but no stronger classification rule,pipeline/RAW/hunt_unit_database/_quarantine/duplicates/exact_hash/9A1A328A__Hunting Guides and Outfitters Licensing Act Rule (2026_02_06 06_23_41 UTC).pdf,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\pipeline\RAW\hunt_unit_database\_quarantine\duplicates\exact_hash\9A1A328A__Hunting Guides and Outfitters Licensing Act Rule (2026_02_06 06_23_41 UTC).pdf,9A1A328A__Hunting Guides and Outfitters Licensing Act Rule (2026_02_06 06_23_41 UTC).pdf,pdf,34325,0.033,,,false,false,false,false,2024-07-12T04:54:45.000Z
,HUNT-BUILDER,pipeline_RAW,unknown_needs_review,unknown,manual_review,matched domain terms but no stronger classification rule,pipeline/RAW/hunt_unit_database/_quarantine/duplicates/exact_hash/9A28363E__2013_le_deer_hr.pdf,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\pipeline\RAW\hunt_unit_database\_quarantine\duplicates\exact_hash\9A28363E__2013_le_deer_hr.pdf,9A28363E__2013_le_deer_hr.pdf,pdf,51732,0.049,,,false,false,false,false,2026-04-22T23:22:11.639Z
,HUNT-BUILDER,pipeline_RAW,unknown_needs_review,permit,manual_review,matched domain terms but no stronger classification rule,pipeline/RAW/hunt_unit_database/_quarantine/duplicates/exact_hash/9ADB2B0A__Brett Hansen Hunt Contract - signed.pdf,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\pipeline\RAW\hunt_unit_database\_quarantine\duplicates\exact_hash\9ADB2B0A__Brett Hansen Hunt Contract - signed.pdf,9ADB2B0A__Brett Hansen Hunt Contract - signed.pdf,pdf,2094467,1.997,,,false,false,false,false,2024-07-12T02:24:28.000Z
,HUNT-BUILDER,pipeline_RAW,unknown_needs_review,unknown,manual_review,matched domain terms but no stronger classification rule,pipeline/RAW/hunt_unit_database/_quarantine/duplicates/exact_hash/9C71337C__2013_mg_hr.pdf,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\pipeline\RAW\hunt_unit_database\_quarantine\duplicates\exact_hash\9C71337C__2013_mg_hr.pdf,9C71337C__2013_mg_hr.pdf,pdf,14975,0.014,,,false,false,false,false,2026-04-22T23:22:11.782Z
,HUNT-BUILDER,pipeline_RAW,unknown_needs_review,unknown,manual_review,matched domain terms but no stronger classification rule,pipeline/RAW/hunt_unit_database/_quarantine/duplicates/exact_hash/9DBED702__2014_antlerless_hr - Copy.pdf,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\pipeline\RAW\hunt_unit_database\_quarantine\duplicates\exact_hash\9DBED702__2014_antlerless_hr - Copy.pdf,9DBED702__2014_antlerless_hr - Copy.pdf,pdf,59501,0.057,,,false,false,false,false,2026-04-22T23:24:43.352Z
,HUNT-BUILDER,pipeline_RAW,unknown_needs_review,unknown,manual_review,matched domain terms but no stronger classification rule,pipeline/RAW/hunt_unit_database/_quarantine/duplicates/exact_hash/9DD3BEB5__Zion_bighorn_2015.pdf,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\pipeline\RAW\hunt_unit_database\_quarantine\duplicates\exact_hash\9DD3BEB5__Zion_bighorn_2015.pdf,9DD3BEB5__Zion_bighorn_2015.pdf,pdf,26355,0.025,,,false,false,false,false,2026-04-22T23:22:10.726Z
,HUNT-BUILDER,pipeline_RAW,unknown_needs_review,unknown,manual_review,matched domain terms but no stronger classification rule,pipeline/RAW/hunt_unit_database/_quarantine/duplicates/exact_hash/9FDDB308__2014_all_species_hr - Copy.pdf,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\pipeline\RAW\hunt_unit_database\_quarantine\duplicates\exact_hash\9FDDB308__2014_all_species_hr - Copy.pdf,9FDDB308__2014_all_species_hr - Copy.pdf,pdf,137331,0.131,,,false,false,false,false,2026-04-22T23:22:10.765Z
,HUNT-BUILDER,pipeline_RAW,unknown_needs_review,unknown,manual_review,matched domain terms but no stronger classification rule,pipeline/RAW/hunt_unit_database/_quarantine/duplicates/exact_hash/9FDDB308__2014_all_species_hr.pdf,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\pipeline\RAW\hunt_unit_database\_quarantine\duplicates\exact_hash\9FDDB308__2014_all_species_hr.pdf,9FDDB308__2014_all_species_hr.pdf,pdf,137331,0.131,,,false,false,false,false,2026-04-22T23:22:10.765Z
,HUNT-BUILDER,pipeline_RAW,unknown_needs_review,unknown,manual_review,matched domain terms but no stronger classification rule,pipeline/RAW/hunt_unit_database/_quarantine/duplicates/exact_hash/A2D7DC7C__2020-kaiparowits-escalante.pdf,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\pipeline\RAW\hunt_unit_database\_quarantine\duplicates\exact_hash\A2D7DC7C__2020-kaiparowits-escalante.pdf,A2D7DC7C__2020-kaiparowits-escalante.pdf,pdf,78115,0.074,,,false,false,false,false,2026-04-22T23:22:07.801Z
,HUNT-BUILDER,pipeline_RAW,unknown_needs_review,permit,manual_review,matched domain terms but no stronger classification rule,pipeline/RAW/hunt_unit_database/_quarantine/duplicates/exact_hash/A36EA107__2026-04-rac-packet.pdf,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\pipeline\RAW\hunt_unit_database\_quarantine\duplicates\exact_hash\A36EA107__2026-04-rac-packet.pdf,A36EA107__2026-04-rac-packet.pdf,pdf,5209425,4.968,,,false,false,false,false,2026-04-01T23:15:14.000Z
,HUNT-BUILDER,pipeline_RAW,unknown_needs_review,unknown,manual_review,matched domain terms but no stronger classification rule,pipeline/RAW/hunt_unit_database/_quarantine/duplicates/exact_hash/A3E14C05__2017-SanJuanSouth_bighorn.pdf,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\pipeline\RAW\hunt_unit_database\_quarantine\duplicates\exact_hash\A3E14C05__2017-SanJuanSouth_bighorn.pdf,A3E14C05__2017-SanJuanSouth_bighorn.pdf,pdf,50799,0.048,,,false,false,false,false,2026-04-22T23:22:09.636Z
,HUNT-BUILDER,pipeline_RAW,unknown_needs_review,unknown,manual_review,matched domain terms but no stronger classification rule,pipeline/RAW/hunt_unit_database/_quarantine/duplicates/exact_hash/A510ECD2__2023_antlerless_hr.pdf,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\pipeline\RAW\hunt_unit_database\_quarantine\duplicates\exact_hash\A510ECD2__2023_antlerless_hr.pdf,A510ECD2__2023_antlerless_hr.pdf,pdf,207839,0.198,,,false,false,false,false,2026-04-22T23:22:06.234Z
,HUNT-BUILDER,pipeline_RAW,unknown_needs_review,permit,manual_review,matched domain terms but no stronger classification rule,pipeline/RAW/hunt_unit_database/_quarantine/duplicates/exact_hash/A830E72C__Brian Murphy Antlerless Hunt Contract 2024 (2026_02_06 06_23_41 UTC).pdf,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\pipeline\RAW\hunt_unit_database\_quarantine\duplicates\exact_hash\A830E72C__Brian Murphy Antlerless Hunt Contract 2024 (2026_02_06 06_23_41 UTC).pdf,A830E72C__Brian Murphy Antlerless Hunt Contract 2024 (2026_02_06 06_23_41 UTC).pdf,pdf,1312123,1.251,,,false,false,false,false,2024-12-04T02:13:58.000Z
,HUNT-BUILDER,pipeline_RAW,unknown_needs_review,unknown,manual_review,matched domain terms but no stronger classification rule,pipeline/RAW/hunt_unit_database/_quarantine/duplicates/exact_hash/A8D807AA__upland_turkey_guidebook (2025_12_24 23_43_27 UTC).pdf,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\pipeline\RAW\hunt_unit_database\_quarantine\duplicates\exact_hash\A8D807AA__upland_turkey_guidebook (2025_12_24 23_43_27 UTC).pdf,A8D807AA__upland_turkey_guidebook (2025_12_24 23_43_27 UTC).pdf,pdf,6395849,6.100,,,false,false,false,false,2025-12-03T21:59:13.000Z
,HUNT-BUILDER,pipeline_RAW,unknown_needs_review,unknown,manual_review,matched domain terms but no stronger classification rule,pipeline/RAW/hunt_unit_database/_quarantine/duplicates/exact_hash/A9838348__lockhart_bighorn_2014.pdf,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\pipeline\RAW\hunt_unit_database\_quarantine\duplicates\exact_hash\A9838348__lockhart_bighorn_2014.pdf,A9838348__lockhart_bighorn_2014.pdf,pdf,7584,0.007,,,false,false,false,false,2026-04-22T23:22:11.163Z
,HUNT-BUILDER,pipeline_RAW,unknown_needs_review,unknown,manual_review,matched domain terms but no stronger classification rule,pipeline/RAW/hunt_unit_database/_quarantine/duplicates/exact_hash/AABBEC63__2018_gs_deer_hr.pdf,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\pipeline\RAW\hunt_unit_database\_quarantine\duplicates\exact_hash\AABBEC63__2018_gs_deer_hr.pdf,AABBEC63__2018_gs_deer_hr.pdf,pdf,431310,0.411,,,false,false,false,false,2026-04-22T23:22:08.679Z
,HUNT-BUILDER,pipeline_RAW,unknown_needs_review,unknown,manual_review,matched domain terms but no stronger classification rule,pipeline/RAW/hunt_unit_database/_quarantine/duplicates/exact_hash/ACF210C5__OquirrhStansburyBighorn_2015.pdf,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\pipeline\RAW\hunt_unit_database\_quarantine\duplicates\exact_hash\ACF210C5__OquirrhStansburyBighorn_2015.pdf,ACF210C5__OquirrhStansburyBighorn_2015.pdf,pdf,7080,0.007,,,false,false,false,false,2026-04-22T23:22:10.618Z
,HUNT-BUILDER,pipeline_RAW,unknown_needs_review,permit,manual_review,matched domain terms but no stronger classification rule,pipeline/RAW/hunt_unit_database/_quarantine/duplicates/exact_hash/AEE0FA31__2026-04-rac-packet a.pdf,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\pipeline\RAW\hunt_unit_database\_quarantine\duplicates\exact_hash\AEE0FA31__2026-04-rac-packet a.pdf,AEE0FA31__2026-04-rac-packet a.pdf,pdf,4942063,4.713,,,false,false,false,false,2026-04-02T00:39:40.000Z
,HUNT-BUILDER,pipeline_RAW,unknown_needs_review,permit,manual_review,matched domain terms but no stronger classification rule,pipeline/RAW/hunt_unit_database/_quarantine/duplicates/exact_hash/B0627EF0__Alma Wayman Cougar Hunting Contract 2023 - signed.pdf,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\pipeline\RAW\hunt_unit_database\_quarantine\duplicates\exact_hash\B0627EF0__Alma Wayman Cougar Hunting Contract 2023 - signed.pdf,B0627EF0__Alma Wayman Cougar Hunting Contract 2023 - signed.pdf,pdf,958731,0.914,,,false,false,false,false,2023-07-22T21:46:59.000Z
,HUNT-BUILDER,pipeline_RAW,unknown_needs_review,permit,manual_review,matched domain terms but no stronger classification rule,pipeline/RAW/hunt_unit_database/_quarantine/duplicates/exact_hash/B069E351__Wild Eyez Permit Fee 2023.pdf,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\pipeline\RAW\hunt_unit_database\_quarantine\duplicates\exact_hash\B069E351__Wild Eyez Permit Fee 2023.pdf,B069E351__Wild Eyez Permit Fee 2023.pdf,pdf,4775,0.005,,,false,false,false,false,2024-07-12T04:55:58.521Z
,HUNT-BUILDER,pipeline_RAW,unknown_needs_review,unknown,manual_review,matched domain terms but no stronger classification rule,pipeline/RAW/hunt_unit_database/_quarantine/duplicates/exact_hash/B227C476__2019-san-juan-north.pdf,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\pipeline\RAW\hunt_unit_database\_quarantine\duplicates\exact_hash\B227C476__2019-san-juan-north.pdf,B227C476__2019-san-juan-north.pdf,pdf,69398,0.066,,,false,false,false,false,2026-04-22T23:22:08.602Z
,HUNT-BUILDER,pipeline_RAW,unknown_needs_review,unknown,manual_review,matched domain terms but no stronger classification rule,pipeline/RAW/hunt_unit_database/_quarantine/duplicates/exact_hash/B24A5D72__Nick Berry Late Season Rifle 2024-agreement draft (2026_02_06 06_23_41 UTC).pdf,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\pipeline\RAW\hunt_unit_database\_quarantine\duplicates\exact_hash\B24A5D72__Nick Berry Late Season Rifle 2024-agreement draft (2026_02_06 06_23_41 UTC).pdf,B24A5D72__Nick Berry Late Season Rifle 2024-agreement draft (2026_02_06 06_23_41 UTC).pdf,pdf,4295612,4.097,,,false,false,false,false,2024-11-13T20:51:15.000Z
