source_file,source_page,hunt_code,hunt_name,species_or_category,res_total_permits,nr_total_permits,total_permits_comp,totals_numbers,raw_hunt_line,raw_totals_line,parse_style,dataset_family,source_dataset,total_permits_master,status
24_bg-odds.pdf,443,PB5052,"Limited-entry Alw (rifle) Buck Pronghorn - West Desert, Snake Valley - Any Legal Weapon Page 527",,73,195,268,251;37;36;73;1;3;4;195;4;4;8;1;24;4,,Totals 251 37 36 73 1 in 3.4 Totals 195 4 4 8 1 in 24.4,res_nr_split,big_game_master,24_bg-odds.pdf,268,match
24_bg-odds.pdf,444,PB5053,"Limited-entry Archery Buck Pronghorn - Nine Mile, Range Creek - Archery Page 528",,3,0,3,10;2;1;3;1;3;3;0;0;0;0,,Totals 10 2 1 3 1 in 3.3 Totals 0 0 0 0 N/A,res_nr_split,big_game_master,24_bg-odds.pdf,3,match
24_bg-odds.pdf,445,PB5054,"Limited-entry Archery Buck Pronghorn - Panguitch Lake/zion, North - Archery Page 529",,7,42,49,50;4;3;7;1;7;1;42;0;1;1;1;42;0,,Totals 50 4 3 7 1 in 7.1 Totals 42 0 1 1 1 in 42.0,res_nr_split,big_game_master,24_bg-odds.pdf,49,match
24_bg-odds.pdf,446,PB5055,"Limited-entry Archery Buck Pronghorn - San Rafael, Desert - Archery Page 530",,1,0,1,11;0;1;1;1;11;0;0;0;0;0,,Totals 11 0 1 1 1 in 11.0 Totals 0 0 0 0 N/A,res_nr_split,big_game_master,24_bg-odds.pdf,1,match
24_bg-odds.pdf,447,PB5056,"Limited-entry Muzzle Buck Pronghorn - San Rafael, North - Muzzleloader Page 531",,18,72,90,49;9;9;18;1;2;7;72;1;1;2;1;36;0,,Totals 49 9 9 18 1 in 2.7 Totals 72 1 1 2 1 in 36.0,res_nr_split,big_game_master,24_bg-odds.pdf,90,match
24_bg-odds.pdf,448,PB5059,"Limited-entry Muzzle Buck Pronghorn - Nine Mile, Anthro-myton Bench - Muzzleloader Page 532",,26,38,64,60;13;13;26;1;2;3;38;2;1;3;1;12;7,,Totals 60 13 13 26 1 in 2.3 Totals 38 2 1 3 1 in 12.7,res_nr_split,big_game_master,24_bg-odds.pdf,64,match
24_bg-odds.pdf,449,PB5060,Limited-entry Muzzle Buck Pronghorn - Diamond Mtn/bonanza - Muzzleloader Page 533,,17,36,53,46;9;8;17;1;2;7;36;1;1;2;1;18;0,,Totals 46 9 8 17 1 in 2.7 Totals 36 1 1 2 1 in 18.0,res_nr_split,big_game_master,24_bg-odds.pdf,53,match
24_bg-odds.pdf,450,PB5061,"Limited-entry Muzzle Buck Pronghorn - Panguitch Lake/zion, North - Muzzleloader Page 534",,7,19,26,11;4;3;7;1;1;6;19;0;1;1;1;19;0,,Totals 11 4 3 7 1 in 1.6 Totals 19 0 1 1 1 in 19.0,res_nr_split,big_game_master,24_bg-odds.pdf,26,match
24_bg-odds.pdf,451,PB5062,Limited-entry Muzzle Buck Pronghorn - Pine Valley - Muzzleloader Page 535,,6,6,12,8;3;3;6;1;1;3;6;0;1;1;1;6;0,,Totals 8 3 3 6 1 in 1.3 Totals 6 0 1 1 1 in 6.0,res_nr_split,big_game_master,24_bg-odds.pdf,12,match
24_bg-odds.pdf,452,PB5065,"Limited-entry Muzzle Buck Pronghorn - Fillmore, Oak Creek South - Muzzleloader Page 536",,12,29,41,26;6;6;12;1;2;2;29;0;1;1;1;29;0,,Totals 26 6 6 12 1 in 2.2 Totals 29 0 1 1 1 in 29.0,res_nr_split,big_game_master,24_bg-odds.pdf,41,match
24_bg-odds.pdf,453,PB5066,"Limited-entry Muzzle Buck Pronghorn - North Slope, Three Corners/west Daggett - Muzzleloader Page 537",,11,13,24,25;6;5;11;1;2;3;13;0;1;1;1;13;0,,Totals 25 6 5 11 1 in 2.3 Totals 13 0 1 1 1 in 13.0,res_nr_split,big_game_master,24_bg-odds.pdf,24,match
24_bg-odds.pdf,454,PB5072,Limited-entry Muzzle Buck Pronghorn - Vernal - Muzzleloader Page 538,,13,14,27,13;9;4;13;1;1;0;14;1;1;2;1;7;0,,Totals 13 9 4 13 1 in 1.0 Totals 14 1 1 2 1 in 7.0,res_nr_split,big_game_master,24_bg-odds.pdf,27,match
24_bg-odds.pdf,455,PB5073,"Limited-entry Alw (rifle) Buck Pronghorn - Cache, Rich - Any Legal Weapon Page 539",,1,62,63,242;0;1;1;1;242;0;62;0;1;1;1;62;0,,Totals 242 0 1 1 1 in 242.0 Totals 62 0 1 1 1 in 62.0,res_nr_split,big_game_master,24_bg-odds.pdf,63,match
24_bg-odds.pdf,456,PB5074,"Limited-entry Archery Buck Pronghorn - Cache, Rich - Archery Page 540",,1,4,5,8;0;1;1;1;8;0;4;0;1;1;1;4;0,,Totals 8 0 1 1 1 in 8.0 Totals 4 0 1 1 1 in 4.0,res_nr_split,big_game_master,24_bg-odds.pdf,5,match
24_bg-odds.pdf,457,PB5075,"Limited-entry Muzzle Buck Pronghorn - Cache, Rich - Muzzleloader Page 541",,1,11,12,8;0;1;1;1;8;0;11;0;1;1;1;11;0,,Totals 8 0 1 1 1 in 8.0 Totals 11 0 1 1 1 in 11.0,res_nr_split,big_game_master,24_bg-odds.pdf,12,match
24_bg-odds.pdf,458,PB5076,Limited-entry Alw (rifle) Buck Pronghorn - Parker Mtn - Any Legal Weapon Page 542,,40,129,169,447;20;20;40;1;11;2;129;3;2;5;1;25;8,,Totals 447 20 20 40 1 in 11.2 Totals 129 3 2 5 1 in 25.8,res_nr_split,big_game_master,24_bg-odds.pdf,169,match
24_bg-odds.pdf,459,PB5077,Limited-entry Archery Buck Pronghorn - Parker Mtn - Archery Page 543,,13,10,23,43;7;6;13;1;3;3;10;1;1;2;1;5;0,,Totals 43 7 6 13 1 in 3.3 Totals 10 1 1 2 1 in 5.0,res_nr_split,big_game_master,24_bg-odds.pdf,23,match
24_bg-odds.pdf,460,PB5078,Limited-entry Muzzle Buck Pronghorn - Parker Mtn - Muzzleloader Page 544,,13,19,32,31;7;6;13;1;2;4;19;1;1;2;1;9;5,,Totals 31 7 6 13 1 in 2.4 Totals 19 1 1 2 1 in 9.5,res_nr_split,big_game_master,24_bg-odds.pdf,32,match
24_bg-odds.pdf,461,PB5300,Cwmu Buck Pronghorn - Antelope Creek - Any Legal Weapon Page 545,,4,0,4,27;2;2;4;1;6;8;0;0;0;0,,Totals 27 2 2 4 1 in 6.8 Totals 0 0 0 0 N/A,res_nr_split,big_game_master,24_bg-odds.pdf,4,match
24_bg-odds.pdf,462,PB5302,Cwmu Buck Pronghorn - Deseret - Any Legal Weapon Page 546,,16,0,16,173;8;8;16;1;10;8;0;0;0;0,,Totals 173 8 8 16 1 in 10.8 Totals 0 0 0 0 N/A,res_nr_split,big_game_master,24_bg-odds.pdf,16,match
24_bg-odds.pdf,463,PB5305,Cwmu Buck Pronghorn - Park Valley - Any Legal Weapon Page 547,,2,0,2,13;1;1;2;1;6;5;0;0;0;0,,Totals 13 1 1 2 1 in 6.5 Totals 0 0 0 0 N/A,res_nr_split,big_game_master,24_bg-odds.pdf,2,match
24_bg-odds.pdf,464,PB5306,Cwmu Buck Pronghorn - Rabbit Creek - Any Legal Weapon Page 548,,1,0,1,7;0;1;1;1;7;0;0;0;0;0,,Totals 7 0 1 1 1 in 7.0 Totals 0 0 0 0 N/A,res_nr_split,big_game_master,24_bg-odds.pdf,1,match
24_bg-odds.pdf,465,PB5309,Cwmu Buck Pronghorn - Skull Valley South - Any Legal Weapon Page 549,,2,0,2,15;1;1;2;1;7;5;0;0;0;0,,Totals 15 1 1 2 1 in 7.5 Totals 0 0 0 0 N/A,res_nr_split,big_game_master,24_bg-odds.pdf,2,match
24_bg-odds.pdf,466,PB5311,Cwmu Buck Pronghorn - The Rose Of Snowville - Any Legal Weapon Page 550,,4,0,4,39;2;2;4;1;9;8;0;0;0;0,,Totals 39 2 2 4 1 in 9.8 Totals 0 0 0 0 N/A,res_nr_split,big_game_master,24_bg-odds.pdf,4,match
24_bg-odds.pdf,467,PB5312,Cwmu Buck Pronghorn - Tl Bar Ranch - Any Legal Weapon Page 551,,1,0,1,3;0;1;1;1;3;0;0;0;0;0,,Totals 3 0 1 1 1 in 3.0 Totals 0 0 0 0 N/A,res_nr_split,big_game_master,24_bg-odds.pdf,1,match
24_bg-odds.pdf,468,PB5313,Cwmu Buck Pronghorn - West Willow Creek Ranch - Any Legal Weapon Page 552,,1,0,1,1;0;1;1;1;1;0;0;0;0;0,,Totals 1 0 1 1 1 in 1.0 Totals 0 0 0 0 N/A,res_nr_split,big_game_master,24_bg-odds.pdf,1,match
24_bg-odds.pdf,469,PB5314,Cwmu Buck Pronghorn - Westlake - Any Legal Weapon Page 553,,3,0,3,22;2;1;3;1;7;3;0;0;0;0,,Totals 22 2 1 3 1 in 7.3 Totals 0 0 0 0 N/A,res_nr_split,big_game_master,24_bg-odds.pdf,3,match
24_bg-odds.pdf,470,PB5315,Cwmu Buck Pronghorn - Zane - Any Legal Weapon Page 554,,2,0,2,6;1;1;2;1;3;0;0;0;0;0,,Totals 6 1 1 2 1 in 3.0 Totals 0 0 0 0 N/A,res_nr_split,big_game_master,24_bg-odds.pdf,2,match
24_bg-odds.pdf,471,PB5325,Cwmu Buck Pronghorn - Allen Ranch - Any Legal Weapon Page 555,,1,0,1,7;0;1;1;1;7;0;0;0;0;0,,Totals 7 0 1 1 1 in 7.0 Totals 0 0 0 0 N/A,res_nr_split,big_game_master,24_bg-odds.pdf,1,match
24_bg-odds.pdf,472,PB5326,Cwmu Buck Pronghorn - Cedar Springs - Any Legal Weapon Page 556,,1,0,1,18;0;1;1;1;18;0;0;0;0;0,,Totals 18 0 1 1 1 in 18.0 Totals 0 0 0 0 N/A,res_nr_split,big_game_master,24_bg-odds.pdf,1,match
24_bg-odds.pdf,473,PB5327,Cwmu Buck Pronghorn - Cottonwood Ridge - Any Legal Weapon Page 557,,4,0,4,26;2;2;4;1;6;5;0;0;0;0,,Totals 26 2 2 4 1 in 6.5 Totals 0 0 0 0 N/A,res_nr_split,big_game_master,24_bg-odds.pdf,4,match
24_bg-odds.pdf,474,PB5328,Cwmu Buck Pronghorn - Pahvant Ensign - Any Legal Weapon Page 558,,3,0,3,31;2;1;3;1;10;3;0;0;0;0,,Totals 31 2 1 3 1 in 10.3 Totals 0 0 0 0 N/A,res_nr_split,big_game_master,24_bg-odds.pdf,3,match
24_bg-odds.pdf,475,PB5329,Cwmu Buck Pronghorn - Snowville Flat - Any Legal Weapon Page 559,,1,0,1,14;0;1;1;1;14;0;0;0;0;0,,Totals 14 0 1 1 1 in 14.0 Totals 0 0 0 0 N/A,res_nr_split,big_game_master,24_bg-odds.pdf,1,match
24_bg-odds.pdf,476,PB5330,Cwmu Buck Pronghorn - George Creek - Any Legal Weapon Page 560,,1,0,1,5;0;1;1;1;5;0;0;0;0;0,,Totals 5 0 1 1 1 in 5.0 Totals 0 0 0 0 N/A,res_nr_split,big_game_master,24_bg-odds.pdf,1,match
24_bg-odds.pdf,477,PB5331,Limited-entry Alw (rifle) Buck Pronghorn - Mt Dutton/paunsaugunt - Any Legal Weapon Page 561,,28,184,212,198;14;14;28;1;7;1;184;2;1;3;1;61;3,,Totals 198 14 14 28 1 in 7.1 Totals 184 2 1 3 1 in 61.3,res_nr_split,big_game_master,24_bg-odds.pdf,212,match
24_bg-odds.pdf,478,PB5332,Limited-entry Archery Buck Pronghorn - Mt Dutton/paunsaugunt - Archery Page 562,,7,27,34,22;4;3;7;1;3;1;27;0;1;1;1;27;0,,Totals 22 4 3 7 1 in 3.1 Totals 27 0 1 1 1 in 27.0,res_nr_split,big_game_master,24_bg-odds.pdf,34,match
24_bg-odds.pdf,479,PB5337,Cwmu Buck Pronghorn - Heist - Any Legal Weapon Page 563,,2,0,2,5;1;1;2;1;2;5;0;0;0;0,,Totals 5 1 1 2 1 in 2.5 Totals 0 0 0 0 N/A,res_nr_split,big_game_master,24_bg-odds.pdf,2,match
24_bg-odds.pdf,480,PB5339,Cwmu Buck Pronghorn - Iron Spring - Any Legal Weapon Page 564,,1,0,1,2;0;1;1;1;2;0;0;0;0;0,,Totals 2 0 1 1 1 in 2.0 Totals 0 0 0 0 N/A,res_nr_split,big_game_master,24_bg-odds.pdf,1,match
24_bg-odds.pdf,481,PB5341,Cwmu Buck Pronghorn - Sweetwater - Any Legal Weapon Page 565,,1,0,1,6;0;1;1;1;6;0;0;0;0;0,,Totals 6 0 1 1 1 in 6.0 Totals 0 0 0 0 N/A,res_nr_split,big_game_master,24_bg-odds.pdf,1,match
24_bg-odds.pdf,482,PB5342,Cwmu Buck Pronghorn - Salt Wells - Any Legal Weapon Page 566,,2,0,2,7;1;1;2;1;3;5;0;0;0;0,,Totals 7 1 1 2 1 in 3.5 Totals 0 0 0 0 N/A,res_nr_split,big_game_master,24_bg-odds.pdf,2,match
24_bg-odds.pdf,483,PB5345,Cwmu Buck Pronghorn - Green River Flat - Any Legal Weapon Page 567,,2,0,2,10;1;1;2;1;5;0;0;0;0;0,,Totals 10 1 1 2 1 in 5.0 Totals 0 0 0 0 N/A,res_nr_split,big_game_master,24_bg-odds.pdf,2,match
24_bg-odds.pdf,574,RS6701,"Rocky Mountain Bighorn Sheep - Book Cliffs, South - Any Legal Weapon Page 568",,5,6931,6936,1063;3;2;5;1;212;6;6931;0;1;1;6931;0,,Totals 1063 3 2 5 1 in 212.6 Totals 6931 0 1 1 in 6931.0,res_nr_split,big_game_master,24_bg-odds.pdf,6936,match
24_bg-odds.pdf,575,RS6703,"Rocky Mountain Bighorn Sheep - Box Elder, Newfoundland Mtn - Any Legal Weapon Page 569",,4,1922,1926,828;2;2;4;1;207;0;1922;0;1;1;1922;0,,Totals 828 2 2 4 1 in 207.0 Totals 1922 0 1 1 in 1922.0,res_nr_split,big_game_master,24_bg-odds.pdf,1926,match
24_bg-odds.pdf,576,RS6704,"Rocky Mountain Bighorn Sheep - Box Elder, Newfoundland Mtn - Any Legal Weapon Page 570",,5,1588,1593,697;3;2;5;1;139;4;1588;0;1;1;1588;0,,Totals 697 3 2 5 1 in 139.4 Totals 1588 0 1 1 in 1588.0,res_nr_split,big_game_master,24_bg-odds.pdf,1593,match
24_bg-odds.pdf,577,RS6708,"Rocky Mountain Bighorn Sheep - North Slope, Three Corners - Any Legal Weapon Page 571",,2,0,2,346;1;1;2;1;173;0;0;0;0;0,,Totals 346 1 1 2 1 in 173.0 Totals 0 0 0 0 N/A,res_nr_split,big_game_master,24_bg-odds.pdf,2,match
24_bg-odds.pdf,578,RS6709,"Rocky Mountain Bighorn Sheep - North Slope, Summit/west Daggett - Any Legal Weapon Page 572",,3,0,3,538;2;1;3;1;179;3;0;0;0;0,,Totals 538 2 1 3 1 in 179.3 Totals 0 0 0 0 N/A,res_nr_split,big_game_master,24_bg-odds.pdf,3,match
24_bg-odds.pdf,579,RS6712,"Rocky Mountain Bighorn Sheep - Nine Mile, Gray Canyon - Any Legal Weapon Page 573",,6,0,6,823;3;3;6;1;137;2;0;0;0;0,,Totals 823 3 3 6 1 in 137.2 Totals 0 0 0 0 N/A,res_nr_split,big_game_master,24_bg-odds.pdf,6,match
24_bg-odds.pdf,580,RS6713,"Rocky Mountain Bighorn Sheep - Nine Mile, Jack Creek - Any Legal Weapon Page 574",,4,0,4,470;2;2;4;1;117;5;0;0;0;0,,Totals 470 2 2 4 1 in 117.5 Totals 0 0 0 0 N/A,res_nr_split,big_game_master,24_bg-odds.pdf,4,match
24_bg-odds.pdf,581,RS6720,"Rocky Mountain Bighorn Sheep - Fillmore, Oak Creek - Any Legal Weapon Page 575",,3,0,3,656;2;1;3;1;218;7;0;0;0;0,,Totals 656 2 1 3 1 in 218.7 Totals 0 0 0 0 N/A,res_nr_split,big_game_master,24_bg-odds.pdf,3,match
24_bg-odds.pdf,582,RS6721,"Rocky Mountain Bighorn Sheep - Oquirrh-stansbury, West - Any Legal Weapon Page 576",,4,0,4,473;2;2;4;1;118;3;0;0;0;0,,Totals 473 2 2 4 1 in 118.3 Totals 0 0 0 0 N/A,res_nr_split,big_game_master,24_bg-odds.pdf,4,match
24_bg-odds.pdf,583,RS6722,"Rocky Mountain Bighorn Sheep Archery - Box Elder, Newfoundland Mtn - Archery Page 577",,3,0,3,198;2;1;3;1;66;0;0;0;0;0,,Totals 198 2 1 3 1 in 66.0 Totals 0 0 0 0 N/A,res_nr_split,big_game_master,24_bg-odds.pdf,3,match
24_bg-odds.pdf,584,RS6724,"Rocky Mountain Bighorn Sheep - Wasatch Mtns, West - Any Legal Weapon Page 578",,4,0,4,819;2;2;4;1;204;8;0;0;0;0,,Totals 819 2 2 4 1 in 204.8 Totals 0 0 0 0 N/A,res_nr_split,big_game_master,24_bg-odds.pdf,4,match
24_bg-odds.pdf,585,RS6725,Rocky Mountain Bighorn Sheep - Nebo - Any Legal Weapon Page 579,,2,0,2,414;1;1;2;1;207;0;0;0;0;0,,Totals 414 1 1 2 1 in 207.0 Totals 0 0 0 0 N/A,res_nr_split,big_game_master,24_bg-odds.pdf,2,match
24_bg-odds.pdf,586,RS6726,"Rocky Mountain Bighorn Sheep - Fillmore, Oak Creek - Any Legal Weapon Page 580",,4,1943,1947,577;2;2;4;1;144;3;1943;0;1;1;1943;0,,Totals 577 2 2 4 1 in 144.3 Totals 1943 0 1 1 in 1943.0,res_nr_split,big_game_master,24_bg-odds.pdf,1947,match
24_bg-odds.pdf,587,RS6727,"Rocky Mountain Bighorn Sheep Archery - Fillmore, Oak Creek - Archery Page 581",,2,0,2,221;1;1;2;1;110;5;0;0;0;0,,Totals 221 1 1 2 1 in 110.5 Totals 0 0 0 0 N/A,res_nr_split,big_game_master,24_bg-odds.pdf,2,match
