page,source_file,source_name,draw,entity_type,hunt_code,hunt_title,hunt_name,unit,weapon,species,residency,eligible_applicants,bonus_permits,regular_permits,total_permits,success_ratio_text,success_odds_1_in,success_probability
49,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,DB1055,Limited-entry Muzzleloader Buck Deer - Fishlake - Muzzleloader,Limited-entry Muzzleloader Buck Deer,Fishlake,Muzzleloader,,resident,41,3,2,5,1 in 8.2,8.2,0.12195121951219513
49,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,DB1055,Limited-entry Muzzleloader Buck Deer - Fishlake - Muzzleloader,Limited-entry Muzzleloader Buck Deer,Fishlake,Muzzleloader,,nonresident,9,0,1,1,1 in 9.0,9.0,0.1111111111111111
50,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,DB1058,Alw (rifle) Cactus Buck Deer - Paunsaugunt - Any Legal Weapon,Alw (rifle) Cactus Buck Deer,Paunsaugunt,Any Legal Weapon,,resident,136,14,13,27,1 in 5.0,5.0,0.2
50,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,DB1058,Alw (rifle) Cactus Buck Deer - Paunsaugunt - Any Legal Weapon,Alw (rifle) Cactus Buck Deer,Paunsaugunt,Any Legal Weapon,,nonresident,51,2,1,3,1 in 17.0,17.0,0.058823529411764705
51,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,DB1059,Limited-entry Muzzleloader Buck Deer - Beaver - Muzzleloader,Limited-entry Muzzleloader Buck Deer,Beaver,Muzzleloader,,resident,40,4,3,7,1 in 5.7,5.7,0.17543859649122806
51,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,DB1059,Limited-entry Muzzleloader Buck Deer - Beaver - Muzzleloader,Limited-entry Muzzleloader Buck Deer,Beaver,Muzzleloader,,nonresident,35,0,1,1,1 in 35.0,35.0,0.02857142857142857
52,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,DB1065,Limited-entry Muzzleloader Buck Deer - North Slope - Muzzleloader,Limited-entry Muzzleloader Buck Deer,North Slope,Muzzleloader,,resident,53,6,5,11,1 in 4.8,4.8,0.20833333333333334
52,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,DB1065,Limited-entry Muzzleloader Buck Deer - North Slope - Muzzleloader,Limited-entry Muzzleloader Buck Deer,North Slope,Muzzleloader,,nonresident,5,0,1,1,1 in 5.0,5.0,0.2
53,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,DB1073,Management Archery Buck Deer - Paunsaugunt - Archery,Management Archery Buck Deer,Paunsaugunt,Archery,,resident,56,2,2,4,1 in 14.0,14.0,0.07142857142857142
53,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,DB1073,Management Archery Buck Deer - Paunsaugunt - Archery,Management Archery Buck Deer,Paunsaugunt,Archery,,nonresident,0,0,0,0,N/A,,
54,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,DB1074,Management Muzzleloader Buck Deer - Paunsaugunt - Muzzleloader,Management Muzzleloader Buck Deer,Paunsaugunt,Muzzleloader,,resident,67,2,2,4,1 in 16.8,16.8,0.05952380952380952
54,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,DB1074,Management Muzzleloader Buck Deer - Paunsaugunt - Muzzleloader,Management Muzzleloader Buck Deer,Paunsaugunt,Muzzleloader,,nonresident,0,0,0,0,N/A,,
55,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,DB1077,Limited-entry Muzzleloader Buck Deer - Box Elder - Muzzleloader,Limited-entry Muzzleloader Buck Deer,Box Elder,Muzzleloader,,resident,44,11,10,21,1 in 2.1,2.1,0.47619047619047616
55,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,DB1077,Limited-entry Muzzleloader Buck Deer - Box Elder - Muzzleloader,Limited-entry Muzzleloader Buck Deer,Box Elder,Muzzleloader,,nonresident,29,1,1,2,1 in 14.5,14.5,0.06896551724137931
56,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,DB1078,Limited-entry Muzzleloader Buck Deer - Cache - Muzzleloader,Limited-entry Muzzleloader Buck Deer,Cache,Muzzleloader,,resident,68,3,2,5,1 in 13.6,13.6,0.07352941176470588
56,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,DB1078,Limited-entry Muzzleloader Buck Deer - Cache - Muzzleloader,Limited-entry Muzzleloader Buck Deer,Cache,Muzzleloader,,nonresident,16,0,1,1,1 in 16.0,16.0,0.0625
57,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,DB1079,Limited-entry Muzzleloader Buck Deer - Manti/san Rafael - Muzzleloader,Limited-entry Muzzleloader Buck Deer,Manti/san Rafael,Muzzleloader,,resident,181,18,17,35,1 in 5.2,5.2,0.1923076923076923
57,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,DB1079,Limited-entry Muzzleloader Buck Deer - Manti/san Rafael - Muzzleloader,Limited-entry Muzzleloader Buck Deer,Manti/san Rafael,Muzzleloader,,nonresident,21,2,2,4,1 in 5.3,5.3,0.18867924528301888
58,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,DB1080,Limited-entry Muzzleloader Buck Deer - Nebo - Muzzleloader,Limited-entry Muzzleloader Buck Deer,Nebo,Muzzleloader,,resident,69,11,10,21,1 in 3.3,3.3,0.30303030303030304
58,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,DB1080,Limited-entry Muzzleloader Buck Deer - Nebo - Muzzleloader,Limited-entry Muzzleloader Buck Deer,Nebo,Muzzleloader,,nonresident,7,1,1,2,1 in 3.5,3.5,0.2857142857142857
59,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,DB1081,"Limited-entry Muzzleloader Buck Deer - La Sal, La Sal Mtns - Muzzleloader",Limited-entry Muzzleloader Buck Deer,"La Sal, La Sal Mtns",Muzzleloader,,resident,40,3,3,6,1 in 6.7,6.7,0.14925373134328357
59,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,DB1081,"Limited-entry Muzzleloader Buck Deer - La Sal, La Sal Mtns - Muzzleloader",Limited-entry Muzzleloader Buck Deer,"La Sal, La Sal Mtns",Muzzleloader,,nonresident,11,0,1,1,1 in 11.0,11.0,0.09090909090909091
60,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,DB1082,Limited-entry Muzzleloader Buck Deer - Oquirrh-stansbury - Muzzleloader,Limited-entry Muzzleloader Buck Deer,Oquirrh-stansbury,Muzzleloader,,resident,66,6,6,12,1 in 5.5,5.5,0.18181818181818182
60,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,DB1082,Limited-entry Muzzleloader Buck Deer - Oquirrh-stansbury - Muzzleloader,Limited-entry Muzzleloader Buck Deer,Oquirrh-stansbury,Muzzleloader,,nonresident,10,0,1,1,1 in 10.0,10.0,0.1
61,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,DB1083,Limited-entry Muzzleloader Buck Deer - Panguitch Lake - Muzzleloader,Limited-entry Muzzleloader Buck Deer,Panguitch Lake,Muzzleloader,,resident,32,4,3,7,1 in 4.6,4.6,0.2173913043478261
61,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,DB1083,Limited-entry Muzzleloader Buck Deer - Panguitch Lake - Muzzleloader,Limited-entry Muzzleloader Buck Deer,Panguitch Lake,Muzzleloader,,nonresident,22,0,1,1,1 in 22.0,22.0,0.045454545454545456
62,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,DB1084,Limited-entry Muzzleloader Buck Deer - Boulder/kaiparowits - Muzzleloader,Limited-entry Muzzleloader Buck Deer,Boulder/kaiparowits,Muzzleloader,,resident,36,5,4,9,1 in 4.0,4.0,0.25
62,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,DB1084,Limited-entry Muzzleloader Buck Deer - Boulder/kaiparowits - Muzzleloader,Limited-entry Muzzleloader Buck Deer,Boulder/kaiparowits,Muzzleloader,,nonresident,33,0,1,1,1 in 33.0,33.0,0.030303030303030304
63,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,DB1085,"Limited-entry Muzzleloader Buck Deer - San Juan, Abajo Mtns - Muzzleloader",Limited-entry Muzzleloader Buck Deer,"San Juan, Abajo Mtns",Muzzleloader,,resident,36,5,5,10,1 in 3.6,3.6,0.2777777777777778
63,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,DB1085,"Limited-entry Muzzleloader Buck Deer - San Juan, Abajo Mtns - Muzzleloader",Limited-entry Muzzleloader Buck Deer,"San Juan, Abajo Mtns",Muzzleloader,,nonresident,16,0,1,1,1 in 16.0,16.0,0.0625
64,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,DB1086,Limited-entry Muzzleloader Buck Deer - Vernal/bonanza - Muzzleloader,Limited-entry Muzzleloader Buck Deer,Vernal/bonanza,Muzzleloader,,resident,41,2,2,4,1 in 10.3,10.3,0.0970873786407767
64,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,DB1086,Limited-entry Muzzleloader Buck Deer - Vernal/bonanza - Muzzleloader,Limited-entry Muzzleloader Buck Deer,Vernal/bonanza,Muzzleloader,,nonresident,8,0,1,1,1 in 8.0,8.0,0.125
65,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,DB1087,"Limited-entry Muzzleloader Buck Deer - Wasatch Mtns, West - Muzzleloader",Limited-entry Muzzleloader Buck Deer,"Wasatch Mtns, West",Muzzleloader,,resident,69,14,13,27,1 in 2.6,2.6,0.3846153846153846
65,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,DB1087,"Limited-entry Muzzleloader Buck Deer - Wasatch Mtns, West - Muzzleloader",Limited-entry Muzzleloader Buck Deer,"Wasatch Mtns, West",Muzzleloader,,nonresident,5,2,1,3,1 in 1.7,1.7,0.5882352941176471
66,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,DB1088,"Limited-entry Muzzleloader Buck Deer - West Desert, Tintic - Muzzleloader",Limited-entry Muzzleloader Buck Deer,"West Desert, Tintic",Muzzleloader,,resident,8,2,2,4,1 in 2.0,2.0,0.5
66,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,DB1088,"Limited-entry Muzzleloader Buck Deer - West Desert, Tintic - Muzzleloader",Limited-entry Muzzleloader Buck Deer,"West Desert, Tintic",Muzzleloader,,nonresident,4,0,1,1,1 in 4.0,4.0,0.25
67,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,DB1089,"Limited-entry Muzzleloader Buck Deer - West Desert, West - Muzzleloader",Limited-entry Muzzleloader Buck Deer,"West Desert, West",Muzzleloader,,resident,17,2,2,4,1 in 4.3,4.3,0.23255813953488372
67,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,DB1089,"Limited-entry Muzzleloader Buck Deer - West Desert, West - Muzzleloader",Limited-entry Muzzleloader Buck Deer,"West Desert, West",Muzzleloader,,nonresident,6,0,1,1,1 in 6.0,6.0,0.16666666666666666
68,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,DB1090,"Limited-entry Hamss Buck Deer - Book Cliffs, Floy Canyon - H.a.m.s.s.",Limited-entry Hamss Buck Deer,"Book Cliffs, Floy Canyon",H.a.m.s.s.,,resident,52,2,2,4,1 in 13.0,13.0,0.07692307692307693
68,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,DB1090,"Limited-entry Hamss Buck Deer - Book Cliffs, Floy Canyon - H.a.m.s.s.",Limited-entry Hamss Buck Deer,"Book Cliffs, Floy Canyon",H.a.m.s.s.,,nonresident,58,0,1,1,1 in 58.0,58.0,0.017241379310344827
69,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,DB1091,Limited-entry Hamss Buck Deer - Kaiparowits Hamss - H.a.m.s.s.,Limited-entry Hamss Buck Deer,Kaiparowits Hamss,H.a.m.s.s.,,resident,95,2,2,4,1 in 23.8,23.8,0.04201680672268907
69,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,DB1091,Limited-entry Hamss Buck Deer - Kaiparowits Hamss - H.a.m.s.s.,Limited-entry Hamss Buck Deer,Kaiparowits Hamss,H.a.m.s.s.,,nonresident,55,0,1,1,1 in 55.0,55.0,0.01818181818181818
70,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,DB1094,Limited-entry Muzzleloader Buck Deer - Myton - Muzzleloader,Limited-entry Muzzleloader Buck Deer,Myton,Muzzleloader,,resident,5,5,0,5,1 in 1.0,1.0,1.0
70,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,DB1094,Limited-entry Muzzleloader Buck Deer - Myton - Muzzleloader,Limited-entry Muzzleloader Buck Deer,Myton,Muzzleloader,,nonresident,0,0,0,0,N/A,,
71,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,DB1100,Limited-entry Muzzleloader Buck Deer - Chalk Creek - Muzzleloader,Limited-entry Muzzleloader Buck Deer,Chalk Creek,Muzzleloader,,resident,54,5,4,9,1 in 6.0,6.0,0.16666666666666666
71,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,DB1100,Limited-entry Muzzleloader Buck Deer - Chalk Creek - Muzzleloader,Limited-entry Muzzleloader Buck Deer,Chalk Creek,Muzzleloader,,nonresident,2,0,1,1,1 in 2.0,2.0,0.5
72,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,DB1101,Limited-entry Muzzleloader Buck Deer - East Canyon - Muzzleloader,Limited-entry Muzzleloader Buck Deer,East Canyon,Muzzleloader,,resident,13,4,3,7,1 in 1.9,1.9,0.5263157894736842
72,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,DB1101,Limited-entry Muzzleloader Buck Deer - East Canyon - Muzzleloader,Limited-entry Muzzleloader Buck Deer,East Canyon,Muzzleloader,,nonresident,1,0,1,1,1 in 1.0,1.0,1.0
73,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,DB1103,Limited-entry Muzzleloader Buck Deer - Morgan-south Rich - Muzzleloader,Limited-entry Muzzleloader Buck Deer,Morgan-south Rich,Muzzleloader,,resident,11,3,3,6,1 in 1.8,1.8,0.5555555555555556
73,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,DB1103,Limited-entry Muzzleloader Buck Deer - Morgan-south Rich - Muzzleloader,Limited-entry Muzzleloader Buck Deer,Morgan-south Rich,Muzzleloader,,nonresident,1,0,1,1,1 in 1.0,1.0,1.0
74,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,DB1105,Limited-entry Hamss Buck Deer - East Canyon - H.a.m.s.s.,Limited-entry Hamss Buck Deer,East Canyon,H.a.m.s.s.,,resident,32,2,2,4,1 in 8.0,8.0,0.125
74,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,DB1105,Limited-entry Hamss Buck Deer - East Canyon - H.a.m.s.s.,Limited-entry Hamss Buck Deer,East Canyon,H.a.m.s.s.,,nonresident,7,0,1,1,1 in 7.0,7.0,0.14285714285714285
75,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,DB1200,Premium Cwmu Buck Deer - Alton - Any Legal Weapon,Premium Cwmu Buck Deer,Alton,Any Legal Weapon,,resident,406,2,1,3,1 in 135.3,135.3,0.007390983000739097
75,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,DB1200,Premium Cwmu Buck Deer - Alton - Any Legal Weapon,Premium Cwmu Buck Deer,Alton,Any Legal Weapon,,nonresident,0,0,0,0,N/A,,
76,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,DB1201,Cwmu Management Buck Deer - Alton - Any Legal Weapon,Cwmu Management Buck Deer,Alton,Any Legal Weapon,,resident,69,0,1,1,1 in 69.0,69.0,0.014492753623188406
76,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,DB1201,Cwmu Management Buck Deer - Alton - Any Legal Weapon,Cwmu Management Buck Deer,Alton,Any Legal Weapon,,nonresident,0,0,0,0,N/A,,
77,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,DB1202,Cwmu Buck Deer - Antelope Creek - Any Legal Weapon,Cwmu Buck Deer,Antelope Creek,Any Legal Weapon,,resident,4,0,1,1,1 in 4.0,4.0,0.25
77,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,DB1202,Cwmu Buck Deer - Antelope Creek - Any Legal Weapon,Cwmu Buck Deer,Antelope Creek,Any Legal Weapon,,nonresident,0,0,0,0,N/A,,
78,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,DB1203,Cwmu Buck Deer - Avintaquin Canyon - Any Legal Weapon,Cwmu Buck Deer,Avintaquin Canyon,Any Legal Weapon,,resident,9,0,1,1,1 in 9.0,9.0,0.1111111111111111
78,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,DB1203,Cwmu Buck Deer - Avintaquin Canyon - Any Legal Weapon,Cwmu Buck Deer,Avintaquin Canyon,Any Legal Weapon,,nonresident,0,0,0,0,N/A,,
79,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,DB1204,Cwmu Buck Deer - Bally Watts - Any Legal Weapon,Cwmu Buck Deer,Bally Watts,Any Legal Weapon,,resident,17,0,1,1,1 in 17.0,17.0,0.058823529411764705
79,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,DB1204,Cwmu Buck Deer - Bally Watts - Any Legal Weapon,Cwmu Buck Deer,Bally Watts,Any Legal Weapon,,nonresident,0,0,0,0,N/A,,
80,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,DB1205,Cwmu Buck Deer - Bar J Ranch - Any Legal Weapon,Cwmu Buck Deer,Bar J Ranch,Any Legal Weapon,,resident,7,0,1,1,1 in 7.0,7.0,0.14285714285714285
80,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,DB1205,Cwmu Buck Deer - Bar J Ranch - Any Legal Weapon,Cwmu Buck Deer,Bar J Ranch,Any Legal Weapon,,nonresident,0,0,0,0,N/A,,
81,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,DB1206,Cwmu Buck Deer - Bear Mountain - Any Legal Weapon,Cwmu Buck Deer,Bear Mountain,Any Legal Weapon,,resident,8,0,1,1,1 in 8.0,8.0,0.125
81,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,DB1206,Cwmu Buck Deer - Bear Mountain - Any Legal Weapon,Cwmu Buck Deer,Bear Mountain,Any Legal Weapon,,nonresident,0,0,0,0,N/A,,
82,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,DB1207,Cwmu Buck Deer - Bear Springs - Any Legal Weapon,Cwmu Buck Deer,Bear Springs,Any Legal Weapon,,resident,12,0,1,1,1 in 12.0,12.0,0.08333333333333333
82,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,DB1207,Cwmu Buck Deer - Bear Springs - Any Legal Weapon,Cwmu Buck Deer,Bear Springs,Any Legal Weapon,,nonresident,0,0,0,0,N/A,,
83,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,DB1208,Cwmu Buck Deer - Blackhawk - Any Legal Weapon,Cwmu Buck Deer,Blackhawk,Any Legal Weapon,,resident,4,0,1,1,1 in 4.0,4.0,0.25
83,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,DB1208,Cwmu Buck Deer - Blackhawk - Any Legal Weapon,Cwmu Buck Deer,Blackhawk,Any Legal Weapon,,nonresident,0,0,0,0,N/A,,
84,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,DB1209,Cwmu Buck Deer - Blind Springs - Any Legal Weapon,Cwmu Buck Deer,Blind Springs,Any Legal Weapon,,resident,10,0,1,1,1 in 10.0,10.0,0.1
84,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,DB1209,Cwmu Buck Deer - Blind Springs - Any Legal Weapon,Cwmu Buck Deer,Blind Springs,Any Legal Weapon,,nonresident,0,0,0,0,N/A,,
85,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,DB1211,Cwmu Buck Deer - Blue Spring Hills - Any Legal Weapon,Cwmu Buck Deer,Blue Spring Hills,Any Legal Weapon,,resident,15,0,1,1,1 in 15.0,15.0,0.06666666666666667
85,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,DB1211,Cwmu Buck Deer - Blue Spring Hills - Any Legal Weapon,Cwmu Buck Deer,Blue Spring Hills,Any Legal Weapon,,nonresident,0,0,0,0,N/A,,
86,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,DB1212,Cwmu Buck Deer - Bluebell - Any Legal Weapon,Cwmu Buck Deer,Bluebell,Any Legal Weapon,,resident,6,0,1,1,1 in 6.0,6.0,0.16666666666666666
86,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,DB1212,Cwmu Buck Deer - Bluebell - Any Legal Weapon,Cwmu Buck Deer,Bluebell,Any Legal Weapon,,nonresident,0,0,0,0,N/A,,
87,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,DB1213,Cwmu Buck Deer - Boobe Hole - Any Legal Weapon,Cwmu Buck Deer,Boobe Hole,Any Legal Weapon,,resident,5,1,1,2,1 in 2.5,2.5,0.4
87,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,DB1213,Cwmu Buck Deer - Boobe Hole - Any Legal Weapon,Cwmu Buck Deer,Boobe Hole,Any Legal Weapon,,nonresident,0,0,0,0,N/A,,
88,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,DB1215,Cwmu Buck Deer - Buckhorn Ranch - Any Legal Weapon,Cwmu Buck Deer,Buckhorn Ranch,Any Legal Weapon,,resident,19,0,1,1,1 in 19.0,19.0,0.05263157894736842
88,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,DB1215,Cwmu Buck Deer - Buckhorn Ranch - Any Legal Weapon,Cwmu Buck Deer,Buckhorn Ranch,Any Legal Weapon,,nonresident,0,0,0,0,N/A,,
89,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,DB1217,Cwmu Buck Deer - Causey Spring - Any Legal Weapon,Cwmu Buck Deer,Causey Spring,Any Legal Weapon,,resident,24,0,1,1,1 in 24.0,24.0,0.041666666666666664
89,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,DB1217,Cwmu Buck Deer - Causey Spring - Any Legal Weapon,Cwmu Buck Deer,Causey Spring,Any Legal Weapon,,nonresident,0,0,0,0,N/A,,
90,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,DB1219,Cwmu Buck Deer - Chimney Rock - Any Legal Weapon,Cwmu Buck Deer,Chimney Rock,Any Legal Weapon,,resident,33,1,1,2,1 in 16.5,16.5,0.06060606060606061
90,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,DB1219,Cwmu Buck Deer - Chimney Rock - Any Legal Weapon,Cwmu Buck Deer,Chimney Rock,Any Legal Weapon,,nonresident,0,0,0,0,N/A,,
91,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,DB1222,Cwmu Buck Deer - Coldwater Ranch - Any Legal Weapon,Cwmu Buck Deer,Coldwater Ranch,Any Legal Weapon,,resident,62,1,1,2,1 in 31.0,31.0,0.03225806451612903
91,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,DB1222,Cwmu Buck Deer - Coldwater Ranch - Any Legal Weapon,Cwmu Buck Deer,Coldwater Ranch,Any Legal Weapon,,nonresident,0,0,0,0,N/A,,
92,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,DB1224,Cwmu Buck Deer - Cotton Thomas - Any Legal Weapon,Cwmu Buck Deer,Cotton Thomas,Any Legal Weapon,,resident,11,0,1,1,1 in 11.0,11.0,0.09090909090909091
92,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,DB1224,Cwmu Buck Deer - Cotton Thomas - Any Legal Weapon,Cwmu Buck Deer,Cotton Thomas,Any Legal Weapon,,nonresident,0,0,0,0,N/A,,
93,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,DB1227,Cwmu Buck Deer - Deer Haven - Any Legal Weapon,Cwmu Buck Deer,Deer Haven,Any Legal Weapon,,resident,25,1,1,2,1 in 12.5,12.5,0.08
93,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,DB1227,Cwmu Buck Deer - Deer Haven - Any Legal Weapon,Cwmu Buck Deer,Deer Haven,Any Legal Weapon,,nonresident,0,0,0,0,N/A,,
