hunt_code,huntCode,code,title,hunt_name,species,sex_type,weapon,hunt_type,hunt_class,season,permits_2026_res,permits_2026_nr,permits_2026_total,NOTES,boundary_id,boundaryId,unitCode,resolvedBoundaryIds,draw_family,data_status,source_authority,youth_flag,eligibility_class,permits_2025_res,permits_2025_nr,permits_2025_total,permits_2025_draw_source,permits_2025_source,avg_points_2025,hunters_2025,harvest_2025,success_percent_2025,avg_days_2025,satisfaction_2025,access_type,permit_status,permit_allocation_type,permit_source_authority,permit_note,has_harvest,has_bonus_draw,has_antlerless_draw,source_file,permit_overlay_source,permits_2025_draw_res,permits_2025_draw_nr,draw_2025_bg_pdf_page,draw_2025_bg_report_page,draw_2025_type,permits_2025_draw_total,unitName,boundary_id_numeric,boundary_token,permits_2026_source,permits_2026_draw_res,permits_2026_draw_nr,permits_2026_draw_total,permits_2026_draw_source,draw_2026_system_type,permit_allotment_2026_res,permit_allotment_2026_nr,permit_allotment_2026_total,permit_allotment_2026_source,permit_allotment_2026_source_file,permit_allotment_2026_status
PB5079,PB5079,PB5079,"Box Elder, West","Box Elder, West",Pronghorn,Buck,Muzzleloader,Limited Entry,Limited Entry,Sept 23 2026 - Oct 01 2026,10,1,11,,755,755,755,755,Limited Entry,RAC_CURRENT_YEAR_ALLOTMENT_VERIFIED,official_uploaded_source,False,STANDARD,5,2,7,2025_DRAW_RESULTS_TABLES,2025_DRAW_RESULTS_TABLES,,9.0,5.0,55.6,3.2,3.9,Public,FULL_SPLIT,,2026 RAC current-year allotment,,True,False,False,pronghorn buck.xlsx,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_limited_entry_buck_pronghorn_permits.csv,5,2,471,562,Bonus Point Draw Results,7,"Box Elder, West",755,755,2026_RAC_CURRENT_YEAR_ALLOTMENT,10,1,11,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,BONUS_LE_BIG_GAME,10,1,11,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_limited_entry_buck_pronghorn_permits.csv,RAC_CURRENT_YEAR_SPLIT
PB5080,PB5080,PB5080,"Box Elder, Snowville","Box Elder, Snowville",Pronghorn,Buck,Muzzleloader,Limited Entry,Limited Entry,Sept 23 2026 - Oct 01 2026,9,1,10,,27,27,27,27,Limited Entry,RAC_CURRENT_YEAR_ALLOTMENT_VERIFIED,official_uploaded_source,False,STANDARD,1,6,7,2025_DRAW_RESULTS_TABLES,2025_DRAW_RESULTS_TABLES,,10.0,8.0,80.0,2.0,3.7,Public,FULL_SPLIT,,2026 RAC current-year allotment,,True,False,False,pronghorn buck.xlsx,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_limited_entry_buck_pronghorn_permits.csv,1,6,472,563,Bonus Point Draw Results,7,"Box Elder, Snowville",27,27,2026_RAC_CURRENT_YEAR_ALLOTMENT,9,1,10,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,BONUS_LE_BIG_GAME,9,1,10,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_limited_entry_buck_pronghorn_permits.csv,RAC_CURRENT_YEAR_SPLIT
LP5025,LP5025,LP5025,Beaver - Private Land Only,Beaver - Private Land Only,Pronghorn,Buck,Any Legal Weapon,Limited Entry - Private Land Only,Private Land Only,Sept 13 2025 - Sept 21 2025 - Private Land Only,,,,,628,628,628,628,Allocation,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,official_uploaded_source,False,STANDARD,,,,,,,1.0,1.0,100.0,1.0,4.0,Private,NO_QUOTA_PUBLISHED,NO_QUOTA_PUBLISHED,Utah DWR Hunt Planner,Utah DWR Hunt Planner source confirms private-land pronghorn hunt in 2026_pronghorn_buck_private_land.xlsx; no quota or permit total published in uploaded source.,True,False,False,pronghorn buck.csv,2026_pronghorn_buck_private_land.xlsx,,,,,,,Beaver - Private Land Only,628,628,,,,,,,,,,,,
LP5031,LP5031,LP5031,"Box Elder, West - Private Land Only","Box Elder, West - Private Land Only",Pronghorn,Buck,Any Legal Weapon,Limited Entry - Private Land Only,Private Land Only,Sept 13 2025 - Sept 21 2025 - Private Land Only,,,,,755,755,755,755,Allocation,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,official_uploaded_source,False,STANDARD,,,,,,,1.0,1.0,100.0,1.0,5.0,Private,NO_QUOTA_PUBLISHED,NO_QUOTA_PUBLISHED,Utah DWR Hunt Planner,Utah DWR Hunt Planner source confirms private-land pronghorn hunt in 2026_pronghorn_buck_private_land.xlsx; no quota or permit total published in uploaded source.,True,False,False,pronghorn buck.csv,2026_pronghorn_buck_private_land.xlsx,,,,,,,"Box Elder, West - Private Land Only",755,755,,,,,,,,,,,,
LP5033,LP5033,LP5033,"Fillmore, Oak Creek South - Private Land Only","Fillmore, Oak Creek South - Private Land Only",Pronghorn,Buck,Any Legal Weapon,Limited Entry - Private Land Only,Private Land Only,Sept 13 2025 - Sept 21 2025 - Private Land Only,,,,,81,81,81,81,Allocation,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,official_uploaded_source,False,STANDARD,,,,,,,1.0,1.0,100.0,1.0,5.0,Private,NO_QUOTA_PUBLISHED,NO_QUOTA_PUBLISHED,Utah DWR Hunt Planner,Utah DWR Hunt Planner source confirms private-land pronghorn hunt in 2026_pronghorn_buck_private_land.xlsx; no quota or permit total published in uploaded source.,True,False,False,pronghorn buck.csv,2026_pronghorn_buck_private_land.xlsx,,,,,,,"Fillmore, Oak Creek South - Private Land Only",81,81,,,,,,,,,,,,
LP5046,LP5046,LP5046,"San Rafael, North - Private Land Only","San Rafael, North - Private Land Only",Pronghorn,Buck,Any Legal Weapon,Limited Entry - Private Land Only,Private Land Only,Sept 13 2025 - Sept 21 2025 - Private Land Only,,,,,194,194,194,194,Allocation,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,official_uploaded_source,False,STANDARD,,,,,,,1.0,1.0,100.0,1.0,4.0,Private,NO_QUOTA_PUBLISHED,NO_QUOTA_PUBLISHED,Utah DWR Hunt Planner,Utah DWR Hunt Planner source confirms private-land pronghorn hunt in 2026_pronghorn_buck_private_land.xlsx; no quota or permit total published in uploaded source.,True,False,False,pronghorn buck.csv,2026_pronghorn_buck_private_land.xlsx,,,,,,,"San Rafael, North - Private Land Only",194,194,,,,,,,,,,,,
LP5049,LP5049,LP5049,Southwest Desert - Private Land Only,Southwest Desert - Private Land Only,Pronghorn,Buck,Any Legal Weapon,Limited Entry - Private Land Only,Private Land Only,Sept 13 2025 - Sept 21 2025 - Private Land Only,,,,,625,625,625,625,Allocation,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,official_uploaded_source,False,STANDARD,,,,,,,1.0,1.0,100.0,3.0,3.0,Private,NO_QUOTA_PUBLISHED,NO_QUOTA_PUBLISHED,Utah DWR Hunt Planner,Utah DWR Hunt Planner source confirms private-land pronghorn hunt in 2026_pronghorn_buck_private_land.xlsx; no quota or permit total published in uploaded source.,True,False,False,pronghorn buck.csv,2026_pronghorn_buck_private_land.xlsx,,,,,,,Southwest Desert - Private Land Only,625,625,,,,,,,,,,,,
LP5051,LP5051,LP5051,"West Desert, Rush Valley - Private Land Only","West Desert, Rush Valley - Private Land Only",Pronghorn,Buck,Any Legal Weapon,Limited Entry - Private Land Only,Private Land Only,Sept 13 2025 - Sept 21 2025 - Private Land Only,,,,,245,245,245,245,Allocation,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,official_uploaded_source,False,STANDARD,,,,,,,0.0,0.0,,,,Private,NO_QUOTA_PUBLISHED,NO_QUOTA_PUBLISHED,Utah DWR Hunt Planner,Utah DWR Hunt Planner source confirms private-land pronghorn hunt in 2026_pronghorn_buck_private_land.xlsx; no quota or permit total published in uploaded source.,True,False,False,pronghorn buck.csv,2026_pronghorn_buck_private_land.xlsx,,,,,,,"West Desert, Rush Valley - Private Land Only",245,245,,,,,,,,,,,,
PB1000,PB1000,PB1000,Pronghorn - Statewide Permit,Pronghorn - Statewide Permit,Pronghorn,Buck,Any Legal Weapon,Statewide,Statewide Permit,"Archery: Aug 15 - Aug 31, 2026 | ALW: Sept 1 - Nov 15, 2026",,,,,SW_PRONGHORN_2026,900015,900015,15;24;25;27;38;81;97;110;129;138;186;194;201;208;244;245;246;277;289;443;453;461;509;537;545;557;558;568;581;585;589;590;603;625;628;636;667;688;703;718;721;755;806;824;826;829;873;876;882;895;906;918;940;9999,Sportsman,COMPLETE_TOTAL_ONLY,official_uploaded_source,False,STANDARD,,,,,,,2.0,2.0,100.0,3.0,3.5,Public,TOTAL_ONLY,CONSERVATION_MULTIYEAR_TOTAL,Utah DWR Conservation Permit Working List,Total count applied from Utah DWR 2025-2027 Multi-Year Conservation Permit working list. Resident/nonresident split is not published for these conservation permits.,True,False,False,pronghorn buck.csv,8C1294DD__2025-27_conservation_permits.pdf,,,,,,,Pronghorn - Statewide Permit,900015,SW_PRONGHORN_2026,,,,,,,,,,,,
RS1001,RS1001,RS1001,"Book Cliffs, South","Book Cliffs, South",Rocky Mountain Bighorn Sheep,Male Only,Any Legal Weapon,Conservation,Conservation,"Nov 1 - Dec 31, 2025",,,,,15,15,15,15,Allocation,COMPLETE,official_uploaded_source,False,STANDARD,,,,,,,1.0,1.0,100.0,20.0,2.0,Public,FULL_SPLIT,DRAW_RES_NR_SPLIT,Utah DWR Hunt Planner,2026 resident/nonresident permit split from Utah DWR Hunt Planner export 2026_ROCKY_MOUNTAIN_SHEEP_ram.xlsx.,True,False,False,rocky mtn. sheep.csv,2026_ROCKY_MOUNTAIN_SHEEP_ram.xlsx,,,,,,,"Book Cliffs, South",15,15,,,,,,,,,,,,
RS1003,RS1003,RS1003,"Box Elder, Newfoundland Mtn","Box Elder, Newfoundland Mtn",Rocky Mountain Bighorn Sheep,Male Only,Any Legal Weapon,Conservation,Conservation,"Oct 25 - Dec 31, 2025",,,,,20,20,20,20,Allocation,COMPLETE,official_uploaded_source,False,STANDARD,,,,,,,1.0,1.0,100.0,2.0,5.0,Public,FULL_SPLIT,DRAW_RES_NR_SPLIT,Utah DWR Hunt Planner,2026 resident/nonresident permit split from Utah DWR Hunt Planner export 2026_ROCKY_MOUNTAIN_SHEEP_ram.xlsx.,True,False,False,rocky mtn. sheep.csv,2026_ROCKY_MOUNTAIN_SHEEP_ram.xlsx,,,,,,,"Box Elder, Newfoundland Mtn",20,20,,,,,,,,,,,,
RS1006,RS1006,RS1006,"Nine Mile, Gray Canyon","Nine Mile, Gray Canyon",Rocky Mountain Bighorn Sheep,Male Only,Any Legal Weapon,Conservation,Conservation,"Nov 1 - Dec 31, 2025",,,,,821,821,821,821,Allocation,COMPLETE,official_uploaded_source,False,STANDARD,,,,,,,1.0,1.0,100.0,15.0,5.0,Public,FULL_SPLIT,DRAW_RES_NR_SPLIT,Utah DWR Hunt Planner,2026 resident/nonresident permit split from Utah DWR Hunt Planner export 2026_ROCKY_MOUNTAIN_SHEEP_ram.xlsx.,True,False,False,rocky mtn. sheep.csv,2026_ROCKY_MOUNTAIN_SHEEP_ram.xlsx,,,,,,,"Nine Mile, Gray Canyon",821,821,,,,,,,,,,,,
RE1000,RE1000,RE1000,"Box Elder, Newfoundland Mtn","Box Elder, Newfoundland Mtn",Rocky Mountain Bighorn Sheep,Either Sex,Any Legal Weapon,General Season,General Season,Sept 08 2026 - Sept 16 2026,4,1,5,,20,20,20,20,General,RAC_CURRENT_YEAR_ALLOTMENT_VERIFIED,official_uploaded_source,False,STANDARD,4,1,5,,2025_DRAW_RESULTS_TABLES,,5.0,4.0,80.0,2.0,4.0,Public,FULL_SPLIT,,2026 RAC current-year allotment,,True,False,True,rocky mtn sheep ewe.xlsx,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_ewe_rocky_mountain_bighorn_sheep_permits.csv,,,,,,,"Box Elder, Newfoundland Mtn",20,20,2026_RAC_CURRENT_YEAR_ALLOTMENT,,,,,,4,1,5,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_ewe_rocky_mountain_bighorn_sheep_permits.csv,RAC_CURRENT_YEAR_SPLIT
RS1000,RS1000,RS1000,Antelope Island Conservation,Antelope Island Conservation,Rocky Mountain Bighorn Sheep,Male Only,Any Legal Weapon,Once-in-a-lifetime,Once-in-a-lifetime,Nov 9 2026 - Nov 16 2026,,,,,1,1,1,1,Allocation,COMPLETE,official_uploaded_source,False,OIL,,,,,,,1.0,1.0,100.0,2.0,5.0,Public,FULL_SPLIT,DRAW_RES_NR_SPLIT,Utah DWR Hunt Planner,2026 resident/nonresident permit split from Utah DWR Hunt Planner export 2026_ROCKY_MOUNTAIN_SHEEP_ram.xlsx.,True,False,False,rocky mtn. sheep.csv,2026_ROCKY_MOUNTAIN_SHEEP_ram.xlsx,,,,,,,Antelope Island Conservation,1,1,,,,,,,,,,,,
RS6700,RS6700,RS6700,Antelope Island,Antelope Island,Rocky Mountain Bighorn Sheep,Either Sex,Any Legal Weapon,Once-in-a-lifetime,Once-in-a-lifetime,"Nov 09, 2026 - Nov 16, 2026",2,0,2,,1,1,1,1,Limited Entry,RAC_CURRENT_YEAR_ALLOTMENT_VERIFIED,official_uploaded_source,False,OIL,1,0,1,2025_DRAW_RESULTS_TABLES,2025_DRAW_RESULTS_TABLES,,1.0,1.0,100.0,1.0,5.0,Public,FULL_SPLIT,DRAW_RES_NR_SPLIT,2026 RAC current-year allotment,2026 resident/nonresident permit split from Utah DWR Hunt Planner export 2026_ROCKY_MOUNTAIN_SHEEP_ram.xlsx.,True,False,False,rocky mtn. sheep.xlsx,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_oial_rocky_mountain_bighorn_sheep_permits.csv,1,0,588,588,Bonus Point Draw Results,1,Antelope Island,1,1,2026_RAC_CURRENT_YEAR_ALLOTMENT,2,0,2,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,BONUS_OIL_BIG_GAME,2,0,2,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_oial_rocky_mountain_bighorn_sheep_permits.csv,RAC_CURRENT_YEAR_SPLIT
RS6701,RS6701,RS6701,"Book Cliffs, South","Book Cliffs, South",Rocky Mountain Bighorn Sheep,Either Sex,Any Legal Weapon,Once-in-a-lifetime,Once-in-a-lifetime,Oct 31 2026 - Nov 30 2026,5,1,6,,15,15,15,15,Limited Entry,RAC_CURRENT_YEAR_ALLOTMENT_VERIFIED,official_uploaded_source,False,OIL,5,1,6,2025_DRAW_RESULTS_TABLES,2025_DRAW_RESULTS_TABLES,,6.0,6.0,100.0,8.3,4.2,Public,FULL_SPLIT,DRAW_RES_NR_SPLIT,2026 RAC current-year allotment,2026 resident/nonresident permit split from Utah DWR Hunt Planner export 2026_ROCKY_MOUNTAIN_SHEEP_ram.xlsx.,True,False,False,rocky mtn. sheep.xlsx,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_oial_rocky_mountain_bighorn_sheep_permits.csv,5,1,589,589,Bonus Point Draw Results,6,"Book Cliffs, South",15,15,2026_RAC_CURRENT_YEAR_ALLOTMENT,5,1,6,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,BONUS_OIL_BIG_GAME,5,1,6,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_oial_rocky_mountain_bighorn_sheep_permits.csv,RAC_CURRENT_YEAR_SPLIT
RS6703,RS6703,RS6703,"Box Elder, Newfoundland Mtn","Box Elder, Newfoundland Mtn",Rocky Mountain Bighorn Sheep,Either Sex,Any Legal Weapon,Once-in-a-lifetime,Once-in-a-lifetime,Oct 03 2026 - Oct 23 2026,4,0,4,,20,20,20,20,Limited Entry,RAC_CURRENT_YEAR_ALLOTMENT_VERIFIED,official_uploaded_source,False,OIL,3,0,3,2025_DRAW_RESULTS_TABLES,2025_DRAW_RESULTS_TABLES,,5.0,5.0,100.0,7.8,4.6,Public,FULL_SPLIT,DRAW_RES_NR_SPLIT,2026 RAC current-year allotment,2026 resident/nonresident permit split from Utah DWR Hunt Planner export 2026_ROCKY_MOUNTAIN_SHEEP_ram.xlsx.,True,False,False,rocky mtn. sheep.xlsx,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_oial_rocky_mountain_bighorn_sheep_permits.csv,3,0,590,590,Bonus Point Draw Results,3,"Box Elder, Newfoundland Mtn",20,20,2026_RAC_CURRENT_YEAR_ALLOTMENT,4,0,4,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,BONUS_OIL_BIG_GAME,4,0,4,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_oial_rocky_mountain_bighorn_sheep_permits.csv,RAC_CURRENT_YEAR_SPLIT
RS6704,RS6704,RS6704,"Box Elder, Newfoundland Mtn","Box Elder, Newfoundland Mtn",Rocky Mountain Bighorn Sheep,Either Sex,Any Legal Weapon,Once-in-a-lifetime,Once-in-a-lifetime,Oct 24 2026 - Nov 13 2026,3,1,4,,20,20,20,20,Limited Entry,RAC_CURRENT_YEAR_ALLOTMENT_VERIFIED,official_uploaded_source,False,OIL,3,1,4,2025_DRAW_RESULTS_TABLES,2025_DRAW_RESULTS_TABLES,,4.0,4.0,100.0,2.5,5.0,Public,FULL_SPLIT,DRAW_RES_NR_SPLIT,2026 RAC current-year allotment,2026 resident/nonresident permit split from Utah DWR Hunt Planner export 2026_ROCKY_MOUNTAIN_SHEEP_ram.xlsx.,True,False,False,rocky mtn. sheep.xlsx,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_oial_rocky_mountain_bighorn_sheep_permits.csv,3,1,591,591,Bonus Point Draw Results,4,"Box Elder, Newfoundland Mtn",20,20,2026_RAC_CURRENT_YEAR_ALLOTMENT,3,1,4,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,BONUS_OIL_BIG_GAME,3,1,4,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_oial_rocky_mountain_bighorn_sheep_permits.csv,RAC_CURRENT_YEAR_SPLIT
RS6708,RS6708,RS6708,"North Slope, Three Corners","North Slope, Three Corners",Rocky Mountain Bighorn Sheep,Either Sex,Any Legal Weapon,Once-in-a-lifetime,Once-in-a-lifetime,Sept 14 2026 - Nov 30 2026,2,0,2,,140,140,140,140,Limited Entry,RAC_CURRENT_YEAR_ALLOTMENT_VERIFIED,official_uploaded_source,False,OIL,3,0,3,2025_DRAW_RESULTS_TABLES,2025_DRAW_RESULTS_TABLES,,3.0,3.0,100.0,21.0,5.0,Public,FULL_SPLIT,DRAW_RES_NR_SPLIT,2026 RAC current-year allotment,2026 resident/nonresident permit split from Utah DWR Hunt Planner export 2026_ROCKY_MOUNTAIN_SHEEP_ram.xlsx.,True,False,False,rocky mtn. sheep.xlsx,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_oial_rocky_mountain_bighorn_sheep_permits.csv,3,0,592,592,Bonus Point Draw Results,3,"North Slope, Three Corners",140,140,2026_RAC_CURRENT_YEAR_ALLOTMENT,2,0,2,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,BONUS_OIL_BIG_GAME,2,0,2,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_oial_rocky_mountain_bighorn_sheep_permits.csv,RAC_CURRENT_YEAR_SPLIT
RS6709,RS6709,RS6709,"North Slope, Summit/West Daggett","North Slope, Summit/West Daggett",Rocky Mountain Bighorn Sheep,Either Sex,Any Legal Weapon,Once-in-a-lifetime,Once-in-a-lifetime,Sept 14 2026 - Nov 30 2026,3,0,3,,143,143,143,143,Limited Entry,RAC_CURRENT_YEAR_ALLOTMENT_VERIFIED,official_uploaded_source,False,OIL,4,0,4,2025_DRAW_RESULTS_TABLES,2025_DRAW_RESULTS_TABLES,,4.0,4.0,100.0,15.8,4.8,Public,FULL_SPLIT,DRAW_RES_NR_SPLIT,2026 RAC current-year allotment,2026 resident/nonresident permit split from Utah DWR Hunt Planner export 2026_ROCKY_MOUNTAIN_SHEEP_ram.xlsx.,True,False,False,rocky mtn. sheep.xlsx,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_oial_rocky_mountain_bighorn_sheep_permits.csv,4,0,593,593,Bonus Point Draw Results,4,"North Slope, Summit/West Daggett",143,143,2026_RAC_CURRENT_YEAR_ALLOTMENT,3,0,3,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,BONUS_OIL_BIG_GAME,3,0,3,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_oial_rocky_mountain_bighorn_sheep_permits.csv,RAC_CURRENT_YEAR_SPLIT
RS6712,RS6712,RS6712,"Nine Mile, Gray Canyon","Nine Mile, Gray Canyon",Rocky Mountain Bighorn Sheep,Either Sex,Any Legal Weapon,Once-in-a-lifetime,Once-in-a-lifetime,Oct 31 2026 - Nov 30 2026,4,2,6,,821,821,821,821,Limited Entry,RAC_CURRENT_YEAR_ALLOTMENT_VERIFIED,official_uploaded_source,False,OIL,4,2,6,2025_DRAW_RESULTS_TABLES,2025_DRAW_RESULTS_TABLES,,5.0,5.0,100.0,7.8,4.2,Public,FULL_SPLIT,DRAW_RES_NR_SPLIT,2026 RAC current-year allotment,2026 resident/nonresident permit split from Utah DWR Hunt Planner export 2026_ROCKY_MOUNTAIN_SHEEP_ram.xlsx.,True,False,False,rocky mtn. sheep.xlsx,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_oial_rocky_mountain_bighorn_sheep_permits.csv,4,2,594,594,Bonus Point Draw Results,6,"Nine Mile, Gray Canyon",821,821,2026_RAC_CURRENT_YEAR_ALLOTMENT,4,2,6,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,BONUS_OIL_BIG_GAME,4,2,6,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_oial_rocky_mountain_bighorn_sheep_permits.csv,RAC_CURRENT_YEAR_SPLIT
RS6713,RS6713,RS6713,"Nine Mile, Jack Creek","Nine Mile, Jack Creek",Rocky Mountain Bighorn Sheep,Either Sex,Any Legal Weapon,Once-in-a-lifetime,Once-in-a-lifetime,Oct 31 2026 - Nov 30 2026,4,0,4,,820,820,820,820,Limited Entry,RAC_CURRENT_YEAR_ALLOTMENT_VERIFIED,official_uploaded_source,False,OIL,4,0,4,2025_DRAW_RESULTS_TABLES,2025_DRAW_RESULTS_TABLES,,4.0,4.0,100.0,4.7,5.0,Public,FULL_SPLIT,DRAW_RES_NR_SPLIT,2026 RAC current-year allotment,2026 resident/nonresident permit split from Utah DWR Hunt Planner export 2026_ROCKY_MOUNTAIN_SHEEP_ram.xlsx.,True,False,False,rocky mtn. sheep.xlsx,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_oial_rocky_mountain_bighorn_sheep_permits.csv,4,0,595,595,Bonus Point Draw Results,4,"Nine Mile, Jack Creek",820,820,2026_RAC_CURRENT_YEAR_ALLOTMENT,4,0,4,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,BONUS_OIL_BIG_GAME,4,0,4,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_oial_rocky_mountain_bighorn_sheep_permits.csv,RAC_CURRENT_YEAR_SPLIT
RS6720,RS6720,RS6720,"Fillmore, Oak Creek","Fillmore, Oak Creek",Rocky Mountain Bighorn Sheep,Either Sex,Any Legal Weapon,Once-in-a-lifetime,Once-in-a-lifetime,Oct 03 2026 - Oct 23 2026,4,0,4,,668,668,668,668,Limited Entry,RAC_CURRENT_YEAR_ALLOTMENT_VERIFIED,official_uploaded_source,False,OIL,3,0,3,2025_DRAW_RESULTS_TABLES,2025_DRAW_RESULTS_TABLES,,4.0,4.0,100.0,1.3,4.5,Public,FULL_SPLIT,DRAW_RES_NR_SPLIT,2026 RAC current-year allotment,2026 resident/nonresident permit split from Utah DWR Hunt Planner export 2026_ROCKY_MOUNTAIN_SHEEP_ram.xlsx.,True,False,False,rocky mtn. sheep.xlsx,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_oial_rocky_mountain_bighorn_sheep_permits.csv,3,0,596,596,Bonus Point Draw Results,3,"Fillmore, Oak Creek",668,668,2026_RAC_CURRENT_YEAR_ALLOTMENT,4,0,4,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,BONUS_OIL_BIG_GAME,4,0,4,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_oial_rocky_mountain_bighorn_sheep_permits.csv,RAC_CURRENT_YEAR_SPLIT
RS6721,RS6721,RS6721,"Oquirrh-Stansbury, West","Oquirrh-Stansbury, West",Rocky Mountain Bighorn Sheep,Either Sex,Any Legal Weapon,Once-in-a-lifetime,Once-in-a-lifetime,Oct 31 2026 - Nov 30 2026,3,0,3,,75,75,75,75,Limited Entry,RAC_CURRENT_YEAR_ALLOTMENT_VERIFIED,official_uploaded_source,False,OIL,3,0,3,2025_DRAW_RESULTS_TABLES,2025_DRAW_RESULTS_TABLES,,3.0,3.0,100.0,6.0,4.0,Public,FULL_SPLIT,DRAW_RES_NR_SPLIT,2026 RAC current-year allotment,2026 resident/nonresident permit split from Utah DWR Hunt Planner export 2026_ROCKY_MOUNTAIN_SHEEP_ram.xlsx.,True,False,False,rocky mtn. sheep.xlsx,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_oial_rocky_mountain_bighorn_sheep_permits.csv,3,0,597,597,Bonus Point Draw Results,3,"Oquirrh-Stansbury, West",75,75,2026_RAC_CURRENT_YEAR_ALLOTMENT,3,0,3,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,BONUS_OIL_BIG_GAME,3,0,3,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_oial_rocky_mountain_bighorn_sheep_permits.csv,RAC_CURRENT_YEAR_SPLIT
RS6724,RS6724,RS6724,"Wasatch Mtns, West","Wasatch Mtns, West",Rocky Mountain Bighorn Sheep,Either Sex,Any Legal Weapon,Once-in-a-lifetime,Once-in-a-lifetime,Oct 31 2026 - Nov 30 2026,3,0,3,,620,620,620,620,Limited Entry,RAC_CURRENT_YEAR_ALLOTMENT_VERIFIED,official_uploaded_source,False,OIL,2,0,2,2025_DRAW_RESULTS_TABLES,2025_DRAW_RESULTS_TABLES,,1.0,1.0,100.0,7.5,5.0,Public,FULL_SPLIT,DRAW_RES_NR_SPLIT,2026 RAC current-year allotment,2026 resident/nonresident permit split from Utah DWR Hunt Planner export 2026_ROCKY_MOUNTAIN_SHEEP_ram.xlsx.,True,False,False,rocky mtn. sheep.xlsx,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_oial_rocky_mountain_bighorn_sheep_permits.csv,2,0,599,599,Bonus Point Draw Results,2,"Wasatch Mtns, West",620,620,2026_RAC_CURRENT_YEAR_ALLOTMENT,3,0,3,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,BONUS_OIL_BIG_GAME,3,0,3,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_oial_rocky_mountain_bighorn_sheep_permits.csv,RAC_CURRENT_YEAR_SPLIT
