hunt_code,hunt_name,species,permit_field,allotment_field,dwr_field,permit_dwr_comparison_status,allotment_action,database_permit_value,allotment_value_after,dwr_huntplanner_value,source_url
EA2010,San Juan,Elk,permits_2026_nr,permit_allotment_2026_nr,permits_2026_nr,DATABASE_BLANK_DWR_ZERO,NOT_FILLED_NO_DATABASE_PERMIT_VALUE,,,0,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=EA2010
EA2010,San Juan,Elk,permits_2026_total,permit_allotment_2026_total,permits_2026_total,MATCH,ALREADY_MATCHED_DATABASE_AND_DWR_PERMIT,50,50,50,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=EA2010
DB1017,"Book Cliffs, North",Deer,permits_2026_res,permit_allotment_2026_res,permits_2026_res,MATCH,ALREADY_MATCHED_DATABASE_AND_DWR_PERMIT,137,137,137,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=DB1017
DB1017,"Book Cliffs, North",Deer,permits_2026_nr,permit_allotment_2026_nr,permits_2026_nr,MATCH,ALREADY_MATCHED_DATABASE_AND_DWR_PERMIT,15,15,15,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=DB1017
DB1017,"Book Cliffs, North",Deer,permits_2026_total,permit_allotment_2026_total,permits_2026_total,MATCH,ALREADY_MATCHED_DATABASE_AND_DWR_PERMIT,152,152,152,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=DB1017
PB5041,"Panguitch Lake/Zion, North",Pronghorn,permits_2026_res,permit_allotment_2026_res,permits_2026_res,MATCH,ALREADY_MATCHED_DATABASE_AND_DWR_PERMIT,21,21,21,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=PB5041
PB5041,"Panguitch Lake/Zion, North",Pronghorn,permits_2026_nr,permit_allotment_2026_nr,permits_2026_nr,MATCH,ALREADY_MATCHED_DATABASE_AND_DWR_PERMIT,2,2,2,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=PB5041
PB5041,"Panguitch Lake/Zion, North",Pronghorn,permits_2026_total,permit_allotment_2026_total,permits_2026_total,MATCH,ALREADY_MATCHED_DATABASE_AND_DWR_PERMIT,23,23,23,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=PB5041
PB5054,"Panguitch Lake/Zion, North",Pronghorn,permits_2026_res,permit_allotment_2026_res,permits_2026_res,MATCH,ALREADY_MATCHED_DATABASE_AND_DWR_PERMIT,7,7,7,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=PB5054
PB5054,"Panguitch Lake/Zion, North",Pronghorn,permits_2026_nr,permit_allotment_2026_nr,permits_2026_nr,MATCH,ALREADY_MATCHED_DATABASE_AND_DWR_PERMIT,1,1,1,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=PB5054
PB5054,"Panguitch Lake/Zion, North",Pronghorn,permits_2026_total,permit_allotment_2026_total,permits_2026_total,MATCH,ALREADY_MATCHED_DATABASE_AND_DWR_PERMIT,8,8,8,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=PB5054
PB5061,"Panguitch Lake/Zion, North",Pronghorn,permits_2026_res,permit_allotment_2026_res,permits_2026_res,MATCH,ALREADY_MATCHED_DATABASE_AND_DWR_PERMIT,7,7,7,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=PB5061
PB5061,"Panguitch Lake/Zion, North",Pronghorn,permits_2026_nr,permit_allotment_2026_nr,permits_2026_nr,MATCH,ALREADY_MATCHED_DATABASE_AND_DWR_PERMIT,1,1,1,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=PB5061
PB5061,"Panguitch Lake/Zion, North",Pronghorn,permits_2026_total,permit_allotment_2026_total,permits_2026_total,MATCH,ALREADY_MATCHED_DATABASE_AND_DWR_PERMIT,8,8,8,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=PB5061
PB5312,TL Bar Ranch CWMU,Pronghorn,permits_2026_res,permit_allotment_2026_res,permits_2026_res,MATCH,ALREADY_MATCHED_DATABASE_AND_DWR_PERMIT,1,1,1,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=PB5312
PB5312,TL Bar Ranch CWMU,Pronghorn,permits_2026_nr,permit_allotment_2026_nr,permits_2026_nr,DATABASE_BLANK_DWR_ZERO,NOT_FILLED_NO_DATABASE_PERMIT_VALUE,,,0,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=PB5312
PB5312,TL Bar Ranch CWMU,Pronghorn,permits_2026_total,permit_allotment_2026_total,permits_2026_total,NUMERIC_CONFLICT,NOT_FILLED_PERMIT_DWR_NONMATCH,1,1,0,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=PB5312
DB1219,Chimney Rock CWMU,Deer,permits_2026_res,permit_allotment_2026_res,permits_2026_res,MATCH,ALREADY_MATCHED_DATABASE_AND_DWR_PERMIT,2,2,2,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=DB1219
DB1219,Chimney Rock CWMU,Deer,permits_2026_nr,permit_allotment_2026_nr,permits_2026_nr,DATABASE_BLANK_DWR_ZERO,NOT_FILLED_NO_DATABASE_PERMIT_VALUE,,,0,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=DB1219
DB1219,Chimney Rock CWMU,Deer,permits_2026_total,permit_allotment_2026_total,permits_2026_total,NUMERIC_CONFLICT,NOT_FILLED_PERMIT_DWR_NONMATCH,2,2,0,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=DB1219
EA1124,Chimney Rock CWMU,Elk,permits_2026_res,permit_allotment_2026_res,permits_2026_res,MATCH,ALREADY_MATCHED_DATABASE_AND_DWR_PERMIT,12,12,12,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=EA1124
EA1124,Chimney Rock CWMU,Elk,permits_2026_nr,permit_allotment_2026_nr,permits_2026_nr,DATABASE_BLANK_DWR_ZERO,NOT_FILLED_NO_DATABASE_PERMIT_VALUE,,,0,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=EA1124
EA1124,Chimney Rock CWMU,Elk,permits_2026_total,permit_allotment_2026_total,permits_2026_total,NUMERIC_CONFLICT,NOT_FILLED_PERMIT_DWR_NONMATCH,12,12,0,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=EA1124
EB3508,Chimney Rock CWMU,Elk,permits_2026_res,permit_allotment_2026_res,permits_2026_res,MATCH,ALREADY_MATCHED_DATABASE_AND_DWR_PERMIT,2,2,2,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=EB3508
EB3508,Chimney Rock CWMU,Elk,permits_2026_nr,permit_allotment_2026_nr,permits_2026_nr,DATABASE_BLANK_DWR_ZERO,NOT_FILLED_NO_DATABASE_PERMIT_VALUE,,,0,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=EB3508
EB3508,Chimney Rock CWMU,Elk,permits_2026_total,permit_allotment_2026_total,permits_2026_total,NUMERIC_CONFLICT,NOT_FILLED_PERMIT_DWR_NONMATCH,2,2,0,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=EB3508
DB1229,Dilly Ranch CWMU,Deer,permits_2026_res,permit_allotment_2026_res,permits_2026_res,MATCH,ALREADY_MATCHED_DATABASE_AND_DWR_PERMIT,1,1,1,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=DB1229
DB1229,Dilly Ranch CWMU,Deer,permits_2026_nr,permit_allotment_2026_nr,permits_2026_nr,DATABASE_BLANK_DWR_ZERO,NOT_FILLED_NO_DATABASE_PERMIT_VALUE,,,0,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=DB1229
DB1229,Dilly Ranch CWMU,Deer,permits_2026_total,permit_allotment_2026_total,permits_2026_total,NUMERIC_CONFLICT,NOT_FILLED_PERMIT_DWR_NONMATCH,1,1,0,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=DB1229
EA1146,Jump Creek CWMU,Elk,permits_2026_res,permit_allotment_2026_res,permits_2026_res,MATCH,ALREADY_MATCHED_DATABASE_AND_DWR_PERMIT,9,9,9,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=EA1146
EA1146,Jump Creek CWMU,Elk,permits_2026_nr,permit_allotment_2026_nr,permits_2026_nr,DATABASE_BLANK_DWR_ZERO,NOT_FILLED_NO_DATABASE_PERMIT_VALUE,,,0,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=EA1146
EA1146,Jump Creek CWMU,Elk,permits_2026_total,permit_allotment_2026_total,permits_2026_total,NUMERIC_CONFLICT,NOT_FILLED_PERMIT_DWR_NONMATCH,9,9,0,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=EA1146
EB3532,Jump Creek CWMU,Elk,permits_2026_res,permit_allotment_2026_res,permits_2026_res,MATCH,ALREADY_MATCHED_DATABASE_AND_DWR_PERMIT,1,1,1,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=EB3532
EB3532,Jump Creek CWMU,Elk,permits_2026_nr,permit_allotment_2026_nr,permits_2026_nr,DATABASE_BLANK_DWR_ZERO,NOT_FILLED_NO_DATABASE_PERMIT_VALUE,,,0,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=EB3532
EB3532,Jump Creek CWMU,Elk,permits_2026_total,permit_allotment_2026_total,permits_2026_total,NUMERIC_CONFLICT,NOT_FILLED_PERMIT_DWR_NONMATCH,1,1,0,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=EB3532
DB1251,Indian Head CWMU,Deer,permits_2026_res,permit_allotment_2026_res,permits_2026_res,MATCH,ALREADY_MATCHED_DATABASE_AND_DWR_PERMIT,2,2,2,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=DB1251
DB1251,Indian Head CWMU,Deer,permits_2026_nr,permit_allotment_2026_nr,permits_2026_nr,DATABASE_BLANK_DWR_ZERO,NOT_FILLED_NO_DATABASE_PERMIT_VALUE,,,0,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=DB1251
DB1251,Indian Head CWMU,Deer,permits_2026_total,permit_allotment_2026_total,permits_2026_total,NUMERIC_CONFLICT,NOT_FILLED_PERMIT_DWR_NONMATCH,2,2,0,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=DB1251
EA1142,Indian Head CWMU,Elk,permits_2026_res,permit_allotment_2026_res,permits_2026_res,MATCH,ALREADY_MATCHED_DATABASE_AND_DWR_PERMIT,12,12,12,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=EA1142
EA1142,Indian Head CWMU,Elk,permits_2026_nr,permit_allotment_2026_nr,permits_2026_nr,DATABASE_BLANK_DWR_ZERO,NOT_FILLED_NO_DATABASE_PERMIT_VALUE,,,0,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=EA1142
EA1142,Indian Head CWMU,Elk,permits_2026_total,permit_allotment_2026_total,permits_2026_total,NUMERIC_CONFLICT,NOT_FILLED_PERMIT_DWR_NONMATCH,12,12,0,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=EA1142
EB3527,Indian Head CWMU,Elk,permits_2026_res,permit_allotment_2026_res,permits_2026_res,MATCH,ALREADY_MATCHED_DATABASE_AND_DWR_PERMIT,2,2,2,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=EB3527
EB3527,Indian Head CWMU,Elk,permits_2026_nr,permit_allotment_2026_nr,permits_2026_nr,DATABASE_BLANK_DWR_ZERO,NOT_FILLED_NO_DATABASE_PERMIT_VALUE,,,0,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=EB3527
EB3527,Indian Head CWMU,Elk,permits_2026_total,permit_allotment_2026_total,permits_2026_total,NUMERIC_CONFLICT,NOT_FILLED_PERMIT_DWR_NONMATCH,2,2,0,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=EB3527
DB1274,Patmos Ridge CWMU,Deer,permits_2026_res,permit_allotment_2026_res,permits_2026_res,MATCH,ALREADY_MATCHED_DATABASE_AND_DWR_PERMIT,1,1,1,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=DB1274
DB1274,Patmos Ridge CWMU,Deer,permits_2026_nr,permit_allotment_2026_nr,permits_2026_nr,DATABASE_BLANK_DWR_ZERO,NOT_FILLED_NO_DATABASE_PERMIT_VALUE,,,0,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=DB1274
DB1274,Patmos Ridge CWMU,Deer,permits_2026_total,permit_allotment_2026_total,permits_2026_total,NUMERIC_CONFLICT,NOT_FILLED_PERMIT_DWR_NONMATCH,1,1,0,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=DB1274
EB3541,Patmos Ridge CWMU,Elk,permits_2026_res,permit_allotment_2026_res,permits_2026_res,MATCH,ALREADY_MATCHED_DATABASE_AND_DWR_PERMIT,1,1,1,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=EB3541
EB3541,Patmos Ridge CWMU,Elk,permits_2026_nr,permit_allotment_2026_nr,permits_2026_nr,DATABASE_BLANK_DWR_ZERO,NOT_FILLED_NO_DATABASE_PERMIT_VALUE,,,0,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=EB3541
EB3541,Patmos Ridge CWMU,Elk,permits_2026_total,permit_allotment_2026_total,permits_2026_total,NUMERIC_CONFLICT,NOT_FILLED_PERMIT_DWR_NONMATCH,1,1,0,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=EB3541
DB1285,Sand Creek CWMU,Deer,permits_2026_res,permit_allotment_2026_res,permits_2026_res,MATCH,ALREADY_MATCHED_DATABASE_AND_DWR_PERMIT,1,1,1,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=DB1285
DB1285,Sand Creek CWMU,Deer,permits_2026_nr,permit_allotment_2026_nr,permits_2026_nr,DATABASE_BLANK_DWR_ZERO,NOT_FILLED_NO_DATABASE_PERMIT_VALUE,,,0,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=DB1285
DB1285,Sand Creek CWMU,Deer,permits_2026_total,permit_allotment_2026_total,permits_2026_total,NUMERIC_CONFLICT,NOT_FILLED_PERMIT_DWR_NONMATCH,1,1,0,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=DB1285
EA1160,Sand Creek CWMU,Elk,permits_2026_res,permit_allotment_2026_res,permits_2026_res,MATCH,ALREADY_MATCHED_DATABASE_AND_DWR_PERMIT,5,5,5,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=EA1160
EA1160,Sand Creek CWMU,Elk,permits_2026_nr,permit_allotment_2026_nr,permits_2026_nr,DATABASE_BLANK_DWR_ZERO,NOT_FILLED_NO_DATABASE_PERMIT_VALUE,,,0,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=EA1160
EA1160,Sand Creek CWMU,Elk,permits_2026_total,permit_allotment_2026_total,permits_2026_total,NUMERIC_CONFLICT,NOT_FILLED_PERMIT_DWR_NONMATCH,5,5,0,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=EA1160
EB3547,Sand Creek CWMU,Elk,permits_2026_res,permit_allotment_2026_res,permits_2026_res,MATCH,ALREADY_MATCHED_DATABASE_AND_DWR_PERMIT,1,1,1,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=EB3547
EB3547,Sand Creek CWMU,Elk,permits_2026_nr,permit_allotment_2026_nr,permits_2026_nr,DATABASE_BLANK_DWR_ZERO,NOT_FILLED_NO_DATABASE_PERMIT_VALUE,,,0,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=EB3547
EB3547,Sand Creek CWMU,Elk,permits_2026_total,permit_allotment_2026_total,permits_2026_total,NUMERIC_CONFLICT,NOT_FILLED_PERMIT_DWR_NONMATCH,1,1,0,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=EB3547
DB1294,Spring Creek Acres CWMU,Deer,permits_2026_res,permit_allotment_2026_res,permits_2026_res,MATCH,ALREADY_MATCHED_DATABASE_AND_DWR_PERMIT,1,1,1,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=DB1294
DB1294,Spring Creek Acres CWMU,Deer,permits_2026_nr,permit_allotment_2026_nr,permits_2026_nr,DATABASE_BLANK_DWR_ZERO,NOT_FILLED_NO_DATABASE_PERMIT_VALUE,,,0,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=DB1294
DB1294,Spring Creek Acres CWMU,Deer,permits_2026_total,permit_allotment_2026_total,permits_2026_total,NUMERIC_CONFLICT,NOT_FILLED_PERMIT_DWR_NONMATCH,1,1,0,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=DB1294
MB6011,Wasatch Mtns/Central Mtns,Moose,permits_2026_res,permit_allotment_2026_res,permits_2026_res,MATCH,ALREADY_MATCHED_DATABASE_AND_DWR_PERMIT,19,19,19,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=MB6011
MB6011,Wasatch Mtns/Central Mtns,Moose,permits_2026_nr,permit_allotment_2026_nr,permits_2026_nr,MATCH,ALREADY_MATCHED_DATABASE_AND_DWR_PERMIT,3,3,3,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=MB6011
MB6011,Wasatch Mtns/Central Mtns,Moose,permits_2026_total,permit_allotment_2026_total,permits_2026_total,MATCH,ALREADY_MATCHED_DATABASE_AND_DWR_PERMIT,22,22,22,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=MB6011
BR7004,Manti South/San Rafael North,Black Bear,permits_2026_res,permit_allotment_2026_res,permits_2026_res,MATCH,ALREADY_MATCHED_DATABASE_AND_DWR_PERMIT,18,18,18,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=BR7004
BR7004,Manti South/San Rafael North,Black Bear,permits_2026_nr,permit_allotment_2026_nr,permits_2026_nr,NUMERIC_CONFLICT,NOT_FILLED_PERMIT_DWR_NONMATCH,2,2,0,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=BR7004
BR7004,Manti South/San Rafael North,Black Bear,permits_2026_total,permit_allotment_2026_total,permits_2026_total,MATCH,ALREADY_MATCHED_DATABASE_AND_DWR_PERMIT,20,20,20,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=BR7004
BR7105,Manti South/San Rafael North,Black Bear,permits_2026_res,permit_allotment_2026_res,permits_2026_res,MATCH,ALREADY_MATCHED_DATABASE_AND_DWR_PERMIT,18,18,18,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=BR7105
BR7105,Manti South/San Rafael North,Black Bear,permits_2026_nr,permit_allotment_2026_nr,permits_2026_nr,MATCH,ALREADY_MATCHED_DATABASE_AND_DWR_PERMIT,2,2,2,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=BR7105
BR7105,Manti South/San Rafael North,Black Bear,permits_2026_total,permit_allotment_2026_total,permits_2026_total,MATCH,ALREADY_MATCHED_DATABASE_AND_DWR_PERMIT,20,20,20,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=BR7105
BR7204,Manti South/San Rafael North,Black Bear,permits_2026_res,permit_allotment_2026_res,permits_2026_res,MATCH,ALREADY_MATCHED_DATABASE_AND_DWR_PERMIT,18,18,18,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=BR7204
BR7204,Manti South/San Rafael North,Black Bear,permits_2026_nr,permit_allotment_2026_nr,permits_2026_nr,MATCH,ALREADY_MATCHED_DATABASE_AND_DWR_PERMIT,2,2,2,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=BR7204
BR7204,Manti South/San Rafael North,Black Bear,permits_2026_total,permit_allotment_2026_total,permits_2026_total,MATCH,ALREADY_MATCHED_DATABASE_AND_DWR_PERMIT,20,20,20,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=BR7204
BR7304,Manti South/San Rafael North,Black Bear,permits_2026_res,permit_allotment_2026_res,permits_2026_res,MATCH,ALREADY_MATCHED_DATABASE_AND_DWR_PERMIT,18,18,18,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=BR7304
BR7304,Manti South/San Rafael North,Black Bear,permits_2026_nr,permit_allotment_2026_nr,permits_2026_nr,MATCH,ALREADY_MATCHED_DATABASE_AND_DWR_PERMIT,2,2,2,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=BR7304
BR7304,Manti South/San Rafael North,Black Bear,permits_2026_total,permit_allotment_2026_total,permits_2026_total,MATCH,ALREADY_MATCHED_DATABASE_AND_DWR_PERMIT,20,20,20,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=BR7304
LP5031,"Box Elder, West - Private Land Only",Pronghorn,permits_2026_res,permit_allotment_2026_res,permits_2026_res,DATABASE_BLANK_DWR_ZERO,NOT_FILLED_NO_DATABASE_PERMIT_VALUE,,,0,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=LP5031
LP5031,"Box Elder, West - Private Land Only",Pronghorn,permits_2026_nr,permit_allotment_2026_nr,permits_2026_nr,DATABASE_BLANK_DWR_ZERO,NOT_FILLED_NO_DATABASE_PERMIT_VALUE,,,0,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=LP5031
LP5031,"Box Elder, West - Private Land Only",Pronghorn,permits_2026_total,permit_allotment_2026_total,permits_2026_total,DATABASE_BLANK_DWR_ZERO,NOT_FILLED_NO_DATABASE_PERMIT_VALUE,,,0,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=LP5031
PB5006,"Box Elder, West",Pronghorn,permits_2026_res,permit_allotment_2026_res,permits_2026_res,MATCH,ALREADY_MATCHED_DATABASE_AND_DWR_PERMIT,10,10,10,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=PB5006
PB5006,"Box Elder, West",Pronghorn,permits_2026_nr,permit_allotment_2026_nr,permits_2026_nr,MATCH,ALREADY_MATCHED_DATABASE_AND_DWR_PERMIT,1,1,1,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=PB5006
PB5006,"Box Elder, West",Pronghorn,permits_2026_total,permit_allotment_2026_total,permits_2026_total,MATCH,ALREADY_MATCHED_DATABASE_AND_DWR_PERMIT,11,11,11,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=PB5006
PB5031,"Box Elder, West",Pronghorn,permits_2026_res,permit_allotment_2026_res,permits_2026_res,MATCH,ALREADY_MATCHED_DATABASE_AND_DWR_PERMIT,30,30,30,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=PB5031
PB5031,"Box Elder, West",Pronghorn,permits_2026_nr,permit_allotment_2026_nr,permits_2026_nr,MATCH,ALREADY_MATCHED_DATABASE_AND_DWR_PERMIT,3,3,3,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=PB5031
PB5031,"Box Elder, West",Pronghorn,permits_2026_total,permit_allotment_2026_total,permits_2026_total,MATCH,ALREADY_MATCHED_DATABASE_AND_DWR_PERMIT,33,33,33,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=PB5031
PB5079,"Box Elder, West",Pronghorn,permits_2026_res,permit_allotment_2026_res,permits_2026_res,MATCH,ALREADY_MATCHED_DATABASE_AND_DWR_PERMIT,10,10,10,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=PB5079
PB5079,"Box Elder, West",Pronghorn,permits_2026_nr,permit_allotment_2026_nr,permits_2026_nr,MATCH,ALREADY_MATCHED_DATABASE_AND_DWR_PERMIT,1,1,1,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=PB5079
PB5079,"Box Elder, West",Pronghorn,permits_2026_total,permit_allotment_2026_total,permits_2026_total,MATCH,ALREADY_MATCHED_DATABASE_AND_DWR_PERMIT,11,11,11,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=PB5079
PD1017,"Box Elder, West",Pronghorn,permits_2026_res,permit_allotment_2026_res,permits_2026_res,MATCH,ALREADY_MATCHED_DATABASE_AND_DWR_PERMIT,49,49,49,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=PD1017
PD1017,"Box Elder, West",Pronghorn,permits_2026_nr,permit_allotment_2026_nr,permits_2026_nr,MATCH,ALREADY_MATCHED_DATABASE_AND_DWR_PERMIT,6,6,6,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=PD1017
PD1017,"Box Elder, West",Pronghorn,permits_2026_total,permit_allotment_2026_total,permits_2026_total,MATCH,ALREADY_MATCHED_DATABASE_AND_DWR_PERMIT,55,55,55,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=PD1017
DB1028,Fillmore,Deer,permits_2026_res,permit_allotment_2026_res,permits_2026_res,MATCH,ALREADY_MATCHED_DATABASE_AND_DWR_PERMIT,11,11,11,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=DB1028
DB1028,Fillmore,Deer,permits_2026_nr,permit_allotment_2026_nr,permits_2026_nr,MATCH,ALREADY_MATCHED_DATABASE_AND_DWR_PERMIT,1,1,1,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=DB1028
DB1028,Fillmore,Deer,permits_2026_total,permit_allotment_2026_total,permits_2026_total,MATCH,ALREADY_MATCHED_DATABASE_AND_DWR_PERMIT,12,12,12,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=DB1028
DB1506,Fillmore,Deer,permits_2026_res,permit_allotment_2026_res,permits_2026_res,DATABASE_BLANK_DWR_ZERO,NOT_FILLED_NO_DATABASE_PERMIT_VALUE,,,0,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=DB1506
DB1506,Fillmore,Deer,permits_2026_nr,permit_allotment_2026_nr,permits_2026_nr,DATABASE_BLANK_DWR_ZERO,NOT_FILLED_NO_DATABASE_PERMIT_VALUE,,,0,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=DB1506
DB1506,Fillmore,Deer,permits_2026_total,permit_allotment_2026_total,permits_2026_total,MATCH,ALREADY_MATCHED_DATABASE_AND_DWR_PERMIT,460,460,460,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=DB1506
DB1536,Fillmore,Deer,permits_2026_res,permit_allotment_2026_res,permits_2026_res,DATABASE_BLANK_DWR_ZERO,NOT_FILLED_NO_DATABASE_PERMIT_VALUE,,,0,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=DB1536
DB1536,Fillmore,Deer,permits_2026_nr,permit_allotment_2026_nr,permits_2026_nr,DATABASE_BLANK_DWR_ZERO,NOT_FILLED_NO_DATABASE_PERMIT_VALUE,,,0,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=DB1536
DB1536,Fillmore,Deer,permits_2026_total,permit_allotment_2026_total,permits_2026_total,MATCH,ALREADY_MATCHED_DATABASE_AND_DWR_PERMIT,920,920,920,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=DB1536
DB1566,Fillmore,Deer,permits_2026_res,permit_allotment_2026_res,permits_2026_res,DATABASE_BLANK_DWR_ZERO,NOT_FILLED_NO_DATABASE_PERMIT_VALUE,,,0,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=DB1566
DB1566,Fillmore,Deer,permits_2026_nr,permit_allotment_2026_nr,permits_2026_nr,DATABASE_BLANK_DWR_ZERO,NOT_FILLED_NO_DATABASE_PERMIT_VALUE,,,0,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=DB1566
DB1566,Fillmore,Deer,permits_2026_total,permit_allotment_2026_total,permits_2026_total,MATCH,ALREADY_MATCHED_DATABASE_AND_DWR_PERMIT,460,460,460,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=DB1566
