file_path,file_name,extension,size_bytes,size_mb,row_count_if_csv,json_key_count_if_json,modified_time_if_available,classification,canonical_role,should_publish_public,should_use_prediction_engine,should_copy_to_pages_dist,should_archive,suspected_duplicate_of,notes
pipeline/RAW/hunt_unit_database/2026/notes/2026_black_bear/BR1000-notes.md,BR1000-notes.md,md,848,0.001,,,2026-05-08T07:08:17.884Z,unknown_needs_review,Needs review,false,false,false,false,,
pipeline/RAW/hunt_unit_database/2026/notes/2026_black_bear/BR1001-notes.md,BR1001-notes.md,md,4876,0.005,,,2026-05-08T07:08:17.884Z,unknown_needs_review,Needs review,false,false,false,false,,
pipeline/RAW/hunt_unit_database/2026/notes/2026_black_bear/BR1007-notes.md,BR1007-notes.md,md,754,0.001,,,2026-05-08T07:08:17.885Z,unknown_needs_review,Needs review,false,false,false,false,,
pipeline/RAW/hunt_unit_database/2026/notes/2026_black_bear/BR1018-notes.md,BR1018-notes.md,md,763,0.001,,,2026-05-08T07:08:17.885Z,unknown_needs_review,Needs review,false,false,false,false,,
pipeline/RAW/hunt_unit_database/2026/notes/DATABASE/BR1000-notes.md,BR1000-notes.md,md,844,0.001,,,2026-05-08T07:08:17.910Z,unknown_needs_review,Needs review,false,false,false,false,,
pipeline/RAW/hunt_unit_database/2026/notes/DATABASE/BR1001-notes.md,BR1001-notes.md,md,4872,0.005,,,2026-05-08T07:08:17.910Z,unknown_needs_review,Needs review,false,false,false,false,,
pipeline/RAW/hunt_unit_database/2026/notes/DATABASE/BR1007-notes.md,BR1007-notes.md,md,750,0.001,,,2026-05-08T07:08:17.911Z,unknown_needs_review,Needs review,false,false,false,false,,
pipeline/RAW/hunt_unit_database/2026/notes/DATABASE/BR1018-notes.md,BR1018-notes.md,md,758,0.001,,,2026-05-08T07:08:17.912Z,unknown_needs_review,Needs review,false,false,false,false,,
pipeline/RAW/hunt_unit_database/2026/other/2026 LE BULL ELK .XLS,2026 LE BULL ELK .XLS,xls,9041,0.009,,,2026-05-01T01:03:06.869Z,unknown_needs_review,Needs review,false,false,false,false,,
pipeline/RAW/hunt_unit_database/2026/pdf/Conservation Permits/2025-27 Conservation Permits.pdf,2025-27 Conservation Permits.pdf,pdf,237573,0.227,,,2026-01-25T01:40:00.000Z,unknown_needs_review,Needs review,false,false,false,false,pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2025-27 Conservation Permits.pdf,Duplicate file name+size match.
pipeline/RAW/hunt_unit_database/2026/pdf/Conservation Permits/2025-27 Conservation Permits.xlsx,2025-27 Conservation Permits.xlsx,xlsx,24927,0.024,,,2026-05-08T09:19:12.458Z,unknown_needs_review,Needs review,false,false,false,false,,
pipeline/RAW/hunt_unit_database/2026/pdf/current_year_permit_numbers/2026_ANTLERLESS_DEER.pdf,2026_ANTLERLESS_DEER.pdf,pdf,46651,0.044,,,2026-05-08T08:06:11.100Z,unknown_needs_review,Needs review,false,false,false,false,,
pipeline/RAW/hunt_unit_database/2026/pdf/current_year_permit_numbers/2026_bison_cow_only.pdf,2026_bison_cow_only.pdf,pdf,47508,0.045,,,2026-05-03T09:32:50.230Z,unknown_needs_review,Needs review,false,false,false,false,,
pipeline/RAW/hunt_unit_database/2026/pdf/current_year_permit_numbers/2026_buck_deer_total.pdf,2026_buck_deer_total.pdf,pdf,242330,0.231,,,2026-05-03T07:39:13.572Z,unknown_needs_review,Needs review,false,false,false,false,,
pipeline/RAW/hunt_unit_database/2026/pdf/current_year_permit_numbers/2026_BUCK_DEER.pdf,2026_BUCK_DEER.pdf,pdf,402662,0.384,,,2026-05-03T07:54:13.684Z,unknown_needs_review,Needs review,false,false,false,false,,
pipeline/RAW/hunt_unit_database/2026/pdf/current_year_permit_numbers/2026_deer_antlerless.pdf,2026_deer_antlerless.pdf,pdf,53007,0.051,,,2026-05-03T09:37:03.213Z,unknown_needs_review,Needs review,false,false,false,false,,
pipeline/RAW/hunt_unit_database/2026/pdf/current_year_permit_numbers/2026_deer_buck_cactus.pdf,2026_deer_buck_cactus.pdf,pdf,21131,0.020,,,2026-05-03T07:54:14.182Z,unknown_needs_review,Needs review,false,false,false,false,,
pipeline/RAW/hunt_unit_database/2026/pdf/current_year_permit_numbers/2026_deer_buck_conservation.pdf,2026_deer_buck_conservation.pdf,pdf,25264,0.024,,,2026-05-03T07:54:14.886Z,unknown_needs_review,Needs review,false,false,false,false,,
pipeline/RAW/hunt_unit_database/2026/pdf/current_year_permit_numbers/2026_deer_buck_cwmu.pdf,2026_deer_buck_cwmu.pdf,pdf,110773,0.106,,,2026-05-03T07:54:15.435Z,unknown_needs_review,Needs review,false,false,false,false,,
pipeline/RAW/hunt_unit_database/2026/pdf/current_year_permit_numbers/2026_deer_buck_limited_entry_management_buck.pdf,2026_deer_buck_limited_entry_management_buck.pdf,pdf,26209,0.025,,,2026-05-03T07:54:16.225Z,unknown_needs_review,Needs review,false,false,false,false,,
pipeline/RAW/hunt_unit_database/2026/pdf/current_year_permit_numbers/2026_deer_buck_limited_entry_private_lands_only.pdf,2026_deer_buck_limited_entry_private_lands_only.pdf,pdf,28093,0.027,,,2026-05-03T07:54:16.937Z,unknown_needs_review,Needs review,false,false,false,false,,
pipeline/RAW/hunt_unit_database/2026/pdf/current_year_permit_numbers/2026_deer_buck_limited_entry.pdf,2026_deer_buck_limited_entry.pdf,pdf,80496,0.077,,,2026-05-03T07:54:15.864Z,unknown_needs_review,Needs review,false,false,false,false,,
pipeline/RAW/hunt_unit_database/2026/pdf/current_year_permit_numbers/2026_deer_buck_premium_limited_entry.pdf,2026_deer_buck_premium_limited_entry.pdf,pdf,30548,0.029,,,2026-05-03T07:54:17.462Z,unknown_needs_review,Needs review,false,false,false,false,,
pipeline/RAW/hunt_unit_database/2026/pdf/current_year_permit_numbers/2026_deer_buck_statewide.pdf,2026_deer_buck_statewide.pdf,pdf,21423,0.020,,,2026-05-03T07:54:17.863Z,unknown_needs_review,Needs review,false,false,false,false,,
pipeline/RAW/hunt_unit_database/2026/pdf/current_year_permit_numbers/2026_deer_general_season_private_lands.pdf,2026_deer_general_season_private_lands.pdf,pdf,35624,0.034,,,2026-05-03T07:54:18.813Z,unknown_needs_review,Needs review,false,false,false,false,,
pipeline/RAW/hunt_unit_database/2026/pdf/current_year_permit_numbers/2026_deer_general_season.pdf,2026_deer_general_season.pdf,pdf,138360,0.132,,,2026-05-03T07:54:18.431Z,unknown_needs_review,Needs review,false,false,false,false,,
pipeline/RAW/hunt_unit_database/2026/pdf/current_year_permit_numbers/2026_deer_hunter_choice.pdf,2026_deer_hunter_choice.pdf,pdf,22477,0.021,,,2026-05-03T07:54:19.204Z,unknown_needs_review,Needs review,false,false,false,false,,
pipeline/RAW/hunt_unit_database/2026/pdf/current_year_permit_numbers/2026_DOE_PRONGHORN.pdf,2026_DOE_PRONGHORN.pdf,pdf,45909,0.044,,,2026-05-03T01:41:38.389Z,unknown_needs_review,Needs review,false,false,false,false,,
pipeline/RAW/hunt_unit_database/2026/pdf/current_year_permit_numbers/2026_elk_all.pdf,2026_elk_all.pdf,pdf,251622,0.240,,,2026-05-03T06:59:14.662Z,unknown_needs_review,Needs review,false,false,false,false,,
pipeline/RAW/hunt_unit_database/2026/pdf/current_year_permit_numbers/2026_elk_antlerless.pdf,2026_elk_antlerless.pdf,pdf,115937,0.111,,,2026-05-02T21:00:03.281Z,unknown_needs_review,Needs review,false,false,false,false,,
pipeline/RAW/hunt_unit_database/2026/pdf/current_year_permit_numbers/2026_elk_bull_cwmu.pdf,2026_elk_bull_cwmu.pdf,pdf,67764,0.065,,,2026-05-08T07:30:44.115Z,unknown_needs_review,Needs review,false,false,false,false,,
pipeline/RAW/hunt_unit_database/2026/pdf/current_year_permit_numbers/2026_elk_bull_general_anybull.pdf,2026_elk_bull_general_anybull.pdf,pdf,37420,0.036,,,2026-05-08T07:36:41.369Z,unknown_needs_review,Needs review,false,false,false,false,,
pipeline/RAW/hunt_unit_database/2026/pdf/current_year_permit_numbers/2026_elk_bull_limited_entry.pdf,2026_elk_bull_limited_entry.pdf,pdf,96355,0.092,,,2026-05-03T01:37:28.726Z,unknown_needs_review,Needs review,false,false,false,false,,
pipeline/RAW/hunt_unit_database/2026/pdf/current_year_permit_numbers/2026_MOUNTAIN_GOAT.pdf,2026_MOUNTAIN_GOAT.pdf,pdf,44743,0.043,,,2026-05-03T01:38:50.544Z,unknown_needs_review,Needs review,false,false,false,false,,
pipeline/RAW/hunt_unit_database/2026/pdf/current_year_permit_numbers/black bear.pdf,black bear.pdf,pdf,132902,0.127,,,2026-05-21T04:57:26.857Z,unknown_needs_review,Needs review,false,false,false,false,,
pipeline/RAW/hunt_unit_database/2026/pdf/current_year_permit_numbers/Draw Odds/2026 rac recommended permits.pdf,2026 rac recommended permits.pdf,pdf,902294,0.860,,,2026-05-10T14:20:48.871Z,unknown_needs_review,Needs review,false,false,false,false,,
pipeline/RAW/hunt_unit_database/2026/pdf/current_year_permit_numbers/Draw Odds/2026 rac recommended permits.xlsx,2026 rac recommended permits.xlsx,xlsx,241195,0.230,,,2026-05-23T11:55:00.666Z,unknown_needs_review,Needs review,false,false,false,false,,
pipeline/RAW/hunt_unit_database/2026/pdf/current_year_permit_numbers/elk antlerless private lands.pdf,elk antlerless private lands.pdf,pdf,44539,0.042,,,2026-05-21T02:08:10.210Z,unknown_needs_review,Needs review,false,false,false,false,,
pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025  Expo Permits Draw Results.pdf,2025  Expo Permits Draw Results.pdf,pdf,656264,0.626,,,2025-02-21T03:06:18.000Z,unknown_needs_review,Needs review,false,false,false,false,,
pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 Antlerless Draw Results.pdf,2025 Antlerless Draw Results.pdf,pdf,3534025,3.370,,,2026-05-03T08:51:06.207Z,unknown_needs_review,Needs review,false,false,false,false,,
pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 Big Game Draw Results.pdf,2025 Big Game Draw Results.pdf,pdf,12732089,12.142,,,2026-03-31T06:14:10.000Z,unknown_needs_review,Needs review,false,false,false,false,,
pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 Black Bear Draw odds.pdf,2025 Black Bear Draw odds.pdf,pdf,1596390,1.522,,,2026-05-21T04:55:38.870Z,unknown_needs_review,Needs review,false,false,false,false,,
pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 Bonus and Preference Point Purchase.pdf,2025 Bonus and Preference Point Purchase.pdf,pdf,213323,0.203,,,2026-05-01T11:44:41.943Z,unknown_needs_review,Needs review,false,false,false,false,,
pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 Buck Deer General Season.pdf,2025 Buck Deer General Season.pdf,pdf,1685706,1.608,,,2026-05-01T11:44:39.019Z,unknown_needs_review,Needs review,false,false,false,false,,
pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 Dedicated Hunter Draw Results.pdf,2025 Dedicated Hunter Draw Results.pdf,pdf,550654,0.525,,,2026-05-01T11:44:42.240Z,unknown_needs_review,Needs review,false,false,false,false,,
pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 Hunt Expo Draw.pdf,2025 Hunt Expo Draw.pdf,pdf,199445,0.190,,,2025-02-21T04:02:29.000Z,unknown_needs_review,Needs review,false,false,false,false,,
pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,2025 LE Deer Draw Results.pdf,pdf,4931698,4.703,,,2026-05-06T19:30:24.201Z,unknown_needs_review,Needs review,false,false,false,false,,
pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Elk Draw Results.pdf,2025 LE Elk Draw Results.pdf,pdf,5244033,5.001,,,2026-05-06T19:28:12.419Z,unknown_needs_review,Needs review,false,false,false,false,,
pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Pronghorn Draw Results.pdf,2025 LE Pronghorn Draw Results.pdf,pdf,2930657,2.795,,,2026-05-06T19:33:10.921Z,unknown_needs_review,Needs review,false,false,false,false,,
pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 Lifetime General Deer Draw.pdf,2025 Lifetime General Deer Draw.pdf,pdf,1461319,1.394,,,2026-05-01T11:44:39.358Z,unknown_needs_review,Needs review,false,false,false,false,,
pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 O.I.L. Draw Results.pdf,2025 O.I.L. Draw Results.pdf,pdf,3145046,2.999,,,2026-05-26T15:51:26.538Z,unknown_needs_review,Needs review,false,false,false,false,,
pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 Turkey Draw Results.pdf,2025 Turkey Draw Results.pdf,pdf,228604,0.218,,,2026-05-01T11:53:53.566Z,unknown_needs_review,Needs review,false,false,false,false,,
pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 Youth Antlerless Draw.pdf,2025 Youth Antlerless Draw.pdf,pdf,2780967,2.652,,,2026-05-03T08:51:16.925Z,unknown_needs_review,Needs review,false,false,false,false,,
pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 Youth Dedicated Hunter Draw Results.pdf,2025 Youth Dedicated Hunter Draw Results.pdf,pdf,436482,0.416,,,2026-05-01T11:44:42.493Z,unknown_needs_review,Needs review,false,false,false,false,,
pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 Youth G.S. Deer Draw Results.pdf,2025 Youth G.S. Deer Draw Results.pdf,pdf,1658599,1.582,,,2026-05-01T11:44:39.686Z,unknown_needs_review,Needs review,false,false,false,false,,
pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 Youth G.S.. Mature Bull Draw.pdf,2025 Youth G.S.. Mature Bull Draw.pdf,pdf,93296,0.089,,,2026-05-01T11:44:39.874Z,unknown_needs_review,Needs review,false,false,false,false,,
pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/24-25_sportsman_odds.pdf,24-25_sportsman_odds.pdf,pdf,102689,0.098,,,2026-05-08T19:18:00.526Z,unknown_needs_review,Needs review,false,false,false,false,,
pipeline/RAW/hunt_unit_database/2026/pdf/harvest_report/2026-03-06-2025-preliminary-bg-harvest.pdf,2026-03-06-2025-preliminary-bg-harvest.pdf,pdf,781079,0.745,,,2026-05-10T19:03:40.274Z,audit_validation_report,Audit/validation evidence,false,false,false,false,,
pipeline/RAW/hunt_unit_database/2026/pdf/harvest_report/2026-03-06-2025-preliminary-bg-harvest.xlsx,2026-03-06-2025-preliminary-bg-harvest.xlsx,xlsx,88321,0.084,,,2026-05-10T19:03:20.974Z,audit_validation_report,Audit/validation evidence,false,false,false,false,,
pipeline/RAW/hunt_unit_database/2026/pdf/hunt units printouts/black bear pursuit.pdf,black bear pursuit.pdf,pdf,1286004,1.226,,,2026-05-03T02:54:20.175Z,unknown_needs_review,Needs review,false,false,false,false,,
pipeline/RAW/hunt_unit_database/2026/pdf/hunt units printouts/BR1000 Print.pdf,BR1000 Print.pdf,pdf,3021948,2.882,,,2026-05-08T05:20:20.841Z,unknown_needs_review,Needs review,false,false,false,false,,
pipeline/RAW/hunt_unit_database/2026/pdf/hunt units printouts/BR1001 Print bear  harvest objective.pdf,BR1001 Print bear  harvest objective.pdf,pdf,2694316,2.569,,,2026-05-08T05:05:18.473Z,harvest_evidence,Harvest evidence source,false,true,false,false,,
pipeline/RAW/hunt_unit_database/2026/pdf/hunt units printouts/BR1001 Print.pdf,BR1001 Print.pdf,pdf,2694232,2.569,,,2026-05-08T05:17:27.878Z,unknown_needs_review,Needs review,false,false,false,false,,
pipeline/RAW/hunt_unit_database/2026/pdf/hunt units printouts/BR1018 Print non res bear pursuit.pdf,BR1018 Print non res bear pursuit.pdf,pdf,2123425,2.025,,,2026-05-08T05:22:42.803Z,unknown_needs_review,Needs review,false,false,false,false,,
pipeline/RAW/hunt_unit_database/2026/pdf/hunt units printouts/DB0008 Print.pdf,DB0008 Print.pdf,pdf,1115852,1.064,,,2026-05-03T03:20:18.554Z,unknown_needs_review,Needs review,false,false,false,false,,
pipeline/RAW/hunt_unit_database/2026/pdf/hunt units printouts/EB1005 Print.pdf,EB1005 Print.pdf,pdf,1870387,1.784,,,2026-05-03T03:25:39.191Z,unknown_needs_review,Needs review,false,false,false,false,,
pipeline/RAW/hunt_unit_database/2026/pdf/hunt units printouts/EB1011.pdf,EB1011.pdf,pdf,1960659,1.870,,,2026-05-03T03:27:50.258Z,unknown_needs_review,Needs review,false,false,false,false,,
pipeline/RAW/hunt_unit_database/2026/pdf/hunt units printouts/EX1000 Print.pdf,EX1000 Print.pdf,pdf,1106958,1.056,,,2026-05-03T04:12:44.848Z,unknown_needs_review,Needs review,false,false,false,false,,
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2025-26 Upland Game Turkey.pdf,2025-26 Upland Game Turkey.pdf,pdf,6395849,6.100,,,2025-12-03T02:58:24.000Z,unknown_needs_review,Needs review,false,false,false,false,pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2025-26 Upland Game Turkey.pdf,Duplicate file name+size match.
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Bear Cougar Furbearer Guidebook.pdf,2026 Bear Cougar Furbearer Guidebook.pdf,pdf,3243631,3.093,,,2026-05-08T04:44:46.559Z,unknown_needs_review,Needs review,false,false,false,false,,
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Big Game Application.pdf,2026 Big Game Application.pdf,pdf,3167332,3.021,,,2026-05-06T15:31:43.068Z,unknown_needs_review,Needs review,false,false,false,false,,
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Fishing.pdf,2026 Fishing.pdf,pdf,3818030,3.641,,,2026-05-06T15:31:35.687Z,unknown_needs_review,Needs review,false,false,false,false,,
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Turkey.pdf,2026 Turkey.pdf,pdf,6395849,6.100,,,2026-05-06T15:31:54.359Z,unknown_needs_review,Needs review,false,false,false,false,,
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Waterfowl.pdf,2026 Waterfowl.pdf,pdf,5354667,5.107,,,2026-05-06T15:32:02.164Z,unknown_needs_review,Needs review,false,false,false,false,,
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/upland_turkey_guidebook.pdf,upland_turkey_guidebook.pdf,pdf,6395849,6.100,,,2026-05-24T10:51:10.987Z,unknown_needs_review,Needs review,false,false,false,false,,
pipeline/RAW/hunt_unit_database/2026/reports/2026_duplicate_safety_audit.json,2026_duplicate_safety_audit.json,json,29987,0.029,,3,2026-05-02T22:50:30.910Z,audit_validation_report,Audit/validation evidence,false,false,false,false,,
pipeline/RAW/hunt_unit_database/2026/reports/2026_moved_exact_duplicates_log.txt,2026_moved_exact_duplicates_log.txt,txt,4847,0.005,,,2026-05-02T22:51:21.765Z,unknown_needs_review,Needs review,false,false,false,false,,
pipeline/RAW/hunt_unit_database/2026/reports/2026_review_partial_duplicates.txt,2026_review_partial_duplicates.txt,txt,1084,0.001,,,2026-05-02T22:50:41.205Z,unknown_needs_review,Needs review,false,false,false,false,,
pipeline/RAW/hunt_unit_database/2026/reports/2026_safe_remove_exact_duplicates.txt,2026_safe_remove_exact_duplicates.txt,txt,2100,0.002,,,2026-05-02T22:50:41.205Z,unknown_needs_review,Needs review,false,false,false,false,,
pipeline/RAW/hunt_unit_database/2026/reports/2026_species_sex_comparative_audit.json,2026_species_sex_comparative_audit.json,json,10933,0.010,,2,2026-05-02T21:58:00.536Z,audit_validation_report,Audit/validation evidence,false,false,false,false,,
pipeline/RAW/hunt_unit_database/2026/reports/conservation_area_crosswalk_2026.csv,conservation_area_crosswalk_2026.csv,csv,3629,0.003,5,,2026-05-08T09:31:06.505Z,historical_crosswalk,Current-to-historical bridge,false,true,false,false,,
pipeline/RAW/hunt_unit_database/2026/reports/conservation_area_crosswalk_2026.json,conservation_area_crosswalk_2026.json,json,7067,0.007,,8,2026-05-08T09:31:06.506Z,historical_crosswalk,Current-to-historical bridge,false,true,false,false,,
pipeline/RAW/hunt_unit_database/2026/reports/conservation_crosswalk_promotion_report.json,conservation_crosswalk_promotion_report.json,json,486,0.000,,9,2026-05-08T09:16:34.530Z,audit_validation_report,Audit/validation evidence,false,false,false,false,,
pipeline/RAW/hunt_unit_database/2026/reports/conservation_hunters_choice_2026.csv,conservation_hunters_choice_2026.csv,csv,5993,0.006,25,,2026-05-08T09:31:06.424Z,unknown_needs_review,Needs review,false,false,false,false,,
pipeline/RAW/hunt_unit_database/2026/reports/conservation_permit_backfill_2026_report.json,conservation_permit_backfill_2026_report.json,json,426,0.000,,8,2026-05-08T09:31:06.585Z,audit_validation_report,Audit/validation evidence,false,false,false,false,,
pipeline/RAW/hunt_unit_database/2026/reports/conservation_permits_2025_2027_database_match_report.json,conservation_permits_2025_2027_database_match_report.json,json,554,0.001,,5,2026-05-08T09:00:53.523Z,audit_validation_report,Audit/validation evidence,false,false,false,false,,
pipeline/RAW/hunt_unit_database/2026/reports/conservation_permits_2025_2027_database_match.csv,conservation_permits_2025_2027_database_match.csv,csv,40014,0.038,194,,2026-05-08T09:00:53.522Z,unknown_needs_review,Needs review,false,false,false,false,,
pipeline/RAW/hunt_unit_database/2026/reports/conservation_permits_2025_2027_extracted_detail.csv,conservation_permits_2025_2027_extracted_detail.csv,csv,71603,0.068,336,,2026-05-08T09:29:45.439Z,unknown_needs_review,Needs review,false,false,false,false,,
pipeline/RAW/hunt_unit_database/2026/reports/conservation_permits_2025_2027_extraction_report.json,conservation_permits_2025_2027_extraction_report.json,json,992,0.001,,7,2026-05-08T09:29:45.446Z,audit_validation_report,Audit/validation evidence,false,false,false,false,,
pipeline/RAW/hunt_unit_database/2026/reports/conservation_permits_2025_2027_grouped.csv,conservation_permits_2025_2027_grouped.csv,csv,32969,0.031,194,,2026-05-08T09:29:45.445Z,unknown_needs_review,Needs review,false,false,false,false,,
pipeline/RAW/hunt_unit_database/2026/reports/conservation_raw_workbook_compare_2026.json,conservation_raw_workbook_compare_2026.json,json,993,0.001,,16,2026-05-08T09:31:06.425Z,candidate_promotion_file,Candidate promotion/review source,false,false,false,false,,
pipeline/RAW/hunt_unit_database/2026/reports/conservation_raw_workbook_detail_compare_2026.csv,conservation_raw_workbook_detail_compare_2026.csv,csv,38,0.000,0,,2026-05-08T09:31:06.423Z,candidate_promotion_file,Candidate promotion/review source,false,false,false,false,,
pipeline/RAW/hunt_unit_database/2026/reports/conservation_raw_workbook_grouped_2026.csv,conservation_raw_workbook_grouped_2026.csv,csv,30509,0.029,194,,2026-05-08T09:31:06.424Z,unknown_needs_review,Needs review,false,false,false,false,,
pipeline/RAW/hunt_unit_database/2026/reports/conservation_table_source_compare_2026.csv,conservation_table_source_compare_2026.csv,csv,36801,0.035,256,,2026-05-08T09:13:07.481Z,candidate_promotion_file,Candidate promotion/review source,false,false,false,false,,
pipeline/RAW/hunt_unit_database/2026/reports/conservation_table_source_compare_2026.json,conservation_table_source_compare_2026.json,json,634,0.001,,10,2026-05-08T09:13:07.480Z,candidate_promotion_file,Candidate promotion/review source,false,false,false,false,,
pipeline/RAW/hunt_unit_database/2026/reports/direct_csv_vs_database_permit_mismatches_20260508_adhoc.json,direct_csv_vs_database_permit_mismatches_20260508_adhoc.json,json,23958,0.023,,159,2026-05-08T08:32:00.390Z,unknown_needs_review,Needs review,false,false,false,false,,
pipeline/RAW/hunt_unit_database/2026/reports/elk_split_vs_2026_elk_all_diff.csv,elk_split_vs_2026_elk_all_diff.csv,csv,4551,0.004,205,,2026-05-02T23:43:40.620Z,unknown_needs_review,Needs review,false,false,false,false,,
pipeline/RAW/hunt_unit_database/2026/reports/special_permit_overlay_audit_20260508_084644.csv,special_permit_overlay_audit_20260508_084644.csv,csv,6275,0.006,44,,2026-05-08T08:46:44.856Z,audit_validation_report,Audit/validation evidence,false,false,false,false,,
pipeline/RAW/hunt_unit_database/2026/reports/special_permit_overlay_audit_20260508_084644.json,special_permit_overlay_audit_20260508_084644.json,json,26654,0.025,,6,2026-05-08T08:46:44.855Z,audit_validation_report,Audit/validation evidence,false,false,false,false,,
pipeline/RAW/hunt_unit_database/2026/reports/species_sex_subset_crosscheck_20260508_083023.json,species_sex_subset_crosscheck_20260508_083023.json,json,207159,0.198,,6,2026-05-08T08:30:23.771Z,unknown_needs_review,Needs review,false,false,false,false,,
pipeline/RAW/hunt_unit_database/2026/reports/species_sex_subset_crosscheck_20260508_083023.md,species_sex_subset_crosscheck_20260508_083023.md,md,12695,0.012,,,2026-05-08T08:30:23.772Z,unknown_needs_review,Needs review,false,false,false,false,,
pipeline/RAW/hunt_unit_database/2026/reports/species_sex_subset_crosscheck_20260508_083847.json,species_sex_subset_crosscheck_20260508_083847.json,json,172159,0.164,,7,2026-05-08T08:38:47.923Z,unknown_needs_review,Needs review,false,false,false,false,,
pipeline/RAW/hunt_unit_database/2026/reports/species_sex_subset_crosscheck_20260508_083847.md,species_sex_subset_crosscheck_20260508_083847.md,md,3812,0.004,,,2026-05-08T08:38:47.923Z,unknown_needs_review,Needs review,false,false,false,false,,
pipeline/RAW/hunt_unit_database/2026/reports/species_sex_subset_crosscheck_20260508_084301.json,species_sex_subset_crosscheck_20260508_084301.json,json,171765,0.164,,7,2026-05-08T08:43:01.761Z,unknown_needs_review,Needs review,false,false,false,false,,
pipeline/RAW/hunt_unit_database/2026/reports/species_sex_subset_crosscheck_20260508_084301.md,species_sex_subset_crosscheck_20260508_084301.md,md,3592,0.003,,,2026-05-08T08:43:01.762Z,unknown_needs_review,Needs review,false,false,false,false,,
pipeline/RAW/hunt_unit_database/2026/reports/species_sex_subset_crosscheck_mismatches_20260508_083023.csv,species_sex_subset_crosscheck_mismatches_20260508_083023.csv,csv,10761,0.010,137,,2026-05-08T08:30:23.773Z,unknown_needs_review,Needs review,false,false,false,false,,
pipeline/RAW/hunt_unit_database/2026/reports/species_sex_subset_crosscheck_mismatches_20260508_083847.csv,species_sex_subset_crosscheck_mismatches_20260508_083847.csv,csv,202,0.000,1,,2026-05-08T08:38:47.924Z,unknown_needs_review,Needs review,false,false,false,false,,
pipeline/RAW/hunt_unit_database/2026/reports/species_sex_subset_crosscheck_mismatches_20260508_084301.csv,species_sex_subset_crosscheck_mismatches_20260508_084301.csv,csv,99,0.000,0,,2026-05-08T08:43:01.763Z,unknown_needs_review,Needs review,false,false,false,false,,
pipeline/RAW/hunt_unit_database/2026/txt/2026PronghornLimitedEntry_-6120172427821280967.txt,2026PronghornLimitedEntry_-6120172427821280967.txt,txt,4931839,4.703,,,2026-04-26T19:35:35.811Z,unknown_needs_review,Needs review,false,false,false,false,data/2026PronghornLimitedEntry_-6120172427821280967.txt,Duplicate file name+size match.
pipeline/RAW/hunt_unit_database/2026/xlsx/2025  Expo Permits Draw Results.pdf,2025  Expo Permits Draw Results.pdf,pdf,143245,0.137,,,2026-05-10T14:55:23.874Z,unknown_needs_review,Needs review,false,false,false,false,,
pipeline/RAW/hunt_unit_database/2026/xlsx/2025  Expo Permits Draw Results.xlsx,2025  Expo Permits Draw Results.xlsx,xlsx,23180,0.022,,,2026-05-10T14:55:16.132Z,unknown_needs_review,Needs review,false,false,false,false,,
pipeline/RAW/hunt_unit_database/2026/xlsx/2026 Elk Hunter's Choice Extended Archery.xlsx,2026 Elk Hunter's Choice Extended Archery.xlsx,xlsx,6747,0.006,,,2026-05-03T04:10:01.051Z,unknown_needs_review,Needs review,false,false,false,false,,
pipeline/RAW/hunt_unit_database/2026/xlsx/2026 Elk.xlsx,2026 Elk.xlsx,xlsx,30170,0.029,,,2026-05-03T08:39:27.011Z,unknown_needs_review,Needs review,false,false,false,false,,
