workbook,pdf_exists,row_number,hunt_code,hunt_name,species,age_cell_value,hard_data_age,hard_data_reported_hunt_year,hard_data_source_file,status
2026 DEER BUCK GENERAL SEASON PRIVATE LANDS.xlsx,true,14,LO1627,Cache,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK GENERAL SEASON PRIVATE LANDS.xlsx,true,15,LO1628,Cache,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK GENERAL SEASON PRIVATE LANDS.xlsx,true,16,LO1629,Boulder/Kaiparowits,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK GENERAL SEASON PRIVATE LANDS.xlsx,true,17,LO1630,Boulder/Kaiparowits,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK GENERAL SEASON PRIVATE LANDS.xlsx,true,18,LO1631,Box Elder,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK GENERAL SEASON.xlsx,true,2,DB1501,Box Elder,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK GENERAL SEASON.xlsx,true,3,DB1502,Cache,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK GENERAL SEASON.xlsx,true,4,DB1503,Manti/San Rafael,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK GENERAL SEASON.xlsx,true,5,DB1504,Nebo,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK GENERAL SEASON.xlsx,true,6,DB1506,Fillmore,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK GENERAL SEASON.xlsx,true,7,DB1508,Kamas,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK GENERAL SEASON.xlsx,true,8,DB1509,La Sal Mtns,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK GENERAL SEASON.xlsx,true,9,DB1510,Monroe,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK GENERAL SEASON.xlsx,true,10,DB1511,Mt Dutton,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK GENERAL SEASON.xlsx,true,11,DB1512,Nine Mile,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK GENERAL SEASON.xlsx,true,12,DB1513,North Slope,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK GENERAL SEASON.xlsx,true,13,DB1514,Ogden,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK GENERAL SEASON.xlsx,true,14,DB1516,Panguitch Lake,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK GENERAL SEASON.xlsx,true,15,DB1517,Pine Valley,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK GENERAL SEASON.xlsx,true,16,DB1518,Boulder/Kaiparowits,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK GENERAL SEASON.xlsx,true,17,DB1519,Fishlake,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK GENERAL SEASON.xlsx,true,18,DB1521,"San Juan, Abajo Mtns",Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK GENERAL SEASON.xlsx,true,19,DB1522,Vernal/Bonanza,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK GENERAL SEASON.xlsx,true,20,DB1523,Yellowstone,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK GENERAL SEASON.xlsx,true,21,DB1524,Southwest Desert,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK GENERAL SEASON.xlsx,true,22,DB1525,"Wasatch Mtns, East",Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK GENERAL SEASON.xlsx,true,23,DB1526,"Wasatch Mtns, West",Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK GENERAL SEASON.xlsx,true,24,DB1529,Zion,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK GENERAL SEASON.xlsx,true,25,DB1531,Box Elder,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK GENERAL SEASON.xlsx,true,26,DB1533,Manti/San Rafael,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK GENERAL SEASON.xlsx,true,27,DB1534,Nebo,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK GENERAL SEASON.xlsx,true,28,DB1536,Fillmore,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK GENERAL SEASON.xlsx,true,29,DB1538,Kamas,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK GENERAL SEASON.xlsx,true,30,DB1539,La Sal Mtns,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK GENERAL SEASON.xlsx,true,31,DB1540,Monroe,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK GENERAL SEASON.xlsx,true,32,DB1541,Mt Dutton,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK GENERAL SEASON.xlsx,true,33,DB1542,Nine Mile,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK GENERAL SEASON.xlsx,true,34,DB1543,North Slope,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK GENERAL SEASON.xlsx,true,35,DB1544,Ogden,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK GENERAL SEASON.xlsx,true,36,DB1546,Panguitch Lake,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK GENERAL SEASON.xlsx,true,37,DB1547,Pine Valley,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK GENERAL SEASON.xlsx,true,38,DB1549,Fishlake,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK GENERAL SEASON.xlsx,true,39,DB1551,"San Juan, Abajo Mtns",Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK GENERAL SEASON.xlsx,true,40,DB1552,Vernal/Bonanza,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK GENERAL SEASON.xlsx,true,41,DB1553,Yellowstone,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK GENERAL SEASON.xlsx,true,42,DB1554,Southwest Desert,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK GENERAL SEASON.xlsx,true,43,DB1555,"Wasatch Mtns, East",Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK GENERAL SEASON.xlsx,true,44,DB1556,"Wasatch Mtns, West",Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK GENERAL SEASON.xlsx,true,45,DB1559,Zion,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK GENERAL SEASON.xlsx,true,46,DB1561,Box Elder,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK GENERAL SEASON.xlsx,true,47,DB1563,Manti/San Rafael,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK GENERAL SEASON.xlsx,true,48,DB1564,Nebo,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK GENERAL SEASON.xlsx,true,49,DB1566,Fillmore,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK GENERAL SEASON.xlsx,true,50,DB1568,Kamas,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK GENERAL SEASON.xlsx,true,51,DB1569,La Sal Mtns,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK GENERAL SEASON.xlsx,true,52,DB1570,Monroe,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK GENERAL SEASON.xlsx,true,53,DB1571,Mt Dutton,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK GENERAL SEASON.xlsx,true,54,DB1572,Nine Mile,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK GENERAL SEASON.xlsx,true,55,DB1573,North Slope,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK GENERAL SEASON.xlsx,true,56,DB1574,Ogden,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK GENERAL SEASON.xlsx,true,57,DB1576,Panguitch Lake,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK GENERAL SEASON.xlsx,true,58,DB1577,Pine Valley,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK GENERAL SEASON.xlsx,true,59,DB1579,Fishlake,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK GENERAL SEASON.xlsx,true,60,DB1581,"San Juan, Abajo Mtns",Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK GENERAL SEASON.xlsx,true,61,DB1582,Vernal/Bonanza,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK GENERAL SEASON.xlsx,true,62,DB1583,Yellowstone,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK GENERAL SEASON.xlsx,true,63,DB1584,Southwest Desert,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK GENERAL SEASON.xlsx,true,64,DB1585,"Wasatch Mtns, East",Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK GENERAL SEASON.xlsx,true,65,DB1586,"Wasatch Mtns, West",Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK GENERAL SEASON.xlsx,true,66,DB1589,Zion,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK GENERAL SEASON.xlsx,true,67,DB1591,Fillmore,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK GENERAL SEASON.xlsx,true,68,DB1592,Kamas,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK GENERAL SEASON.xlsx,true,69,DB1593,Nine Mile,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK GENERAL SEASON.xlsx,true,70,DB1594,Panguitch Lake,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK GENERAL SEASON.xlsx,true,71,DB1595,Pine Valley,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK GENERAL SEASON.xlsx,true,72,DB1596,Fishlake,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK GENERAL SEASON.xlsx,true,73,DB1597,Zion,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK GENERAL SEASON.xlsx,true,74,DB1598,North Slope,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK GENERAL SEASON.xlsx,true,75,DB1599,Chalk Creek,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK GENERAL SEASON.xlsx,true,76,DB1600,Chalk Creek,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK GENERAL SEASON.xlsx,true,77,DB1601,Chalk Creek,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK GENERAL SEASON.xlsx,true,78,DB1602,Chalk Creek,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK GENERAL SEASON.xlsx,true,79,DB1603,East Canyon,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK GENERAL SEASON.xlsx,true,80,DB1604,East Canyon,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK GENERAL SEASON.xlsx,true,81,DB1605,East Canyon,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK GENERAL SEASON.xlsx,true,82,DB1606,East Canyon,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK GENERAL SEASON.xlsx,true,83,DB1607,Morgan-South Rich,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK GENERAL SEASON.xlsx,true,84,DB1608,Morgan-South Rich,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK GENERAL SEASON.xlsx,true,85,DB1609,Morgan-South Rich,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK GENERAL SEASON.xlsx,true,86,DB1610,Morgan-South Rich,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK GENERAL SEASON.xlsx,true,87,DB1611,"Beaver, East",Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK GENERAL SEASON.xlsx,true,88,DB1612,"Beaver, East",Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK GENERAL SEASON.xlsx,true,89,DB1613,"Beaver, East",Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK GENERAL SEASON.xlsx,true,90,DB1614,"Beaver, West",Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK GENERAL SEASON.xlsx,true,91,DB1615,"Beaver, West",Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK GENERAL SEASON.xlsx,true,92,DB1616,"Beaver, West",Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK GENERAL SEASON.xlsx,true,93,DB1617,"West Desert, Swasey",Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK GENERAL SEASON.xlsx,true,94,DB1618,"West Desert, Swasey",Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK GENERAL SEASON.xlsx,true,95,DB1619,"West Desert, Swasey",Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK GENERAL SEASON.xlsx,true,96,DB1620,Oquirrh/Tintic,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK GENERAL SEASON.xlsx,true,97,DB1621,Oquirrh/Tintic,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK GENERAL SEASON.xlsx,true,98,DB1622,Oquirrh/Tintic,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK GENERAL SEASON.xlsx,true,99,DB1623,Cedar/Stansbury,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK GENERAL SEASON.xlsx,true,100,DB1624,Cedar/Stansbury,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK GENERAL SEASON.xlsx,true,101,DB1625,Cedar/Stansbury,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK GENERAL SEASON.xlsx,true,102,DB1627,Cache,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK GENERAL SEASON.xlsx,true,103,DB1628,Cache,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK GENERAL SEASON.xlsx,true,104,DB1629,Boulder/Kaiparowits,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK GENERAL SEASON.xlsx,true,105,DB1630,Boulder/Kaiparowits,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK GENERAL SEASON.xlsx,true,106,DB1631,Box Elder,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK GENERAL SEASON.xlsx,true,107,DB1770,Box Elder,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK GENERAL SEASON.xlsx,true,108,DB1771,Cache,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK GENERAL SEASON.xlsx,true,109,DB1772,Manti/San Rafael,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK GENERAL SEASON.xlsx,true,110,DB1773,Nebo,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK GENERAL SEASON.xlsx,true,111,DB1775,Fillmore,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK GENERAL SEASON.xlsx,true,112,DB1777,Kamas,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK GENERAL SEASON.xlsx,true,113,DB1778,La Sal Mtns,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK GENERAL SEASON.xlsx,true,114,DB1779,Monroe,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK GENERAL SEASON.xlsx,true,115,DB1780,Mt Dutton,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK GENERAL SEASON.xlsx,true,116,DB1781,Nine Mile,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK GENERAL SEASON.xlsx,true,117,DB1782,North Slope,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK GENERAL SEASON.xlsx,true,118,DB1783,Ogden,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK GENERAL SEASON.xlsx,true,119,DB1785,Panguitch Lake,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK GENERAL SEASON.xlsx,true,120,DB1786,Pine Valley,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK GENERAL SEASON.xlsx,true,121,DB1787,Boulder/Kaiparowits,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK GENERAL SEASON.xlsx,true,122,DB1788,Fishlake,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK GENERAL SEASON.xlsx,true,123,DB1790,"San Juan, Abajo Mtns",Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK GENERAL SEASON.xlsx,true,124,DB1791,Vernal/Bonanza,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK GENERAL SEASON.xlsx,true,125,DB1792,Yellowstone,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK GENERAL SEASON.xlsx,true,126,DB1793,Southwest Desert,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK GENERAL SEASON.xlsx,true,127,DB1794,"Wasatch Mtns, East",Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK GENERAL SEASON.xlsx,true,128,DB1795,"Wasatch Mtns, West",Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK GENERAL SEASON.xlsx,true,129,DB1798,Zion,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK GENERAL SEASON.xlsx,true,130,DB1799,Chalk Creek,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK GENERAL SEASON.xlsx,true,131,DB1800,East Canyon,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK GENERAL SEASON.xlsx,true,132,DB1801,Morgan-South Rich,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK GENERAL SEASON.xlsx,true,133,DB1802,"Beaver, East",Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK GENERAL SEASON.xlsx,true,134,DB1803,"Beaver, West",Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK GENERAL SEASON.xlsx,true,135,DB1804,Cedar/Stansbury,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK GENERAL SEASON.xlsx,true,136,DB1805,Oquirrh/Tintic,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK GENERAL SEASON.xlsx,true,137,DB1806,"West Desert, Swasey",Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK L.E MANAGEMENT BUCK.xlsx,true,2,DB1009,Henry Mtns (Management Buck Deer),Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK L.E MANAGEMENT BUCK.xlsx,true,3,DB1010,Paunsaugunt,Deer,5.6,5.6,2023,23_bg_report.pdf,AGE_POPULATED_FROM_PASS_HARD_DATA
2026 DEER BUCK L.E MANAGEMENT BUCK.xlsx,true,4,DB1073,Paunsaugunt,Deer,5.6,5.6,2023,23_bg_report.pdf,AGE_POPULATED_FROM_PASS_HARD_DATA
2026 DEER BUCK L.E MANAGEMENT BUCK.xlsx,true,5,DB1074,Paunsaugunt,Deer,5.6,5.6,2023,23_bg_report.pdf,AGE_POPULATED_FROM_PASS_HARD_DATA
2026 DEER BUCK L.E MANAGEMENT BUCK.xlsx,true,6,DB1121,Antelope Island,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK L.E PRIVATE LANDS ONLY.xlsx,true,2,LD1001,Paunsaugunt - Private Land Only,Deer,5.6,5.6,2023,23_bg_report.pdf,AGE_POPULATED_FROM_PASS_HARD_DATA
2026 DEER BUCK L.E PRIVATE LANDS ONLY.xlsx,true,3,LD1004,Paunsaugunt - Private Land Only,Deer,5.6,5.6,2023,23_bg_report.pdf,AGE_POPULATED_FROM_PASS_HARD_DATA
2026 DEER BUCK L.E PRIVATE LANDS ONLY.xlsx,true,4,LD1006,Paunsaugunt - Private Land Only,Deer,5.6,5.6,2023,23_bg_report.pdf,AGE_POPULATED_FROM_PASS_HARD_DATA
2026 DEER BUCK L.E PRIVATE LANDS ONLY.xlsx,true,5,LD1019,"Fillmore, Oak Creek LE - Private Land Only",Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK L.E PRIVATE LANDS ONLY.xlsx,true,6,LD1023,Diamond Mtn - Private Land Only,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK L.E PRIVATE LANDS ONLY.xlsx,true,7,LD1108,Thousand Lakes - Private Land Only,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK L.E PRIVATE LANDS ONLY.xlsx,true,8,LO0008,Diamond Mtn Landowner Association,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK L.E PRIVATE LANDS ONLY.xlsx,true,9,LO0009,Diamond Mtn Landowner Association,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK L.E.xlsx,true,2,DB1011,Book Cliffs,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK L.E.xlsx,true,3,DB1012,"Fillmore, Oak Creek LE",Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK L.E.xlsx,true,4,DB1013,Dolores Triangle,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK L.E.xlsx,true,5,DB1014,"San Juan, Elk Ridge",Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK L.E.xlsx,true,6,DB1015,Diamond Mtn,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK L.E.xlsx,true,7,DB1016,"West Desert, Vernon",Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK L.E.xlsx,true,8,DB1017,"Book Cliffs, North",Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK L.E.xlsx,true,9,DB1018,"Book Cliffs, South",Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK L.E.xlsx,true,10,DB1019,"Fillmore, Oak Creek LE",Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK L.E.xlsx,true,11,DB1020,Dolores Triangle,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK L.E.xlsx,true,12,DB1022,"San Juan, Elk Ridge",Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK L.E.xlsx,true,13,DB1023,Diamond Mtn,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK L.E.xlsx,true,14,DB1024,"West Desert, Vernon",Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK L.E.xlsx,true,15,DB1025,Book Cliffs,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
